fuel,hour,value
Power,3703,6.73969E-05
Power,3704,9.49291E-05
Power,3705,9.74163E-05
Power,3706,6.93314E-05
Power,3707,2.83267E-06
Power,3708,0.000121909
Power,3709,0.000131581
Power,3710,0.000115138
Power,3711,9.83836E-05
Power,3712,9.75199E-05
Power,3713,9.85563E-05
Power,3714,0.000117452
Power,3715,0.000112927
Power,3716,0.000104153
Power,3717,0.000122738
Power,3718,0.000110958
Power,3719,0.000111372
Power,3720,8.13184E-05
Power,3721,9.32709E-05
Power,3722,8.66729E-05
Power,3723,8.52911E-05
Power,3724,5.8968E-05
Power,3725,6.63605E-05
Power,3726,7.57222E-05
Power,3727,7.86239E-05
Power,3728,0.000103185
Power,3729,0.000122358
Power,3730,0.000117141
Power,3731,0.000120699
Power,3732,0.000121632
Power,3733,0.00011987
Power,3734,6.46678E-05
Power,3735,6.8226E-05
Power,3736,0.00010778
Power,3737,0.000101354
Power,3738,0.000103013
Power,3739,0.000118834
Power,3740,0.000116554
Power,3741,0.000113791
Power,3742,0.000129198
Power,3743,0.000126952
Power,3744,0.000132514
Power,3745,9.95581E-05
Power,3746,9.32709E-05
Power,3747,7.2095E-05
Power,3748,6.95387E-05
Power,3749,6.62569E-05
Power,3750,7.14041E-05
Power,3751,6.75005E-05
Power,3752,6.70514E-05
Power,3753,0.000107883
Power,3754,0.000112892
Power,3755,0.000115829
Power,3756,0.000121909
Power,3757,0.000110578
Power,3758,9.47218E-05
Power,3759,9.08873E-05
Power,3760,8.8331E-05
Power,3761,8.7951E-05
Power,3762,9.67945E-05
Power,3763,1.06743E-05
Power,3764,0.000127608
Power,3765,0.000127194
Power,3766,0.000140597
Power,3767,0.000114551
Power,3768,0.0001112
Power,3769,8.46002E-05
Power,3770,8.02475E-05
Power,3771,8.10075E-05
Power,3772,7.91767E-05
Power,3773,7.85203E-05
Power,3774,8.33911E-05
Power,3775,7.2095E-05
Power,3776,8.24239E-05
Power,3777,0.000120112
Power,3778,0.000111131
Power,3779,0.00012405
Power,3780,0.00011918
Power,3781,3.11594E-05
Power,3782,0.000111718
Power,3783,0.00010664
Power,3784,9.49636E-05
Power,3785,9.80727E-05
Power,3786,9.30982E-05
Power,3787,0.000112236
Power,3788,0.000109438
Power,3789,8.87801E-05
Power,3790,0.000117038
Power,3791,0.000110612
Power,3792,9.81072E-05
Power,3793,9.03001E-05
Power,3794,7.61022E-05
Power,3795,6.88132E-05
Power,3796,7.13004E-05
Power,3797,6.29061E-05
Power,3798,6.87096E-05
Power,3799,8.81583E-05
Power,3800,0.000105845
Power,3801,0.000110889
Power,3802,0.000125985
Power,3803,0.000111511
Power,3804,0.000121356
Power,3805,0.000113341
Power,3806,0.00011645
Power,3807,0.000116381
Power,3808,0.000108609
Power,3809,0.000109749
Power,3810,0.000106053
Power,3811,0.000100594
Power,3812,8.91946E-05
Power,3813,0.000114136
Power,3814,0.000109818
Power,3815,0.000119214
Power,3816,0.000103703
Power,3817,8.70874E-05
Power,3818,7.16804E-05
Power,3819,6.57387E-05
Power,3820,6.57042E-05
Power,3821,6.77423E-05
Power,3822,6.95732E-05
Power,3823,8.60165E-05
Power,3824,0.000114412
Power,3825,0.000126503
Power,3826,0.000142497
Power,3827,0.000174866
Power,3828,0.000175868
Power,3829,0.000167611
Power,3830,0.000181533
Power,3831,0.000176178
Power,3832,0.000172379
Power,3833,0.000151375
Power,3834,0.000169615
Power,3835,0.000170893
Power,3836,0.000166437
Power,3837,0.000173933
Power,3838,0.000149406
Power,3839,0.000151686
Power,3840,0.000113791
Power,3841,9.79345E-05
Power,3842,9.07837E-05
Power,3843,8.74674E-05
Power,3844,9.17164E-05
Power,3845,8.54293E-05
Power,3846,8.26657E-05
Power,3847,9.15782E-05
Power,3848,0.000121321
Power,3849,0.000129819
Power,3850,0.000119352
Power,3851,0.000163466
Power,3852,0.000140321
Power,3853,0.000146228
Power,3854,0.000149924
Power,3855,0.000137212
Power,3856,0.000125501
Power,3857,0.000149061
Power,3858,0.000134103
Power,3859,0.000131823
Power,3860,0.000131339
Power,3861,0.000147886
Power,3862,0.00013431
Power,3863,0.000128334
Power,3864,0.000117867
Power,3865,0.000119629
Power,3866,0.000104256
Power,3867,0.0001074
Power,3868,0.000102771
Power,3869,9.51018E-05
Power,3870,9.448E-05
Power,3871,9.45836E-05
Power,3872,0.000127505
Power,3873,0.00011196
Power,3874,0.000136659
Power,3875,0.000174278
Power,3876,0.000137246
Power,3877,0.000145468
Power,3878,0.000134448
Power,3879,0.000144604
Power,3880,0.000132583
Power,3881,0.000143637
Power,3882,0.000135588
Power,3883,0.000138421
Power,3884,0.000176282
Power,3885,0.000158181
Power,3886,0.000161082
Power,3887,0.00014495
Power,3888,0.000119456
Power,3889,0.000119007
Power,3890,0.00010664
Power,3891,0.000102978
Power,3892,9.30982E-05
Power,3893,9.77618E-05
Power,3894,9.46182E-05
Power,3895,9.87636E-05
Power,3896,0.000115794
Power,3897,0.000138836
Power,3898,0.000158975
Power,3899,0.00013583
Power,3900,0.000156902
Power,3901,0.000142705
Power,3902,0.000150201
Power,3903,0.000145157
Power,3904,0.000135519
Power,3905,0.000134552
Power,3906,0.000133343
Power,3907,0.000152308
Power,3908,0.000153137
Power,3909,0.000116381
Power,3910,0.000111683
Power,3911,0.000118869
Power,3912,0.000121701
Power,3913,0.000117694
Power,3914,0.000125121
Power,3915,0.00011797
Power,3916,0.000118212
Power,3917,0.000113998
Power,3918,0.000114758
Power,3919,0.000120112
Power,3920,0.000138283
Power,3921,0.000138663
Power,3922,0.000135657
Power,3923,0.000155935
Power,3924,0.000156004
Power,3925,0.000159562
Power,3926,0.00016281
Power,3927,0.000154035
Power,3928,0.00015369
Power,3929,0.000152481
Power,3930,0.000153586
Power,3931,0.000144915
Power,3932,0.000156419
Power,3933,0.000151824
Power,3934,0.00015977
Power,3935,0.000135899
Power,3936,0.000131063
Power,3937,0.000119594
Power,3938,0.000108989
Power,3939,0.000102874
Power,3940,0.000104533
Power,3941,0.000106294
Power,3942,0.000105223
Power,3943,0.000101285
Power,3944,0.000132376
Power,3945,0.000134207
Power,3946,0.000147368
Power,3947,0.000175971
Power,3948,0.000147057
Power,3949,0.000168337
Power,3950,0.000156453
Power,3951,0.000166679
Power,3952,0.000175833
Power,3953,0.000150753
Power,3954,0.00014229
Power,3955,0.000147264
Power,3956,0.000153517
Power,3957,0.000161635
Power,3958,0.000139734
Power,3959,0.00013583
Power,3960,0.000139008
Power,3961,0.000124914
Power,3962,0.000103876
Power,3963,0.000106916
Power,3964,0.000105327
Power,3965,9.6E-05
Power,3966,9.61727E-05
Power,3967,9.94199E-05
Power,3968,0.000133896
Power,3969,0.000148059
Power,3970,0.000148854
Power,3971,0.000169131
Power,3972,0.000164295
Power,3973,0.000134414
Power,3974,0.000143845
Power,3975,0.000152273
Power,3976,0.000134656
Power,3977,0.000136694
Power,3978,0.000149544
Power,3979,0.00016433
Power,3980,0.000178355
Power,3981,0.000165124
Power,3982,0.000152723
Power,3983,0.00014419
Power,3984,0.000120389
Power,3985,0.000109438
Power,3986,0.000101147
Power,3987,9.8729E-05
Power,3988,0.000100733
Power,3989,9.61382E-05
Power,3990,9.36855E-05
Power,3991,0.000104187
Power,3992,0.000129405
Power,3993,0.000129405
Power,3994,0.000133999
Power,3995,0.000149372
Power,3996,0.000162879
Power,3997,0.000146746
Power,3998,0.000150823
Power,3999,0.000127021
Power,4000,0.000141703
Power,4001,0.000144363
Power,4002,0.000134137
Power,4003,0.000171515
Power,4004,0.000129578
Power,4005,0.000139837
Power,4006,0.000143672
Power,4007,0.000144294
Power,4008,0.00013165
Power,4009,0.000113169
Power,4010,0.000103807
Power,4011,9.46873E-05
Power,4012,9.01964E-05
Power,4013,9.08183E-05
Power,4014,9.08528E-05
Power,4015,0.000108125
Power,4016,0.00012215
Power,4017,0.000136037
Power,4018,0.000138594
Power,4019,0.000138939
Power,4020,0.000160841
Power,4021,0.00015407
Power,4022,0.00013431
Power,4023,0.00013621
Power,4024,0.000123705
Power,4025,0.000122116
Power,4026,0.000139492
Power,4027,0.000140355
Power,4028,0.000144328
Power,4029,0.000149095
Power,4030,0.000138421
Power,4031,0.000127539
Power,4032,0.000117867
Power,4033,0.00010436
Power,4034,9.62072E-05
Power,4035,9.24419E-05
Power,4036,9.01619E-05
Power,4037,9.53782E-05
Power,4038,9.39964E-05
Power,4039,0.000106674
Power,4040,0.00012367
Power,4041,0.000119214
Power,4042,0.000143257
Power,4043,0.000178631
Power,4044,0.000140805
Power,4045,0.000118005
Power,4046,0.000138628
Power,4047,0.000127021
Power,4048,0.000111994
Power,4049,0.000142255
Power,4050,0.000147334
Power,4051,0.000150926
Power,4052,0.00015027
Power,4053,0.000119663
Power,4054,0.000116209
Power,4055,0.000113341
Power,4056,9.55854E-05
Power,4057,8.5602E-05
Power,4058,8.2873E-05
Power,4059,8.04203E-05
Power,4060,7.7864E-05
Power,4061,7.53767E-05
Power,4062,7.64822E-05
Power,4063,7.90039E-05
Power,4064,0.000102287
Power,4065,0.00010246
Power,4066,0.000115276
Power,4067,0.00014457
Power,4068,0.00014305
Power,4069,0.000115725
Power,4070,0.000114896
Power,4071,0.000115587
Power,4072,0.000101803
Power,4073,0.000104222
Power,4074,0.000108125
Power,4075,0.000102494
Power,4076,0.000103669
Power,4077,0.000109611
Power,4078,9.60691E-05
Power,4079,0.000102805
Power,4080,0.000103531
Power,4081,0.000105362
Power,4082,8.72601E-05
Power,4083,7.41331E-05
Power,4084,7.04023E-05
Power,4085,7.11968E-05
Power,4086,6.91932E-05
Power,4087,6.71205E-05
Power,4088,7.20604E-05
Power,4089,8.27002E-05
Power,4090,0.000135657
Power,4091,0.000155935
Power,4092,0.00012032
Power,4093,0.00010854
Power,4094,0.000119387
Power,4095,0.000123739
Power,4096,0.000128748
Power,4097,0.00010892
Power,4098,0.000115691
Power,4099,0.000106225
Power,4100,0.000120285
Power,4101,0.000151824
Power,4102,0.00015977
Power,4103,0.000135899
Power,4104,7.46167E-05
Power,4105,8.45311E-05
Power,4106,8.01094E-05
Power,4107,7.52386E-05
Power,4108,7.22677E-05
Power,4109,7.40295E-05
Power,4110,7.54804E-05
Power,4111,7.70349E-05
Power,4112,0.000132376
Power,4113,0.000116105
Power,4114,0.000120078
Power,4115,0.000141979
Power,4116,0.000121287
Power,4117,0.000119663
Power,4118,0.000131201
Power,4119,0.000120354
Power,4120,0.000120492
Power,4121,0.000106674
Power,4122,0.000117556
Power,4123,0.000123359
Power,4124,0.000153517
Power,4125,0.000161635
Power,4126,0.000139734
Power,4127,8.23202E-05
Power,4128,9.44455E-05
Power,4129,8.33566E-05
Power,4130,8.3702E-05
Power,4131,6.92968E-05
Power,4132,0.000105327
Power,4133,9.6E-05
Power,4134,9.61727E-05
Power,4135,7.45822E-05
Power,4136,0.000102529
Power,4137,0.00010968
Power,4138,0.000101251
Power,4139,0.000129681
Power,4140,0.000126468
Power,4141,0.000111821
Power,4142,0.000128748
Power,4143,0.000100974
Power,4144,0.000104705
Power,4145,9.69672E-05
Power,4146,0.000106467
Power,4147,0.00016433
Power,4148,0.000178355
Power,4149,0.000165124
Power,4150,0.00010854
Power,4151,0.000105051
Power,4152,9.38927E-05
Power,4153,8.99546E-05
Power,4154,7.79676E-05
Power,4155,6.9435E-05
Power,4156,6.37697E-05
Power,4157,9.61382E-05
Power,4158,9.36855E-05
Power,4159,7.86585E-05
Power,4160,0.000100007
Power,4161,0.000113791
Power,4162,0.000125018
Power,4163,0.000131788
Power,4164,0.000162879
Power,4165,0.000146746
Power,4166,9.87981E-05
Power,4167,0.000107676
Power,4168,0.000114274
Power,4169,0.000115621
Power,4170,0.000110302
Power,4171,0.000116969
Power,4172,0.000113445
Power,4173,0.000112409
Power,4174,0.00011386
Power,4175,0.000144294
Power,4176,0.00013165
Power,4177,0.000113169
Power,4178,7.70003E-05
Power,4179,7.26477E-05
Power,4180,6.6326E-05
Power,4181,6.65678E-05
Power,4182,6.29752E-05
Power,4183,6.4806E-05
Power,4184,8.36329E-05
Power,4185,0.000105569
Power,4186,0.000113411
Power,4187,0.000173968
Power,4188,0.000186853
Power,4189,0.000164295
Power,4190,0.000179426
Power,4191,0.000170375
Power,4192,0.000168337
Power,4193,0.00015977
Power,4194,0.000149337
Power,4195,0.000163604
Power,4196,0.00016654
Power,4197,0.000156695
Power,4198,0.000141737
Power,4199,0.000140666
Power,4200,0.000153206
Power,4201,0.000142532
Power,4202,0.000109231
Power,4203,0.00010778
Power,4204,0.000105016
Power,4205,9.99035E-05
Power,4206,0.000101907
Power,4207,0.000108229
Power,4208,0.000131236
Power,4209,0.000143983
Power,4210,0.000157559
Power,4211,0.000129232
Power,4212,0.000147437
Power,4213,0.000133032
Power,4214,0.000139906
Power,4215,0.000120181
Power,4216,0.000123774
Power,4217,0.000128679
Power,4218,0.000134725
Power,4219,0.000145088
Power,4220,0.000142359
Power,4221,0.000145054
Power,4222,0.00013887
Power,4223,0.000131063
Power,4224,0.000122289
Power,4225,0.000119732
Power,4226,0.00010474
Power,4227,0.000104083
Power,4228,9.562E-05
Power,4229,9.23382E-05
Power,4230,9.54127E-05
Power,4231,9.74163E-05
Power,4232,0.000119905
Power,4233,0.000126088
Power,4234,0.000142601
Power,4235,0.000139734
Power,4236,0.000140908
Power,4237,0.000121943
Power,4238,0.000121805
Power,4239,0.000116761
Power,4240,0.000123049
Power,4241,0.000129992
Power,4242,0.000111649
Power,4243,0.000124983
Power,4244,0.000112616
Power,4245,9.62072E-05
Power,4246,9.14746E-05
Power,4247,9.31328E-05
Power,4248,9.96617E-05
Power,4249,8.61547E-05
Power,4250,8.14912E-05
Power,4251,7.49967E-05
Power,4252,7.30277E-05
Power,4253,7.19568E-05
Power,4254,7.37877E-05
Power,4255,8.00403E-05
Power,4256,9.55509E-05
Power,4257,9.87636E-05
Power,4258,0.000113134
Power,4259,0.000118074
Power,4260,0.000118247
Power,4261,0.000106847
Power,4262,0.00012329
Power,4263,0.000112409
Power,4264,0.00011462
Power,4265,0.000116174
Power,4266,9.65872E-05
Power,4267,0.000103427
Power,4268,9.61727E-05
Power,4269,9.16473E-05
Power,4270,0.000110371
Power,4271,0.000107262
Power,4272,0.000108712
Power,4273,9.62072E-05
Power,4274,7.66894E-05
Power,4275,7.24404E-05
Power,4276,6.81914E-05
Power,4277,6.60496E-05
Power,4278,7.54804E-05
Power,4279,7.18877E-05
Power,4280,8.90219E-05
Power,4281,9.97654E-05
Power,4282,0.000107883
Power,4283,0.000141979
Power,4284,0.000103462
Power,4285,0.000125052
Power,4286,9.34782E-05
Power,4287,0.000114205
Power,4288,9.46873E-05
Power,4289,0.000100456
Power,4290,9.46182E-05
Power,4291,0.000113791
Power,4292,0.000119905
Power,4293,0.00011873
Power,4294,0.000114101
Power,4295,0.000112892
Power,4296,0.000110509
Power,4297,8.33566E-05
Power,4298,8.3702E-05
Power,4299,6.92968E-05
Power,4300,5.30608E-05
Power,4301,6.11097E-05
Power,4302,6.36315E-05
Power,4303,6.40806E-05
Power,4304,8.95056E-05
Power,4305,0.000127643
Power,4306,9.78308E-05
Power,4307,0.000120078
Power,4308,0.000129543
Power,4309,0.000106156
Power,4310,9.65527E-05
Power,4311,0.000122599
Power,4312,0.000108402
Power,4313,0.000107434
Power,4314,0.00011911
Power,4315,0.000125087
Power,4316,0.000109783
Power,4317,9.03692E-05
Power,4318,8.58438E-05
Power,4319,8.31839E-05
Power,4320,9.38927E-05
Power,4321,8.99546E-05
Power,4322,7.79676E-05
Power,4323,4.68773E-05
Power,4324,5.01245E-05
Power,4325,5.1299E-05
Power,4326,6.30788E-05
Power,4327,7.21295E-05
Power,4328,0.000105673
Power,4329,0.000113825
Power,4330,0.000137868
Power,4331,0.000142083
Power,4332,0.00011607
Power,4333,0.000146746
Power,4334,9.87981E-05
Power,4335,0.000107676
Power,4336,0.000114274
Power,4337,0.000115621
Power,4338,0.000110302
Power,4339,0.000116969
Power,4340,0.000113445
Power,4341,0.000112409
Power,4342,0.00011386
Power,4343,0.000144294
Power,4344,0.00013165
Power,4345,0.000113169
Power,4346,7.70003E-05
Power,4347,6.61878E-05
Power,4348,6.75005E-05
Power,4349,6.75351E-05
Power,4350,7.10586E-05
Power,4351,7.04023E-05
Power,4352,0.000101493
Power,4353,0.000116934
Power,4354,0.000111131
Power,4355,0.000125881
Power,4356,0.000133377
Power,4357,0.000136245
Power,4358,0.000105603
Power,4359,0.000101838
Power,4360,9.7589E-05
Power,4361,8.99892E-05
Power,4362,9.97654E-05
Power,4363,0.000103531
Power,4364,9.81417E-05
Power,4365,0.000131996
Power,4366,0.00012101
Power,4367,0.000140666
Power,4368,0.000153206
Power,4369,0.000142532
Power,4370,0.000109231
Power,4371,0.00010778
Power,4372,0.000105016
Power,4373,9.99035E-05
Power,4374,6.95732E-05
Power,4375,7.47549E-05
Power,4376,0.000100664
Power,4377,0.000116312
Power,4378,2.45613E-05
Power,4379,0.000129232
Power,4380,0.000104498
Power,4381,0.000105258
Power,4382,9.91781E-05
Power,4383,0.000116623
Power,4384,0.000114205
Power,4385,0.000102667
Power,4386,0.000109472
Power,4387,0.000114516
Power,4388,0.00010398
Power,4389,0.000119836
Power,4390,9.27873E-05
Power,4391,8.98165E-05
Power,4392,9.35473E-05
Power,4393,0.000119732
Power,4394,0.00010474
Power,4395,0.000104083
Power,4396,7.14386E-05
Power,4397,7.19223E-05
Power,4398,6.82951E-05
Power,4399,6.91241E-05
Power,4400,8.93674E-05
Power,4401,0.000126088
Power,4402,0.000142601
Power,4403,0.000105051
Power,4404,0.000123118
Power,4405,0.000121943
Power,4406,0.000121805
Power,4407,0.000116761
Power,4408,0.000120665
Power,4409,0.000106398
Power,4410,0.000111856
Power,4411,0.000107054
Power,4412,0.000112616
Power,4413,9.62072E-05
Power,4414,9.14746E-05
Power,4415,9.31328E-05
Power,4416,9.96617E-05
Power,4417,8.61547E-05
Power,4418,8.14912E-05
Power,4419,7.49967E-05
Power,4420,7.30277E-05
Power,4421,7.19568E-05
Power,4422,7.37877E-05
Power,4423,8.00403E-05
Power,4424,9.55509E-05
Power,4425,9.87636E-05
Power,4426,0.000113134
Power,4427,0.000118074
Power,4428,0.000118247
Power,4429,0.000106847
Power,4430,0.00012329
Power,4431,0.000112409
Power,4432,0.00011462
Power,4433,0.000116174
Power,4434,9.65872E-05
Power,4435,0.000103427
Power,4436,9.61727E-05
Power,4437,9.16473E-05
Power,4438,0.000110371
Power,4439,0.000107262
Power,4440,0.000108712
Power,4441,7.96257E-05
Power,4442,7.34422E-05
Power,4443,6.50133E-05
Power,4444,7.16114E-05
Power,4445,7.16114E-05
Power,4446,7.10586E-05
Power,4447,7.39604E-05
Power,4448,8.90219E-05
Power,4449,9.97654E-05
Power,4450,0.000107883
Power,4451,0.000141979
Power,4452,0.000103462
Power,4453,0.000125052
Power,4454,9.34782E-05
Power,4455,0.000114205
Power,4456,9.46873E-05
Power,4457,0.000100456
Power,4458,9.46182E-05
Power,4459,0.000113791
Power,4460,0.000119905
Power,4461,0.00011873
Power,4462,0.000114101
Power,4463,0.000112892
Power,4464,0.000110509
Power,4465,8.91946E-05
Power,4466,7.29241E-05
Power,4467,7.48586E-05
Power,4468,7.35804E-05
Power,4469,7.46513E-05
Power,4470,6.88478E-05
Power,4471,7.4064E-05
Power,4472,9.54818E-05
Power,4473,0.000127643
Power,4474,0.000127712
Power,4475,0.000139457
Power,4476,0.000137281
Power,4477,0.00011272
Power,4478,8.13184E-05
Power,4479,0.000115863
Power,4480,0.000128507
Power,4481,0.000107849
Power,4482,0.000127574
Power,4483,0.000122219
Power,4484,0.000109403
Power,4485,0.000114343
Power,4486,0.000114378
Power,4487,8.31839E-05
Power,4488,9.38927E-05
Power,4489,8.99546E-05
Power,4490,7.79676E-05
Power,4491,6.59115E-05
Power,4492,6.36315E-05
Power,4493,5.75516E-05
Power,4494,6.60842E-05
Power,4495,6.40115E-05
Power,4496,8.67765E-05
Power,4497,0.000113825
Power,4498,0.000111096
Power,4499,0.00015293
Power,4500,0.000128092
Power,4501,0.00010892
Power,4502,0.000102563
Power,4503,9.58272E-05
Power,4504,0.000100836
Power,4505,0.000103911
Power,4506,0.000119318
Power,4507,0.000119732
Power,4508,0.000112201
Power,4509,0.000112409
Power,4510,0.00011386
Power,4511,0.000144294
Power,4512,0.00013165
Power,4513,0.000113169
Power,4514,6.84678E-05
Power,4515,7.11623E-05
Power,4516,6.69823E-05
Power,4517,6.85714E-05
Power,4518,7.10586E-05
Power,4519,7.04023E-05
Power,4520,9.74163E-05
Power,4521,2.30759E-05
Power,4522,0.000111131
Power,4523,0.000118558
Power,4524,0.000129439
Power,4525,0.000136245
Power,4526,0.000105603
Power,4527,0.000101838
Power,4528,6.4806E-05
Power,4529,0.000111234
Power,4530,9.96963E-05
Power,4531,0.000104705
Power,4532,0.000119007
Power,4533,0.000131996
Power,4534,0.00012101
Power,4535,0.000140666
Power,4536,0.000153206
Power,4537,0.000142532
Power,4538,4.42864E-05
Power,4539,7.68622E-05
Power,4540,7.1335E-05
Power,4541,6.88823E-05
Power,4542,7.1715E-05
Power,4543,7.47549E-05
Power,4544,0.000100664
Power,4545,0.000133101
Power,4546,2.45613E-05
Power,4547,1.08471E-05
Power,4548,0.000130717
Power,4549,0.000116589
Power,4550,0.000115725
Power,4551,0.000116623
Power,4552,0.000114205
Power,4553,0.000102667
Power,4554,9.17855E-05
Power,4555,0.000102874
Power,4556,0.000105569
Power,4557,0.000127988
Power,4558,9.27873E-05
Power,4559,8.98165E-05
Power,4560,9.35473E-05
Power,4561,0.000119732
Power,4562,0.00010474
Power,4563,7.54458E-05
Power,4564,7.26131E-05
Power,4565,7.57913E-05
Power,4566,7.21641E-05
Power,4567,6.91241E-05
Power,4568,8.93674E-05
Power,4569,0.000126088
Power,4570,0.000142601
Power,4571,0.000105051
Power,4572,0.000123118
Power,4573,0.000121943
Power,4574,0.000121805
Power,4575,0.000116761
Power,4576,0.000120665
Power,4577,0.000106398
Power,4578,0.000111856
Power,4579,0.000107054
Power,4580,0.000112616
Power,4581,9.62072E-05
Power,4582,9.14746E-05
Power,4583,9.31328E-05
Power,4584,9.96617E-05
Power,4585,8.61547E-05
Power,4586,8.14912E-05
Power,4587,7.87621E-05
Power,4588,7.31313E-05
Power,4589,7.97985E-05
Power,4590,8.49802E-06
Power,4591,8.00403E-05
Power,4592,9.55509E-05
Power,4593,9.87636E-05
Power,4594,0.000113134
Power,4595,0.000118074
Power,4596,0.000118247
Power,4597,0.000106847
Power,4598,0.00012329
Power,4599,0.000112409
Power,4600,0.00011462
Power,4601,0.000116174
Power,4602,9.65872E-05
Power,4603,0.000103427
Power,4604,9.61727E-05
Power,4605,9.16473E-05
Power,4606,0.000110371
Power,4607,0.000107262
Power,4608,0.000108712
Power,4609,7.96257E-05
Power,4610,7.34422E-05
Power,4611,6.50133E-05
Power,4612,7.16114E-05
Power,4613,7.16114E-05
Power,4614,7.10586E-05
Power,4615,7.39604E-05
Power,4616,8.90219E-05
Power,4617,9.97654E-05
Power,4618,0.000107883
Power,4619,0.000141979
Power,4620,9.11982E-06
Power,4621,2.43541E-05
Power,4622,4.46319E-05
Power,4623,8.80201E-05
Power,4624,8.99892E-05
Power,4625,0.000107676
Power,4626,9.34782E-05
Power,4627,0.000118696
Power,4628,0.00012481
Power,4629,0.000103082
Power,4630,0.000103669
Power,4631,9.93508E-05
Power,4632,0.00012481
Power,4633,0.000103082
Power,4634,0.000103669
Power,4635,9.93508E-05
Power,4636,6.8606E-05
Power,4637,7.01259E-05
Power,4638,6.95387E-05
Power,4639,8.52911E-05
Power,4640,7.01259E-05
Power,4641,6.95387E-05
Power,4642,8.52911E-05
Power,4643,0.000134379
Power,4644,0.000134379
Power,4645,0.000107952
Power,4646,0.000134379
Power,4647,0.000134379
Power,4648,0.000107952
Power,4649,7.30968E-05
Power,4650,0.000110129
Power,4651,0.000116969
Power,4652,0.000131374
Power,4653,0.000134379
Power,4654,0.000107952
Power,4655,7.30968E-05
Power,4656,0.000110129
Power,4657,0.000116969
Power,4658,0.000131374
Power,4659,7.16804E-05
Power,4660,7.55149E-05
Power,4661,7.17841E-05
Power,4662,7.55149E-05
Power,4663,7.17841E-05
Power,4664,9.9109E-05
Power,4665,7.17841E-05
Power,4666,9.9109E-05
Power,4667,9.78999E-05
Power,4668,0.000127263
Power,4669,9.9109E-05
Power,4670,9.78999E-05
Power,4671,0.000127263
Power,4672,0.000105673
Power,4673,9.81072E-05
Power,4674,8.97819E-05
Power,4675,6.21806E-07
Power,4676,0.000127263
Power,4677,0.000105673
Power,4678,9.81072E-05
Power,4679,8.97819E-05
Power,4680,6.21806E-07
Power,4681,8.2562E-05
Power,4682,7.32695E-05
Power,4683,7.75185E-05
Power,4684,7.55149E-05
Power,4685,7.75185E-05
Power,4686,7.55149E-05
Power,4687,7.3684E-05
Power,4688,7.75185E-05
Power,4689,7.55149E-05
Power,4690,7.3684E-05
Power,4691,0.000119974
Power,4692,7.75185E-05
Power,4693,7.55149E-05
Power,4694,7.3684E-05
Power,4695,0.000119974
Power,4696,0.000100871
Power,4697,0.000102494
Power,4698,0.000103462
Power,4699,0.000108263
Power,4700,5.28535E-06
Power,4701,0.000119974
Power,4702,0.000100871
Power,4703,0.000102494
Power,4704,0.000103462
Power,4705,0.000108263
Power,4706,5.28535E-06
Power,4707,7.27168E-05
Power,4708,6.60496E-05
Power,4709,7.90039E-05
Power,4710,6.60496E-05
Power,4711,7.90039E-05
Power,4712,8.29075E-05
Power,4713,6.60496E-05
Power,4714,7.90039E-05
Power,4715,8.29075E-05
Power,4716,9.87636E-05
Power,4717,6.60496E-05
Power,4718,7.90039E-05
Power,4719,8.29075E-05
Power,4720,9.87636E-05
Power,4721,0.0001055
Power,4722,9.29946E-05
Power,4723,0.000124119
Power,4724,6.60496E-05
Power,4725,7.90039E-05
Power,4726,8.29075E-05
Power,4727,9.87636E-05
Power,4728,0.0001055
Power,4729,9.29946E-05
Power,4730,0.000124119
Power,4731,6.61878E-05
Power,4732,6.22497E-05
Power,4733,6.82951E-05
Power,4734,7.2095E-05
Power,4735,6.82951E-05
Power,4736,7.2095E-05
Power,4737,9.97999E-05
Power,4738,8.10421E-05
Power,4739,6.82951E-05
Power,4740,7.2095E-05
Power,4741,9.97999E-05
Power,4742,8.10421E-05
Power,4743,0.000132652
Power,4744,0.000111925
Power,4745,0.000106778
Power,4746,0.00010626
Power,4747,8.10421E-05
Power,4748,0.000132652
Power,4749,0.000111925
Power,4750,0.000106778
Power,4751,0.00010626
Power,4752,0.000111511
Power,4753,7.45822E-05
Power,4754,7.74494E-05
Power,4755,0.00010626
Power,4756,0.000111511
Power,4757,7.45822E-05
Power,4758,7.74494E-05
Power,4759,8.46693E-05
Power,4760,9.27873E-05
Power,4761,8.46693E-05
Power,4762,9.27873E-05
Power,4763,6.25952E-05
Power,4764,0.000137523
Power,4765,8.46693E-05
Power,4766,9.27873E-05
Power,4767,6.25952E-05
Power,4768,0.000137523
Power,4769,9.6E-05
Power,4770,0.000113065
Power,4771,0.000120941
Power,4772,8.46693E-05
Power,4773,9.27873E-05
Power,4774,6.25952E-05
Power,4775,0.000137523
Power,4776,9.6E-05
Power,4777,0.000113065
Power,4778,0.000120941
Power,4779,8.6362E-05
Power,4780,8.03512E-05
Power,4781,7.7864E-05
Power,4782,8.03512E-05
Power,4783,7.7864E-05
Power,4784,0.000104774
Power,4785,8.03512E-05
Power,4786,7.7864E-05
Power,4787,0.000104774
Power,4788,0.000113549
Power,4789,8.46693E-05
Power,4790,9.27873E-05
Power,4791,6.25952E-05
Power,4792,0.000137523
Power,4793,9.6E-05
Power,4794,0.000113065
Power,4795,0.000120941
Power,4796,8.6362E-05
