fuel,hour,value
Power,2118,0.000111476
Power,2119,0.000109749
Power,2120,0.00013963
Power,2121,0.000146539
Power,2122,0.000162533
Power,2123,0.000168959
Power,2124,0.000155002
Power,2125,0.000151203
Power,2126,0.000167819
Power,2127,0.000162706
Power,2128,0.000176766
Power,2129,0.000162188
Power,2130,0.000183295
Power,2131,0.000188787
Power,2132,0.000168613
Power,2133,0.000170928
Power,2134,0.000173449
Power,2135,0.000161704
Power,2136,0.000128541
Power,2137,0.000115656
Power,2138,0.000109645
Power,2139,0.00010702
Power,2140,0.000106951
Power,2141,0.000111856
Power,2142,0.000108367
Power,2143,0.000106743
Power,2144,0.000131547
Power,2145,0.000144708
Power,2146,0.000156661
Power,2147,0.00016433
Power,2148,0.000162775
Power,2149,0.000169477
Power,2150,0.000162153
Power,2151,0.000164468
Power,2152,0.00016699
Power,2153,0.00015901
Power,2154,0.000178286
Power,2155,0.00019048
Power,2156,0.000163915
Power,2157,0.000187889
Power,2158,0.000173346
Power,2159,0.000150546
Power,2160,0.000132687
Power,2161,0.000111407
Power,2162,0.000103876
Power,2163,0.000101251
Power,2164,0.000102909
Power,2165,0.00010132
Power,2166,0.000104256
Power,2167,0.000102736
Power,2168,0.000141254
Power,2169,0.00014001
Power,2170,0.000146712
Power,2171,0.00014761
Power,2172,0.000133827
Power,2173,0.000112167
Power,2174,0.000135934
Power,2175,0.000125847
Power,2176,0.000108505
Power,2177,0.00012937
Power,2178,0.000135174
Power,2179,0.000134552
Power,2180,0.000121114
Power,2181,0.000140252
Power,2182,0.000168613
Power,2183,0.000154139
Power,2184,0.000145503
Power,2185,0.000109023
Power,2186,0.000103185
Power,2187,9.90E-05
Power,2188,9.59E-05
Power,2189,9.96E-05
Power,2190,9.81E-05
Power,2191,0.000101009
Power,2192,0.00012823
Power,2193,0.000154139
Power,2194,0.00014495
Power,2195,0.000152757
Power,2196,0.000132721
Power,2197,0.000124845
Power,2198,0.000132894
Power,2199,0.000124016
Power,2200,0.000123083
Power,2201,0.000136763
Power,2202,0.000137523
Power,2203,0.000150166
Power,2204,0.000143672
Power,2205,0.000149164
Power,2206,0.000138559
Power,2207,0.000153206
Power,2208,0.00013317
Power,2209,0.00011607
Power,2210,0.000112651
Power,2211,0.000102529
Power,2212,0.000104014
Power,2213,0.000107365
Power,2214,0.000104498
Power,2215,0.000107503
Power,2216,0.000123947
Power,2217,0.000134276
Power,2218,0.000161635
Power,2219,0.000142117
Power,2220,0.00012101
Power,2221,0.000131512
Power,2222,0.000117072
Power,2223,0.000124499
Power,2224,0.000117694
Power,2225,0.000131063
Power,2226,0.000118869
Power,2227,0.000109922
Power,2228,0.000112512
Power,2229,0.000108194
Power,2230,0.000121563
Power,2231,0.000109231
Power,2232,0.000100698
Power,2233,9.25E-05
Power,2234,8.44E-05
Power,2235,8.70E-05
Power,2236,8.31E-05
Power,2237,9.28E-05
Power,2238,9.38E-05
Power,2239,9.66E-05
Power,2240,0.000109196
Power,2241,0.000112098
Power,2242,0.000115483
Power,2243,0.000135692
Power,2244,0.000130787
Power,2245,0.000130441
Power,2246,0.000129198
Power,2247,0.000129716
Power,2248,0.000124776
Power,2249,0.000120147
Power,2250,0.00012519
Power,2251,0.000115207
Power,2252,0.000116554
Power,2253,0.000134863
Power,2254,0.000123809
Power,2255,0.000100491
Power,2256,9.95E-05
Power,2257,9.15E-05
Power,2258,8.49E-05
Power,2259,8.47E-05
Power,2260,8.83E-05
Power,2261,8.81E-05
Power,2262,8.43E-05
Power,2263,8.56E-05
Power,2264,0.000101907
Power,2265,0.000109956
Power,2266,0.000122772
Power,2267,0.000139423
Power,2268,0.000130407
Power,2269,0.000133205
Power,2270,0.000139768
Power,2271,0.000129094
Power,2272,0.000139457
Power,2273,0.000130199
Power,2274,0.000126158
Power,2275,0.000127539
Power,2276,0.000128783
Power,2277,0.000136003
Power,2278,0.000148508
Power,2279,0.000141254
Power,2280,0.000105707
Power,2281,9.70E-05
Power,2282,8.79E-05
Power,2283,0.000114136
Power,2284,0.000111545
Power,2285,0.000115172
Power,2286,8.42E-05
Power,2287,8.33E-05
Power,2288,0.000110716
Power,2289,0.00013165
Power,2290,0.000134759
Power,2291,0.000145503
Power,2292,0.000131961
Power,2293,0.000133516
Power,2294,0.000114516
Power,2295,0.000121667
Power,2296,0.000107227
Power,2297,0.000102183
Power,2298,0.000113618
Power,2299,0.000134932
Power,2300,0.000124119
Power,2301,0.000130648
Power,2302,0.000159528
Power,2303,0.000146988
Power,2304,0.00011645
Power,2305,8.89E-05
Power,2306,0.000109645
Power,2307,0.00010702
Power,2308,0.000106951
Power,2309,7.81E-05
Power,2310,7.88E-05
Power,2311,7.84E-05
Power,2312,9.92E-05
Power,2313,0.000125398
Power,2314,0.000138594
Power,2315,0.000134276
Power,2316,0.000162775
Power,2317,0.000169477
Power,2318,0.000162153
Power,2319,0.000112132
Power,2320,0.000116312
Power,2321,0.00010626
Power,2322,0.000126296
Power,2323,0.000113791
Power,2324,0.000117072
Power,2325,0.000123498
Power,2326,0.000147437
Power,2327,0.000150546
Power,2328,0.000132687
Power,2329,0.000111407
Power,2330,7.74E-05
Power,2331,7.71E-05
Power,2332,7.63E-05
Power,2333,7.32E-05
Power,2334,7.11E-05
Power,2335,7.54E-05
Power,2336,9.80E-05
Power,2337,0.000118281
Power,2338,0.000119421
Power,2339,0.000121563
Power,2340,0.000134241
Power,2341,0.000138214
Power,2342,0.000121943
Power,2343,0.00011842
Power,2344,0.000130441
Power,2345,0.000133723
Power,2346,0.00013659
Power,2347,0.000133896
Power,2348,0.000138836
Power,2349,0.00016464
Power,2350,0.000170617
Power,2351,0.00015483
Power,2352,0.000127988
Power,2353,0.000119525
Power,2354,0.000116278
Power,2355,0.000109162
Power,2356,0.000107642
Power,2357,0.000108332
Power,2358,0.000106778
Power,2359,0.000109092
Power,2360,0.000114309
Power,2361,0.000138766
Power,2362,0.00015559
Power,2363,0.000151859
Power,2364,0.00015977
Power,2365,0.000170789
Power,2366,0.000135243
Power,2367,0.000136763
Power,2368,0.000124016
Power,2369,0.000129301
Power,2370,0.000114896
Power,2371,9.98E-05
Power,2372,0.000116036
Power,2373,9.99E-05
Power,2374,0.000117521
Power,2375,0.000129923
Power,2376,1.00E-04
Power,2377,9.13E-05
Power,2378,8.83E-05
Power,2379,8.35E-05
Power,2380,8.12E-05
Power,2381,8.07E-05
Power,2382,8.05E-05
Power,2383,8.57E-05
Power,2384,0.000107952
Power,2385,0.000114343
Power,2386,0.000136556
Power,2387,0.000129578
Power,2388,0.000107987
Power,2389,0.000115932
Power,2390,0.000124707
Power,2391,0.000115034
Power,2392,0.000101044
Power,2393,0.000108782
Power,2394,0.000113549
Power,2395,0.000123187
Power,2396,0.000120769
Power,2397,0.00011949
Power,2398,0.000128472
Power,2399,0.000122772
Power,2400,9.67E-05
Power,2401,9.25E-05
Power,2402,8.44E-05
Power,2403,8.70E-05
Power,2404,7.87E-05
Power,2405,8.24E-05
Power,2406,8.12E-05
Power,2407,8.30E-05
Power,2408,0.000102909
Power,2409,0.000115034
Power,2410,0.00012139
Power,2411,0.00013697
Power,2412,0.000107849
Power,2413,0.000101354
Power,2414,0.000100111
Power,2415,0.000102529
Power,2416,8.90E-05
Power,2417,9.93E-05
Power,2418,9.88E-05
Power,2419,0.000103289
Power,2420,9.98E-05
Power,2421,0.000126192
Power,2422,0.000125225
Power,2423,0.000122496
Power,2424,0.000103669
Power,2425,9.15E-05
Power,2426,8.49E-05
Power,2427,4.66E-05
Power,2428,8.26E-05
Power,2429,7.36E-05
Power,2430,7.39E-05
Power,2431,7.53E-05
Power,2432,0.000117176
Power,2433,0.000131236
Power,2434,0.000134241
Power,2435,0.000129923
Power,2436,0.000143326
Power,2437,0.000109058
Power,2438,0.000108022
Power,2439,0.00012823
Power,2440,0.000103738
Power,2441,0.000105776
Power,2442,0.000101873
Power,2443,0.000111752
Power,2444,0.000118972
Power,2445,0.000142635
Power,2446,0.000127643
Power,2447,0.000141254
Power,2448,0.000105707
Power,2449,9.70E-05
Power,2450,8.79E-05
Power,2451,6.72E-05
Power,2452,7.46E-05
Power,2453,7.09E-05
Power,2454,7.36E-05
Power,2455,7.02E-05
Power,2456,0.000105914
Power,2457,0.00013165
Power,2458,0.000134759
Power,2459,0.000116381
Power,2460,0.000121425
Power,2461,0.000112927
Power,2462,0.000124707
Power,2463,0.000107849
Power,2464,0.000104049
Power,2465,0.000102183
Power,2466,0.000113618
Power,2467,0.000134932
Power,2468,0.000123152
Power,2469,0.000118489
Power,2470,0.000139457
Power,2471,0.000146988
Power,2472,0.00011645
Power,2473,8.89E-05
Power,2474,0.000109645
Power,2475,7.57E-05
Power,2476,7.68E-05
Power,2477,7.64E-05
Power,2478,7.66E-05
Power,2479,3.30E-05
Power,2480,9.92E-05
Power,2481,0.000107365
Power,2482,0.000109231
Power,2483,0.000134276
Power,2484,7.27E-05
Power,2485,9.11E-05
Power,2486,9.75E-05
Power,2487,0.000104325
Power,2488,9.90E-05
Power,2489,9.75E-05
Power,2490,9.41E-05
Power,2491,0.000117832
Power,2492,0.000120216
Power,2493,9.75E-05
Power,2494,0.000121356
Power,2495,0.000112547
Power,2496,0.000132687
Power,2497,0.000111407
Power,2498,7.74E-05
Power,2499,6.87E-05
Power,2500,7.42E-05
Power,2501,7.09E-05
Power,2502,6.89E-05
Power,2503,7.20E-05
Power,2504,9.88E-05
Power,2505,0.000118281
Power,2506,0.000116658
Power,2507,0.000113031
Power,2508,0.000108989
Power,2509,8.93E-05
Power,2510,9.00E-05
Power,2511,8.80E-05
Power,2512,7.82E-05
Power,2513,8.93E-05
Power,2514,9.53E-05
Power,2515,0.00010322
Power,2516,0.000106122
Power,2517,0.000105016
Power,2518,0.000105776
Power,2519,0.000110198
Power,2520,8.59E-05
Power,2521,7.85E-05
Power,2522,0.000116278
Power,2523,0.000109162
Power,2524,0.000107642
Power,2525,6.23E-05
Power,2526,0.000106778
Power,2527,0.000109092
Power,2528,0.000114309
Power,2529,0.000138766
Power,2530,0.00015559
Power,2531,3.22E-05
Power,2532,0.000104222
Power,2533,0.000111649
Power,2534,0.0001017
Power,2535,0.000114758
Power,2536,0.000107227
Power,2537,0.000106951
Power,2538,9.56E-05
Power,2539,9.35E-05
Power,2540,0.00010398
Power,2541,0.00011804
Power,2542,0.00012861
Power,2543,9.69E-05
Power,2544,8.48E-05
Power,2545,8.73E-05
Power,2546,3.45E-06
Power,2547,0.000136763
Power,2548,0.000124016
Power,2549,1.11E-05
Power,2550,6.93E-05
Power,2551,6.84E-05
Power,2552,9.81E-05
Power,2553,0.000109092
Power,2554,0.000100387
Power,2555,0.000115691
Power,2556,0.000106156
Power,2557,8.37E-05
Power,2558,9.84E-05
Power,2559,0.000103358
Power,2560,9.22E-05
Power,2561,9.14E-05
Power,2562,9.19E-05
Power,2563,8.64E-05
Power,2564,0.000115103
Power,2565,8.66E-05
Power,2566,0.000101389
Power,2567,9.54E-05
Power,2568,1.00E-04
Power,2569,9.13E-05
Power,2570,8.83E-05
Power,2571,6.57E-05
Power,2572,6.51E-05
Power,2573,6.54E-05
Power,2574,6.71E-05
Power,2575,6.57E-05
Power,2576,0.000106122
Power,2577,0.000115034
Power,2578,0.00012139
Power,2579,0.000100491
Power,2580,8.59E-05
Power,2581,0.000101354
Power,2582,0.000100111
Power,2583,0.000102529
Power,2584,0.000121356
Power,2585,9.65E-05
Power,2586,0.000108194
Power,2587,1.74E-05
Power,2588,9.98E-05
Power,2589,0.000126192
Power,2590,0.000125225
Power,2591,0.000122496
Power,2592,8.95E-05
Power,2593,8.25E-05
Power,2594,7.61E-05
Power,2595,7.29E-05
Power,2596,8.26E-05
Power,2597,7.36E-05
Power,2598,7.39E-05
Power,2599,7.39E-05
Power,2600,9.68E-05
Power,2601,0.000122323
Power,2602,2.73E-05
Power,2603,0.000129923
Power,2604,0.000117901
Power,2605,0.000115172
Power,2606,0.000108022
Power,2607,0.00012823
Power,2608,0.000103738
Power,2609,9.35E-05
Power,2610,9.19E-05
Power,2611,9.91E-05
Power,2612,0.000132997
Power,2613,0.000142635
Power,2614,0.000127643
Power,2615,0.000141254
Power,2616,0.000105707
Power,2617,9.70E-05
Power,2618,7.02E-05
Power,2619,7.16E-05
Power,2620,7.18E-05
Power,2621,7.03E-05
Power,2622,7.39E-05
Power,2623,7.88E-05
Power,2624,0.000114447
Power,2625,0.00013165
Power,2626,0.000125778
Power,2627,0.000127712
Power,2628,0.000107089
Power,2629,0.000109783
Power,2630,0.000104982
Power,2631,0.000130165
Power,2632,9.60E-05
Power,2633,0.000114792
Power,2634,0.000111683
Power,2635,0.000104809
Power,2636,0.000120389
Power,2637,0.000129958
Power,2638,0.000139457
Power,2639,0.000146988
Power,2640,0.00011645
Power,2641,8.89E-05
Power,2642,6.53E-05
Power,2643,6.27E-05
Power,2644,6.78E-05
Power,2645,6.90E-05
Power,2646,7.01E-05
Power,2647,7.14E-05
Power,2648,0.000112167
Power,2649,0.000107365
Power,2650,0.000106709
Power,2651,0.000109023
Power,2652,0.000112098
Power,2653,9.73E-05
Power,2654,0.000104602
Power,2655,0.000101458
Power,2656,9.75E-05
Power,2657,9.31E-05
Power,2658,0.000100042
Power,2659,0.000107192
Power,2660,0.000106225
Power,2661,0.000102702
Power,2662,0.000107987
Power,2663,0.000108091
Power,2664,8.94E-05
Power,2665,0.000111407
Power,2666,7.74E-05
Power,2667,6.87E-05
Power,2668,6.92E-05
Power,2669,7.00E-05
Power,2670,7.70E-05
Power,2671,7.92E-05
Power,2672,8.72E-05
Power,2673,0.000118281
Power,2674,0.000103876
Power,2675,0.000104947
Power,2676,0.000100456
Power,2677,9.05E-05
Power,2678,9.15E-05
Power,2679,9.17E-05
Power,2680,9.81E-05
Power,2681,0.000101838
Power,2682,9.31E-05
Power,2683,9.85E-05
Power,2684,0.000101596
Power,2685,0.000108332
Power,2686,0.000106156
Power,2687,0.000106743
Power,2688,8.59E-05
Power,2689,7.85E-05
Power,2690,0.000116278
Power,2691,1.02E-05
Power,2692,6.60E-05
Power,2693,6.80E-05
Power,2694,7.07E-05
Power,2695,7.80E-05
Power,2696,0.000114309
Power,2697,0.000138766
Power,2698,9.98E-05
Power,2699,0.000103116
Power,2700,9.83E-05
Power,2701,0.000111649
Power,2702,3.92E-05
Power,2703,0.000114758
Power,2704,3.21E-06
Power,2705,0.000106951
Power,2706,9.56E-05
Power,2707,9.35E-05
Power,2708,0.00010398
Power,2709,9.75E-05
Power,2710,0.00011462
Power,2711,9.40E-05
Power,2712,9.29E-05
Power,2713,8.24E-05
Power,2714,7.59E-05
Power,2715,7.06E-05
Power,2716,0.000124016
Power,2717,1.11E-05
Power,2718,6.93E-05
Power,2719,7.38E-05
Power,2720,9.20E-05
Power,2721,9.56E-05
Power,2722,9.77E-05
Power,2723,0.000116036
Power,2724,9.88E-05
Power,2725,9.64E-05
Power,2726,0.000113031
Power,2727,9.65E-05
Power,2728,9.86E-05
Power,2729,8.80E-05
Power,2730,8.80E-05
Power,2731,9.10E-05
Power,2732,8.56E-05
Power,2733,8.75E-05
Power,2734,9.23E-05
Power,2735,9.54E-05
Power,2736,1.00E-04
Power,2737,9.13E-05
Power,2738,8.83E-05
Power,2739,7.10E-05
Power,2740,6.60E-05
Power,2741,6.97E-05
Power,2742,6.82E-05
Power,2743,6.96E-05
Power,2744,0.000106122
Power,2745,8.23E-05
Power,2746,9.76E-05
Power,2747,9.91E-05
Power,2748,9.79E-05
Power,2749,0.000121045
Power,2750,9.86E-05
Power,2751,0.000105673
Power,2752,9.33E-05
Power,2753,9.09E-05
Power,2754,9.16E-05
Power,2755,0.000100974
Power,2756,9.21E-05
Power,2757,9.07E-05
Power,2758,9.18E-05
Power,2759,8.87E-05
Power,2760,8.95E-05
Power,2761,8.25E-05
Power,2762,7.61E-05
Power,2763,7.29E-05
Power,2764,7.22E-05
Power,2765,7.22E-05
Power,2766,7.31E-05
Power,2767,7.87E-05
Power,2768,9.68E-05
Power,2769,0.000122323
Power,2770,1.86E-05
Power,2771,0.000127194
Power,2772,0.000117901
Power,2773,0.000115172
Power,2774,0.000108022
Power,2775,2.41E-05
Power,2776,0.000105707
Power,2777,0.000104774
Power,2778,0.000101009
Power,2779,0.000110543
Power,2780,0.000126399
Power,2781,0.000142635
Power,2782,0.000127643
Power,2783,0.000141254
Power,2784,0.000105707
Power,2785,9.70E-05
Power,2786,7.02E-05
Power,2787,7.16E-05
Power,2788,7.18E-05
Power,2789,7.03E-05
Power,2790,7.39E-05
Power,2791,7.88E-05
Power,2792,0.000114447
Power,2793,0.00013165
Power,2794,2.66E-05
Power,2795,0.000113341
Power,2796,9.86E-05
Power,2797,0.000124914
Power,2798,0.000100422
Power,2799,8.57E-05
Power,2800,9.25E-05
Power,2801,9.57E-05
Power,2802,0.00011006
Power,2803,0.000103634
Power,2804,0.000110336
Power,2805,9.51E-05
Power,2806,0.000139457
Power,2807,0.000146988
Power,2808,0.00011645
Power,2809,8.89E-05
Power,2810,6.53E-05
Power,2811,7.51E-05
Power,2812,7.53E-05
Power,2813,7.62E-05
Power,2814,7.01E-05
Power,2815,7.14E-05
Power,2816,0.000113341
Power,2817,0.000107365
Power,2818,0.000106709
Power,2819,0.000126676
Power,2820,0.000111234
Power,2821,0.000110094
Power,2822,0.000106709
Power,2823,0.000115932
Power,2824,0.000105845
Power,2825,0.000104843
Power,2826,9.77E-05
Power,2827,0.000121218
Power,2828,0.000106225
Power,2829,0.000102702
Power,2830,0.000107987
Power,2831,0.000108091
Power,2832,8.94E-05
Power,2833,0.000111407
Power,2834,7.30E-05
Power,2835,7.44E-05
Power,2836,7.75E-05
Power,2837,3.01E-05
Power,2838,7.70E-05
Power,2839,7.66E-05
Power,2840,3.80E-05
Power,2841,0.000118281
Power,2842,0.000130441
Power,2843,0.000111372
Power,2844,0.000111787
Power,2845,0.000100974
Power,2846,0.000111407
Power,2847,9.59E-05
Power,2848,9.71E-05
Power,2849,5.98E-05
Power,2850,3.26E-05
Power,2851,2.76E-05
Power,2852,0.00013013
Power,2853,0.000123878
Power,2854,0.000122772
Power,2855,0.000106743
Power,2856,8.59E-05
Power,2857,7.85E-05
Power,2858,0.000116278
Power,2859,1.02E-05
Power,2860,7.53E-05
Power,2861,8.43E-05
Power,2862,7.92E-05
Power,2863,7.80E-05
Power,2864,0.000114309
Power,2865,0.000120078
Power,2866,0.00011006
Power,2867,0.000131857
Power,2868,0.000102183
Power,2869,0.000107918
Power,2870,0.000123947
Power,2871,0.000113618
Power,2872,9.35E-05
Power,2873,0.000101803
Power,2874,9.33E-05
Power,2875,9.35E-05
Power,2876,0.00010398
Power,2877,9.75E-05
Power,2878,0.00011462
Power,2879,9.40E-05
Power,2880,9.29E-05
Power,2881,8.24E-05
Power,2882,7.59E-05
Power,2883,7.06E-05
Power,2884,0.000124016
Power,2885,1.11E-05
Power,2886,6.93E-05
Power,2887,7.38E-05
Power,2888,3.79E-05
Power,2889,0.000104602
Power,2890,9.79E-05
Power,2891,0.000112685
Power,2892,0.000126814
Power,2893,9.19E-05
Power,2894,0.00010018
Power,2895,9.72E-05
Power,2896,0.0001093
Power,2897,0.000105638
Power,2898,0.000109611
Power,2899,9.10E-05
Power,2900,8.56E-05
Power,2901,8.75E-05
Power,2902,9.23E-05
Power,2903,9.54E-05
Power,2904,8.41E-05
Power,2905,7.80E-05
Power,2906,7.12E-05
Power,2907,7.10E-05
Power,2908,6.60E-05
Power,2909,6.97E-05
Power,2910,6.58E-05
Power,2911,6.72E-05
Power,2912,9.08E-05
Power,2913,9.28E-05
Power,2914,0.000136279
Power,2915,9.91E-05
Power,2916,9.19E-05
Power,2917,0.000108505
Power,2918,8.85E-05
Power,2919,8.84E-05
Power,2920,8.77E-05
Power,2921,9.56E-05
Power,2922,9.85E-05
Power,2923,0.000112858
Power,2924,9.21E-05
Power,2925,9.07E-05
Power,2926,9.18E-05
Power,2927,8.87E-05
Power,2928,8.95E-05
Power,2929,8.25E-05
Power,2930,8.02E-05
Power,2931,7.28E-05
Power,2932,7.12E-05
Power,2933,7.22E-05
Power,2934,7.31E-05
Power,2935,6.89E-05
Power,2936,1.15E-05
Power,2937,0.000122323
Power,2938,0.0001169
Power,2939,6.75E-05
Power,2940,0.000117901
Power,2941,0.000115172
Power,2942,0.000108022
Power,2943,2.41E-05
Power,2944,9.71E-05
Power,2945,0.000126399
Power,2946,0.00011949
Power,2947,0.000122081
Power,2948,0.000126399
Power,2949,0.000142635
Power,2950,0.000127643
Power,2951,0.000141254
Power,2952,0.000105707
Power,2953,8.28E-05
Power,2954,8.32E-05
Power,2955,6.15E-05
Power,2956,6.41E-05
Power,2957,6.51E-05
Power,2958,7.39E-05
Power,2959,7.88E-05
Power,2960,0.000106709
Power,2961,0.00013165
Power,2962,2.66E-05
Power,2963,0.000131097
Power,2964,0.000156799
Power,2965,0.000108643
Power,2966,0.000118903
Power,2967,8.57E-05
Power,2968,9.25E-05
Power,2969,9.57E-05
Power,2970,0.00010284
Power,2971,0.000128472
Power,2972,0.000114171
Power,2973,0.00010588
Power,2974,0.000139457
Power,2975,0.000146988
Power,2976,0.00011645
Power,2977,8.89E-05
Power,2978,6.53E-05
Power,2979,7.04E-05
Power,2980,7.10E-05
Power,2981,7.23E-05
Power,2982,7.33E-05
Power,2983,7.14E-05
Power,2984,0.000113341
Power,2985,0.00012519
Power,2986,0.000106709
Power,2987,1.14E-05
Power,2988,0.000125018
Power,2989,0.000139008
Power,2990,0.000117901
Power,2991,0.000115932
Power,2992,3.38E-05
Power,2993,0.000104843
Power,2994,9.77E-05
Power,2995,0.000134759
Power,2996,0.000137661
Power,2997,0.000102702
Power,2998,0.000107987
Power,2999,0.000108091
Power,3000,8.94E-05
Power,3001,0.000111407
Power,3002,7.30E-05
Power,3003,7.44E-05
Power,3004,7.04E-05
Power,3005,7.44E-05
Power,3006,7.06E-05
Power,3007,6.03E-05
Power,3008,3.80E-05
Power,3009,0.000118281
Power,3010,0.000113963
Power,3011,0.000124741
Power,3012,2.72E-05
Power,3013,5.75E-05
Power,3014,0.000121321
Power,3015,0.000122703
Power,3016,0.000108989
Power,3017,0.000106847
Power,3018,0.000122876
Power,3019,0.00012177
Power,3020,0.00013013
Power,3021,0.000123878
Power,3022,0.000122772
Power,3023,0.000106743
Power,3024,8.59E-05
Power,3025,7.85E-05
Power,3026,0.000116278
Power,3027,4.71E-05
Power,3028,7.44E-05
Power,3029,8.34E-05
Power,3030,7.92E-05
Power,3031,7.80E-05
Power,3032,0.000110958
Power,3033,0.000120078
Power,3034,0.00011006
Power,3035,0.000124879
Power,3036,0.000111511
Power,3037,0.000107918
Power,3038,0.000123947
Power,3039,0.000113618
Power,3040,9.35E-05
Power,3041,0.000102633
Power,3042,0.00011462
Power,3043,0.00011721
Power,3044,0.000113065
Power,3045,9.93E-05
Power,3046,0.00011462
Power,3047,9.40E-05
Power,3048,9.29E-05
Power,3049,8.24E-05
Power,3050,7.59E-05
Power,3051,7.30E-05
Power,3052,7.35E-05
Power,3053,7.42E-05
Power,3054,6.93E-05
Power,3055,7.38E-05
Power,3056,3.79E-05
Power,3057,0.000104602
Power,3058,9.79E-05
Power,3059,0.000112685
Power,3060,0.000126814
Power,3061,9.19E-05
Power,3062,0.00010018
Power,3063,9.72E-05
Power,3064,0.0001093
Power,3065,0.000105638
Power,3066,0.000109611
Power,3067,9.10E-05
Power,3068,8.56E-05
Power,3069,8.75E-05
Power,3070,9.23E-05
Power,3071,9.54E-05
Power,3072,8.41E-05
Power,3073,7.80E-05
Power,3074,7.12E-05
Power,3075,7.46E-05
Power,3076,7.35E-05
Power,3077,7.61E-05
Power,3078,7.38E-05
Power,3079,7.46E-05
Power,3080,0.000104533
Power,3081,9.28E-05
Power,3082,0.000136279
Power,3083,9.91E-05
Power,3084,9.19E-05
Power,3085,0.000108505
Power,3086,8.85E-05
Power,3087,8.84E-05
Power,3088,8.77E-05
Power,3089,9.56E-05
Power,3090,9.85E-05
Power,3091,0.000112858
Power,3092,9.21E-05
Power,3093,9.07E-05
Power,3094,9.18E-05
Power,3095,8.87E-05
Power,3096,9.72E-05
Power,3097,8.55E-05
Power,3098,7.32E-05
Power,3099,7.36E-05
Power,3100,7.46E-05
Power,3101,7.32E-05
Power,3102,6.97E-05
Power,3103,8.00E-05
Power,3104,0.00013165
Power,3105,0.000122323
Power,3106,0.0001169
Power,3107,0.000138145
Power,3108,0.000132514
Power,3109,0.000115172
Power,3110,2.87E-06
Power,3111,2.41E-05
Power,3112,9.77E-05
Power,3113,0.000120838
Power,3114,0.000126123
Power,3115,0.000122876
Power,3116,0.000126399
Power,3117,0.000142635
Power,3118,0.000127643
Power,3119,0.000141254
Power,3120,0.000105707
Power,3121,8.10E-05
Power,3122,7.72E-05
Power,3123,7.12E-05
Power,3124,7.03E-05
Power,3125,7.05E-05
Power,3126,7.39E-05
Power,3127,7.37E-05
Power,3128,0.000117867
Power,3129,0.000128265
Power,3130,0.000139595
Power,3131,0.000170375
Power,3132,0.00015939
Power,3133,0.000174935
Power,3134,0.000153862
Power,3135,0.000139423
Power,3136,0.000151824
Power,3137,0.000152619
Power,3138,0.000130717
Power,3139,0.000164122
Power,3140,0.000168855
Power,3141,0.000158561
Power,3142,0.000160046
Power,3143,0.000165159
Power,3144,0.00013773
Power,3145,0.000117245
Power,3146,0.000105845
Power,3147,0.000100525
Power,3148,0.000100491
Power,3149,9.64E-05
Power,3150,9.89E-05
Power,3151,9.81E-05
Power,3152,0.000138456
Power,3153,0.000141772
Power,3154,0.000155279
Power,3155,0.000162948
Power,3156,0.000177802
Power,3157,0.000149683
Power,3158,0.000146988
Power,3159,0.000137177
Power,3160,0.000143568
Power,3161,0.000125536
Power,3162,0.00014305
Power,3163,0.000145295
Power,3164,0.000152964
Power,3165,0.000138317
Power,3166,0.000148543
Power,3167,0.000149337
Power,3168,0.000133688
Power,3169,0.000110405
Power,3170,0.000109852
Power,3171,9.98E-05
Power,3172,9.68E-05
Power,3173,9.91E-05
Power,3174,9.69E-05
Power,3175,0.000110992
Power,3176,0.000134414
Power,3177,0.00014951
Power,3178,0.000165055
Power,3179,0.000169649
Power,3180,0.000134103
Power,3181,0.000121736
Power,3182,0.000145917
Power,3183,0.000132721
Power,3184,0.000121459
Power,3185,0.000133516
Power,3186,0.000135623
Power,3187,0.000133032
Power,3188,0.000125328
Power,3189,0.000129198
Power,3190,0.000126952
Power,3191,0.000132514
Power,3192,9.96E-05
Power,3193,9.33E-05
Power,3194,8.67E-05
Power,3195,8.53E-05
Power,3196,8.20E-05
Power,3197,8.03E-05
Power,3198,7.99E-05
Power,3199,8.83E-05
Power,3200,0.000120872
Power,3201,0.000118903
Power,3202,0.00013621
Power,3203,0.00015065
Power,3204,0.00012785
Power,3205,0.000142463
Power,3206,0.000135174
Power,3207,0.000128127
Power,3208,0.000133792
Power,3209,0.00014115
Power,3210,0.000118454
Power,3211,0.000127954
Power,3212,0.000158906
Power,3213,0.000127194
Power,3214,0.000140597
Power,3215,0.000114551
Power,3216,0.0001112
Power,3217,9.04E-05
Power,3218,8.49E-05
Power,3219,7.92E-05
Power,3220,8.22E-05
Power,3221,8.01E-05
Power,3222,8.34E-05
Power,3223,8.50E-05
Power,3224,0.000124085
Power,3225,0.000120112
Power,3226,0.000102805
Power,3227,0.00016129
Power,3228,0.000152273
Power,3229,0.000115483
Power,3230,0.000128956
Power,3231,0.000118109
Power,3232,0.00011911
Power,3233,0.000134483
Power,3234,0.000103254
Power,3235,0.000115241
Power,3236,0.000105983
Power,3237,0.000101527
Power,3238,0.000117038
Power,3239,0.000110612
Power,3240,9.81E-05
Power,3241,9.03E-05
Power,3242,8.36E-05
Power,3243,8.59E-05
Power,3244,8.35E-05
