Hour,Storage,Fuel,Value
2040,LeadAcidBattery,Diesel,0.0
2041,LeadAcidBattery,Power,398.8043122893463
2041,LeadAcidBattery,Diesel,0.0
2042,LeadAcidBattery,Power,408.23569270318626
2042,LeadAcidBattery,Diesel,0.0
2043,LeadAcidBattery,Power,418.9475442887863
2043,LeadAcidBattery,Diesel,0.0
2044,LeadAcidBattery,Power,430.7483956691263
2044,LeadAcidBattery,Diesel,0.0
2045,LeadAcidBattery,Power,395.45034070138365
2045,LeadAcidBattery,Diesel,0.0
2046,LeadAcidBattery,Power,409.5148975175837
2046,LeadAcidBattery,Diesel,0.0
2047,LeadAcidBattery,Power,424.21966972168366
2047,LeadAcidBattery,Diesel,0.0
2048,LeadAcidBattery,Power,439.67821842706365
2048,LeadAcidBattery,Diesel,0.0
2049,LeadAcidBattery,Power,400.34661963659374
2049,LeadAcidBattery,Diesel,0.0
2050,LeadAcidBattery,Power,420.3630747103737
2050,LeadAcidBattery,Diesel,0.0
2051,LeadAcidBattery,Power,420.3630747103737
2051,LeadAcidBattery,Diesel,0.0
2052,LeadAcidBattery,Power,465.30907839185375
2052,LeadAcidBattery,Diesel,0.0
2053,LeadAcidBattery,Power,500.33136895115376
2053,LeadAcidBattery,Diesel,0.0
2054,LeadAcidBattery,Power,382.19346820455735
2054,LeadAcidBattery,Diesel,0.0
2055,LeadAcidBattery,Power,416.7339530152573
2055,LeadAcidBattery,Diesel,0.0
2056,LeadAcidBattery,Power,455.63436972183734
2056,LeadAcidBattery,Diesel,0.0
2057,LeadAcidBattery,Power,455.63436972183734
2057,LeadAcidBattery,Diesel,0.0
2058,LeadAcidBattery,Power,470.54255883831735
2058,LeadAcidBattery,Diesel,0.0
2059,LeadAcidBattery,Power,481.01686016085733
2059,LeadAcidBattery,Diesel,0.0
2060,LeadAcidBattery,Power,493.77465759741733
2060,LeadAcidBattery,Diesel,0.0
2061,LeadAcidBattery,Power,503.88589933647734
2061,LeadAcidBattery,Diesel,0.0
2062,LeadAcidBattery,Power,503.88589933647734
2062,LeadAcidBattery,Diesel,0.0
2063,LeadAcidBattery,Power,469.11794752934077
2063,LeadAcidBattery,Diesel,0.0
2064,LeadAcidBattery,Power,485.0173731683608
2064,LeadAcidBattery,Diesel,0.0
2065,LeadAcidBattery,Power,485.0173731683608
2065,LeadAcidBattery,Diesel,0.0
2066,LeadAcidBattery,Power,482.3667835142545
2066,LeadAcidBattery,Diesel,0.0
2067,LeadAcidBattery,Power,502.6683603390145
2067,LeadAcidBattery,Diesel,0.0
2068,LeadAcidBattery,Power,384.5304595924181
2068,LeadAcidBattery,Diesel,0.0
2069,LeadAcidBattery,Power,406.0530301511381
2069,LeadAcidBattery,Diesel,0.0
2070,LeadAcidBattery,Power,429.0276536273381
2070,LeadAcidBattery,Diesel,0.0
2071,LeadAcidBattery,Power,429.0276536273381
2071,LeadAcidBattery,Diesel,0.0
2072,LeadAcidBattery,Power,447.2066936233781
2072,LeadAcidBattery,Diesel,0.0
2073,LeadAcidBattery,Power,469.5793671639581
2073,LeadAcidBattery,Diesel,0.0
2074,LeadAcidBattery,Power,469.5793671639581
2074,LeadAcidBattery,Diesel,0.0
2075,LeadAcidBattery,Power,510.2526139196381
2075,LeadAcidBattery,Diesel,0.0
2076,LeadAcidBattery,Power,510.2526139196381
2076,LeadAcidBattery,Diesel,0.0
2077,LeadAcidBattery,Power,561.7134834848555
2077,LeadAcidBattery,Diesel,0.0
2078,LeadAcidBattery,Power,443.5755827382591
2078,LeadAcidBattery,Diesel,0.0
2079,LeadAcidBattery,Power,495.0364523034765
2079,LeadAcidBattery,Diesel,0.0
2080,LeadAcidBattery,Power,541.4685525024005
2080,LeadAcidBattery,Diesel,0.0
2081,LeadAcidBattery,Power,541.4685525024005
2081,LeadAcidBattery,Diesel,0.0
2082,LeadAcidBattery,Power,561.5734208105405
2082,LeadAcidBattery,Diesel,0.0
2083,LeadAcidBattery,Power,576.4893935268005
2083,LeadAcidBattery,Diesel,0.0
2084,LeadAcidBattery,Power,587.9139418349405
2084,LeadAcidBattery,Diesel,0.0
2085,LeadAcidBattery,Power,602.2690013108405
2085,LeadAcidBattery,Diesel,0.0
2086,LeadAcidBattery,Power,602.2690013108405
2086,LeadAcidBattery,Diesel,0.0
2087,LeadAcidBattery,Power,549.622169794613
2087,LeadAcidBattery,Diesel,0.0
2088,LeadAcidBattery,Power,565.594098208373
2088,LeadAcidBattery,Diesel,0.0
2089,LeadAcidBattery,Power,565.594098208373
2089,LeadAcidBattery,Diesel,0.0
2090,LeadAcidBattery,Power,586.489780452293
2090,LeadAcidBattery,Diesel,0.0
2091,LeadAcidBattery,Power,571.8732724527322
2091,LeadAcidBattery,Diesel,0.0
2092,LeadAcidBattery,Power,571.8732724527322
2092,LeadAcidBattery,Diesel,0.0
2093,LeadAcidBattery,Power,596.6166734750722
2093,LeadAcidBattery,Diesel,0.0
2094,LeadAcidBattery,Power,619.6506560325921
2094,LeadAcidBattery,Diesel,0.0
2095,LeadAcidBattery,Power,597.1553759163646
2095,LeadAcidBattery,Diesel,0.0
2096,LeadAcidBattery,Power,597.1553759163646
2096,LeadAcidBattery,Diesel,0.0
2097,LeadAcidBattery,Power,608.4005061687647
2097,LeadAcidBattery,Diesel,0.0
2098,LeadAcidBattery,Power,618.4231959157247
2098,LeadAcidBattery,Diesel,0.0
2099,LeadAcidBattery,Power,500.2852951691283
2099,LeadAcidBattery,Diesel,0.0
2100,LeadAcidBattery,Power,438.7144274529008
2100,LeadAcidBattery,Diesel,0.0
2101,LeadAcidBattery,Power,434.2085928468402
2101,LeadAcidBattery,Diesel,0.0
2102,LeadAcidBattery,Power,437.76990536512017
2102,LeadAcidBattery,Diesel,0.0
2103,LeadAcidBattery,Power,449.1852140837802
2103,LeadAcidBattery,Diesel,0.0
2104,LeadAcidBattery,Power,463.8663600164202
2104,LeadAcidBattery,Diesel,0.0
2105,LeadAcidBattery,Power,477.79893919342015
2105,LeadAcidBattery,Diesel,0.0
2106,LeadAcidBattery,Power,441.9917747150714
2106,LeadAcidBattery,Diesel,0.0
2107,LeadAcidBattery,Power,453.7596969530114
2107,LeadAcidBattery,Diesel,0.0
2108,LeadAcidBattery,Power,462.25401724197144
2108,LeadAcidBattery,Diesel,0.0
2109,LeadAcidBattery,Power,472.54340892993145
2109,LeadAcidBattery,Diesel,0.0
2110,LeadAcidBattery,Power,437.33627764703726
2110,LeadAcidBattery,Diesel,0.0
2111,LeadAcidBattery,Power,451.9222319037573
2111,LeadAcidBattery,Diesel,0.0
2112,LeadAcidBattery,Power,470.3097683167173
2112,LeadAcidBattery,Diesel,0.0
2113,LeadAcidBattery,Power,491.2516792752573
2113,LeadAcidBattery,Diesel,0.0
2114,LeadAcidBattery,Power,373.1137785286609
2114,LeadAcidBattery,Diesel,0.0
2115,LeadAcidBattery,Power,397.17739493362086
2115,LeadAcidBattery,Diesel,0.0
2116,LeadAcidBattery,Power,421.40603779732083
2116,LeadAcidBattery,Diesel,0.0
2117,LeadAcidBattery,Power,421.40603779732083
2117,LeadAcidBattery,Diesel,0.0
2118,LeadAcidBattery,Power,445.31786353468084
2118,LeadAcidBattery,Diesel,0.0
2119,LeadAcidBattery,Power,469.95036322582087
2119,LeadAcidBattery,Diesel,0.0
2120,LeadAcidBattery,Power,469.95036322582087
2120,LeadAcidBattery,Diesel,0.0
2121,LeadAcidBattery,Power,521.4112327910383
2121,LeadAcidBattery,Diesel,0.0
2122,LeadAcidBattery,Power,521.4112327910383
2122,LeadAcidBattery,Diesel,0.0
2123,LeadAcidBattery,Power,572.8721023562557
2123,LeadAcidBattery,Diesel,0.0
2124,LeadAcidBattery,Power,454.7342016096593
2124,LeadAcidBattery,Diesel,0.0
2125,LeadAcidBattery,Power,506.1950711748767
2125,LeadAcidBattery,Diesel,0.0
2126,LeadAcidBattery,Power,506.1950711748767
2126,LeadAcidBattery,Diesel,0.0
2127,LeadAcidBattery,Power,557.6559407400941
2127,LeadAcidBattery,Diesel,0.0
2128,LeadAcidBattery,Power,557.6559407400941
2128,LeadAcidBattery,Diesel,0.0
2129,LeadAcidBattery,Power,602.5213034193212
2129,LeadAcidBattery,Diesel,0.0
2130,LeadAcidBattery,Power,623.5039882433011
2130,LeadAcidBattery,Diesel,0.0
2131,LeadAcidBattery,Power,628.1161527411211
2131,LeadAcidBattery,Diesel,0.0
2132,LeadAcidBattery,Power,634.5116038125811
2132,LeadAcidBattery,Diesel,0.0
2133,LeadAcidBattery,Power,516.3737030659847
2133,LeadAcidBattery,Diesel,0.0
2134,LeadAcidBattery,Power,519.7332066444047
2134,LeadAcidBattery,Diesel,0.0
2135,LeadAcidBattery,Power,401.5953058978083
2135,LeadAcidBattery,Diesel,0.0
2136,LeadAcidBattery,Power,404.75675860606833
2136,LeadAcidBattery,Diesel,0.0
2137,LeadAcidBattery,Power,411.3699696835083
2137,LeadAcidBattery,Diesel,0.0
2138,LeadAcidBattery,Power,420.38561921848833
2138,LeadAcidBattery,Diesel,0.0
2139,LeadAcidBattery,Power,429.0447911104083
2139,LeadAcidBattery,Diesel,0.0
2140,LeadAcidBattery,Power,437.1231458865483
2140,LeadAcidBattery,Diesel,0.0
2141,LeadAcidBattery,Power,445.12237029070826
2141,LeadAcidBattery,Diesel,0.0
2142,LeadAcidBattery,Power,454.1181895673283
2142,LeadAcidBattery,Diesel,0.0
2143,LeadAcidBattery,Power,464.56080402058825
2143,LeadAcidBattery,Diesel,0.0
2144,LeadAcidBattery,Power,451.14423646799713
2144,LeadAcidBattery,Diesel,0.0
2145,LeadAcidBattery,Power,495.78668456615713
2145,LeadAcidBattery,Diesel,0.0
2146,LeadAcidBattery,Power,495.78668456615713
2146,LeadAcidBattery,Diesel,0.0
2147,LeadAcidBattery,Power,547.2475541313745
2147,LeadAcidBattery,Diesel,0.0
2148,LeadAcidBattery,Power,480.5705229499955
2148,LeadAcidBattery,Diesel,0.0
2149,LeadAcidBattery,Power,480.5705229499955
2149,LeadAcidBattery,Diesel,0.0
2150,LeadAcidBattery,Power,480.5705229499955
2150,LeadAcidBattery,Diesel,0.0
2151,LeadAcidBattery,Power,532.0313925152129
2151,LeadAcidBattery,Diesel,0.0
2152,LeadAcidBattery,Power,583.4922620804304
2152,LeadAcidBattery,Diesel,0.0
2153,LeadAcidBattery,Power,583.4922620804304
2153,LeadAcidBattery,Diesel,0.0
2154,LeadAcidBattery,Power,604.8986670991103
2154,LeadAcidBattery,Diesel,0.0
2155,LeadAcidBattery,Power,606.7216135519103
2155,LeadAcidBattery,Diesel,0.0
2156,LeadAcidBattery,Power,609.1966463690903
2156,LeadAcidBattery,Diesel,0.0
2157,LeadAcidBattery,Power,604.5149496675751
2157,LeadAcidBattery,Diesel,0.0
2158,LeadAcidBattery,Power,603.0300606887872
2158,LeadAcidBattery,Diesel,0.0
2159,LeadAcidBattery,Power,545.7774150619537
2159,LeadAcidBattery,Diesel,0.0
2160,LeadAcidBattery,Power,551.5127490190537
2160,LeadAcidBattery,Diesel,0.0
2161,LeadAcidBattery,Power,559.3997576353537
2161,LeadAcidBattery,Diesel,0.0
2162,LeadAcidBattery,Power,559.3997576353537
2162,LeadAcidBattery,Diesel,0.0
2163,LeadAcidBattery,Power,570.0191323989337
2163,LeadAcidBattery,Diesel,0.0
2164,LeadAcidBattery,Power,578.2757360823937
2164,LeadAcidBattery,Diesel,0.0
2165,LeadAcidBattery,Power,533.0683832646511
2165,LeadAcidBattery,Diesel,0.0
2166,LeadAcidBattery,Power,533.0683832646511
2166,LeadAcidBattery,Diesel,0.0
2167,LeadAcidBattery,Power,547.173959665611
2167,LeadAcidBattery,Diesel,0.0
2168,LeadAcidBattery,Power,560.367315660771
2168,LeadAcidBattery,Diesel,0.0
2169,LeadAcidBattery,Power,583.525425494091
2169,LeadAcidBattery,Diesel,0.0
2170,LeadAcidBattery,Power,465.3875247474946
2170,LeadAcidBattery,Diesel,0.0
2171,LeadAcidBattery,Power,478.4581679273746
2171,LeadAcidBattery,Diesel,0.0
2172,LeadAcidBattery,Power,487.2624978743146
2172,LeadAcidBattery,Diesel,0.0
2173,LeadAcidBattery,Power,499.8935838189346
2173,LeadAcidBattery,Diesel,0.0
2174,LeadAcidBattery,Power,505.3715584841746
2174,LeadAcidBattery,Diesel,0.0
2175,LeadAcidBattery,Power,511.33527643359463
2175,LeadAcidBattery,Diesel,0.0
2176,LeadAcidBattery,Power,522.0999299628946
2176,LeadAcidBattery,Diesel,0.0
2177,LeadAcidBattery,Power,527.5067171363746
2177,LeadAcidBattery,Diesel,0.0
2178,LeadAcidBattery,Power,409.3688163897782
2178,LeadAcidBattery,Diesel,0.0
2179,LeadAcidBattery,Power,411.18383064049823
2179,LeadAcidBattery,Diesel,0.0
2180,LeadAcidBattery,Power,416.49025730053825
2180,LeadAcidBattery,Diesel,0.0
2181,LeadAcidBattery,Power,418.73425154797826
2181,LeadAcidBattery,Diesel,0.0
2182,LeadAcidBattery,Power,413.8707324161601
2182,LeadAcidBattery,Diesel,0.0
2183,LeadAcidBattery,Power,411.71921183888736
2183,LeadAcidBattery,Diesel,0.0
2184,LeadAcidBattery,Power,409.71911646767524
2184,LeadAcidBattery,Diesel,0.0
2185,LeadAcidBattery,Power,359.76955646053864
2185,LeadAcidBattery,Diesel,0.0
2186,LeadAcidBattery,Power,369.0954286493586
2186,LeadAcidBattery,Diesel,0.0
2187,LeadAcidBattery,Power,381.2668707840786
2187,LeadAcidBattery,Diesel,0.0
2188,LeadAcidBattery,Power,392.2485869580786
2188,LeadAcidBattery,Diesel,0.0
2189,LeadAcidBattery,Power,403.1173954140786
2189,LeadAcidBattery,Diesel,0.0
2190,LeadAcidBattery,Power,414.7347880800786
2190,LeadAcidBattery,Diesel,0.0
2191,LeadAcidBattery,Power,426.7929984348186
2191,LeadAcidBattery,Diesel,0.0
2192,LeadAcidBattery,Power,436.37230960261866
2192,LeadAcidBattery,Diesel,0.0
2193,LeadAcidBattery,Power,389.2892124015427
2193,LeadAcidBattery,Diesel,0.0
2194,LeadAcidBattery,Power,405.8816249032627
2194,LeadAcidBattery,Diesel,0.0
2195,LeadAcidBattery,Power,427.3607021200027
2195,LeadAcidBattery,Diesel,0.0
2196,LeadAcidBattery,Power,457.0699801630627
2196,LeadAcidBattery,Diesel,0.0
2197,LeadAcidBattery,Power,489.05357635948275
2197,LeadAcidBattery,Diesel,0.0
2198,LeadAcidBattery,Power,517.3794416850427
2198,LeadAcidBattery,Diesel,0.0
2199,LeadAcidBattery,Power,544.8063834320827
2199,LeadAcidBattery,Diesel,0.0
2200,LeadAcidBattery,Power,569.6831405524628
2200,LeadAcidBattery,Diesel,0.0
2201,LeadAcidBattery,Power,586.9064896829227
2201,LeadAcidBattery,Diesel,0.0
2202,LeadAcidBattery,Power,595.7993161364227
2202,LeadAcidBattery,Diesel,0.0
2203,LeadAcidBattery,Power,528.2551086410837
2203,LeadAcidBattery,Diesel,0.0
2204,LeadAcidBattery,Power,528.5256908897237
2204,LeadAcidBattery,Diesel,0.0
2205,LeadAcidBattery,Power,526.435015792754
2205,LeadAcidBattery,Diesel,0.0
2206,LeadAcidBattery,Power,526.956468095774
2206,LeadAcidBattery,Diesel,0.0
2207,LeadAcidBattery,Power,520.5171958503195
2207,LeadAcidBattery,Diesel,0.0
2208,LeadAcidBattery,Power,520.4415618775922
2208,LeadAcidBattery,Diesel,0.0
2209,LeadAcidBattery,Power,402.3036611309958
2209,LeadAcidBattery,Diesel,0.0
2210,LeadAcidBattery,Power,405.3329959038558
2210,LeadAcidBattery,Diesel,0.0
2211,LeadAcidBattery,Power,409.8342009310758
2211,LeadAcidBattery,Diesel,0.0
2212,LeadAcidBattery,Power,414.1176875903958
2212,LeadAcidBattery,Diesel,0.0
2213,LeadAcidBattery,Power,417.7609451245758
2213,LeadAcidBattery,Diesel,0.0
2214,LeadAcidBattery,Power,421.1599606068558
2214,LeadAcidBattery,Diesel,0.0
2215,LeadAcidBattery,Power,421.1599606068558
2215,LeadAcidBattery,Diesel,0.0
2216,LeadAcidBattery,Power,433.2220852222758
2216,LeadAcidBattery,Diesel,0.0
2217,LeadAcidBattery,Power,451.5990709676358
2217,LeadAcidBattery,Diesel,0.0
2218,LeadAcidBattery,Power,457.0612717787358
2218,LeadAcidBattery,Diesel,0.0
2219,LeadAcidBattery,Power,457.0612717787358
2219,LeadAcidBattery,Diesel,0.0
2220,LeadAcidBattery,Power,473.9415282773358
2220,LeadAcidBattery,Diesel,0.0
2221,LeadAcidBattery,Power,488.6120331989358
2221,LeadAcidBattery,Diesel,0.0
2222,LeadAcidBattery,Power,458.37759976301135
2222,LeadAcidBattery,Diesel,0.0
2223,LeadAcidBattery,Power,470.34086139443133
2223,LeadAcidBattery,Diesel,0.0
2224,LeadAcidBattery,Power,470.34086139443133
2224,LeadAcidBattery,Diesel,0.0
2225,LeadAcidBattery,Power,484.6773905123313
2225,LeadAcidBattery,Diesel,0.0
2226,LeadAcidBattery,Power,498.44889820139133
2226,LeadAcidBattery,Diesel,0.0
2227,LeadAcidBattery,Power,438.9777599927396
2227,LeadAcidBattery,Diesel,0.0
2228,LeadAcidBattery,Power,439.2616515690596
2228,LeadAcidBattery,Diesel,0.0
2229,LeadAcidBattery,Power,321.1237508224632
2229,LeadAcidBattery,Diesel,0.0
2230,LeadAcidBattery,Power,317.04809070579654
2230,LeadAcidBattery,Diesel,0.0
2231,LeadAcidBattery,Power,317.62883747745656
2231,LeadAcidBattery,Diesel,0.0
2232,LeadAcidBattery,Power,319.83986629173654
2232,LeadAcidBattery,Diesel,0.0
2233,LeadAcidBattery,Power,324.60717334173654
2233,LeadAcidBattery,Diesel,0.0
2234,LeadAcidBattery,Power,333.10003512573655
2234,LeadAcidBattery,Diesel,0.0
2235,LeadAcidBattery,Power,338.91815094573656
2235,LeadAcidBattery,Diesel,0.0
2236,LeadAcidBattery,Power,295.33853657041817
2236,LeadAcidBattery,Diesel,0.0
2237,LeadAcidBattery,Power,303.8105267784182
2237,LeadAcidBattery,Diesel,0.0
2238,LeadAcidBattery,Power,316.7774608411382
2238,LeadAcidBattery,Diesel,0.0
2239,LeadAcidBattery,Power,327.6082777171382
2239,LeadAcidBattery,Diesel,0.0
2240,LeadAcidBattery,Power,342.0649514589782
2240,LeadAcidBattery,Diesel,0.0
2241,LeadAcidBattery,Power,359.16158028253824
2241,LeadAcidBattery,Diesel,0.0
2242,LeadAcidBattery,Power,340.54530159055315
2242,LeadAcidBattery,Diesel,0.0
2243,LeadAcidBattery,Power,370.83667184167314
2243,LeadAcidBattery,Diesel,0.0
2244,LeadAcidBattery,Power,422.29754140689056
2244,LeadAcidBattery,Diesel,0.0
2245,LeadAcidBattery,Power,422.29754140689056
2245,LeadAcidBattery,Diesel,0.0
2246,LeadAcidBattery,Power,473.758410972108
2246,LeadAcidBattery,Diesel,0.0
2247,LeadAcidBattery,Power,355.62051022551157
2247,LeadAcidBattery,Diesel,0.0
2248,LeadAcidBattery,Power,405.4404006926174
2248,LeadAcidBattery,Diesel,0.0
2249,LeadAcidBattery,Power,444.2655386453174
2249,LeadAcidBattery,Diesel,0.0
2250,LeadAcidBattery,Power,468.0216604787174
2250,LeadAcidBattery,Diesel,0.0
2251,LeadAcidBattery,Power,478.2991757524574
2251,LeadAcidBattery,Diesel,0.0
2252,LeadAcidBattery,Power,484.14681841617744
2252,LeadAcidBattery,Diesel,0.0
2253,LeadAcidBattery,Power,366.008917669581
2253,LeadAcidBattery,Diesel,0.0
2254,LeadAcidBattery,Power,376.47644802704104
2254,LeadAcidBattery,Diesel,0.0
2255,LeadAcidBattery,Power,381.63102546230107
2255,LeadAcidBattery,Diesel,0.0
2256,LeadAcidBattery,Power,394.1689395375811
2256,LeadAcidBattery,Diesel,0.0
2257,LeadAcidBattery,Power,409.15930272758106
2257,LeadAcidBattery,Diesel,0.0
2258,LeadAcidBattery,Power,424.6186364415811
2258,LeadAcidBattery,Diesel,0.0
2259,LeadAcidBattery,Power,441.76618138886107
2259,LeadAcidBattery,Diesel,0.0
2260,LeadAcidBattery,Power,450.3719242268611
2260,LeadAcidBattery,Diesel,0.0
2261,LeadAcidBattery,Power,411.56898409396695
2261,LeadAcidBattery,Diesel,0.0
2262,LeadAcidBattery,Power,424.76695149196695
2262,LeadAcidBattery,Diesel,0.0
2263,LeadAcidBattery,Power,438.13366591324694
2263,LeadAcidBattery,Diesel,0.0
2264,LeadAcidBattery,Power,466.44110785954695
2264,LeadAcidBattery,Diesel,0.0
2265,LeadAcidBattery,Power,517.0156631448347
2265,LeadAcidBattery,Diesel,0.0
2266,LeadAcidBattery,Power,398.87776239823825
2266,LeadAcidBattery,Diesel,0.0
2267,LeadAcidBattery,Power,450.33863196345567
2267,LeadAcidBattery,Diesel,0.0
2268,LeadAcidBattery,Power,450.33863196345567
2268,LeadAcidBattery,Diesel,0.0
2269,LeadAcidBattery,Power,501.7995015286731
2269,LeadAcidBattery,Diesel,0.0
2270,LeadAcidBattery,Power,501.7995015286731
2270,LeadAcidBattery,Diesel,0.0
2271,LeadAcidBattery,Power,553.2603710938905
2271,LeadAcidBattery,Diesel,0.0
2272,LeadAcidBattery,Power,553.2603710938905
2272,LeadAcidBattery,Diesel,0.0
2273,LeadAcidBattery,Power,596.5234527273105
2273,LeadAcidBattery,Diesel,0.0
2274,LeadAcidBattery,Power,620.9724322224705
2274,LeadAcidBattery,Diesel,0.0
2275,LeadAcidBattery,Power,629.3558431830105
2275,LeadAcidBattery,Diesel,0.0
2276,LeadAcidBattery,Power,629.2346703814953
2276,LeadAcidBattery,Diesel,0.0
2277,LeadAcidBattery,Power,631.6304621783553
2277,LeadAcidBattery,Diesel,0.0
2278,LeadAcidBattery,Power,631.7690969392353
2278,LeadAcidBattery,Diesel,0.0
2279,LeadAcidBattery,Power,513.6311961926389
2279,LeadAcidBattery,Diesel,0.0
2280,LeadAcidBattery,Power,458.46938221580535
2280,LeadAcidBattery,Diesel,0.0
2281,LeadAcidBattery,Power,463.8949366358054
2281,LeadAcidBattery,Diesel,0.0
2282,LeadAcidBattery,Power,471.05910192980537
2282,LeadAcidBattery,Diesel,0.0
2283,LeadAcidBattery,Power,473.2107183347654
2283,LeadAcidBattery,Diesel,0.0
2284,LeadAcidBattery,Power,476.5173612037454
2284,LeadAcidBattery,Diesel,0.0
2285,LeadAcidBattery,Power,420.6890036647906
2285,LeadAcidBattery,Diesel,0.0
2286,LeadAcidBattery,Power,430.6720766820706
2286,LeadAcidBattery,Diesel,0.0
2287,LeadAcidBattery,Power,445.5645802147906
2287,LeadAcidBattery,Diesel,0.0
2288,LeadAcidBattery,Power,460.6046886238306
2288,LeadAcidBattery,Diesel,0.0
2289,LeadAcidBattery,Power,482.79130778755064
2289,LeadAcidBattery,Diesel,0.0
2290,LeadAcidBattery,Power,501.16049342257065
2290,LeadAcidBattery,Diesel,0.0
2291,LeadAcidBattery,Power,517.5456118841506
2291,LeadAcidBattery,Diesel,0.0
2292,LeadAcidBattery,Power,533.3711325883306
2292,LeadAcidBattery,Diesel,0.0
2293,LeadAcidBattery,Power,511.95458902513343
2293,LeadAcidBattery,Diesel,0.0
2294,LeadAcidBattery,Power,534.6533240968935
2294,LeadAcidBattery,Diesel,0.0
2295,LeadAcidBattery,Power,554.4282167115135
2295,LeadAcidBattery,Diesel,0.0
2296,LeadAcidBattery,Power,582.8174799824535
2296,LeadAcidBattery,Diesel,0.0
2297,LeadAcidBattery,Power,607.2336304288335
2297,LeadAcidBattery,Diesel,0.0
2298,LeadAcidBattery,Power,489.0957296822371
2298,LeadAcidBattery,Diesel,0.0
2299,LeadAcidBattery,Power,487.6018199428432
2299,LeadAcidBattery,Diesel,0.0
2300,LeadAcidBattery,Power,485.5869048019341
2300,LeadAcidBattery,Diesel,0.0
2301,LeadAcidBattery,Power,479.95076481405533
2301,LeadAcidBattery,Diesel,0.0
2302,LeadAcidBattery,Power,361.8128640674589
2302,LeadAcidBattery,Diesel,0.0
2303,LeadAcidBattery,Power,349.4644712492771
2303,LeadAcidBattery,Diesel,0.0
2304,LeadAcidBattery,Power,348.2374567674589
2304,LeadAcidBattery,Diesel,0.0
2305,LeadAcidBattery,Power,354.4845659267389
2305,LeadAcidBattery,Diesel,0.0
2306,LeadAcidBattery,Power,351.84831599492077
2306,LeadAcidBattery,Diesel,0.0
2307,LeadAcidBattery,Power,351.27249389189046
2307,LeadAcidBattery,Diesel,0.0
2308,LeadAcidBattery,Power,351.62884866275044
2308,LeadAcidBattery,Diesel,0.0
2309,LeadAcidBattery,Power,357.95936413403047
2309,LeadAcidBattery,Diesel,0.0
2310,LeadAcidBattery,Power,362.37414030203047
2310,LeadAcidBattery,Diesel,0.0
2311,LeadAcidBattery,Power,369.1594989207505
2311,LeadAcidBattery,Diesel,0.0
2312,LeadAcidBattery,Power,321.34865441815936
2312,LeadAcidBattery,Diesel,0.0
2313,LeadAcidBattery,Power,335.21519657971936
2313,LeadAcidBattery,Diesel,0.0
2314,LeadAcidBattery,Power,360.4469619072794
2314,LeadAcidBattery,Diesel,0.0
2315,LeadAcidBattery,Power,391.3203876526394
2315,LeadAcidBattery,Diesel,0.0
2316,LeadAcidBattery,Power,424.4959844641394
2316,LeadAcidBattery,Diesel,0.0
2317,LeadAcidBattery,Power,452.99608302007937
2317,LeadAcidBattery,Diesel,0.0
2318,LeadAcidBattery,Power,477.8873967506594
2318,LeadAcidBattery,Diesel,0.0
2319,LeadAcidBattery,Power,477.8873967506594
2319,LeadAcidBattery,Diesel,0.0
2320,LeadAcidBattery,Power,456.4287269995834
2320,LeadAcidBattery,Diesel,0.0
2321,LeadAcidBattery,Power,471.9928215631834
2321,LeadAcidBattery,Diesel,0.0
2322,LeadAcidBattery,Power,475.59111530574336
2322,LeadAcidBattery,Diesel,0.0
2323,LeadAcidBattery,Power,475.81808607372335
2323,LeadAcidBattery,Diesel,0.0
2324,LeadAcidBattery,Power,474.31825957675363
2324,LeadAcidBattery,Diesel,0.0
2325,LeadAcidBattery,Power,356.1803588301572
2325,LeadAcidBattery,Diesel,0.0
2326,LeadAcidBattery,Power,287.0745835408782
2326,LeadAcidBattery,Diesel,0.0
2327,LeadAcidBattery,Power,286.4989690833025
2327,LeadAcidBattery,Diesel,0.0
2328,LeadAcidBattery,Power,292.1023030351225
2328,LeadAcidBattery,Diesel,0.0
2329,LeadAcidBattery,Power,311.4073116461425
2329,LeadAcidBattery,Diesel,0.0
2330,LeadAcidBattery,Power,339.2555664101425
2330,LeadAcidBattery,Diesel,0.0
2331,LeadAcidBattery,Power,369.0751380214225
2331,LeadAcidBattery,Diesel,0.0
2332,LeadAcidBattery,Power,398.7175545341425
2332,LeadAcidBattery,Diesel,0.0
2333,LeadAcidBattery,Power,400.0861857770059
2333,LeadAcidBattery,Diesel,0.0
2334,LeadAcidBattery,Power,429.9300942230059
2334,LeadAcidBattery,Diesel,0.0
2335,LeadAcidBattery,Power,462.0518212722859
2335,LeadAcidBattery,Diesel,0.0
2336,LeadAcidBattery,Power,343.9139205256895
2336,LeadAcidBattery,Diesel,0.0
2337,LeadAcidBattery,Power,388.4455292356295
2337,LeadAcidBattery,Diesel,0.0
2338,LeadAcidBattery,Power,388.4455292356295
2338,LeadAcidBattery,Diesel,0.0
2339,LeadAcidBattery,Power,439.9063988008469
2339,LeadAcidBattery,Diesel,0.0
2340,LeadAcidBattery,Power,439.9063988008469
2340,LeadAcidBattery,Diesel,0.0
2341,LeadAcidBattery,Power,491.3672683660643
2341,LeadAcidBattery,Diesel,0.0
2342,LeadAcidBattery,Power,542.8281379312817
2342,LeadAcidBattery,Diesel,0.0
2343,LeadAcidBattery,Power,542.8281379312817
2343,LeadAcidBattery,Diesel,0.0
2344,LeadAcidBattery,Power,594.2890074964992
