Hour,Technology,Fuel,Value
95,Demand,Diesel,
96,Demand,Diesel,
97,Demand,Diesel,
98,Demand,Diesel,
99,Demand,Diesel,
100,Demand,Diesel,
101,Demand,Diesel,
102,Demand,Diesel,
103,Demand,Diesel,
104,Demand,Diesel,
105,Demand,Diesel,
106,Demand,Diesel,
107,Demand,Diesel,
108,Demand,Diesel,
109,Demand,Diesel,
110,Demand,Diesel,
111,Demand,Diesel,
112,Demand,Diesel,
113,Demand,Diesel,
114,Demand,Diesel,
115,Demand,Diesel,
116,Demand,Diesel,
117,Demand,Diesel,
118,Demand,Diesel,
119,Demand,Diesel,
120,Demand,Diesel,
1,Curtailment,Power,-0.009868463279991802
1,Curtailment,Heat,-0.0
1,Curtailment,Diesel,-0.0
2,Curtailment,Power,-0.0
2,Curtailment,Heat,-0.0
2,Curtailment,Diesel,-0.0
3,Curtailment,Power,-0.0
3,Curtailment,Heat,-0.0
3,Curtailment,Diesel,-0.0
4,Curtailment,Power,-0.10442471267404216
4,Curtailment,Heat,-0.0
4,Curtailment,Diesel,-0.0
5,Curtailment,Power,-0.16166312857397083
5,Curtailment,Heat,-0.0
5,Curtailment,Diesel,-0.0
6,Curtailment,Power,-0.16094554268831654
6,Curtailment,Heat,-0.0
6,Curtailment,Diesel,-0.0
7,Curtailment,Power,-0.04329181667459159
7,Curtailment,Heat,-0.0
7,Curtailment,Diesel,-0.0
8,Curtailment,Power,-0.0
8,Curtailment,Heat,-0.0
8,Curtailment,Diesel,-0.0
9,Curtailment,Power,-0.04614404238427602
9,Curtailment,Heat,-0.0
9,Curtailment,Diesel,-0.0
10,Curtailment,Power,-0.21130091876777832
10,Curtailment,Heat,-0.0
10,Curtailment,Diesel,-0.0
11,Curtailment,Power,-0.0
11,Curtailment,Heat,-0.0
11,Curtailment,Diesel,-0.0
12,Curtailment,Power,-0.0
12,Curtailment,Heat,-0.0
12,Curtailment,Diesel,-0.0
13,Curtailment,Power,-0.0
13,Curtailment,Heat,-0.0
13,Curtailment,Diesel,-0.0
14,Curtailment,Power,-0.0
14,Curtailment,Heat,-0.0
14,Curtailment,Diesel,-0.0
15,Curtailment,Power,-0.0
15,Curtailment,Heat,-0.0
15,Curtailment,Diesel,-0.0
16,Curtailment,Power,-0.0
16,Curtailment,Heat,-0.0
16,Curtailment,Diesel,-0.0
17,Curtailment,Power,-0.0
17,Curtailment,Heat,-0.0
17,Curtailment,Diesel,-0.0
18,Curtailment,Power,-0.0
18,Curtailment,Heat,-0.0
18,Curtailment,Diesel,-0.0
19,Curtailment,Power,-0.0
19,Curtailment,Heat,-0.0
19,Curtailment,Diesel,-0.0
20,Curtailment,Power,-0.0
20,Curtailment,Heat,-0.0
20,Curtailment,Diesel,-0.0
21,Curtailment,Power,-0.0
21,Curtailment,Heat,-0.0
21,Curtailment,Diesel,-0.0
22,Curtailment,Power,-0.0
22,Curtailment,Heat,-0.0
22,Curtailment,Diesel,-0.0
23,Curtailment,Power,-0.0
23,Curtailment,Heat,-0.0
23,Curtailment,Diesel,-0.0
24,Curtailment,Power,-0.07811900834845788
24,Curtailment,Heat,-0.0
24,Curtailment,Diesel,-0.0
25,Curtailment,Power,-0.0
25,Curtailment,Heat,-0.0
25,Curtailment,Diesel,-0.0
26,Curtailment,Power,-0.0
26,Curtailment,Heat,-0.0
26,Curtailment,Diesel,-0.0
27,Curtailment,Power,-0.0
27,Curtailment,Heat,-0.0
27,Curtailment,Diesel,-0.0
28,Curtailment,Power,-0.0
28,Curtailment,Heat,-0.0
28,Curtailment,Diesel,-0.0
29,Curtailment,Power,-0.0
29,Curtailment,Heat,-0.0
29,Curtailment,Diesel,-0.0
30,Curtailment,Power,-0.0
30,Curtailment,Heat,-0.0
30,Curtailment,Diesel,-0.0
31,Curtailment,Power,-0.10788628559244531
31,Curtailment,Heat,-0.0
31,Curtailment,Diesel,-0.0
32,Curtailment,Power,-0.04548100588846299
32,Curtailment,Heat,-0.0
32,Curtailment,Diesel,-0.0
33,Curtailment,Power,-0.12598875736361473
33,Curtailment,Heat,-0.0
33,Curtailment,Diesel,-0.0
34,Curtailment,Power,-0.055927479665318566
34,Curtailment,Heat,-0.0
34,Curtailment,Diesel,-0.0
35,Curtailment,Power,-0.00012553182554533512
35,Curtailment,Heat,-0.0
35,Curtailment,Diesel,-0.0
36,Curtailment,Power,-0.11427437438471387
36,Curtailment,Heat,-0.0
36,Curtailment,Diesel,-0.0
37,Curtailment,Power,-0.0
37,Curtailment,Heat,-0.0
37,Curtailment,Diesel,-0.0
38,Curtailment,Power,-0.10524099053810781
38,Curtailment,Heat,-0.0
38,Curtailment,Diesel,-0.0
39,Curtailment,Power,-0.0
39,Curtailment,Heat,-0.0
39,Curtailment,Diesel,-0.0
40,Curtailment,Power,-0.04970220676465892
40,Curtailment,Heat,-0.0
40,Curtailment,Diesel,-0.0
41,Curtailment,Power,-0.010053697769988226
41,Curtailment,Heat,-0.0
41,Curtailment,Diesel,-0.0
42,Curtailment,Power,-0.16154008592981095
42,Curtailment,Heat,-0.0
42,Curtailment,Diesel,-0.0
43,Curtailment,Power,-0.026850618953070546
43,Curtailment,Heat,-0.0
43,Curtailment,Diesel,-0.0
44,Curtailment,Power,-0.15443515460455698
44,Curtailment,Heat,-0.0
44,Curtailment,Diesel,-0.0
45,Curtailment,Power,-0.07461349363663582
45,Curtailment,Heat,-0.0
45,Curtailment,Diesel,-0.0
46,Curtailment,Power,-0.16456679696343363
46,Curtailment,Heat,-0.0
46,Curtailment,Diesel,-0.0
47,Curtailment,Power,-0.0
47,Curtailment,Heat,-0.0
47,Curtailment,Diesel,-0.0
48,Curtailment,Power,-0.0
48,Curtailment,Heat,-0.0
48,Curtailment,Diesel,-0.0
49,Curtailment,Power,-0.0
49,Curtailment,Heat,-0.0
49,Curtailment,Diesel,-0.0
50,Curtailment,Power,-0.0
50,Curtailment,Heat,-0.0
50,Curtailment,Diesel,-0.0
51,Curtailment,Power,-0.15687944314281452
51,Curtailment,Heat,-0.0
51,Curtailment,Diesel,-0.0
52,Curtailment,Power,-0.0
52,Curtailment,Heat,-0.0
52,Curtailment,Diesel,-0.0
53,Curtailment,Power,-0.0
53,Curtailment,Heat,-0.0
53,Curtailment,Diesel,-0.0
54,Curtailment,Power,-0.13956075922157093
54,Curtailment,Heat,-0.0
54,Curtailment,Diesel,-0.0
55,Curtailment,Power,-0.08931580017333794
55,Curtailment,Heat,-0.0
55,Curtailment,Diesel,-0.0
56,Curtailment,Power,-0.1141689959436865
56,Curtailment,Heat,-0.0
56,Curtailment,Diesel,-0.0
57,Curtailment,Power,-0.18753883079007444
57,Curtailment,Heat,-0.0
57,Curtailment,Diesel,-0.0
58,Curtailment,Power,-0.0
58,Curtailment,Heat,-0.0
58,Curtailment,Diesel,-0.0
59,Curtailment,Power,-0.0
59,Curtailment,Heat,-0.0
59,Curtailment,Diesel,-0.0
60,Curtailment,Power,-0.08211084403153653
60,Curtailment,Heat,-0.0
60,Curtailment,Diesel,-0.0
61,Curtailment,Power,-0.19301547592628487
61,Curtailment,Heat,-0.0
61,Curtailment,Diesel,-0.0
62,Curtailment,Power,-0.0
62,Curtailment,Heat,-0.0
62,Curtailment,Diesel,-0.0
63,Curtailment,Power,-0.21520809049241213
63,Curtailment,Heat,-0.0
63,Curtailment,Diesel,-0.0
64,Curtailment,Power,-0.0059188310848453385
64,Curtailment,Heat,-0.0
64,Curtailment,Diesel,-0.0
65,Curtailment,Power,-0.24054514206567013
65,Curtailment,Heat,-0.0
65,Curtailment,Diesel,-0.0
66,Curtailment,Power,-0.05252331336683838
66,Curtailment,Heat,-0.0
66,Curtailment,Diesel,-0.0
67,Curtailment,Power,-0.0
67,Curtailment,Heat,-0.0
67,Curtailment,Diesel,-0.0
68,Curtailment,Power,-0.20854017595001942
68,Curtailment,Heat,-0.0
68,Curtailment,Diesel,-0.0
69,Curtailment,Power,-0.009447827509290511
69,Curtailment,Heat,-0.0
69,Curtailment,Diesel,-0.0
70,Curtailment,Power,-0.04515928314667811
70,Curtailment,Heat,-0.0
70,Curtailment,Diesel,-0.0
71,Curtailment,Power,-0.0
71,Curtailment,Heat,-0.0
71,Curtailment,Diesel,-0.0
72,Curtailment,Power,-0.14593526946630492
72,Curtailment,Heat,-0.0
72,Curtailment,Diesel,-0.0
73,Curtailment,Power,-0.06989255739894537
73,Curtailment,Heat,-0.0
73,Curtailment,Diesel,-0.0
74,Curtailment,Power,-0.11712365120809454
74,Curtailment,Heat,-0.0
74,Curtailment,Diesel,-0.0
75,Curtailment,Power,-0.24124194337564914
75,Curtailment,Heat,-0.0
75,Curtailment,Diesel,-0.0
76,Curtailment,Power,-0.17868055773792865
76,Curtailment,Heat,-0.0
76,Curtailment,Diesel,-0.0
77,Curtailment,Power,-0.2073001652479581
77,Curtailment,Heat,-0.0
77,Curtailment,Diesel,-0.0
78,Curtailment,Power,-0.19484192251336213
78,Curtailment,Heat,-0.0
78,Curtailment,Diesel,-0.0
79,Curtailment,Power,-0.1336678659107995
79,Curtailment,Heat,-0.0
79,Curtailment,Diesel,-0.0
80,Curtailment,Power,-0.15510864624012075
80,Curtailment,Heat,-0.0
80,Curtailment,Diesel,-0.0
81,Curtailment,Power,-0.1306429273795793
81,Curtailment,Heat,-0.0
81,Curtailment,Diesel,-0.0
82,Curtailment,Power,-0.11352493152185796
82,Curtailment,Heat,-0.0
82,Curtailment,Diesel,-0.0
83,Curtailment,Power,-0.21140075394345542
83,Curtailment,Heat,-0.0
83,Curtailment,Diesel,-0.0
84,Curtailment,Power,-0.10619591028019107
84,Curtailment,Heat,-0.0
84,Curtailment,Diesel,-0.0
85,Curtailment,Power,-0.1085689176422583
85,Curtailment,Heat,-0.0
85,Curtailment,Diesel,-0.0
86,Curtailment,Power,-0.15279698224085778
86,Curtailment,Heat,-0.0
86,Curtailment,Diesel,-0.0
87,Curtailment,Power,-0.0
87,Curtailment,Heat,-0.0
87,Curtailment,Diesel,-0.0
88,Curtailment,Power,-0.0
88,Curtailment,Heat,-0.0
88,Curtailment,Diesel,-0.0
89,Curtailment,Power,-0.06629336545661148
89,Curtailment,Heat,-0.0
89,Curtailment,Diesel,-0.0
90,Curtailment,Power,-0.0
90,Curtailment,Heat,-0.0
90,Curtailment,Diesel,-0.0
91,Curtailment,Power,-0.18644006005124
91,Curtailment,Heat,-0.0
91,Curtailment,Diesel,-0.0
92,Curtailment,Power,-0.020506574844609875
92,Curtailment,Heat,-0.0
92,Curtailment,Diesel,-0.0
93,Curtailment,Power,-0.21390133469759073
93,Curtailment,Heat,-0.0
93,Curtailment,Diesel,-0.0
94,Curtailment,Power,-0.0
94,Curtailment,Heat,-0.0
94,Curtailment,Diesel,-0.0
95,Curtailment,Power,-0.1921041371309461
95,Curtailment,Heat,-0.0
95,Curtailment,Diesel,-0.0
96,Curtailment,Power,-0.17597874629283022
96,Curtailment,Heat,-0.0
96,Curtailment,Diesel,-0.0
97,Curtailment,Power,-0.23946260291915555
97,Curtailment,Heat,-0.0
97,Curtailment,Diesel,-0.0
98,Curtailment,Power,-0.14024120669679996
98,Curtailment,Heat,-0.0
98,Curtailment,Diesel,-0.0
99,Curtailment,Power,-0.06052071350720094
99,Curtailment,Heat,-0.0
99,Curtailment,Diesel,-0.0
100,Curtailment,Power,-0.0
100,Curtailment,Heat,-0.0
100,Curtailment,Diesel,-0.0
101,Curtailment,Power,-0.0
101,Curtailment,Heat,-0.0
101,Curtailment,Diesel,-0.0
102,Curtailment,Power,-0.11415592040813588
102,Curtailment,Heat,-0.0
102,Curtailment,Diesel,-0.0
103,Curtailment,Power,-0.0
103,Curtailment,Heat,-0.0
103,Curtailment,Diesel,-0.0
104,Curtailment,Power,-0.1340228685017275
104,Curtailment,Heat,-0.0
104,Curtailment,Diesel,-0.0
105,Curtailment,Power,-0.10283860197856808
105,Curtailment,Heat,-0.0
105,Curtailment,Diesel,-0.0
106,Curtailment,Power,-0.14644283109801906
106,Curtailment,Heat,-0.0
106,Curtailment,Diesel,-0.0
107,Curtailment,Power,-0.0
107,Curtailment,Heat,-0.0
107,Curtailment,Diesel,-0.0
108,Curtailment,Power,-0.13766517272069134
108,Curtailment,Heat,-0.0
108,Curtailment,Diesel,-0.0
109,Curtailment,Power,-0.09744003027166305
109,Curtailment,Heat,-0.0
109,Curtailment,Diesel,-0.0
110,Curtailment,Power,-0.08764469752152791
110,Curtailment,Heat,-0.0
110,Curtailment,Diesel,-0.0
111,Curtailment,Power,-0.05728567883222885
111,Curtailment,Heat,-0.0
111,Curtailment,Diesel,-0.0
112,Curtailment,Power,-0.0
112,Curtailment,Heat,-0.0
112,Curtailment,Diesel,-0.0
113,Curtailment,Power,-0.1714873184928532
113,Curtailment,Heat,-0.0
113,Curtailment,Diesel,-0.0
114,Curtailment,Power,-0.11155172837249147
114,Curtailment,Heat,-0.0
114,Curtailment,Diesel,-0.0
115,Curtailment,Power,-0.18575610697537048
115,Curtailment,Heat,-0.0
115,Curtailment,Diesel,-0.0
116,Curtailment,Power,-0.054675777564917434
116,Curtailment,Heat,-0.0
116,Curtailment,Diesel,-0.0
117,Curtailment,Power,-0.0
117,Curtailment,Heat,-0.0
117,Curtailment,Diesel,-0.0
118,Curtailment,Power,-0.0
118,Curtailment,Heat,-0.0
118,Curtailment,Diesel,-0.0
119,Curtailment,Power,-0.03260032009686156
119,Curtailment,Heat,-0.0
119,Curtailment,Diesel,-0.0
120,Curtailment,Power,-0.224742038822816
120,Curtailment,Heat,-0.0
120,Curtailment,Diesel,-0.0
1,Battery,Power,-0.2979781215987355
1,Battery,Heat,-0.0
1,Battery,Diesel,-0.0
2,Battery,Power,-0.19282070968543635
2,Battery,Heat,-0.0
2,Battery,Diesel,-0.0
3,Battery,Power,-0.0
3,Battery,Heat,-0.0
3,Battery,Diesel,-0.0
4,Battery,Power,-0.05306388692625649
4,Battery,Heat,-0.0
4,Battery,Diesel,-0.0
5,Battery,Power,-0.0
5,Battery,Heat,-0.0
5,Battery,Diesel,-0.0
6,Battery,Power,-0.0
6,Battery,Heat,-0.0
6,Battery,Diesel,-0.0
7,Battery,Power,-0.0
7,Battery,Heat,-0.0
7,Battery,Diesel,-0.0
8,Battery,Power,-0.0
8,Battery,Heat,-0.0
8,Battery,Diesel,-0.0
9,Battery,Power,-0.030255046832429806
9,Battery,Heat,-0.0
9,Battery,Diesel,-0.0
10,Battery,Power,-0.0
10,Battery,Heat,-0.0
10,Battery,Diesel,-0.0
11,Battery,Power,-0.0
11,Battery,Heat,-0.0
11,Battery,Diesel,-0.0
12,Battery,Power,-0.0
12,Battery,Heat,-0.0
12,Battery,Diesel,-0.0
13,Battery,Power,-0.0
13,Battery,Heat,-0.0
13,Battery,Diesel,-0.0
14,Battery,Power,-0.06329259556821465
14,Battery,Heat,-0.0
14,Battery,Diesel,-0.0
15,Battery,Power,-0.0
15,Battery,Heat,-0.0
15,Battery,Diesel,-0.0
16,Battery,Power,-0.0
16,Battery,Heat,-0.0
16,Battery,Diesel,-0.0
17,Battery,Power,-0.0
17,Battery,Heat,-0.0
17,Battery,Diesel,-0.0
18,Battery,Power,-0.0
18,Battery,Heat,-0.0
18,Battery,Diesel,-0.0
19,Battery,Power,-0.0
19,Battery,Heat,-0.0
19,Battery,Diesel,-0.0
20,Battery,Power,-0.03012062121125264
20,Battery,Heat,-0.0
20,Battery,Diesel,-0.0
21,Battery,Power,-0.0
21,Battery,Heat,-0.0
21,Battery,Diesel,-0.0
22,Battery,Power,-0.0
22,Battery,Heat,-0.0
22,Battery,Diesel,-0.0
23,Battery,Power,-0.0
23,Battery,Heat,-0.0
23,Battery,Diesel,-0.0
24,Battery,Power,-0.0
24,Battery,Heat,-0.0
24,Battery,Diesel,-0.0
25,Battery,Power,-0.11172745026854206
25,Battery,Heat,-0.0
25,Battery,Diesel,-0.0
26,Battery,Power,-0.2207537516892531
26,Battery,Heat,-0.0
26,Battery,Diesel,-0.0
27,Battery,Power,-0.0
27,Battery,Heat,-0.0
27,Battery,Diesel,-0.0
28,Battery,Power,-0.0
28,Battery,Heat,-0.0
28,Battery,Diesel,-0.0
29,Battery,Power,-0.0
29,Battery,Heat,-0.0
29,Battery,Diesel,-0.0
30,Battery,Power,-0.0
30,Battery,Heat,-0.0
30,Battery,Diesel,-0.0
31,Battery,Power,-0.0
31,Battery,Heat,-0.0
31,Battery,Diesel,-0.0
32,Battery,Power,-0.0
32,Battery,Heat,-0.0
32,Battery,Diesel,-0.0
33,Battery,Power,-0.0
33,Battery,Heat,-0.0
33,Battery,Diesel,-0.0
34,Battery,Power,-0.0
34,Battery,Heat,-0.0
34,Battery,Diesel,-0.0
35,Battery,Power,-0.0
35,Battery,Heat,-0.0
35,Battery,Diesel,-0.0
36,Battery,Power,-0.0
36,Battery,Heat,-0.0
36,Battery,Diesel,-0.0
37,Battery,Power,-0.0
37,Battery,Heat,-0.0
37,Battery,Diesel,-0.0
38,Battery,Power,-0.0
38,Battery,Heat,-0.0
38,Battery,Diesel,-0.0
39,Battery,Power,-0.0
39,Battery,Heat,-0.0
39,Battery,Diesel,-0.0
40,Battery,Power,-0.0232697227758689
40,Battery,Heat,-0.0
40,Battery,Diesel,-0.0
41,Battery,Power,-0.0
41,Battery,Heat,-0.0
41,Battery,Diesel,-0.0
42,Battery,Power,-0.0
42,Battery,Heat,-0.0
42,Battery,Diesel,-0.0
43,Battery,Power,-0.0
43,Battery,Heat,-0.0
43,Battery,Diesel,-0.0
44,Battery,Power,-0.0
44,Battery,Heat,-0.0
44,Battery,Diesel,-0.0
45,Battery,Power,-0.0
45,Battery,Heat,-0.0
45,Battery,Diesel,-0.0
46,Battery,Power,-0.0
46,Battery,Heat,-0.0
46,Battery,Diesel,-0.0
47,Battery,Power,-0.0
47,Battery,Heat,-0.0
47,Battery,Diesel,-0.0
48,Battery,Power,-0.04605443653379715
48,Battery,Heat,-0.0
48,Battery,Diesel,-0.0
49,Battery,Power,-0.0
49,Battery,Heat,-0.0
49,Battery,Diesel,-0.0
50,Battery,Power,-0.021274416363584132
50,Battery,Heat,-0.0
50,Battery,Diesel,-0.0
51,Battery,Power,-0.0
51,Battery,Heat,-0.0
51,Battery,Diesel,-0.0
52,Battery,Power,-0.0
52,Battery,Heat,-0.0
52,Battery,Diesel,-0.0
53,Battery,Power,-0.0
53,Battery,Heat,-0.0
53,Battery,Diesel,-0.0
54,Battery,Power,-0.0
54,Battery,Heat,-0.0
54,Battery,Diesel,-0.0
55,Battery,Power,-0.0
55,Battery,Heat,-0.0
55,Battery,Diesel,-0.0
56,Battery,Power,-0.0
56,Battery,Heat,-0.0
56,Battery,Diesel,-0.0
57,Battery,Power,-0.0
57,Battery,Heat,-0.0
57,Battery,Diesel,-0.0
58,Battery,Power,-0.22559614200325068
58,Battery,Heat,-0.0
58,Battery,Diesel,-0.0
59,Battery,Power,-0.17695108018455646
59,Battery,Heat,-0.0
59,Battery,Diesel,-0.0
60,Battery,Power,-0.0
60,Battery,Heat,-0.0
60,Battery,Diesel,-0.0
61,Battery,Power,-0.0
61,Battery,Heat,-0.0
61,Battery,Diesel,-0.0
62,Battery,Power,-0.0
62,Battery,Heat,-0.0
62,Battery,Diesel,-0.0
63,Battery,Power,-0.0
63,Battery,Heat,-0.0
63,Battery,Diesel,-0.0
64,Battery,Power,-0.0
64,Battery,Heat,-0.0
64,Battery,Diesel,-0.0
65,Battery,Power,-0.0
65,Battery,Heat,-0.0
65,Battery,Diesel,-0.0
66,Battery,Power,-0.21427210673908634
66,Battery,Heat,-0.0
66,Battery,Diesel,-0.0
67,Battery,Power,-0.10190377973010137
67,Battery,Heat,-0.0
67,Battery,Diesel,-0.0
68,Battery,Power,-0.0
68,Battery,Heat,-0.0
68,Battery,Diesel,-0.0
69,Battery,Power,-0.0
69,Battery,Heat,-0.0
69,Battery,Diesel,-0.0
70,Battery,Power,-0.0
70,Battery,Heat,-0.0
70,Battery,Diesel,-0.0
71,Battery,Power,-0.0
71,Battery,Heat,-0.0
71,Battery,Diesel,-0.0
72,Battery,Power,-0.0
72,Battery,Heat,-0.0
72,Battery,Diesel,-0.0
73,Battery,Power,-0.0
73,Battery,Heat,-0.0
73,Battery,Diesel,-0.0
74,Battery,Power,-0.0
74,Battery,Heat,-0.0
74,Battery,Diesel,-0.0
75,Battery,Power,-0.0
75,Battery,Heat,-0.0
75,Battery,Diesel,-0.0
76,Battery,Power,-0.0
76,Battery,Heat,-0.0
76,Battery,Diesel,-0.0
77,Battery,Power,-0.0
77,Battery,Heat,-0.0
77,Battery,Diesel,-0.0
78,Battery,Power,-0.0
78,Battery,Heat,-0.0
78,Battery,Diesel,-0.0
79,Battery,Power,-0.0
79,Battery,Heat,-0.0
79,Battery,Diesel,-0.0
80,Battery,Power,-0.0
80,Battery,Heat,-0.0
80,Battery,Diesel,-0.0
81,Battery,Power,-0.0
81,Battery,Heat,-0.0
81,Battery,Diesel,-0.0
82,Battery,Power,-0.0
82,Battery,Heat,-0.0
82,Battery,Diesel,-0.0
83,Battery,Power,-0.0
83,Battery,Heat,-0.0
83,Battery,Diesel,-0.0
84,Battery,Power,-0.0
84,Battery,Heat,-0.0
84,Battery,Diesel,-0.0
85,Battery,Power,-0.0
85,Battery,Heat,-0.0
85,Battery,Diesel,-0.0
86,Battery,Power,-0.0
86,Battery,Heat,-0.0
86,Battery,Diesel,-0.0
87,Battery,Power,-0.027251350467926996
87,Battery,Heat,-0.0
87,Battery,Diesel,-0.0
88,Battery,Power,-0.0
88,Battery,Heat,-0.0
88,Battery,Diesel,-0.0
89,Battery,Power,-0.0
89,Battery,Heat,-0.0
89,Battery,Diesel,-0.0
90,Battery,Power,-0.0
90,Battery,Heat,-0.0
90,Battery,Diesel,-0.0
91,Battery,Power,-0.0
91,Battery,Heat,-0.0
91,Battery,Diesel,-0.0
92,Battery,Power,-0.0
92,Battery,Heat,-0.0
92,Battery,Diesel,-0.0
93,Battery,Power,-0.0
93,Battery,Heat,-0.0
93,Battery,Diesel,-0.0
94,Battery,Power,-0.2511563846764057
94,Battery,Heat,-0.0
94,Battery,Diesel,-0.0
95,Battery,Power,-0.0
95,Battery,Heat,-0.0
95,Battery,Diesel,-0.0
96,Battery,Power,-0.0
96,Battery,Heat,-0.0
96,Battery,Diesel,-0.0
97,Battery,Power,-0.0
97,Battery,Heat,-0.0
97,Battery,Diesel,-0.0
98,Battery,Power,-0.0
98,Battery,Heat,-0.0
98,Battery,Diesel,-0.0
99,Battery,Power,-0.0
99,Battery,Heat,-0.0
99,Battery,Diesel,-0.0
100,Battery,Power,-0.0
100,Battery,Heat,-0.0
100,Battery,Diesel,-0.0
101,Battery,Power,-0.0
101,Battery,Heat,-0.0
101,Battery,Diesel,-0.0
102,Battery,Power,-0.0
102,Battery,Heat,-0.0
102,Battery,Diesel,-0.0
103,Battery,Power,-0.0
103,Battery,Heat,-0.0
103,Battery,Diesel,-0.0
104,Battery,Power,-0.0
104,Battery,Heat,-0.0
104,Battery,Diesel,-0.0
105,Battery,Power,-0.0
105,Battery,Heat,-0.0
105,Battery,Diesel,-0.0
106,Battery,Power,-0.0
106,Battery,Heat,-0.0
106,Battery,Diesel,-0.0
107,Battery,Power,-0.0
107,Battery,Heat,-0.0
107,Battery,Diesel,-0.0
108,Battery,Power,-0.0
108,Battery,Heat,-0.0
108,Battery,Diesel,-0.0
109,Battery,Power,-0.0
109,Battery,Heat,-0.0
109,Battery,Diesel,-0.0
110,Battery,Power,-0.0
110,Battery,Heat,-0.0
110,Battery,Diesel,-0.0
111,Battery,Power,-0.0
111,Battery,Heat,-0.0
111,Battery,Diesel,-0.0
112,Battery,Power,-0.05242543384546734
112,Battery,Heat,-0.0
112,Battery,Diesel,-0.0
113,Battery,Power,-0.0
113,Battery,Heat,-0.0
113,Battery,Diesel,-0.0
114,Battery,Power,-0.0
114,Battery,Heat,-0.0
114,Battery,Diesel,-0.0
115,Battery,Power,-0.0
115,Battery,Heat,-0.0
115,Battery,Diesel,-0.0
116,Battery,Power,-0.0
116,Battery,Heat,-0.0
116,Battery,Diesel,-0.0
117,Battery,Power,-0.0
117,Battery,Heat,-0.0
117,Battery,Diesel,-0.0
118,Battery,Power,-0.0
118,Battery,Heat,-0.0
118,Battery,Diesel,-0.0
119,Battery,Power,-0.0
119,Battery,Heat,-0.0
119,Battery,Diesel,-0.0
120,Battery,Power,-0.0
120,Battery,Heat,-0.0
120,Battery,Diesel,-0.0
1,Battery,Power,0.0
1,Battery,Heat,0.0
1,Battery,Diesel,0.0
2,Battery,Power,0.0
2,Battery,Heat,0.0
2,Battery,Diesel,0.0
3,Battery,Power,0.03825833759215404
3,Battery,Heat,0.0
3,Battery,Diesel,0.0
4,Battery,Power,0.0
4,Battery,Heat,0.0
4,Battery,Diesel,0.0
5,Battery,Power,0.0
5,Battery,Heat,0.0
5,Battery,Diesel,0.0
6,Battery,Power,0.0
6,Battery,Heat,0.0
6,Battery,Diesel,0.0
7,Battery,Power,0.0
7,Battery,Heat,0.0
7,Battery,Diesel,0.0
8,Battery,Power,0.024506587934268118
8,Battery,Heat,0.0
8,Battery,Diesel,0.0
9,Battery,Power,0.0
9,Battery,Heat,0.0
9,Battery,Diesel,0.0
10,Battery,Power,0.0
10,Battery,Heat,0.0
10,Battery,Diesel,0.0
11,Battery,Power,0.0
11,Battery,Heat,0.0
11,Battery,Diesel,0.0
12,Battery,Power,0.025230101838193728
12,Battery,Heat,0.0
12,Battery,Diesel,0.0
13,Battery,Power,0.026036900572060262
13,Battery,Heat,0.0
13,Battery,Diesel,0.0
14,Battery,Power,0.0
14,Battery,Heat,0.0
14,Battery,Diesel,0.0
15,Battery,Power,0.13677914682921832
15,Battery,Heat,0.0
15,Battery,Diesel,0.0
16,Battery,Power,0.1187545143314698
16,Battery,Heat,0.0
16,Battery,Diesel,0.0
17,Battery,Power,0.11956584829769722
17,Battery,Heat,0.0
17,Battery,Diesel,0.0
18,Battery,Power,0.11112092892519512
18,Battery,Heat,0.0
18,Battery,Diesel,0.0
19,Battery,Power,0.1378379853885613
19,Battery,Heat,0.0
19,Battery,Diesel,0.0
20,Battery,Power,0.0
20,Battery,Heat,0.0
20,Battery,Diesel,0.0
21,Battery,Power,0.16960282413796288
21,Battery,Heat,0.0
21,Battery,Diesel,0.0
22,Battery,Power,0.017805388639748967
22,Battery,Heat,0.0
22,Battery,Diesel,0.0
23,Battery,Power,0.017471994947846868
23,Battery,Heat,0.0
23,Battery,Diesel,0.0
24,Battery,Power,0.0
24,Battery,Heat,0.0
24,Battery,Diesel,0.0
25,Battery,Power,0.0
25,Battery,Heat,0.0
25,Battery,Diesel,0.0
26,Battery,Power,0.0
26,Battery,Heat,0.0
26,Battery,Diesel,0.0
27,Battery,Power,0.03481815637342757
27,Battery,Heat,0.0
27,Battery,Diesel,0.0
28,Battery,Power,0.0512865195755572
28,Battery,Heat,0.0
28,Battery,Diesel,0.0
29,Battery,Power,0.04134820200827116
29,Battery,Heat,0.0
29,Battery,Diesel,0.0
30,Battery,Power,0.024958688003219594
30,Battery,Heat,0.0
30,Battery,Diesel,0.0
31,Battery,Power,0.0
31,Battery,Heat,0.0
31,Battery,Diesel,0.0
32,Battery,Power,0.0
32,Battery,Heat,0.0
32,Battery,Diesel,0.0
33,Battery,Power,0.0
33,Battery,Heat,0.0
33,Battery,Diesel,0.0
34,Battery,Power,0.0
34,Battery,Heat,0.0
34,Battery,Diesel,0.0
35,Battery,Power,0.0
35,Battery,Heat,0.0
35,Battery,Diesel,0.0
36,Battery,Power,0.0
36,Battery,Heat,0.0
36,Battery,Diesel,0.0
37,Battery,Power,0.02224583329496098
37,Battery,Heat,0.0
37,Battery,Diesel,0.0
38,Battery,Power,0.0
38,Battery,Heat,0.0
38,Battery,Diesel,0.0
