Hour,Technology,Value
1161,ElectricVehicle,10.7131505778
1161,WoodBurner,0.21351051604000001
1162,SolarPV,0.0
1162,WindOnshore,0.0
1162,HydroPower,1.456
1162,DieselGenerator,0.0
1162,Tidal,0.0
1162,DieselImport,0.0
1162,Forest,0.20790467288
1162,ElectricStove,0.015637870374
1162,ElectricVehicle,0.0
1162,WoodBurner,0.20790467288
1163,SolarPV,0.0
1163,WindOnshore,0.0
1163,HydroPower,1.456
1163,DieselGenerator,0.0
1163,Tidal,0.0
1163,DieselImport,0.0
1163,Forest,0.14214650436
1163,ElectricStove,0.005573437398000001
1163,ElectricVehicle,0.0
1163,WoodBurner,0.14214650436
1164,SolarPV,0.0
1164,WindOnshore,0.0
1164,HydroPower,1.4414399999999998
1164,DieselGenerator,0.0
1164,Tidal,0.0
1164,DieselImport,0.0
1164,Forest,0.14313508666
1164,ElectricStove,0.015637870374
1164,ElectricVehicle,0.0
1164,WoodBurner,0.14313508666
1165,SolarPV,0.0
1165,WindOnshore,0.0
1165,HydroPower,1.456
1165,DieselGenerator,0.0
1165,Tidal,0.0
1165,DieselImport,0.0
1165,Forest,0.13664533462
1165,ElectricStove,0.01495617783
1165,ElectricVehicle,0.0
1165,WoodBurner,0.13664533462
1166,SolarPV,0.0
1166,WindOnshore,0.0
1166,HydroPower,1.456
1166,DieselGenerator,0.0
1166,Tidal,0.0
1166,DieselImport,0.0
1166,Forest,0.13580794726
1166,ElectricStove,0.01495617783
1166,ElectricVehicle,0.0
1166,WoodBurner,0.13580794726
1167,SolarPV,0.0
1167,WindOnshore,0.0
1167,HydroPower,1.456
1167,DieselGenerator,0.0
1167,Tidal,0.0
1167,DieselImport,0.0
1167,Forest,0.14157661574
1167,ElectricStove,0.009382740432
1167,ElectricVehicle,0.0
1167,WoodBurner,0.14157661574
1168,SolarPV,0.0
1168,WindOnshore,0.0
1168,HydroPower,1.456
1168,DieselGenerator,0.0
1168,Tidal,0.0
1168,DieselImport,0.0
1168,Forest,0.19578581692
1168,ElectricStove,0.004490995578
1168,ElectricVehicle,0.0
1168,WoodBurner,0.19578581692
1169,SolarPV,0.0
1169,WindOnshore,0.0
1169,HydroPower,1.456
1169,DieselGenerator,0.0
1169,Tidal,0.0
1169,DieselImport,0.0
1169,Forest,0.19142442442
1169,ElectricStove,0.00312761049
1169,ElectricVehicle,10.7131505778
1169,WoodBurner,0.19142442442
1170,SolarPV,0.0
1170,WindOnshore,0.0
1170,HydroPower,1.456
1170,DieselGenerator,0.0
1170,Tidal,0.0
1170,DieselImport,0.0
1170,Forest,0.19325039408
1170,ElectricStove,0.013784518770000002
1170,ElectricVehicle,0.0
1170,WoodBurner,0.19325039408
1171,SolarPV,0.0
1171,WindOnshore,0.0
1171,HydroPower,1.42688
1171,DieselGenerator,0.0
1171,Tidal,0.0
1171,DieselImport,0.0
1171,Forest,0.20769532604
1171,ElectricStove,0.026642270699999998
1171,ElectricVehicle,0.0
1171,WoodBurner,0.20769532604
1172,SolarPV,0.0
1172,WindOnshore,0.0
1172,HydroPower,1.456
1172,DieselGenerator,0.0
1172,Tidal,0.0
1172,DieselImport,0.0
1172,Forest,0.20619500702000002
1172,ElectricStove,0.026642270699999998
1172,ElectricVehicle,0.0
1172,WoodBurner,0.20619500702000002
1173,SolarPV,0.0
1173,WindOnshore,0.0
1173,HydroPower,1.456
1173,DieselGenerator,0.0
1173,Tidal,0.0
1173,DieselImport,0.0
1173,Forest,0.21846505791999998
1173,ElectricStove,0.025480898934000004
1173,ElectricVehicle,10.7131505778
1173,WoodBurner,0.21846505791999998
1174,SolarPV,0.0
1174,WindOnshore,0.0
1174,HydroPower,1.4414399999999998
1174,DieselGenerator,0.0
1174,Tidal,0.0
1174,DieselImport,0.0
1174,Forest,0.21373149326000002
1174,ElectricStove,0.011818280046
1174,ElectricVehicle,0.0
1174,WoodBurner,0.21373149326000002
1175,SolarPV,0.0
1175,WindOnshore,0.0
1175,HydroPower,1.456
1175,DieselGenerator,0.0
1175,Tidal,0.0
1175,DieselImport,0.0
1175,Forest,0.1363662055
1175,ElectricStove,0.00532845414
1175,ElectricVehicle,0.0
1175,WoodBurner,0.1363662055
1176,SolarPV,0.0
1176,WindOnshore,0.0
1176,HydroPower,1.456
1176,DieselGenerator,0.0
1176,Tidal,0.0
1176,DieselImport,0.0
1176,Forest,0.13763391692
1176,ElectricStove,0.0
1176,ElectricVehicle,0.0
1176,WoodBurner,0.13763391692
1177,SolarPV,0.0
1177,WindOnshore,0.0
1177,HydroPower,1.456
1177,DieselGenerator,0.0
1177,Tidal,0.0
1177,DieselImport,0.0
1177,Forest,0.12980667118
1177,ElectricStove,0.0
1177,ElectricVehicle,0.0
1177,WoodBurner,0.12980667118
1178,SolarPV,0.0
1178,WindOnshore,0.0
1178,HydroPower,1.456
1178,DieselGenerator,0.0
1178,Tidal,0.0
1178,DieselImport,0.0
1178,Forest,0.1267129901
1178,ElectricStove,0.0
1178,ElectricVehicle,0.0
1178,WoodBurner,0.1267129901
1179,SolarPV,0.0
1179,WindOnshore,0.0
1179,HydroPower,1.456
1179,DieselGenerator,0.0
1179,Tidal,0.0
1179,DieselImport,0.0
1179,Forest,0.12201431658
1179,ElectricStove,0.0
1179,ElectricVehicle,0.0
1179,WoodBurner,0.12201431658
1180,SolarPV,0.0
1180,WindOnshore,0.0
1180,HydroPower,1.456
1180,DieselGenerator,0.0
1180,Tidal,0.0
1180,DieselImport,0.0
1180,Forest,0.11804835699999999
1180,ElectricStove,0.0
1180,ElectricVehicle,0.0
1180,WoodBurner,0.11804835699999999
1181,SolarPV,0.0
1181,WindOnshore,0.0
1181,HydroPower,1.456
1181,DieselGenerator,0.0
1181,Tidal,0.0
1181,DieselImport,0.0
1181,Forest,0.16855909734000002
1181,ElectricStove,0.0
1181,ElectricVehicle,0.0
1181,WoodBurner,0.16855909734000002
1182,SolarPV,0.0
1182,WindOnshore,0.0
1182,HydroPower,1.4414399999999998
1182,DieselGenerator,0.0
1182,Tidal,0.0
1182,DieselImport,0.0
1182,Forest,0.17239712274000002
1182,ElectricStove,0.00283537851
1182,ElectricVehicle,0.0
1182,WoodBurner,0.17239712274000002
1183,SolarPV,0.0
1183,WindOnshore,0.0
1183,HydroPower,1.456
1183,DieselGenerator,0.0
1183,Tidal,0.0
1183,DieselImport,0.0
1183,Forest,0.17152484424
1183,ElectricStove,0.0052812964559999995
1183,ElectricVehicle,0.0
1183,WoodBurner,0.17152484424
1184,SolarPV,0.0
1184,WindOnshore,0.0
1184,HydroPower,1.456
1184,DieselGenerator,0.0
1184,Tidal,0.0
1184,DieselImport,0.0
1184,Forest,0.18357391792
1184,ElectricStove,0.011731247718
1184,ElectricVehicle,0.0
1184,WoodBurner,0.18357391792
1185,SolarPV,0.0
1185,WindOnshore,0.0
1185,HydroPower,1.456
1185,DieselGenerator,0.0
1185,Tidal,0.0
1185,DieselImport,0.0
1185,Forest,0.19094757884
1185,ElectricStove,0.014566626228
1185,ElectricVehicle,10.7131505778
1185,WoodBurner,0.19094757884
1186,SolarPV,0.0
1186,WindOnshore,0.0
1186,HydroPower,1.456
1186,DieselGenerator,0.0
1186,Tidal,0.0
1186,DieselImport,0.0
1186,Forest,0.1934132194
1186,ElectricStove,0.014177074626000001
1186,ElectricVehicle,0.0
1186,WoodBurner,0.1934132194
1187,SolarPV,0.0
1187,WindOnshore,0.0
1187,HydroPower,1.456
1187,DieselGenerator,0.0
1187,Tidal,0.0
1187,DieselImport,0.0
1187,Forest,0.12336344066000002
1187,ElectricStove,0.0052812964559999995
1187,ElectricVehicle,0.0
1187,WoodBurner,0.12336344066000002
1188,SolarPV,0.0
1188,WindOnshore,0.0
1188,HydroPower,1.456
1188,DieselGenerator,0.0
1188,Tidal,0.0
1188,DieselImport,0.0
1188,Forest,0.11978128362
1188,ElectricStove,0.014177074626000001
1188,ElectricVehicle,0.0
1188,WoodBurner,0.11978128362
1189,SolarPV,0.0
1189,WindOnshore,0.0
1189,HydroPower,1.456
1189,DieselGenerator,0.0
1189,Tidal,0.0
1189,DieselImport,0.0
1189,Forest,0.12881808888000001
1189,ElectricStove,0.013787614062
1189,ElectricVehicle,0.0
1189,WoodBurner,0.12881808888000001
1190,SolarPV,0.0
1190,WindOnshore,0.0
1190,HydroPower,1.4414399999999998
1190,DieselGenerator,0.0
1190,Tidal,0.0
1190,DieselImport,0.0
1190,Forest,0.11804835699999999
1190,ElectricStove,0.013787614062
1190,ElectricVehicle,0.0
1190,WoodBurner,0.11804835699999999
1191,SolarPV,0.0
1191,WindOnshore,0.0
1191,HydroPower,1.456
1191,DieselGenerator,0.0
1191,Tidal,0.0
1191,DieselImport,0.0
1191,Forest,0.1190369393
1191,ElectricStove,0.008506226568000002
1191,ElectricVehicle,0.0
1191,WoodBurner,0.1190369393
1192,SolarPV,0.0
1192,WindOnshore,0.0
1192,HydroPower,1.456
1192,DieselGenerator,0.0
1192,Tidal,0.0
1192,DieselImport,0.0
1192,Forest,0.17709579626000002
1192,ElectricStove,0.0036144817140000003
1192,ElectricVehicle,0.0
1192,WoodBurner,0.17709579626000002
1193,SolarPV,0.0
1193,WindOnshore,0.0
1193,HydroPower,1.4414399999999998
1193,DieselGenerator,0.0
1193,Tidal,0.0
1193,DieselImport,0.0
1193,Forest,0.17734003424
1193,ElectricStove,0.00283537851
1193,ElectricVehicle,10.7131505778
1193,WoodBurner,0.17734003424
1194,SolarPV,0.0
1194,WindOnshore,0.0
1194,HydroPower,1.42688
1194,DieselGenerator,0.0
1194,Tidal,0.0
1194,DieselImport,0.0
1194,Forest,0.17647938612000003
1194,ElectricStove,0.012496877298000001
1194,ElectricVehicle,0.0
1194,WoodBurner,0.17647938612000003
1195,SolarPV,0.0
1195,WindOnshore,0.0
1195,HydroPower,1.456
1195,DieselGenerator,0.0
1195,Tidal,0.0
1195,DieselImport,0.0
1195,Forest,0.18319011538000002
1195,ElectricStove,0.024153564893999998
1195,ElectricVehicle,0.0
1195,WoodBurner,0.18319011538000002
1196,SolarPV,0.0
1196,WindOnshore,0.0
1196,HydroPower,1.456
1196,DieselGenerator,0.0
1196,Tidal,0.0
1196,DieselImport,0.0
1196,Forest,0.18886574082
1196,ElectricStove,0.024153564893999998
1196,ElectricVehicle,0.0
1196,WoodBurner,0.18886574082
1197,SolarPV,0.0
1197,WindOnshore,0.0
1197,HydroPower,1.42688
1197,DieselGenerator,0.0
1197,Tidal,0.0
1197,DieselImport,0.0
1197,Forest,0.19625103212
1197,ElectricStove,0.023489988912
1197,ElectricVehicle,10.7131505778
1197,WoodBurner,0.19625103212
1198,SolarPV,0.0
1198,WindOnshore,0.0
1198,HydroPower,1.456
1198,DieselGenerator,0.0
1198,Tidal,0.0
1198,DieselImport,0.0
1198,Forest,0.18545803948
1198,ElectricStove,0.010325074770000001
1198,ElectricVehicle,0.0
1198,WoodBurner,0.18545803948
1199,SolarPV,0.0
1199,WindOnshore,0.0
1199,HydroPower,1.456
1199,DieselGenerator,0.0
1199,Tidal,0.0
1199,DieselImport,0.0
1199,Forest,0.1286901547
1199,ElectricStove,0.004830749394
1199,ElectricVehicle,0.0
1199,WoodBurner,0.1286901547
1200,SolarPV,0.0
1200,WindOnshore,0.0
1200,HydroPower,1.456
1200,DieselGenerator,0.0
1200,Tidal,0.0
1200,DieselImport,0.0
1200,Forest,0.12856222052
1200,ElectricStove,0.0
1200,ElectricVehicle,0.0
1200,WoodBurner,0.12856222052
1201,SolarPV,0.0
1201,WindOnshore,0.0
1201,HydroPower,1.456
1201,DieselGenerator,0.0
1201,Tidal,0.0
1201,DieselImport,0.0
1201,Forest,0.1042663567
1201,ElectricStove,0.0
1201,ElectricVehicle,0.0
1201,WoodBurner,0.1042663567
1202,SolarPV,0.0
1202,WindOnshore,0.0
1202,HydroPower,1.456
1202,DieselGenerator,0.0
1202,Tidal,0.0
1202,DieselImport,0.0
1202,Forest,0.10692971372000001
1202,ElectricStove,0.0
1202,ElectricVehicle,0.0
1202,WoodBurner,0.10692971372000001
1203,SolarPV,0.0
1203,WindOnshore,0.0
1203,HydroPower,1.456
1203,DieselGenerator,0.0
1203,Tidal,0.0
1203,DieselImport,0.0
1203,Forest,0.11087241254
1203,ElectricStove,0.0
1203,ElectricVehicle,0.0
1203,WoodBurner,0.11087241254
1204,SolarPV,0.0
1204,WindOnshore,0.0
1204,HydroPower,1.456
1204,DieselGenerator,0.0
1204,Tidal,0.0
1204,DieselImport,0.0
1204,Forest,0.10362668579999999
1204,ElectricStove,0.0
1204,ElectricVehicle,0.0
1204,WoodBurner,0.10362668579999999
1205,SolarPV,0.0
1205,WindOnshore,0.0
1205,HydroPower,1.456
1205,DieselGenerator,0.0
1205,Tidal,0.0
1205,DieselImport,0.0
1205,Forest,0.15751023634
1205,ElectricStove,0.0
1205,ElectricVehicle,0.0
1205,WoodBurner,0.15751023634
1206,SolarPV,0.0
1206,WindOnshore,0.0
1206,HydroPower,1.456
1206,DieselGenerator,0.0
1206,Tidal,0.0
1206,DieselImport,0.0
1206,Forest,0.16028989716
1206,ElectricStove,0.00312761049
1206,ElectricVehicle,0.0
1206,WoodBurner,0.16028989716
1207,SolarPV,0.0
1207,WindOnshore,0.0
1207,HydroPower,1.456
1207,DieselGenerator,0.0
1207,Tidal,0.0
1207,DieselImport,0.0
1207,Forest,0.15965022625999997
1207,ElectricStove,0.005573437398000001
1207,ElectricVehicle,0.0
1207,WoodBurner,0.15965022625999997
1208,SolarPV,0.0
1208,WindOnshore,0.0
1208,HydroPower,1.456
1208,DieselGenerator,0.0
1208,Tidal,0.0
1208,DieselImport,0.0
1208,Forest,0.17103636828
1208,ElectricStove,0.013191952428
1208,ElectricVehicle,0.0
1208,WoodBurner,0.17103636828
1209,SolarPV,0.0
1209,WindOnshore,0.0
1209,HydroPower,1.456
1209,DieselGenerator,0.0
1209,Tidal,0.0
1209,DieselImport,0.0
1209,Forest,0.15587035276
1209,ElectricStove,0.016319562917999998
1209,ElectricVehicle,10.7131505778
1209,WoodBurner,0.15587035276
1210,SolarPV,0.0
1210,WindOnshore,0.0
1210,HydroPower,1.456
1210,DieselGenerator,0.0
1210,Tidal,0.0
1210,DieselImport,0.0
1210,Forest,0.15733578064
1210,ElectricStove,0.015637870374
1210,ElectricVehicle,0.0
1210,WoodBurner,0.15733578064
1211,SolarPV,0.0
1211,WindOnshore,0.0
1211,HydroPower,1.456
1211,DieselGenerator,0.0
1211,Tidal,0.0
1211,DieselImport,0.0
1211,Forest,0.11076773912
1211,ElectricStove,0.005573437398000001
1211,ElectricVehicle,0.0
1211,WoodBurner,0.11076773912
1212,SolarPV,0.0
1212,WindOnshore,0.0
1212,HydroPower,1.456
1212,DieselGenerator,0.0
1212,Tidal,0.0
1212,DieselImport,0.0
1212,Forest,0.11118643280000001
1212,ElectricStove,0.015637870374
1212,ElectricVehicle,0.0
1212,WoodBurner,0.11118643280000001
1213,SolarPV,0.0
1213,WindOnshore,0.0
1213,HydroPower,1.4414399999999998
1213,DieselGenerator,0.0
1213,Tidal,0.0
1213,DieselImport,0.0
1213,Forest,0.11001176442
1213,ElectricStove,0.01495617783
1213,ElectricVehicle,0.0
1213,WoodBurner,0.11001176442
1214,SolarPV,0.0
1214,WindOnshore,0.0
1214,HydroPower,1.456
1214,DieselGenerator,0.0
1214,Tidal,0.0
1214,DieselImport,0.0
1214,Forest,0.10255669084
1214,ElectricStove,0.01495617783
1214,ElectricVehicle,0.0
1214,WoodBurner,0.10255669084
1215,SolarPV,0.0
1215,WindOnshore,0.0
1215,HydroPower,1.456
1215,DieselGenerator,0.0
1215,Tidal,0.0
1215,DieselImport,0.0
1215,Forest,0.10959307074
1215,ElectricStove,0.009382740432
1215,ElectricVehicle,0.0
1215,WoodBurner,0.10959307074
1216,SolarPV,0.0
1216,WindOnshore,0.0
1216,HydroPower,1.456
1216,DieselGenerator,0.0
1216,Tidal,0.0
1216,DieselImport,0.0
1216,Forest,0.15773121356000003
1216,ElectricStove,0.004490995578
1216,ElectricVehicle,0.0
1216,WoodBurner,0.15773121356000003
1217,SolarPV,0.0
1217,WindOnshore,0.0
1217,HydroPower,1.456
1217,DieselGenerator,0.0
1217,Tidal,0.0
1217,DieselImport,0.0
1217,Forest,0.15495155274
1217,ElectricStove,0.00312761049
1217,ElectricVehicle,10.7131505778
1217,WoodBurner,0.15495155274
1218,SolarPV,0.0
1218,WindOnshore,0.0
1218,HydroPower,1.42688
1218,DieselGenerator,0.0
1218,Tidal,0.0
1218,DieselImport,0.0
1218,Forest,0.15484687932
1218,ElectricStove,0.013784518770000002
1218,ElectricVehicle,0.0
1218,WoodBurner,0.15484687932
1219,SolarPV,0.0
1219,WindOnshore,0.0
1219,HydroPower,1.456
1219,DieselGenerator,0.0
1219,Tidal,0.0
1219,DieselImport,0.0
1219,Forest,0.15554470212000002
1219,ElectricStove,0.026642270699999998
1219,ElectricVehicle,0.0
1219,WoodBurner,0.15554470212000002
1220,SolarPV,0.0
1220,WindOnshore,0.0
1220,HydroPower,1.456
1220,DieselGenerator,0.0
1220,Tidal,0.0
1220,DieselImport,0.0
1220,Forest,0.15962696550000002
1220,ElectricStove,0.026642270699999998
1220,ElectricVehicle,0.0
1220,WoodBurner,0.15962696550000002
1221,SolarPV,0.0
1221,WindOnshore,0.0
1221,HydroPower,1.456
1221,DieselGenerator,0.0
1221,Tidal,0.0
1221,DieselImport,0.0
1221,Forest,0.16060391742
1221,ElectricStove,0.025480898934000004
1221,ElectricVehicle,10.7131505778
1221,WoodBurner,0.16060391742
1222,SolarPV,0.0
1222,WindOnshore,0.0
1222,HydroPower,1.456
1222,DieselGenerator,0.0
1222,Tidal,0.0
1222,DieselImport,0.0
1222,Forest,0.15977816043999998
1222,ElectricStove,0.011818280046
1222,ElectricVehicle,0.0
1222,WoodBurner,0.15977816043999998
1223,SolarPV,0.0
1223,WindOnshore,0.0
1223,HydroPower,1.456
1223,DieselGenerator,0.0
1223,Tidal,0.0
1223,DieselImport,0.0
1223,Forest,0.11044208847999999
1223,ElectricStove,0.00532845414
1223,ElectricVehicle,0.0
1223,WoodBurner,0.11044208847999999
1224,SolarPV,0.0
1224,WindOnshore,0.0
1224,HydroPower,1.456
1224,DieselGenerator,0.0
1224,Tidal,0.0
1224,DieselImport,0.0
1224,Forest,0.11001176442
1224,ElectricStove,0.0
1224,ElectricVehicle,0.0
1224,WoodBurner,0.11001176442
1225,SolarPV,0.0
1225,WindOnshore,0.0
1225,HydroPower,1.456
1225,DieselGenerator,0.0
1225,Tidal,0.0
1225,DieselImport,0.0
1225,Forest,0.11873454942
1225,ElectricStove,0.0
1225,ElectricVehicle,0.0
1225,WoodBurner,0.11873454942
1226,SolarPV,0.0
1226,WindOnshore,0.0
1226,HydroPower,1.456
1226,DieselGenerator,0.0
1226,Tidal,0.0
1226,DieselImport,0.0
1226,Forest,0.11673412406
1226,ElectricStove,0.0
1226,ElectricVehicle,0.0
1226,WoodBurner,0.11673412406
1227,SolarPV,0.0
1227,WindOnshore,0.0
1227,HydroPower,1.456
1227,DieselGenerator,0.0
1227,Tidal,0.0
1227,DieselImport,0.0
1227,Forest,0.11861824562
1227,ElectricStove,0.0
1227,ElectricVehicle,0.0
1227,WoodBurner,0.11861824562
1228,SolarPV,0.0
1228,WindOnshore,0.0
1228,HydroPower,1.456
1228,DieselGenerator,0.0
1228,Tidal,0.0
1228,DieselImport,0.0
1228,Forest,0.11483837212
1228,ElectricStove,0.0
1228,ElectricVehicle,0.0
1228,WoodBurner,0.11483837212
1229,SolarPV,0.0
1229,WindOnshore,0.0
1229,HydroPower,1.456
1229,DieselGenerator,0.0
1229,Tidal,0.0
1229,DieselImport,0.0
1229,Forest,0.16522117828000002
1229,ElectricStove,0.0
1229,ElectricVehicle,0.0
1229,WoodBurner,0.16522117828000002
1230,SolarPV,0.0
1230,WindOnshore,0.0
1230,HydroPower,1.456
1230,DieselGenerator,0.0
1230,Tidal,0.0
1230,DieselImport,0.0
1230,Forest,0.16664008464
1230,ElectricStove,0.00283537851
1230,ElectricVehicle,0.0
1230,WoodBurner,0.16664008464
1231,SolarPV,0.0
1231,WindOnshore,0.0
1231,HydroPower,1.456
1231,DieselGenerator,0.0
1231,Tidal,0.0
1231,DieselImport,0.0
1231,Forest,0.16934996318
1231,ElectricStove,0.0052812964559999995
1231,ElectricVehicle,0.0
1231,WoodBurner,0.16934996318
1232,SolarPV,0.0
1232,WindOnshore,0.0
1232,HydroPower,1.456
1232,DieselGenerator,0.0
1232,Tidal,0.0
1232,DieselImport,0.0
1232,Forest,0.18394609007999999
1232,ElectricStove,0.011731247718
1232,ElectricVehicle,0.0
1232,WoodBurner,0.18394609007999999
1233,SolarPV,0.0
1233,WindOnshore,0.0
1233,HydroPower,1.456
1233,DieselGenerator,0.0
1233,Tidal,0.0
1233,DieselImport,0.0
1233,Forest,0.18267837866000003
1233,ElectricStove,0.014566626228
1233,ElectricVehicle,10.7131505778
1233,WoodBurner,0.18267837866000003
1234,SolarPV,0.0
1234,WindOnshore,0.0
1234,HydroPower,1.456
1234,DieselGenerator,0.0
1234,Tidal,0.0
1234,DieselImport,0.0
1234,Forest,0.1767236241
1234,ElectricStove,0.014177074626000001
1234,ElectricVehicle,0.0
1234,WoodBurner,0.1767236241
1235,SolarPV,0.0
1235,WindOnshore,0.0
1235,HydroPower,1.456
1235,DieselGenerator,0.0
1235,Tidal,0.0
1235,DieselImport,0.0
1235,Forest,0.11850194182
1235,ElectricStove,0.0052812964559999995
1235,ElectricVehicle,0.0
1235,WoodBurner,0.11850194182
1236,SolarPV,0.0
1236,WindOnshore,0.0
1236,HydroPower,1.456
1236,DieselGenerator,0.0
1236,Tidal,0.0
1236,DieselImport,0.0
1236,Forest,0.12286333431999999
1236,ElectricStove,0.014177074626000001
1236,ElectricVehicle,0.0
1236,WoodBurner,0.12286333431999999
1237,SolarPV,0.0
1237,WindOnshore,0.0
1237,HydroPower,1.456
1237,DieselGenerator,0.0
1237,Tidal,0.0
1237,DieselImport,0.0
1237,Forest,0.119211395
1237,ElectricStove,0.013787614062
1237,ElectricVehicle,0.0
1237,WoodBurner,0.119211395
1238,SolarPV,0.0
1238,WindOnshore,0.0
1238,HydroPower,1.456
1238,DieselGenerator,0.0
1238,Tidal,0.0
1238,DieselImport,0.0
1238,Forest,0.12203757734
1238,ElectricStove,0.013787614062
1238,ElectricVehicle,0.0
1238,WoodBurner,0.12203757734
1239,SolarPV,0.0
1239,WindOnshore,0.0
1239,HydroPower,1.456
1239,DieselGenerator,0.0
1239,Tidal,0.0
1239,DieselImport,0.0
1239,Forest,0.11437315692
1239,ElectricStove,0.008506226568000002
1239,ElectricVehicle,0.0
1239,WoodBurner,0.11437315692
1240,SolarPV,0.0
1240,WindOnshore,0.0
1240,HydroPower,1.456
1240,DieselGenerator,0.0
1240,Tidal,0.0
1240,DieselImport,0.0
1240,Forest,0.16356966432000003
1240,ElectricStove,0.0036144817140000003
1240,ElectricVehicle,0.0
1240,WoodBurner,0.16356966432000003
1241,SolarPV,0.0
1241,WindOnshore,0.0
1241,HydroPower,1.456
1241,DieselGenerator,0.0
1241,Tidal,0.0
1241,DieselImport,0.0
1241,Forest,0.17314146706
1241,ElectricStove,0.00283537851
1241,ElectricVehicle,10.7131505778
1241,WoodBurner,0.17314146706
1242,SolarPV,0.0
1242,WindOnshore,0.0
1242,HydroPower,1.456
1242,DieselGenerator,0.0
1242,Tidal,0.0
1242,DieselImport,0.0
1242,Forest,0.17005941636
1242,ElectricStove,0.012496877298000001
1242,ElectricVehicle,0.0
1242,WoodBurner,0.17005941636
1243,SolarPV,0.0
1243,WindOnshore,0.0
1243,HydroPower,1.4414399999999998
1243,DieselGenerator,0.0
1243,Tidal,0.0
1243,DieselImport,0.0
1243,Forest,0.17924741656
1243,ElectricStove,0.024153564893999998
1243,ElectricVehicle,0.0
1243,WoodBurner,0.17924741656
1244,SolarPV,0.0
1244,WindOnshore,0.0
1244,HydroPower,1.456
1244,DieselGenerator,0.0
1244,Tidal,0.0
1244,DieselImport,0.0
1244,Forest,0.18610934076000002
1244,ElectricStove,0.024153564893999998
1244,ElectricVehicle,0.0
1244,WoodBurner,0.18610934076000002
1245,SolarPV,0.0
1245,WindOnshore,0.0
1245,HydroPower,1.456
1245,DieselGenerator,0.0
1245,Tidal,0.0
1245,DieselImport,0.0
1245,Forest,0.18737705218000003
1245,ElectricStove,0.023489988912
1245,ElectricVehicle,10.7131505778
1245,WoodBurner,0.18737705218000003
1246,SolarPV,0.0
1246,WindOnshore,0.0
1246,HydroPower,1.456
1246,DieselGenerator,0.0
1246,Tidal,0.0
1246,DieselImport,0.0
1246,Forest,0.18773759396
1246,ElectricStove,0.010325074770000001
1246,ElectricVehicle,0.0
1246,WoodBurner,0.18773759396
1247,SolarPV,0.0
1247,WindOnshore,0.0
1247,HydroPower,1.456
1247,DieselGenerator,0.0
1247,Tidal,0.0
1247,DieselImport,0.0
1247,Forest,0.11283794676000002
1247,ElectricStove,0.004830749394
1247,ElectricVehicle,0.0
1247,WoodBurner,0.11283794676000002
1248,SolarPV,0.0
1248,WindOnshore,0.0
1248,HydroPower,1.456
1248,DieselGenerator,0.0
1248,Tidal,0.0
1248,DieselImport,0.0
1248,Forest,0.11590836708
1248,ElectricStove,0.0
1248,ElectricVehicle,0.0
1248,WoodBurner,0.11590836708
1249,SolarPV,0.0
1249,WindOnshore,0.0
1249,HydroPower,1.456
1249,DieselGenerator,0.0
1249,Tidal,0.0
1249,DieselImport,0.0
1249,Forest,0.1917849662
1249,ElectricStove,0.0
1249,ElectricVehicle,0.0
1249,WoodBurner,0.1917849662
1250,SolarPV,0.0
1250,WindOnshore,0.0
1250,HydroPower,1.456
1250,DieselGenerator,0.0
1250,Tidal,0.0
1250,DieselImport,0.0
1250,Forest,0.18264348752
1250,ElectricStove,0.0
1250,ElectricVehicle,0.0
1250,WoodBurner,0.18264348752
1251,SolarPV,0.0
1251,WindOnshore,0.0
1251,HydroPower,1.456
1251,DieselGenerator,0.0
1251,Tidal,0.0
1251,DieselImport,0.0
1251,Forest,0.17853796338000003
1251,ElectricStove,0.0
1251,ElectricVehicle,0.0
1251,WoodBurner,0.17853796338000003
1252,SolarPV,0.0
1252,WindOnshore,0.0
1252,HydroPower,1.456
1252,DieselGenerator,0.0
1252,Tidal,0.0
1252,DieselImport,0.0
1252,Forest,0.179107852
1252,ElectricStove,0.0
1252,ElectricVehicle,0.0
1252,WoodBurner,0.179107852
1253,SolarPV,0.0
1253,WindOnshore,0.0
1253,HydroPower,1.42688
1253,DieselGenerator,0.0
1253,Tidal,0.0
1253,DieselImport,0.0
1253,Forest,0.24504047622000003
1253,ElectricStove,0.0
1253,ElectricVehicle,0.0
1253,WoodBurner,0.24504047622000003
1254,SolarPV,0.0
1254,WindOnshore,0.0
1254,HydroPower,1.4414399999999998
1254,DieselGenerator,0.0
1254,Tidal,0.0
1254,DieselImport,0.0
1254,Forest,0.23906246090000002
1254,ElectricStove,0.00312761049
1254,ElectricVehicle,0.0
1254,WoodBurner,0.23906246090000002
1255,SolarPV,0.0
1255,WindOnshore,0.0
1255,HydroPower,1.456
1255,DieselGenerator,0.0
1255,Tidal,0.0
1255,DieselImport,0.0
1255,Forest,0.24428450152
1255,ElectricStove,0.005573437398000001
1255,ElectricVehicle,0.0
1255,WoodBurner,0.24428450152
1256,SolarPV,0.0
1256,WindOnshore,0.0
1256,HydroPower,1.456
1256,DieselGenerator,0.0
1256,Tidal,0.0
1256,DieselImport,0.0
1256,Forest,0.2967491457
1256,ElectricStove,0.013191952428
1256,ElectricVehicle,0.0
1256,WoodBurner,0.2967491457
1257,SolarPV,0.0
1257,WindOnshore,0.0
1257,HydroPower,1.456
1257,DieselGenerator,0.0
1257,Tidal,0.0
