Hour,Fuel,Value
189,Diesel,30000253.0
189,FireWood,19999998.0
189,Gas,105499989.45
190,Diesel,30000253.0
190,FireWood,19999998.0
190,Gas,105499989.45
191,Diesel,30000253.0
191,FireWood,19999998.0
191,Gas,105499989.45
192,Diesel,30000253.0
192,FireWood,19999998.0
192,Gas,105499989.45
193,Diesel,30000253.0
193,FireWood,19999998.0
193,Gas,105499989.45
194,Diesel,30000253.0
194,FireWood,19999998.0
194,Gas,105499989.45
195,Diesel,30000253.0
195,FireWood,19999998.0
195,Gas,105499989.45
196,Diesel,30000253.0
196,FireWood,19999998.0
196,Gas,105499989.45
197,Diesel,30000253.0
197,FireWood,19999998.0
197,Gas,105499989.45
198,Diesel,30000253.0
198,FireWood,19999998.0
198,Gas,105499989.45
199,Diesel,30000253.0
199,FireWood,19999998.0
199,Gas,105499989.45
200,Diesel,30000253.0
200,FireWood,19999998.0
200,Gas,105499989.45
201,Diesel,30000253.0
201,FireWood,19999998.0
201,Gas,105499989.45
202,Diesel,30000253.0
202,FireWood,19999998.0
202,Gas,105499989.45
203,Diesel,30000253.0
203,FireWood,19999998.0
203,Gas,105499989.45
204,Diesel,30000253.0
204,FireWood,19999998.0
204,Gas,105499989.45
205,Diesel,30000253.0
205,FireWood,19999998.0
205,Gas,105499989.45
206,Diesel,30000253.0
206,FireWood,19999998.0
206,Gas,105499989.45
207,Diesel,30000253.0
207,FireWood,19999998.0
207,Gas,105499989.45
208,Diesel,30000253.0
208,FireWood,19999998.0
208,Gas,105499989.45
209,Diesel,30000253.0
209,FireWood,19999998.0
209,Gas,105499989.45
210,Diesel,30000253.0
210,FireWood,19999998.0
210,Gas,105499989.45
211,Diesel,30000253.0
211,FireWood,19999998.0
211,Gas,105499989.45
212,Diesel,30000253.0
212,FireWood,19999998.0
212,Gas,105499989.45
213,Diesel,30000253.0
213,FireWood,19999998.0
213,Gas,105499989.45
214,Diesel,30000253.0
214,FireWood,19999998.0
214,Gas,105499989.45
215,Diesel,30000253.0
215,FireWood,19999998.0
215,Gas,105499989.45
216,Diesel,30000253.0
216,FireWood,19999998.0
216,Gas,105499989.45
217,Diesel,30000253.0
217,FireWood,19999998.0
217,Gas,105499989.45
218,Diesel,30000253.0
218,FireWood,19999998.0
218,Gas,105499989.45
219,Diesel,30000253.0
219,FireWood,19999998.0
219,Gas,105499989.45
220,Diesel,30000253.0
220,FireWood,19999998.0
220,Gas,105499989.45
221,Diesel,30000253.0
221,FireWood,19999998.0
221,Gas,105499989.45
222,Diesel,30000253.0
222,FireWood,19999998.0
222,Gas,105499989.45
223,Diesel,30000253.0
223,FireWood,19999998.0
223,Gas,105499989.45
224,Diesel,30000253.0
224,FireWood,19999998.0
224,Gas,105499989.45
225,Diesel,30000253.0
225,FireWood,19999998.0
225,Gas,105499989.45
226,Diesel,30000253.0
226,FireWood,19999998.0
226,Gas,105499989.45
227,Diesel,30000253.0
227,FireWood,19999998.0
227,Gas,105499989.45
228,Diesel,30000253.0
228,FireWood,19999998.0
228,Gas,105499989.45
229,Diesel,30000253.0
229,FireWood,19999998.0
229,Gas,105499989.45
230,Diesel,30000253.0
230,FireWood,19999998.0
230,Gas,105499989.45
231,Diesel,30000253.0
231,FireWood,19999998.0
231,Gas,105499989.45
232,Diesel,30000253.0
232,FireWood,19999998.0
232,Gas,105499989.45
233,Diesel,30000253.0
233,FireWood,19999998.0
233,Gas,105499989.45
234,Diesel,30000253.0
234,FireWood,19999998.0
234,Gas,105499989.45
235,Diesel,30000253.0
235,FireWood,19999998.0
235,Gas,105499989.45
236,Diesel,30000253.0
236,FireWood,19999998.0
236,Gas,105499989.45
237,Diesel,30000253.0
237,FireWood,19999998.0
237,Gas,105499989.45
238,Diesel,30000253.0
238,FireWood,19999998.0
238,Gas,105499989.45
239,Diesel,30000253.0
239,FireWood,19999998.0
239,Gas,105499989.45
240,Diesel,30000253.0
240,FireWood,19999998.0
240,Gas,105499989.45
241,Diesel,30000253.0
241,FireWood,19999998.0
241,Gas,105499989.45
242,Diesel,30000253.0
242,FireWood,19999998.0
242,Gas,105499989.45
243,Diesel,30000253.0
243,FireWood,19999998.0
243,Gas,105499989.45
244,Diesel,30000253.0
244,FireWood,19999998.0
244,Gas,105499989.45
245,Diesel,30000253.0
245,FireWood,19999998.0
245,Gas,105499989.45
246,Diesel,30000253.0
246,FireWood,19999998.0
246,Gas,105499989.45
247,Diesel,30000253.0
247,FireWood,19999998.0
247,Gas,105499989.45
248,Diesel,30000253.0
248,FireWood,19999998.0
248,Gas,105499989.45
249,Diesel,30000253.0
249,FireWood,19999998.0
249,Gas,105499989.45
250,Diesel,30000253.0
250,FireWood,19999998.0
250,Gas,105499989.45
251,Diesel,30000253.0
251,FireWood,19999998.0
251,Gas,105499989.45
252,Diesel,30000253.0
252,FireWood,19999998.0
252,Gas,105499989.45
253,Diesel,30000253.0
253,FireWood,19999998.0
253,Gas,105499989.45
254,Diesel,30000253.0
254,FireWood,19999998.0
254,Gas,105499989.45
255,Diesel,30000253.0
255,FireWood,19999998.0
255,Gas,105499989.45
256,Diesel,30000253.0
256,FireWood,19999998.0
256,Gas,105499989.45
257,Diesel,30000253.0
257,FireWood,19999998.0
257,Gas,105499989.45
258,Diesel,30000253.0
258,FireWood,19999998.0
258,Gas,105499989.45
259,Diesel,30000253.0
259,FireWood,19999998.0
259,Gas,105499989.45
260,Diesel,30000253.0
260,FireWood,19999998.0
260,Gas,105499989.45
261,Diesel,30000253.0
261,FireWood,19999998.0
261,Gas,105499989.45
262,Diesel,30000253.0
262,FireWood,19999998.0
262,Gas,105499989.45
263,Diesel,30000253.0
263,FireWood,19999998.0
263,Gas,105499989.45
264,Diesel,30000253.0
264,FireWood,19999998.0
264,Gas,105499989.45
265,Diesel,30000253.0
265,FireWood,19999998.0
265,Gas,105499989.45
