Year,Hour,Fuel,Value
2026,2819,Mobility,-0.0
2026,2819,Cooking,-0.0
2026,2819,Diesel,-0.0
2026,2819,FireWood,-0.0
2026,2820,Power,-0.0
2026,2820,Heat,-0.0
2026,2820,Mobility,-0.0
2026,2820,Cooking,-0.0
2026,2820,Diesel,-0.0
2026,2820,FireWood,-0.0
2026,2821,Power,-0.0
2026,2821,Heat,-0.0
2026,2821,Mobility,-0.0
2026,2821,Cooking,-0.0
2026,2821,Diesel,-0.0
2026,2821,FireWood,-0.0
2026,2822,Power,-0.0
2026,2822,Heat,-0.0
2026,2822,Mobility,-0.0
2026,2822,Cooking,-0.0
2026,2822,Diesel,-0.0
2026,2822,FireWood,-0.0
2026,2823,Power,-0.0
2026,2823,Heat,-0.0
2026,2823,Mobility,-0.0
2026,2823,Cooking,-0.0
2026,2823,Diesel,-0.0
2026,2823,FireWood,-0.0
2026,2824,Power,-0.0
2026,2824,Heat,-0.0
2026,2824,Mobility,-0.0
2026,2824,Cooking,-0.0
2026,2824,Diesel,-0.0
2026,2824,FireWood,-0.0
2026,2825,Power,-0.0
2026,2825,Heat,-0.0
2026,2825,Mobility,-0.0
2026,2825,Cooking,-0.0
2026,2825,Diesel,-0.0
2026,2825,FireWood,-0.0
2026,2826,Power,-0.0
2026,2826,Heat,-0.0
2026,2826,Mobility,-0.0
2026,2826,Cooking,-0.0
2026,2826,Diesel,-0.0
2026,2826,FireWood,-0.0
2026,2827,Power,-0.0
2026,2827,Heat,-0.0
2026,2827,Mobility,-0.0
2026,2827,Cooking,-0.0
2026,2827,Diesel,-0.0
2026,2827,FireWood,-0.0
2026,2828,Power,-0.0
2026,2828,Heat,-0.0
2026,2828,Mobility,-0.0
2026,2828,Cooking,-0.0
2026,2828,Diesel,-0.0
2026,2828,FireWood,-0.0
2026,2829,Power,-0.0
2026,2829,Heat,-0.0
2026,2829,Mobility,-0.0
2026,2829,Cooking,-0.0
2026,2829,Diesel,-0.0
2026,2829,FireWood,-0.0
2026,2830,Power,-0.0
2026,2830,Heat,-0.0
2026,2830,Mobility,-0.0
2026,2830,Cooking,-0.0
2026,2830,Diesel,-0.0
2026,2830,FireWood,-0.0
2026,2831,Power,-0.0
2026,2831,Heat,-0.0
2026,2831,Mobility,-0.0
2026,2831,Cooking,-0.0
2026,2831,Diesel,-0.0
2026,2831,FireWood,-0.0
2026,2832,Power,-0.0
2026,2832,Heat,-0.0
2026,2832,Mobility,-0.0
2026,2832,Cooking,-0.0
2026,2832,Diesel,-0.0
2026,2832,FireWood,-0.0
2026,2833,Power,-0.0
2026,2833,Heat,-0.0
2026,2833,Mobility,-0.0
2026,2833,Cooking,-0.0
2026,2833,Diesel,-0.0
2026,2833,FireWood,-0.0
2026,2834,Power,-0.0
2026,2834,Heat,-0.0
2026,2834,Mobility,-0.0
2026,2834,Cooking,-0.0
2026,2834,Diesel,-0.0
2026,2834,FireWood,-0.0
2026,2835,Power,-0.0
2026,2835,Heat,-0.0
2026,2835,Mobility,-0.0
2026,2835,Cooking,-0.0
2026,2835,Diesel,-0.0
2026,2835,FireWood,-0.0
2026,2836,Power,-0.0
2026,2836,Heat,-0.0
2026,2836,Mobility,-0.0
2026,2836,Cooking,-0.0
2026,2836,Diesel,-0.0
2026,2836,FireWood,-0.0
2026,2837,Power,-0.0
2026,2837,Heat,-0.0
2026,2837,Mobility,-0.0
2026,2837,Cooking,-0.0
2026,2837,Diesel,-0.0
2026,2837,FireWood,-0.0
2026,2838,Power,-0.0
2026,2838,Heat,-0.0
2026,2838,Mobility,-0.0
2026,2838,Cooking,-0.0
2026,2838,Diesel,-0.0
2026,2838,FireWood,-0.0
2026,2839,Power,-0.0
2026,2839,Heat,-0.0
2026,2839,Mobility,-0.0
2026,2839,Cooking,-0.0
2026,2839,Diesel,-0.0
2026,2839,FireWood,-0.0
2026,2840,Power,-0.0
2026,2840,Heat,-0.0
2026,2840,Mobility,-0.0
2026,2840,Cooking,-0.0
2026,2840,Diesel,-0.0
2026,2840,FireWood,-0.0
2026,2841,Power,-0.0
2026,2841,Heat,-0.0
2026,2841,Mobility,-0.0
2026,2841,Cooking,-0.0
2026,2841,Diesel,-0.0
2026,2841,FireWood,-0.0
2026,2842,Power,-0.0
2026,2842,Heat,-0.0
2026,2842,Mobility,-0.0
2026,2842,Cooking,-0.0
2026,2842,Diesel,-0.0
2026,2842,FireWood,-0.0
2026,2843,Power,-0.0
2026,2843,Heat,-1.7763568394002505e-15
2026,2843,Mobility,-0.0
2026,2843,Cooking,-0.0
2026,2843,Diesel,-0.0
2026,2843,FireWood,-0.0
2026,2844,Power,-0.0
2026,2844,Heat,-0.0
2026,2844,Mobility,-0.0
2026,2844,Cooking,-0.0
2026,2844,Diesel,-0.0
2026,2844,FireWood,-0.0
2026,2845,Power,-0.0
2026,2845,Heat,-0.0
2026,2845,Mobility,-0.0
2026,2845,Cooking,-0.0
2026,2845,Diesel,-0.0
2026,2845,FireWood,-0.0
2026,2846,Power,-0.0
2026,2846,Heat,-0.0
2026,2846,Mobility,-0.0
2026,2846,Cooking,-0.0
2026,2846,Diesel,-0.0
2026,2846,FireWood,-0.0
2026,2847,Power,-0.0
2026,2847,Heat,-0.0
2026,2847,Mobility,-0.0
2026,2847,Cooking,-0.0
2026,2847,Diesel,-0.0
2026,2847,FireWood,-0.0
2026,2848,Power,-0.0
2026,2848,Heat,-0.0
2026,2848,Mobility,-0.0
2026,2848,Cooking,-0.0
2026,2848,Diesel,-0.0
2026,2848,FireWood,-0.0
2026,2849,Power,-0.0
2026,2849,Heat,-0.0
2026,2849,Mobility,-0.0
2026,2849,Cooking,-0.0
2026,2849,Diesel,-0.0
2026,2849,FireWood,-0.0
2026,2850,Power,-0.0
2026,2850,Heat,-0.0
2026,2850,Mobility,-0.0
2026,2850,Cooking,-0.0
2026,2850,Diesel,-0.0
2026,2850,FireWood,-0.0
2026,2851,Power,-0.0
2026,2851,Heat,-0.0
2026,2851,Mobility,-0.0
2026,2851,Cooking,-0.0
2026,2851,Diesel,-0.0
2026,2851,FireWood,-0.0
2026,2852,Power,-0.0
2026,2852,Heat,-0.0
2026,2852,Mobility,-0.0
2026,2852,Cooking,-0.0
2026,2852,Diesel,-0.0
2026,2852,FireWood,-0.0
2026,2853,Power,-0.0
2026,2853,Heat,-0.0
2026,2853,Mobility,-0.0
2026,2853,Cooking,-0.0
2026,2853,Diesel,-0.0
2026,2853,FireWood,-0.0
2026,2854,Power,-0.0
2026,2854,Heat,-0.0
2026,2854,Mobility,-0.0
2026,2854,Cooking,-0.0
2026,2854,Diesel,-0.0
2026,2854,FireWood,-0.0
2026,2855,Power,-0.0
2026,2855,Heat,-0.0
2026,2855,Mobility,-0.0
2026,2855,Cooking,-0.0
2026,2855,Diesel,-0.0
2026,2855,FireWood,-0.0
2026,2856,Power,-0.0
2026,2856,Heat,-0.0
2026,2856,Mobility,-0.0
2026,2856,Cooking,-0.0
2026,2856,Diesel,-0.0
2026,2856,FireWood,-0.0
2026,2857,Power,-0.0
2026,2857,Heat,-0.0
2026,2857,Mobility,-0.0
2026,2857,Cooking,-0.0
2026,2857,Diesel,-0.0
2026,2857,FireWood,-0.0
2026,2858,Power,-0.0
2026,2858,Heat,-0.0
2026,2858,Mobility,-0.0
2026,2858,Cooking,-0.0
2026,2858,Diesel,-0.0
2026,2858,FireWood,-0.0
2026,2859,Power,-0.0
2026,2859,Heat,-0.0
2026,2859,Mobility,-0.0
2026,2859,Cooking,-0.0
2026,2859,Diesel,-0.0
2026,2859,FireWood,-0.0
2026,2860,Power,-0.0
2026,2860,Heat,-0.0
2026,2860,Mobility,-0.0
2026,2860,Cooking,-0.0
2026,2860,Diesel,-0.0
2026,2860,FireWood,-0.0
2026,2861,Power,-0.0
2026,2861,Heat,-0.0
2026,2861,Mobility,-0.0
2026,2861,Cooking,-0.0
2026,2861,Diesel,-0.0
2026,2861,FireWood,-0.0
2026,2862,Power,-0.0
2026,2862,Heat,-0.0
2026,2862,Mobility,-0.0
2026,2862,Cooking,-0.0
2026,2862,Diesel,-0.0
2026,2862,FireWood,-0.0
2026,2863,Power,-0.0
2026,2863,Heat,-0.0
2026,2863,Mobility,-0.0
2026,2863,Cooking,-0.0
2026,2863,Diesel,-0.0
2026,2863,FireWood,-0.0
2026,2864,Power,-0.0
2026,2864,Heat,-0.0
2026,2864,Mobility,-0.0
2026,2864,Cooking,-0.0
2026,2864,Diesel,-0.0
2026,2864,FireWood,-0.0
2026,2865,Power,-0.0
2026,2865,Heat,-0.0
2026,2865,Mobility,-0.0
2026,2865,Cooking,-0.0
2026,2865,Diesel,-0.0
2026,2865,FireWood,-0.0
2026,2866,Power,-0.0
2026,2866,Heat,-0.0
2026,2866,Mobility,-0.0
2026,2866,Cooking,-0.0
2026,2866,Diesel,-0.0
2026,2866,FireWood,-0.0
2026,2867,Power,-0.0
2026,2867,Heat,-0.0
2026,2867,Mobility,-0.0
2026,2867,Cooking,-0.0
2026,2867,Diesel,-0.0
2026,2867,FireWood,-0.0
2026,2868,Power,-0.0
2026,2868,Heat,-0.0
2026,2868,Mobility,-0.0
2026,2868,Cooking,-0.0
2026,2868,Diesel,-0.0
2026,2868,FireWood,-0.0
2026,2869,Power,-0.0
2026,2869,Heat,-0.0
2026,2869,Mobility,-0.0
2026,2869,Cooking,-0.0
2026,2869,Diesel,-0.0
2026,2869,FireWood,-0.0
2026,2870,Power,-0.0
2026,2870,Heat,-0.0
2026,2870,Mobility,-0.0
2026,2870,Cooking,-0.0
2026,2870,Diesel,-0.0
2026,2870,FireWood,-0.0
2026,2871,Power,-0.0
2026,2871,Heat,-0.0
2026,2871,Mobility,-0.0
2026,2871,Cooking,-0.0
2026,2871,Diesel,-0.0
2026,2871,FireWood,-0.0
2026,2872,Power,-0.0
2026,2872,Heat,-0.0
2026,2872,Mobility,-0.0
2026,2872,Cooking,-0.0
2026,2872,Diesel,-0.0
2026,2872,FireWood,-0.0
2026,2873,Power,-0.0
2026,2873,Heat,-0.0
2026,2873,Mobility,-0.0
2026,2873,Cooking,-0.0
2026,2873,Diesel,-0.0
2026,2873,FireWood,-0.0
2026,2874,Power,-0.0
2026,2874,Heat,-0.0
2026,2874,Mobility,-0.0
2026,2874,Cooking,-0.0
2026,2874,Diesel,-0.0
2026,2874,FireWood,-0.0
2026,2875,Power,-0.0
2026,2875,Heat,-0.0
2026,2875,Mobility,-0.0
2026,2875,Cooking,-0.0
2026,2875,Diesel,-0.0
2026,2875,FireWood,-0.0
2026,2876,Power,-0.0
2026,2876,Heat,-0.0
2026,2876,Mobility,-0.0
2026,2876,Cooking,-0.0
2026,2876,Diesel,-0.0
2026,2876,FireWood,-0.0
2026,2877,Power,-0.0
2026,2877,Heat,-0.0
2026,2877,Mobility,-0.0
2026,2877,Cooking,-0.0
2026,2877,Diesel,-0.0
2026,2877,FireWood,-0.0
2026,2878,Power,-0.0
2026,2878,Heat,-0.0
2026,2878,Mobility,-0.0
2026,2878,Cooking,-0.0
2026,2878,Diesel,-0.0
2026,2878,FireWood,-0.0
2026,2879,Power,-0.0
2026,2879,Heat,-0.0
2026,2879,Mobility,-0.0
2026,2879,Cooking,-0.0
2026,2879,Diesel,-0.0
2026,2879,FireWood,-0.0
2026,2880,Power,-0.0
2026,2880,Heat,-0.0
2026,2880,Mobility,-0.0
2026,2880,Cooking,-0.0
2026,2880,Diesel,-0.0
2026,2880,FireWood,-0.0
2026,2881,Power,-0.0
2026,2881,Heat,-0.0
2026,2881,Mobility,-0.0
2026,2881,Cooking,-0.0
2026,2881,Diesel,-0.0
2026,2881,FireWood,-0.0
2026,2882,Power,-0.0
2026,2882,Heat,-0.0
2026,2882,Mobility,-0.0
2026,2882,Cooking,-0.0
2026,2882,Diesel,-0.0
2026,2882,FireWood,-0.0
2026,2883,Power,-0.0
2026,2883,Heat,-0.0
2026,2883,Mobility,-0.0
2026,2883,Cooking,-0.0
2026,2883,Diesel,-0.0
2026,2883,FireWood,-0.0
2026,2884,Power,-0.0
2026,2884,Heat,-0.0
2026,2884,Mobility,-0.0
2026,2884,Cooking,-0.0
2026,2884,Diesel,-0.0
2026,2884,FireWood,-0.0
2026,2885,Power,-0.0
2026,2885,Heat,-0.0
2026,2885,Mobility,-0.0
2026,2885,Cooking,-0.0
2026,2885,Diesel,-0.0
2026,2885,FireWood,-0.0
2026,2886,Power,-0.0
2026,2886,Heat,-0.0
2026,2886,Mobility,-0.0
2026,2886,Cooking,-0.0
2026,2886,Diesel,-0.0
2026,2886,FireWood,-0.0
2026,2887,Power,-0.0
2026,2887,Heat,-0.0
2026,2887,Mobility,-0.0
2026,2887,Cooking,-0.0
2026,2887,Diesel,-0.0
2026,2887,FireWood,-0.0
2026,2888,Power,-0.0
2026,2888,Heat,-4.440892098500626e-15
2026,2888,Mobility,-0.0
2026,2888,Cooking,-0.0
2026,2888,Diesel,-0.0
2026,2888,FireWood,-0.0
2026,2889,Power,-0.0
2026,2889,Heat,-0.0
2026,2889,Mobility,-0.0
2026,2889,Cooking,-0.0
2026,2889,Diesel,-0.0
2026,2889,FireWood,-0.0
2026,2890,Power,-0.0
2026,2890,Heat,-0.0
2026,2890,Mobility,-0.0
2026,2890,Cooking,-0.0
2026,2890,Diesel,-0.0
2026,2890,FireWood,-0.0
2026,2891,Power,-0.0
2026,2891,Heat,-3.552713678800501e-15
2026,2891,Mobility,-0.0
2026,2891,Cooking,-0.0
2026,2891,Diesel,-0.0
2026,2891,FireWood,-0.0
2026,2892,Power,-0.0
2026,2892,Heat,-0.0
2026,2892,Mobility,-0.0
2026,2892,Cooking,-0.0
2026,2892,Diesel,-0.0
2026,2892,FireWood,-0.0
2026,2893,Power,-0.0
2026,2893,Heat,-0.0
2026,2893,Mobility,-0.0
2026,2893,Cooking,-0.0
2026,2893,Diesel,-0.0
2026,2893,FireWood,-0.0
2026,2894,Power,-0.0
2026,2894,Heat,-0.0
2026,2894,Mobility,-0.0
2026,2894,Cooking,-0.0
2026,2894,Diesel,-0.0
2026,2894,FireWood,-0.0
2026,2895,Power,-0.0
2026,2895,Heat,-0.0
2026,2895,Mobility,-0.0
2026,2895,Cooking,-0.0
2026,2895,Diesel,-0.0
2026,2895,FireWood,-0.0
2026,2896,Power,-0.0
2026,2896,Heat,-0.0
2026,2896,Mobility,-0.0
2026,2896,Cooking,-0.0
2026,2896,Diesel,-0.0
2026,2896,FireWood,-0.0
2026,2897,Power,-0.0
2026,2897,Heat,-0.0
2026,2897,Mobility,-0.0
2026,2897,Cooking,-0.0
2026,2897,Diesel,-0.0
2026,2897,FireWood,-0.0
2026,2898,Power,-0.0
2026,2898,Heat,-0.0
2026,2898,Mobility,-0.0
2026,2898,Cooking,-0.0
2026,2898,Diesel,-0.0
2026,2898,FireWood,-0.0
2026,2899,Power,-0.0
2026,2899,Heat,-0.0
2026,2899,Mobility,-0.0
2026,2899,Cooking,-0.0
2026,2899,Diesel,-0.0
2026,2899,FireWood,-0.0
2026,2900,Power,-0.0
2026,2900,Heat,-0.0
2026,2900,Mobility,-0.0
2026,2900,Cooking,-0.0
2026,2900,Diesel,-0.0
2026,2900,FireWood,-0.0
2026,2901,Power,-0.0
2026,2901,Heat,-0.0
2026,2901,Mobility,-0.0
2026,2901,Cooking,-0.0
2026,2901,Diesel,-0.0
2026,2901,FireWood,-0.0
2026,2902,Power,-0.0
2026,2902,Heat,-0.0
2026,2902,Mobility,-0.0
2026,2902,Cooking,-0.0
2026,2902,Diesel,-0.0
2026,2902,FireWood,-0.0
2026,2903,Power,-0.0
2026,2903,Heat,-0.0
2026,2903,Mobility,-0.0
2026,2903,Cooking,-0.0
2026,2903,Diesel,-0.0
2026,2903,FireWood,-0.0
2026,2904,Power,-0.0
2026,2904,Heat,-0.0
2026,2904,Mobility,-0.0
2026,2904,Cooking,-0.0
2026,2904,Diesel,-0.0
2026,2904,FireWood,-0.0
2026,2905,Power,-0.0
2026,2905,Heat,-0.0
2026,2905,Mobility,-0.0
2026,2905,Cooking,-0.0
2026,2905,Diesel,-0.0
2026,2905,FireWood,-0.0
2026,2906,Power,-0.0
2026,2906,Heat,-0.0
2026,2906,Mobility,-0.0
2026,2906,Cooking,-0.0
2026,2906,Diesel,-0.0
2026,2906,FireWood,-0.0
2026,2907,Power,-0.0
2026,2907,Heat,-0.0
2026,2907,Mobility,-0.0
2026,2907,Cooking,-0.0
2026,2907,Diesel,-0.0
2026,2907,FireWood,-0.0
2026,2908,Power,-0.0
2026,2908,Heat,-0.0
2026,2908,Mobility,-0.0
2026,2908,Cooking,-0.0
2026,2908,Diesel,-0.0
2026,2908,FireWood,-0.0
2026,2909,Power,-0.0
2026,2909,Heat,-0.0
2026,2909,Mobility,-0.0
2026,2909,Cooking,-0.0
2026,2909,Diesel,-0.0
2026,2909,FireWood,-0.0
2026,2910,Power,-0.0
2026,2910,Heat,-0.0
2026,2910,Mobility,-0.0
2026,2910,Cooking,-0.0
2026,2910,Diesel,-0.0
2026,2910,FireWood,-0.0
2026,2911,Power,-0.0
2026,2911,Heat,-0.0
2026,2911,Mobility,-0.0
2026,2911,Cooking,-0.0
2026,2911,Diesel,-0.0
2026,2911,FireWood,-0.0
2026,2912,Power,-0.0
2026,2912,Heat,-0.0
2026,2912,Mobility,-0.0
2026,2912,Cooking,-0.0
2026,2912,Diesel,-0.0
2026,2912,FireWood,-0.0
2026,2913,Power,-0.0
2026,2913,Heat,-7.105427357601002e-15
2026,2913,Mobility,-0.0
2026,2913,Cooking,-0.0
2026,2913,Diesel,-0.0
2026,2913,FireWood,-0.0
2026,2914,Power,-0.0
2026,2914,Heat,-7.105427357601002e-15
2026,2914,Mobility,-0.0
2026,2914,Cooking,-0.0
2026,2914,Diesel,-0.0
2026,2914,FireWood,-0.0
2026,2915,Power,-0.0
2026,2915,Heat,-0.0
2026,2915,Mobility,-0.0
2026,2915,Cooking,-0.0
2026,2915,Diesel,-0.0
2026,2915,FireWood,-0.0
2026,2916,Power,-0.0
2026,2916,Heat,-0.0
2026,2916,Mobility,-0.0
2026,2916,Cooking,-0.0
2026,2916,Diesel,-0.0
2026,2916,FireWood,-0.0
2026,2917,Power,-0.0
2026,2917,Heat,-0.0
2026,2917,Mobility,-0.0
2026,2917,Cooking,-0.0
2026,2917,Diesel,-0.0
2026,2917,FireWood,-0.0
2026,2918,Power,-0.0
2026,2918,Heat,-0.0
2026,2918,Mobility,-0.0
2026,2918,Cooking,-0.0
2026,2918,Diesel,-0.0
2026,2918,FireWood,-0.0
2026,2919,Power,-0.0
2026,2919,Heat,-0.0
2026,2919,Mobility,-0.0
2026,2919,Cooking,-0.0
2026,2919,Diesel,-0.0
2026,2919,FireWood,-0.0
2026,2920,Power,-0.0
2026,2920,Heat,-0.0
2026,2920,Mobility,-0.0
2026,2920,Cooking,-0.0
2026,2920,Diesel,-0.0
2026,2920,FireWood,-0.0
2026,2921,Power,-0.0
2026,2921,Heat,-0.0
2026,2921,Mobility,-0.0
2026,2921,Cooking,-0.0
2026,2921,Diesel,-0.0
2026,2921,FireWood,-0.0
2026,2922,Power,-0.0
2026,2922,Heat,-0.0
2026,2922,Mobility,-0.0
2026,2922,Cooking,-0.0
2026,2922,Diesel,-0.0
2026,2922,FireWood,-0.0
2026,2923,Power,-0.0
2026,2923,Heat,-0.0
2026,2923,Mobility,-0.0
2026,2923,Cooking,-0.0
2026,2923,Diesel,-0.0
2026,2923,FireWood,-0.0
2026,2924,Power,-0.0
2026,2924,Heat,-0.0
2026,2924,Mobility,-0.0
2026,2924,Cooking,-0.0
2026,2924,Diesel,-0.0
2026,2924,FireWood,-0.0
2026,2925,Power,-0.0
2026,2925,Heat,-0.0
2026,2925,Mobility,-0.0
2026,2925,Cooking,-0.0
2026,2925,Diesel,-0.0
2026,2925,FireWood,-0.0
2026,2926,Power,-0.0
2026,2926,Heat,-7.105427357601002e-15
2026,2926,Mobility,-0.0
2026,2926,Cooking,-0.0
2026,2926,Diesel,-0.0
2026,2926,FireWood,-0.0
2026,2927,Power,-0.0
2026,2927,Heat,-0.0
2026,2927,Mobility,-0.0
2026,2927,Cooking,-0.0
2026,2927,Diesel,-0.0
2026,2927,FireWood,-0.0
2026,2928,Power,-0.0
2026,2928,Heat,-0.0
2026,2928,Mobility,-0.0
2026,2928,Cooking,-0.0
2026,2928,Diesel,-0.0
2026,2928,FireWood,-0.0
2026,2929,Power,-0.0
2026,2929,Heat,-0.0
2026,2929,Mobility,-0.0
2026,2929,Cooking,-0.0
2026,2929,Diesel,-0.0
2026,2929,FireWood,-0.0
2026,2930,Power,-0.0
2026,2930,Heat,-0.0
2026,2930,Mobility,-0.0
2026,2930,Cooking,-0.0
2026,2930,Diesel,-0.0
2026,2930,FireWood,-0.0
2026,2931,Power,-0.0
2026,2931,Heat,-0.0
2026,2931,Mobility,-0.0
2026,2931,Cooking,-0.0
2026,2931,Diesel,-0.0
2026,2931,FireWood,-0.0
2026,2932,Power,-0.0
2026,2932,Heat,-0.0
2026,2932,Mobility,-0.0
2026,2932,Cooking,-0.0
2026,2932,Diesel,-0.0
2026,2932,FireWood,-0.0
2026,2933,Power,-0.0
2026,2933,Heat,-0.0
2026,2933,Mobility,-0.0
2026,2933,Cooking,-0.0
2026,2933,Diesel,-0.0
2026,2933,FireWood,-0.0
2026,2934,Power,-0.0
2026,2934,Heat,-0.0
2026,2934,Mobility,-0.0
2026,2934,Cooking,-0.0
2026,2934,Diesel,-0.0
2026,2934,FireWood,-0.0
2026,2935,Power,-0.0
2026,2935,Heat,-0.0
2026,2935,Mobility,-0.0
2026,2935,Cooking,-0.0
2026,2935,Diesel,-0.0
2026,2935,FireWood,-0.0
2026,2936,Power,-0.0
2026,2936,Heat,-0.0
2026,2936,Mobility,-0.0
2026,2936,Cooking,-0.0
2026,2936,Diesel,-0.0
2026,2936,FireWood,-0.0
2026,2937,Power,-0.0
2026,2937,Heat,-0.0
2026,2937,Mobility,-0.0
2026,2937,Cooking,-0.0
2026,2937,Diesel,-0.0
2026,2937,FireWood,-0.0
2026,2938,Power,-0.0
2026,2938,Heat,-0.0
2026,2938,Mobility,-0.0
2026,2938,Cooking,-0.0
2026,2938,Diesel,-0.0
2026,2938,FireWood,-0.0
2026,2939,Power,-0.0
2026,2939,Heat,-0.0
2026,2939,Mobility,-0.0
2026,2939,Cooking,-0.0
2026,2939,Diesel,-0.0
2026,2939,FireWood,-0.0
2026,2940,Power,-0.0
2026,2940,Heat,-0.0
2026,2940,Mobility,-0.0
2026,2940,Cooking,-0.0
2026,2940,Diesel,-0.0
2026,2940,FireWood,-0.0
2026,2941,Power,-0.0
2026,2941,Heat,-0.0
2026,2941,Mobility,-0.0
2026,2941,Cooking,-0.0
2026,2941,Diesel,-0.0
2026,2941,FireWood,-0.0
2026,2942,Power,-0.0
2026,2942,Heat,-0.0
2026,2942,Mobility,-0.0
2026,2942,Cooking,-0.0
2026,2942,Diesel,-0.0
2026,2942,FireWood,-0.0
2026,2943,Power,-0.0
2026,2943,Heat,-0.0
2026,2943,Mobility,-0.0
2026,2943,Cooking,-0.0
2026,2943,Diesel,-0.0
2026,2943,FireWood,-0.0
2026,2944,Power,-0.0
2026,2944,Heat,-0.0
2026,2944,Mobility,-0.0
2026,2944,Cooking,-0.0
2026,2944,Diesel,-0.0
2026,2944,FireWood,-0.0
2026,2945,Power,-0.0
2026,2945,Heat,-0.0
2026,2945,Mobility,-0.0
2026,2945,Cooking,-0.0
2026,2945,Diesel,-0.0
2026,2945,FireWood,-0.0
2026,2946,Power,-0.0
2026,2946,Heat,-0.0
2026,2946,Mobility,-0.0
2026,2946,Cooking,-0.0
2026,2946,Diesel,-0.0
2026,2946,FireWood,-0.0
2026,2947,Power,-0.0
2026,2947,Heat,-1.7763568394002505e-15
2026,2947,Mobility,-0.0
2026,2947,Cooking,-0.0
2026,2947,Diesel,-0.0
2026,2947,FireWood,-0.0
2026,2948,Power,-0.0
2026,2948,Heat,-0.0
2026,2948,Mobility,-0.0
2026,2948,Cooking,-0.0
2026,2948,Diesel,-0.0
2026,2948,FireWood,-0.0
2026,2949,Power,-0.0
2026,2949,Heat,-0.0
2026,2949,Mobility,-0.0
2026,2949,Cooking,-0.0
2026,2949,Diesel,-0.0
2026,2949,FireWood,-0.0
2026,2950,Power,-0.0
2026,2950,Heat,-0.0
2026,2950,Mobility,-0.0
2026,2950,Cooking,-0.0
2026,2950,Diesel,-0.0
2026,2950,FireWood,-0.0
2026,2951,Power,-0.0
2026,2951,Heat,-0.0
2026,2951,Mobility,-0.0
2026,2951,Cooking,-0.0
2026,2951,Diesel,-0.0
2026,2951,FireWood,-0.0
2026,2952,Power,-0.0
2026,2952,Heat,-0.0
2026,2952,Mobility,-0.0
2026,2952,Cooking,-0.0
2026,2952,Diesel,-0.0
2026,2952,FireWood,-0.0
2026,2953,Power,-0.0
2026,2953,Heat,-0.0
2026,2953,Mobility,-0.0
2026,2953,Cooking,-0.0
2026,2953,Diesel,-0.0
2026,2953,FireWood,-0.0
2026,2954,Power,-0.0
2026,2954,Heat,-0.0
2026,2954,Mobility,-0.0
2026,2954,Cooking,-0.0
2026,2954,Diesel,-0.0
2026,2954,FireWood,-0.0
2026,2955,Power,-0.0
2026,2955,Heat,-0.0
2026,2955,Mobility,-0.0
2026,2955,Cooking,-0.0
2026,2955,Diesel,-0.0
2026,2955,FireWood,-0.0
2026,2956,Power,-0.0
2026,2956,Heat,-0.0
2026,2956,Mobility,-0.0
2026,2956,Cooking,-0.0
2026,2956,Diesel,-0.0
2026,2956,FireWood,-0.0
2026,2957,Power,-0.0
2026,2957,Heat,-0.0
2026,2957,Mobility,-0.0
2026,2957,Cooking,-0.0
2026,2957,Diesel,-0.0
2026,2957,FireWood,-0.0
2026,2958,Power,-0.0
2026,2958,Heat,-0.0
2026,2958,Mobility,-0.0
2026,2958,Cooking,-0.0
2026,2958,Diesel,-0.0
2026,2958,FireWood,-0.0
2026,2959,Power,-0.0
2026,2959,Heat,-0.0
2026,2959,Mobility,-0.0
2026,2959,Cooking,-0.0
2026,2959,Diesel,-0.0
2026,2959,FireWood,-0.0
2026,2960,Power,-0.0
2026,2960,Heat,-3.552713678800501e-15
2026,2960,Mobility,-0.0
2026,2960,Cooking,-0.0
2026,2960,Diesel,-0.0
2026,2960,FireWood,-0.0
2026,2961,Power,-0.0
2026,2961,Heat,-0.0
2026,2961,Mobility,-0.0
2026,2961,Cooking,-0.0
2026,2961,Diesel,-0.0
2026,2961,FireWood,-0.0
2026,2962,Power,-0.0
2026,2962,Heat,-0.0
2026,2962,Mobility,-0.0
2026,2962,Cooking,-0.0
2026,2962,Diesel,-0.0
2026,2962,FireWood,-0.0
2026,2963,Power,-0.0
2026,2963,Heat,-0.0
2026,2963,Mobility,-0.0
2026,2963,Cooking,-0.0
2026,2963,Diesel,-0.0
2026,2963,FireWood,-0.0
2026,2964,Power,-0.0
2026,2964,Heat,-0.0
2026,2964,Mobility,-0.0
2026,2964,Cooking,-0.0
2026,2964,Diesel,-0.0
2026,2964,FireWood,-0.0
2026,2965,Power,-0.0
2026,2965,Heat,-0.0
2026,2965,Mobility,-0.0
2026,2965,Cooking,-0.0
2026,2965,Diesel,-0.0
2026,2965,FireWood,-0.0
2026,2966,Power,-0.0
2026,2966,Heat,-0.0
2026,2966,Mobility,-0.0
2026,2966,Cooking,-0.0
2026,2966,Diesel,-0.0
2026,2966,FireWood,-0.0
2026,2967,Power,-0.0
2026,2967,Heat,-0.0
2026,2967,Mobility,-0.0
2026,2967,Cooking,-0.0
2026,2967,Diesel,-0.0
2026,2967,FireWood,-0.0
2026,2968,Power,-0.0
2026,2968,Heat,-0.0
2026,2968,Mobility,-0.0
2026,2968,Cooking,-0.0
2026,2968,Diesel,-0.0
2026,2968,FireWood,-0.0
