fuel,hour,value
Power,6969,0.00012
Power,6970,0.00013
Power,6971,0.00013
Power,6972,0.00012
Power,6973,0.00014
Power,6974,0.00013
Power,6975,0.00013
Power,6976,0.00014
Power,6977,0.00012
Power,6978,0.00012
Power,6979,0.00013
Power,6980,0.00017
Power,6981,0.00017
Power,6982,0.00014
Power,6983,0.00013
Power,6984,0.0001
Power,6985,0.0001
Power,6986,0.00011
Power,6987,0.00009
Power,6988,0.00009
Power,6989,0.00009
Power,6990,0.00009
Power,6991,0.0001
Power,6992,0.00011
Power,6993,0.00012
Power,6994,0.00012
Power,6995,0.00014
Power,6996,0.00014
Power,6997,0.00015
Power,6998,0.00013
Power,6999,0.00012
Power,7000,0.00013
Power,7001,0.00013
Power,7002,0.00014
Power,7003,0.00013
Power,7004,0.00015
Power,7005,0.00013
Power,7006,0.00013
Power,7007,0.00012
Power,7008,0.00011
Power,7009,0.0001
Power,7010,0.00009
Power,7011,0.00008
Power,7012,0.00009
Power,7013,0.00008
Power,7014,0.00009
Power,7015,0.00009
Power,7016,0.00011
Power,7017,0.00013
Power,7018,0.00014
Power,7019,0.00013
Power,7020,0.00013
Power,7021,0.00013
Power,7022,0.00012
Power,7023,0.00011
Power,7024,0.00012
Power,7025,0.00014
Power,7026,0.00014
Power,7027,0.00013
Power,7028,0.00014
Power,7029,0.00015
Power,7030,0.00015
Power,7031,0.00013
Power,7032,0.00011
Power,7033,0.00011
Power,7034,0.00009
Power,7035,0.00009
Power,7036,0.0001
Power,7037,0.00009
Power,7038,0.00009
Power,7039,0.00009
Power,7040,0.00013
Power,7041,0.00013
Power,7042,0.00014
Power,7043,0.00014
Power,7044,0.00014
Power,7045,0.00012
Power,7046,0.00013
Power,7047,0.00012
Power,7048,0.00011
Power,7049,0.00013
Power,7050,0.00013
Power,7051,0.00013
Power,7052,0.00014
Power,7053,0.00016
Power,7054,0.00015
Power,7055,0.00013
Power,7056,0.00011
Power,7057,0.0001
Power,7058,0.0001
Power,7059,0.00009
Power,7060,0.00008
Power,7061,0.00008
Power,7062,0.00009
Power,7063,0.00009
Power,7064,0.00012
Power,7065,0.00012
Power,7066,0.00014
Power,7067,0.00016
Power,7068,0.00014
Power,7069,0.00013
Power,7070,0.00012
Power,7071,0.00011
Power,7072,0.00011
Power,7073,0.00011
Power,7074,0.0001
Power,7075,0.00013
Power,7076,0.00013
Power,7077,0.00013
Power,7078,0.00011
Power,7079,0.00012
Power,7080,0.00011
Power,7081,0.0001
Power,7082,0.0001
Power,7083,0.00009
Power,7084,0.00009
Power,7085,0.00009
Power,7086,0.00009
Power,7087,0.00009
Power,7088,0.0001
Power,7089,0.00011
Power,7090,0.00011
Power,7091,0.00012
Power,7092,0.00012
Power,7093,0.00013
Power,7094,0.00013
Power,7095,0.00012
Power,7096,0.00011
Power,7097,0.00013
Power,7098,0.00014
Power,7099,0.00015
Power,7100,0.00015
Power,7101,0.00015
Power,7102,0.00015
Power,7103,0.00013
Power,7104,0.00011
Power,7105,0.00011
Power,7106,0.0001
Power,7107,0.00009
Power,7108,0.00009
Power,7109,0.00009
Power,7110,0.00009
Power,7111,0.00009
Power,7112,0.00011
Power,7113,0.00011
Power,7114,0.00011
Power,7115,0.00012
Power,7116,0.00011
Power,7117,0.00011
Power,7118,0.00012
Power,7119,0.00012
Power,7120,0.0001
Power,7121,0.00013
Power,7122,0.00012
Power,7123,0.00012
Power,7124,0.00015
Power,7125,0.00015
Power,7126,0.00014
Power,7127,0.00011
Power,7128,0.00011
Power,7129,0.00011
Power,7130,0.00009
Power,7131,0.00009
Power,7132,0.00009
Power,7133,0.00009
Power,7134,0.00009
Power,7135,0.00009
Power,7136,0.00011
Power,7137,0.00012
Power,7138,0.00013
Power,7139,0.00013
Power,7140,0.00014
Power,7141,0.00013
Power,7142,0.00014
Power,7143,0.00013
Power,7144,0.00013
Power,7145,0.00012
Power,7146,0.00012
Power,7147,0.00015
Power,7148,0.00015
Power,7149,0.00015
Power,7150,0.00015
Power,7151,0.00013
Power,7152,0.00011
Power,7153,0.00011
Power,7154,0.0001
Power,7155,0.00009
Power,7156,0.00009
Power,7157,0.00009
Power,7158,0.00009
Power,7159,0.00009
Power,7160,0.00011
Power,7161,0.00012
Power,7162,0.00013
Power,7163,0.00014
Power,7164,0.00015
Power,7165,0.00014
Power,7166,0.00015
Power,7167,0.00014
Power,7168,0.00014
Power,7169,0.00013
Power,7170,0.00013
Power,7171,0.00015
Power,7172,0.00015
Power,7173,0.00015
Power,7174,0.00014
Power,7175,0.00013
Power,7176,0.00011
Power,7177,0.0001
Power,7178,0.0001
Power,7179,0.00009
Power,7180,0.00009
Power,7181,0.00009
Power,7182,0.00009
Power,7183,0.0001
Power,7184,0.00012
Power,7185,0.00012
Power,7186,0.00014
Power,7187,0.00014
Power,7188,0.00013
Power,7189,0.00014
Power,7190,0.00014
Power,7191,0.00014
Power,7192,0.00013
Power,7193,0.00013
Power,7194,0.00014
Power,7195,0.00015
Power,7196,0.00016
Power,7197,0.00016
Power,7198,0.00014
Power,7199,0.00012
Power,7200,0.00012
Power,7201,0.00011
Power,7202,0.0001
Power,7203,0.0001
Power,7204,0.00009
Power,7205,0.00009
Power,7206,0.00009
Power,7207,0.00009
Power,7208,0.00011
Power,7209,0.00012
Power,7210,0.00013
Power,7211,0.00014
Power,7212,0.00014
Power,7213,0.00012
Power,7214,0.00015
Power,7215,0.00013
Power,7216,0.00011
Power,7217,0.00012
Power,7218,0.00013
Power,7219,0.00014
Power,7220,0.00016
Power,7221,0.00016
Power,7222,0.00013
Power,7223,0.00014
Power,7224,0.00011
Power,7225,0.0001
Power,7226,0.00009
Power,7227,0.00009
Power,7228,0.00009
Power,7229,0.00009
Power,7230,0.00009
Power,7231,0.00009
Power,7232,0.00012
Power,7233,0.00012
Power,7234,0.00013
Power,7235,0.00013
Power,7236,0.00013
Power,7237,0.00012
Power,7238,0.00012
Power,7239,0.00012
Power,7240,0.00012
Power,7241,0.00012
Power,7242,0.00012
Power,7243,0.00013
Power,7244,0.00015
Power,7245,0.00013
Power,7246,0.00013
Power,7247,0.00014
Power,7248,0.0001
Power,7249,0.0001
Power,7250,0.0001
Power,7251,0.00009
Power,7252,0.00009
Power,7253,0.00009
Power,7254,0.00008
Power,7255,0.00009
Power,7256,0.00011
Power,7257,0.00011
Power,7258,0.00013
Power,7259,0.00013
Power,7260,0.00013
Power,7261,0.00013
Power,7262,0.00014
Power,7263,0.00013
Power,7264,0.00012
Power,7265,0.00013
Power,7266,0.00012
Power,7267,0.00014
Power,7268,0.00013
Power,7269,0.00014
Power,7270,0.00013
Power,7271,0.00012
Power,7272,0.00012
Power,7273,0.00011
Power,7274,0.00009
Power,7275,0.00009
Power,7276,0.00009
Power,7277,0.00009
Power,7278,0.00009
Power,7279,0.0001
Power,7280,0.00011
Power,7281,0.00012
Power,7282,0.00012
Power,7283,0.00013
Power,7284,0.00015
Power,7285,0.00014
Power,7286,0.00013
Power,7287,0.00013
Power,7288,0.00013
Power,7289,0.00014
Power,7290,0.00013
Power,7291,0.00016
Power,7292,0.00014
Power,7293,0.00014
Power,7294,0.00013
Power,7295,0.00012
Power,7296,0.0001
Power,7297,0.0001
Power,7298,0.00009
Power,7299,0.00009
Power,7300,0.00009
Power,7301,0.00009
Power,7302,0.00008
Power,7303,0.00009
Power,7304,0.00011
Power,7305,0.00013
Power,7306,0.00012
Power,7307,0.00015
Power,7308,0.00013
Power,7309,0.00014
Power,7310,0.00013
Power,7311,0.00013
Power,7312,0.00014
Power,7313,0.00013
Power,7314,0.00014
Power,7315,0.00017
Power,7316,0.00016
Power,7317,0.00015
Power,7318,0.00015
Power,7319,0.00012
Power,7320,0.0001
Power,7321,0.00009
Power,7322,0.00009
Power,7323,0.00009
Power,7324,0.00009
Power,7325,0.00008
Power,7326,0.00008
Power,7327,0.00009
Power,7328,0.00012
Power,7329,0.00013
Power,7330,0.00013
Power,7331,0.00013
Power,7332,0.00012
Power,7333,0.0001
Power,7334,0.00012
Power,7335,0.00013
Power,7336,0.00011
Power,7337,0.00011
Power,7338,0.00013
Power,7339,0.00014
Power,7340,0.00014
Power,7341,0.00014
Power,7342,0.00012
Power,7343,0.00011
Power,7344,0.0001
Power,7345,0.00009
Power,7346,0.00008
Power,7347,0.00008
Power,7348,0.00008
Power,7349,0.00008
Power,7350,0.00008
Power,7351,0.0001
Power,7352,0.00011
Power,7353,0.00014
Power,7354,0.00014
Power,7355,0.00014
Power,7356,0.00014
Power,7357,0.00014
Power,7358,0.00012
Power,7359,0.00013
Power,7360,0.00014
Power,7361,0.00012
Power,7362,0.00012
Power,7363,0.00013
Power,7364,0.00014
Power,7365,0.00013
Power,7366,0.00013
Power,7367,0.00011
Power,7368,0.00009
Power,7369,0.00008
Power,7370,0.00007
Power,7371,0.00007
Power,7372,0.00008
Power,7373,0.00009
Power,7374,0.00009
Power,7375,0.0001
Power,7376,0.0001
Power,7377,0.00012
Power,7378,0.00013
Power,7379,0.00013
Power,7380,0.00013
Power,7381,0.00012
Power,7382,0.00015
Power,7383,0.00011
Power,7384,0.00011
Power,7385,0.00011
Power,7386,0.00012
Power,7387,0.00015
Power,7388,0.00014
Power,7389,0.00012
Power,7390,0.00012
Power,7391,0.00011
Power,7392,0.00009
Power,7393,0.00008
Power,7394,0.00007
Power,7395,0.00007
Power,7396,0.00007
Power,7397,0.00007
Power,7398,0.00008
Power,7399,0.00009
Power,7400,0.00011
Power,7401,0.00011
Power,7402,0.00013
Power,7403,0.00011
Power,7404,0.00011
Power,7405,0.00013
Power,7406,0.00012
Power,7407,0.0001
Power,7408,0.0001
Power,7409,0.00011
Power,7410,0.00012
Power,7411,0.0001
Power,7412,0.00012
Power,7413,0.00012
Power,7414,0.00011
Power,7415,0.0001
Power,7416,0.0001
Power,7417,0.0001
Power,7418,0.00009
Power,7419,0.00008
Power,7420,0.00008
Power,7421,0.00008
Power,7422,0.00008
Power,7423,0.00009
Power,7424,0.0001
Power,7425,0.00012
Power,7426,0.00012
Power,7427,0.00012
Power,7428,0.00012
Power,7429,0.00012
Power,7430,0.00011
Power,7431,0.00013
Power,7432,0.00012
Power,7433,0.00012
Power,7434,0.00014
Power,7435,0.00013
Power,7436,0.00012
Power,7437,0.00013
Power,7438,0.00013
Power,7439,0.00013
Power,7440,0.00011
Power,7441,0.00011
Power,7442,0.00009
Power,7443,0.00009
Power,7444,0.00009
Power,7445,0.00009
Power,7446,0.00009
Power,7447,0.0001
Power,7448,0.0001
Power,7449,0.00012
Power,7450,0.00012
Power,7451,0.00012
Power,7452,0.00012
Power,7453,0.00011
Power,7454,0.00011
Power,7455,0.0001
Power,7456,0.00011
Power,7457,0.00011
Power,7458,0.00013
Power,7459,0.00015
Power,7460,0.00013
Power,7461,0.00014
Power,7462,0.00014
Power,7463,0.00012
Power,7464,0.0001
Power,7465,0.00009
Power,7466,0.00008
Power,7467,0.00008
Power,7468,0.00009
Power,7469,0.00008
Power,7470,0.00009
Power,7471,0.00009
Power,7472,0.0001
Power,7473,0.00013
Power,7474,0.00013
Power,7475,0.00012
Power,7476,0.00014
Power,7477,0.00015
Power,7478,0.00015
Power,7479,0.00012
Power,7480,0.00014
Power,7481,0.00012
Power,7482,0.00013
Power,7483,0.00016
Power,7484,0.00013
Power,7485,0.00013
Power,7486,0.00013
Power,7487,0.00011
Power,7488,0.0001
Power,7489,0.00009
Power,7490,0.00008
Power,7491,0.00008
Power,7492,0.00008
Power,7493,0.00008
Power,7494,0.00008
Power,7495,0.00009
Power,7496,0.0001
Power,7497,0.00011
Power,7498,0.00012
Power,7499,0.00013
Power,7500,0.00012
Power,7501,0.00012
Power,7502,0.00013
Power,7503,0.00013
Power,7504,0.00012
Power,7505,0.00013
Power,7506,0.00016
Power,7507,0.00014
Power,7508,0.00014
Power,7509,0.00015
Power,7510,0.00013
Power,7511,0.00012
Power,7512,0.0001
Power,7513,0.00009
Power,7514,0.00009
Power,7515,0.00008
Power,7516,0.00008
Power,7517,0.00008
Power,7518,0.00008
Power,7519,0.00009
Power,7520,0.00011
Power,7521,0.00012
Power,7522,0.00013
Power,7523,0.00013
Power,7524,0.00013
Power,7525,0.0001
Power,7526,0.00012
Power,7527,0.00012
Power,7528,0.00013
Power,7529,0.00013
Power,7530,0.00014
Power,7531,0.00014
Power,7532,0.00012
Power,7533,0.00014
Power,7534,0.00013
Power,7535,0.00011
Power,7536,0.00009
Power,7537,0.00009
Power,7538,0.00009
Power,7539,0.00008
Power,7540,0.00008
Power,7541,0.00008
Power,7542,0.00008
Power,7543,0.00009
Power,7544,0.0001
Power,7545,0.00012
Power,7546,0.00011
Power,7547,0.00013
Power,7548,0.00012
Power,7549,0.00012
Power,7550,0.00014
Power,7551,0.00012
Power,7552,0.00012
Power,7553,0.00015
Power,7554,0.00014
Power,7555,0.00016
Power,7556,0.00014
Power,7557,0.00015
Power,7558,0.00013
Power,7559,0.00011
Power,7560,0.00011
Power,7561,0.00009
Power,7562,0.00008
Power,7563,0.00008
Power,7564,0.00008
Power,7565,0.00008
Power,7566,0.00008
Power,7567,0.00009
Power,7568,0.0001
Power,7569,0.0001
Power,7570,0.00012
Power,7571,0.00012
Power,7572,0.00013
Power,7573,0.00012
Power,7574,0.00012
Power,7575,0.00013
Power,7576,0.00012
Power,7577,0.00012
Power,7578,0.00015
Power,7579,0.00014
Power,7580,0.00014
Power,7581,0.00014
Power,7582,0.00013
Power,7583,0.00012
Power,7584,0.0001
Power,7585,0.0001
Power,7586,0.00008
Power,7587,0.00008
Power,7588,0.00008
Power,7589,0.00008
Power,7590,0.00008
Power,7591,0.00009
Power,7592,0.0001
Power,7593,0.00011
Power,7594,0.00012
Power,7595,0.00012
Power,7596,0.00011
Power,7597,0.00012
Power,7598,0.00011
Power,7599,0.00011
Power,7600,0.0001
Power,7601,0.00011
Power,7602,0.00012
Power,7603,0.00012
Power,7604,0.00011
Power,7605,0.0001
Power,7606,0.0001
Power,7607,0.0001
Power,7608,0.0001
Power,7609,0.00009
Power,7610,0.00008
Power,7611,0.00008
Power,7612,0.00008
Power,7613,0.00008
Power,7614,0.00008
Power,7615,0.00009
Power,7616,0.0001
Power,7617,0.00011
Power,7618,0.00011
Power,7619,0.00011
Power,7620,0.00011
Power,7621,0.00011
Power,7622,0.00012
Power,7623,0.00011
Power,7624,0.00011
Power,7625,0.00012
Power,7626,0.00013
Power,7627,0.00012
Power,7628,0.00013
Power,7629,0.00013
Power,7630,0.00011
Power,7631,0.00012
Power,7632,0.0001
Power,7633,0.00009
Power,7634,0.00008
Power,7635,0.00008
Power,7636,0.00008
Power,7637,0.00008
Power,7638,0.00007
Power,7639,0.00009
Power,7640,0.00011
Power,7641,0.00011
Power,7642,0.00012
Power,7643,0.00013
Power,7644,0.00012
Power,7645,0.00012
Power,7646,0.00011
Power,7647,0.00012
Power,7648,0.00011
Power,7649,0.00013
Power,7650,0.00013
Power,7651,0.00016
Power,7652,0.00013
Power,7653,0.00015
Power,7654,0.00014
Power,7655,0.00013
Power,7656,0.00012
Power,7657,0.00009
Power,7658,0.00008
Power,7659,0.00008
Power,7660,0.00008
Power,7661,0.00008
Power,7662,0.00008
Power,7663,0.00009
Power,7664,0.00012
Power,7665,0.00013
Power,7666,0.00012
Power,7667,0.00013
Power,7668,0.00012
Power,7669,0.00012
Power,7670,0.00015
Power,7671,0.00015
Power,7672,0.00015
Power,7673,0.00015
Power,7674,0.00016
Power,7675,0.00014
Power,7676,0.00015
Power,7677,0.00014
Power,7678,0.00012
Power,7679,0.00013
Power,7680,0.00011
Power,7681,0.0001
Power,7682,0.00009
Power,7683,0.00008
Power,7684,0.00008
Power,7685,0.00009
Power,7686,0.00008
Power,7687,0.00009
Power,7688,0.00013
Power,7689,0.00013
Power,7690,0.00014
Power,7691,0.00014
Power,7692,0.00015
Power,7693,0.00013
Power,7694,0.00013
Power,7695,0.00013
Power,7696,0.00012
Power,7697,0.00014
Power,7698,0.00014
Power,7699,0.00015
Power,7700,0.00015
Power,7701,0.00013
Power,7702,0.00013
Power,7703,0.00011
Power,7704,0.0001
Power,7705,0.0001
Power,7706,0.00009
Power,7707,0.00009
Power,7708,0.00009
Power,7709,0.00009
Power,7710,0.00009
Power,7711,0.0001
Power,7712,0.00012
Power,7713,0.00013
Power,7714,0.00014
Power,7715,0.00013
Power,7716,0.00014
Power,7717,0.00014
Power,7718,0.00014
Power,7719,0.00014
Power,7720,0.00013
Power,7721,0.00015
Power,7722,0.00016
Power,7723,0.00015
Power,7724,0.00015
Power,7725,0.00013
Power,7726,0.00013
Power,7727,0.00011
Power,7728,0.0001
Power,7729,0.00009
Power,7730,0.00009
Power,7731,0.00009
Power,7732,0.00009
Power,7733,0.00009
Power,7734,0.00009
Power,7735,0.0001
Power,7736,0.00011
Power,7737,0.00011
Power,7738,0.00012
Power,7739,0.00012
Power,7740,0.00012
Power,7741,0.00012
Power,7742,0.00011
Power,7743,0.00012
Power,7744,0.00012
Power,7745,0.00013
Power,7746,0.00013
Power,7747,0.00013
Power,7748,0.00013
Power,7749,0.00014
Power,7750,0.00014
Power,7751,0.00013
Power,7752,0.0001
Power,7753,0.00009
Power,7754,0.00009
Power,7755,0.00009
Power,7756,0.00009
Power,7757,0.00009
Power,7758,0.00009
Power,7759,0.0001
Power,7760,0.0001
Power,7761,0.00011
Power,7762,0.00012
Power,7763,0.00012
Power,7764,0.00013
Power,7765,0.00011
Power,7766,0.00011
Power,7767,0.00012
Power,7768,0.00011
Power,7769,0.0001
Power,7770,0.00013
Power,7771,0.00013
Power,7772,0.00012
Power,7773,0.00012
Power,7774,0.00012
Power,7775,0.00012
Power,7776,0.0001
Power,7777,0.0001
Power,7778,0.00008
Power,7779,0.00009
Power,7780,0.00008
Power,7781,0.00009
Power,7782,0.00009
Power,7783,0.00008
Power,7784,0.0001
Power,7785,0.00012
Power,7786,0.00012
Power,7787,0.00011
Power,7788,0.00012
Power,7789,0.00011
Power,7790,0.00012
Power,7791,0.00011
Power,7792,0.00013
Power,7793,0.00012
Power,7794,0.00014
Power,7795,0.00015
Power,7796,0.00015
Power,7797,0.00015
Power,7798,0.00013
Power,7799,0.00012
Power,7800,0.00011
Power,7801,0.0001
Power,7802,0.00009
Power,7803,0.00008
Power,7804,0.00009
Power,7805,0.00009
Power,7806,0.00008
Power,7807,0.00009
Power,7808,0.0001
Power,7809,0.00012
Power,7810,0.00013
Power,7811,0.00011
Power,7812,0.00013
Power,7813,0.00014
Power,7814,0.00014
Power,7815,0.00013
Power,7816,0.00013
Power,7817,0.00013
Power,7818,0.00014
Power,7819,0.00013
Power,7820,0.00015
Power,7821,0.00014
Power,7822,0.00012
Power,7823,0.00012
Power,7824,0.0001
Power,7825,0.00009
Power,7826,0.00009
Power,7827,0.00009
Power,7828,0.00009
Power,7829,0.00009
Power,7830,0.00009
Power,7831,0.0001
Power,7832,0.00012
Power,7833,0.00012
Power,7834,0.00013
Power,7835,0.00013
Power,7836,0.00013
Power,7837,0.00013
Power,7838,0.00013
Power,7839,0.00011
Power,7840,0.00011
Power,7841,0.00012
Power,7842,0.00012
Power,7843,0.00013
Power,7844,0.00012
Power,7845,0.00012
Power,7846,0.00011
Power,7847,0.00011
Power,7848,0.00011
Power,7849,0.0001
Power,7850,0.00009
Power,7851,0.00009
Power,7852,0.00009
Power,7853,0.00009
Power,7854,0.00009
Power,7855,0.0001
Power,7856,0.00013
Power,7857,0.00012
Power,7858,0.00014
Power,7859,0.00013
Power,7860,0.00015
Power,7861,0.00014
Power,7862,0.00014
Power,7863,0.00014
Power,7864,0.00013
Power,7865,0.00014
Power,7866,0.00015
Power,7867,0.00015
Power,7868,0.00015
Power,7869,0.00016
Power,7870,0.00015
Power,7871,0.00013
Power,7872,0.00012
Power,7873,0.0001
Power,7874,0.0001
Power,7875,0.00009
Power,7876,0.00009
Power,7877,0.00009
Power,7878,0.0001
Power,7879,0.0001
Power,7880,0.00013
Power,7881,0.00014
Power,7882,0.00014
Power,7883,0.00014
Power,7884,0.00014
Power,7885,0.00015
Power,7886,0.00013
Power,7887,0.00016
Power,7888,0.00011
Power,7889,0.00012
Power,7890,0.00013
Power,7891,0.00013
Power,7892,0.00012
Power,7893,0.00012
Power,7894,0.00014
Power,7895,0.00013
Power,7896,0.0001
Power,7897,0.00011
Power,7898,0.0001
Power,7899,0.00009
Power,7900,0.00009
Power,7901,0.00008
Power,7902,0.00009
Power,7903,0.0001
Power,7904,0.00012
Power,7905,0.00013
Power,7906,0.00016
Power,7907,0.00015
Power,7908,0.00015
Power,7909,0.00015
Power,7910,0.00015
Power,7911,0.00014
Power,7912,0.00013
Power,7913,0.00014
Power,7914,0.00015
Power,7915,0.00014
Power,7916,0.00014
Power,7917,0.00014
Power,7918,0.00012
Power,7919,0.00012
Power,7920,0.00011
Power,7921,0.0001
Power,7922,0.00009
Power,7923,0.00009
Power,7924,0.00009
Power,7925,0.00008
Power,7926,0.00009
Power,7927,0.0001
Power,7928,0.0001
Power,7929,0.00011
Power,7930,0.00012
Power,7931,0.00013
Power,7932,0.00012
Power,7933,0.00012
Power,7934,0.00014
Power,7935,0.00016
Power,7936,0.00013
Power,7937,0.00013
Power,7938,0.00014
Power,7939,0.00014
Power,7940,0.00014
Power,7941,0.00014
Power,7942,0.00013
Power,7943,0.00013
Power,7944,0.00011
Power,7945,0.0001
Power,7946,0.00009
Power,7947,0.00009
Power,7948,0.00009
Power,7949,0.00009
Power,7950,0.00008
Power,7951,0.0001
Power,7952,0.0001
Power,7953,0.00013
Power,7954,0.00012
Power,7955,0.00014
Power,7956,0.00013
Power,7957,0.00013
Power,7958,0.00012
Power,7959,0.00013
Power,7960,0.00011
Power,7961,0.0001
Power,7962,0.00014
Power,7963,0.00015
Power,7964,0.00014
Power,7965,0.00014
Power,7966,0.00014
Power,7967,0.00013
Power,7968,0.00011
Power,7969,0.00009
Power,7970,0.00009
Power,7971,0.00009
Power,7972,0.00009
Power,7973,0.00008
Power,7974,0.00009
Power,7975,0.0001
Power,7976,0.00011
Power,7977,0.00012
Power,7978,0.00014
Power,7979,0.00016
Power,7980,0.00017
Power,7981,0.00016
Power,7982,0.00018
Power,7983,0.00015
Power,7984,0.00013
Power,7985,0.00014
Power,7986,0.00015
Power,7987,0.00016
Power,7988,0.00016
Power,7989,0.00015
Power,7990,0.00015
Power,7991,0.00012
Power,7992,0.00011
Power,7993,0.0001
Power,7994,0.00009
Power,7995,0.00009
Power,7996,0.00009
Power,7997,0.00009
Power,7998,0.00008
Power,7999,0.0001
Power,8000,0.00011
Power,8001,0.00014
Power,8002,0.00016
Power,8003,0.00016
Power,8004,0.00014
Power,8005,0.00014
Power,8006,0.00015
Power,8007,0.00014
Power,8008,0.00014
Power,8009,0.00014
Power,8010,0.00015
Power,8011,0.00018
Power,8012,0.00017
Power,8013,0.00016
Power,8014,0.00015
Power,8015,0.00013
Power,8016,0.00011
Power,8017,0.0001
Power,8018,0.00009
Power,8019,0.0001
Power,8020,0.00009
Power,8021,0.00009
Power,8022,0.00009
Power,8023,0.0001
Power,8024,0.00012
Power,8025,0.00013
Power,8026,0.00016
Power,8027,0.00015
Power,8028,0.00015
Power,8029,0.00013
Power,8030,0.00013
Power,8031,0.00013
Power,8032,0.00013
Power,8033,0.00014
Power,8034,0.00015
Power,8035,0.00016
Power,8036,0.00015
Power,8037,0.00014
Power,8038,0.00015
Power,8039,0.00014
Power,8040,0.00011
Power,8041,0.0001
Power,8042,0.00009
Power,8043,0.00009
Power,8044,0.00009
Power,8045,0.00009
Power,8046,0.00009
Power,8047,0.00011
Power,8048,0.00011
Power,8049,0.00014
Power,8050,0.00017
Power,8051,0.00017
Power,8052,0.00016
Power,8053,0.00015
Power,8054,0.00014
Power,8055,0.00011
Power,8056,0.00013
Power,8057,0.00012
Power,8058,0.00013
Power,8059,0.00015
Power,8060,0.00016
Power,8061,0.00014
Power,8062,0.00013
Power,8063,0.00013
Power,8064,0.00012
Power,8065,0.00011
Power,8066,0.0001
Power,8067,0.0001
Power,8068,0.00009
Power,8069,0.0001
Power,8070,0.00009
Power,8071,0.0001
Power,8072,0.00012
Power,8073,0.00012
Power,8074,0.00015
Power,8075,0.00013
Power,8076,0.00012
Power,8077,0.00013
Power,8078,0.00012
Power,8079,0.00012
Power,8080,0.00012
Power,8081,0.00013
Power,8082,0.00014
Power,8083,0.00015
Power,8084,0.00015
Power,8085,0.00015
Power,8086,0.00015
Power,8087,0.00013
Power,8088,0.0001
Power,8089,0.0001
Power,8090,0.00009
Power,8091,0.00009
Power,8092,0.00008
Power,8093,0.00008
Power,8094,0.00009
Power,8095,0.0001
Power,8096,0.0001
Power,8097,0.00013
Power,8098,0.00013
Power,8099,0.00014
Power,8100,0.00014
Power,8101,0.00012
Power,8102,0.00011
Power,8103,0.00013
Power,8104,0.00012
Power,8105,0.00012
Power,8106,0.00014
Power,8107,0.00013
Power,8108,0.00015
Power,8109,0.00016
Power,8110,0.00013
Power,8111,0.00012
Power,8112,0.0001
Power,8113,0.0001
Power,8114,0.0001
Power,8115,0.00009
Power,8116,0.00009
Power,8117,0.00009
Power,8118,0.00009
Power,8119,0.0001
Power,8120,0.00012
Power,8121,0.00011
Power,8122,0.00012
Power,8123,0.00014
Power,8124,0.00014
Power,8125,0.00012
Power,8126,0.00013
Power,8127,0.00015
Power,8128,0.00014
Power,8129,0.00013
Power,8130,0.00014
Power,8131,0.00014
Power,8132,0.00016
Power,8133,0.00015
Power,8134,0.00013
Power,8135,0.00013
Power,8136,0.00011
Power,8137,0.00011
Power,8138,0.0001
Power,8139,0.00009
Power,8140,0.00009
Power,8141,0.00009
Power,8142,0.00009
Power,8143,0.0001
Power,8144,0.00011
Power,8145,0.00012
Power,8146,0.00015
Power,8147,0.00014
Power,8148,0.00015
Power,8149,0.00017
Power,8150,0.00017
Power,8151,0.00015
Power,8152,0.00016
Power,8153,0.00015
Power,8154,0.00017
Power,8155,0.00017
Power,8156,0.00015
Power,8157,0.00014
Power,8158,0.00014
Power,8159,0.00014
Power,8160,0.00011
Power,8161,0.0001
Power,8162,0.00009
Power,8163,0.00009
Power,8164,0.00009
Power,8165,0.00009
Power,8166,0.00009
Power,8167,0.00011
Power,8168,0.00013
Power,8169,0.00013
Power,8170,0.00014
Power,8171,0.00015
Power,8172,0.00016
Power,8173,0.00016
Power,8174,0.00017
Power,8175,0.00016
Power,8176,0.00014
Power,8177,0.00013
Power,8178,0.00016
Power,8179,0.00017
Power,8180,0.00016
Power,8181,0.00016
Power,8182,0.00014
Power,8183,0.00013
Power,8184,0.00012
Power,8185,0.0001
Power,8186,0.0001
Power,8187,0.00009
Power,8188,0.00009
Power,8189,0.00009
Power,8190,0.00009
Power,8191,0.0001
Power,8192,0.00012
Power,8193,0.00013
Power,8194,0.00014
Power,8195,0.00016
Power,8196,0.00015
Power,8197,0.00015
Power,8198,0.00015
Power,8199,0.00015
Power,8200,0.00014
Power,8201,0.00014
Power,8202,0.00015
Power,8203,0.00013
Power,8204,0.00013
Power,8205,0.00015
Power,8206,0.00013
Power,8207,0.00013
Power,8208,0.00012
Power,8209,0.00012
Power,8210,0.0001
Power,8211,0.00009
Power,8212,0.00009
Power,8213,0.00009
Power,8214,0.00009
Power,8215,0.00011
Power,8216,0.00012
Power,8217,0.00013
Power,8218,0.00013
Power,8219,0.00015
Power,8220,0.00015
Power,8221,0.00013
Power,8222,0.00015
Power,8223,0.00014
Power,8224,0.00013
Power,8225,0.00013
Power,8226,0.00014
Power,8227,0.00014
Power,8228,0.00015
Power,8229,0.00015
Power,8230,0.00016
Power,8231,0.00016
Power,8232,0.00013
Power,8233,0.00012
Power,8234,0.00011
Power,8235,0.0001
Power,8236,0.0001
Power,8237,0.00009
Power,8238,0.00009
Power,8239,0.0001
