Hour,Technology,Value
2266,SolarPV,
2266,WindOnshore,
2266,HydroPower,
2266,DieselGenerator,
2266,DieselImports,
2267,SolarPV,
2267,WindOnshore,
2267,HydroPower,
2267,DieselGenerator,
2267,DieselImports,
2268,SolarPV,
2268,WindOnshore,
2268,HydroPower,
2268,DieselGenerator,
2268,DieselImports,
2269,SolarPV,
2269,WindOnshore,
2269,HydroPower,
2269,DieselGenerator,
2269,DieselImports,
2270,SolarPV,
2270,WindOnshore,
2270,HydroPower,
2270,DieselGenerator,
2270,DieselImports,
2271,SolarPV,
2271,WindOnshore,
2271,HydroPower,
2271,DieselGenerator,
2271,DieselImports,
2272,SolarPV,
2272,WindOnshore,
2272,HydroPower,
2272,DieselGenerator,
2272,DieselImports,
2273,SolarPV,
2273,WindOnshore,
2273,HydroPower,
2273,DieselGenerator,
2273,DieselImports,
2274,SolarPV,
2274,WindOnshore,
2274,HydroPower,
2274,DieselGenerator,
2274,DieselImports,
2275,SolarPV,
2275,WindOnshore,
2275,HydroPower,
2275,DieselGenerator,
2275,DieselImports,
2276,SolarPV,
2276,WindOnshore,
2276,HydroPower,
2276,DieselGenerator,
2276,DieselImports,
2277,SolarPV,
2277,WindOnshore,
2277,HydroPower,
2277,DieselGenerator,
2277,DieselImports,
2278,SolarPV,
2278,WindOnshore,
2278,HydroPower,
2278,DieselGenerator,
2278,DieselImports,
2279,SolarPV,
2279,WindOnshore,
2279,HydroPower,
2279,DieselGenerator,
2279,DieselImports,
2280,SolarPV,
2280,WindOnshore,
2280,HydroPower,
2280,DieselGenerator,
2280,DieselImports,
2281,SolarPV,
2281,WindOnshore,
2281,HydroPower,
2281,DieselGenerator,
2281,DieselImports,
2282,SolarPV,
2282,WindOnshore,
2282,HydroPower,
2282,DieselGenerator,
2282,DieselImports,
2283,SolarPV,
2283,WindOnshore,
2283,HydroPower,
2283,DieselGenerator,
2283,DieselImports,
2284,SolarPV,
2284,WindOnshore,
2284,HydroPower,
2284,DieselGenerator,
2284,DieselImports,
2285,SolarPV,
2285,WindOnshore,
2285,HydroPower,
2285,DieselGenerator,
2285,DieselImports,
2286,SolarPV,
2286,WindOnshore,
2286,HydroPower,
2286,DieselGenerator,
2286,DieselImports,
2287,SolarPV,
2287,WindOnshore,
2287,HydroPower,
2287,DieselGenerator,
2287,DieselImports,
2288,SolarPV,
2288,WindOnshore,
2288,HydroPower,
2288,DieselGenerator,
2288,DieselImports,
2289,SolarPV,
2289,WindOnshore,
2289,HydroPower,
2289,DieselGenerator,
2289,DieselImports,
2290,SolarPV,
2290,WindOnshore,
2290,HydroPower,
2290,DieselGenerator,
2290,DieselImports,
2291,SolarPV,
2291,WindOnshore,
2291,HydroPower,
2291,DieselGenerator,
2291,DieselImports,
2292,SolarPV,
2292,WindOnshore,
2292,HydroPower,
2292,DieselGenerator,
2292,DieselImports,
2293,SolarPV,
2293,WindOnshore,
2293,HydroPower,
2293,DieselGenerator,
2293,DieselImports,
2294,SolarPV,
2294,WindOnshore,
2294,HydroPower,
2294,DieselGenerator,
2294,DieselImports,
2295,SolarPV,
2295,WindOnshore,
2295,HydroPower,
2295,DieselGenerator,
2295,DieselImports,
2296,SolarPV,
2296,WindOnshore,
2296,HydroPower,
2296,DieselGenerator,
2296,DieselImports,
2297,SolarPV,
2297,WindOnshore,
2297,HydroPower,
2297,DieselGenerator,
2297,DieselImports,
2298,SolarPV,
2298,WindOnshore,
2298,HydroPower,
2298,DieselGenerator,
2298,DieselImports,
2299,SolarPV,
2299,WindOnshore,
2299,HydroPower,
2299,DieselGenerator,
2299,DieselImports,
2300,SolarPV,
2300,WindOnshore,
2300,HydroPower,
2300,DieselGenerator,
2300,DieselImports,
2301,SolarPV,
2301,WindOnshore,
2301,HydroPower,
2301,DieselGenerator,
2301,DieselImports,
2302,SolarPV,
2302,WindOnshore,
2302,HydroPower,
2302,DieselGenerator,
2302,DieselImports,
2303,SolarPV,
2303,WindOnshore,
2303,HydroPower,
2303,DieselGenerator,
2303,DieselImports,
2304,SolarPV,
2304,WindOnshore,
2304,HydroPower,
2304,DieselGenerator,
2304,DieselImports,
2305,SolarPV,
2305,WindOnshore,
2305,HydroPower,
2305,DieselGenerator,
2305,DieselImports,
2306,SolarPV,
2306,WindOnshore,
2306,HydroPower,
2306,DieselGenerator,
2306,DieselImports,
2307,SolarPV,
2307,WindOnshore,
2307,HydroPower,
2307,DieselGenerator,
2307,DieselImports,
2308,SolarPV,
2308,WindOnshore,
2308,HydroPower,
2308,DieselGenerator,
2308,DieselImports,
2309,SolarPV,
2309,WindOnshore,
2309,HydroPower,
2309,DieselGenerator,
2309,DieselImports,
2310,SolarPV,
2310,WindOnshore,
2310,HydroPower,
2310,DieselGenerator,
2310,DieselImports,
2311,SolarPV,
2311,WindOnshore,
2311,HydroPower,
2311,DieselGenerator,
2311,DieselImports,
2312,SolarPV,
2312,WindOnshore,
2312,HydroPower,
2312,DieselGenerator,
2312,DieselImports,
2313,SolarPV,
2313,WindOnshore,
2313,HydroPower,
2313,DieselGenerator,
2313,DieselImports,
2314,SolarPV,
2314,WindOnshore,
2314,HydroPower,
2314,DieselGenerator,
2314,DieselImports,
2315,SolarPV,
2315,WindOnshore,
2315,HydroPower,
2315,DieselGenerator,
2315,DieselImports,
2316,SolarPV,
2316,WindOnshore,
2316,HydroPower,
2316,DieselGenerator,
2316,DieselImports,
2317,SolarPV,
2317,WindOnshore,
2317,HydroPower,
2317,DieselGenerator,
2317,DieselImports,
2318,SolarPV,
2318,WindOnshore,
2318,HydroPower,
2318,DieselGenerator,
2318,DieselImports,
2319,SolarPV,
2319,WindOnshore,
2319,HydroPower,
2319,DieselGenerator,
2319,DieselImports,
2320,SolarPV,
2320,WindOnshore,
2320,HydroPower,
2320,DieselGenerator,
2320,DieselImports,
2321,SolarPV,
2321,WindOnshore,
2321,HydroPower,
2321,DieselGenerator,
2321,DieselImports,
2322,SolarPV,
2322,WindOnshore,
2322,HydroPower,
2322,DieselGenerator,
2322,DieselImports,
2323,SolarPV,
2323,WindOnshore,
2323,HydroPower,
2323,DieselGenerator,
2323,DieselImports,
2324,SolarPV,
2324,WindOnshore,
2324,HydroPower,
2324,DieselGenerator,
2324,DieselImports,
2325,SolarPV,
2325,WindOnshore,
2325,HydroPower,
2325,DieselGenerator,
2325,DieselImports,
2326,SolarPV,
2326,WindOnshore,
2326,HydroPower,
2326,DieselGenerator,
2326,DieselImports,
2327,SolarPV,
2327,WindOnshore,
2327,HydroPower,
2327,DieselGenerator,
2327,DieselImports,
2328,SolarPV,
2328,WindOnshore,
2328,HydroPower,
2328,DieselGenerator,
2328,DieselImports,
2329,SolarPV,
2329,WindOnshore,
2329,HydroPower,
2329,DieselGenerator,
2329,DieselImports,
2330,SolarPV,
2330,WindOnshore,
2330,HydroPower,
2330,DieselGenerator,
2330,DieselImports,
2331,SolarPV,
2331,WindOnshore,
2331,HydroPower,
2331,DieselGenerator,
2331,DieselImports,
2332,SolarPV,
2332,WindOnshore,
2332,HydroPower,
2332,DieselGenerator,
2332,DieselImports,
2333,SolarPV,
2333,WindOnshore,
2333,HydroPower,
2333,DieselGenerator,
2333,DieselImports,
2334,SolarPV,
2334,WindOnshore,
2334,HydroPower,
2334,DieselGenerator,
2334,DieselImports,
2335,SolarPV,
2335,WindOnshore,
2335,HydroPower,
2335,DieselGenerator,
2335,DieselImports,
2336,SolarPV,
2336,WindOnshore,
2336,HydroPower,
2336,DieselGenerator,
2336,DieselImports,
2337,SolarPV,
2337,WindOnshore,
2337,HydroPower,
2337,DieselGenerator,
2337,DieselImports,
2338,SolarPV,
2338,WindOnshore,
2338,HydroPower,
2338,DieselGenerator,
2338,DieselImports,
2339,SolarPV,
2339,WindOnshore,
2339,HydroPower,
2339,DieselGenerator,
2339,DieselImports,
2340,SolarPV,
2340,WindOnshore,
2340,HydroPower,
2340,DieselGenerator,
2340,DieselImports,
2341,SolarPV,
2341,WindOnshore,
2341,HydroPower,
2341,DieselGenerator,
2341,DieselImports,
2342,SolarPV,
2342,WindOnshore,
2342,HydroPower,
2342,DieselGenerator,
2342,DieselImports,
2343,SolarPV,
2343,WindOnshore,
2343,HydroPower,
2343,DieselGenerator,
2343,DieselImports,
2344,SolarPV,
2344,WindOnshore,
2344,HydroPower,
2344,DieselGenerator,
2344,DieselImports,
2345,SolarPV,
2345,WindOnshore,
2345,HydroPower,
2345,DieselGenerator,
2345,DieselImports,
2346,SolarPV,
2346,WindOnshore,
2346,HydroPower,
2346,DieselGenerator,
2346,DieselImports,
2347,SolarPV,
2347,WindOnshore,
2347,HydroPower,
2347,DieselGenerator,
2347,DieselImports,
2348,SolarPV,
2348,WindOnshore,
2348,HydroPower,
2348,DieselGenerator,
2348,DieselImports,
2349,SolarPV,
2349,WindOnshore,
2349,HydroPower,
2349,DieselGenerator,
2349,DieselImports,
2350,SolarPV,
2350,WindOnshore,
2350,HydroPower,
2350,DieselGenerator,
2350,DieselImports,
2351,SolarPV,
2351,WindOnshore,
2351,HydroPower,
2351,DieselGenerator,
2351,DieselImports,
2352,SolarPV,
2352,WindOnshore,
2352,HydroPower,
2352,DieselGenerator,
2352,DieselImports,
2353,SolarPV,
2353,WindOnshore,
2353,HydroPower,
2353,DieselGenerator,
2353,DieselImports,
2354,SolarPV,
2354,WindOnshore,
2354,HydroPower,
2354,DieselGenerator,
2354,DieselImports,
2355,SolarPV,
2355,WindOnshore,
2355,HydroPower,
2355,DieselGenerator,
2355,DieselImports,
2356,SolarPV,
2356,WindOnshore,
2356,HydroPower,
2356,DieselGenerator,
2356,DieselImports,
2357,SolarPV,
2357,WindOnshore,
2357,HydroPower,
2357,DieselGenerator,
2357,DieselImports,
2358,SolarPV,
2358,WindOnshore,
2358,HydroPower,
2358,DieselGenerator,
2358,DieselImports,
2359,SolarPV,
2359,WindOnshore,
2359,HydroPower,
2359,DieselGenerator,
2359,DieselImports,
2360,SolarPV,
2360,WindOnshore,
2360,HydroPower,
2360,DieselGenerator,
2360,DieselImports,
2361,SolarPV,
2361,WindOnshore,
2361,HydroPower,
2361,DieselGenerator,
2361,DieselImports,
2362,SolarPV,
2362,WindOnshore,
2362,HydroPower,
2362,DieselGenerator,
2362,DieselImports,
2363,SolarPV,
2363,WindOnshore,
2363,HydroPower,
2363,DieselGenerator,
2363,DieselImports,
2364,SolarPV,
2364,WindOnshore,
2364,HydroPower,
2364,DieselGenerator,
2364,DieselImports,
2365,SolarPV,
2365,WindOnshore,
2365,HydroPower,
2365,DieselGenerator,
2365,DieselImports,
2366,SolarPV,
2366,WindOnshore,
2366,HydroPower,
2366,DieselGenerator,
2366,DieselImports,
2367,SolarPV,
2367,WindOnshore,
2367,HydroPower,
2367,DieselGenerator,
2367,DieselImports,
2368,SolarPV,
2368,WindOnshore,
2368,HydroPower,
2368,DieselGenerator,
2368,DieselImports,
2369,SolarPV,
2369,WindOnshore,
2369,HydroPower,
2369,DieselGenerator,
2369,DieselImports,
2370,SolarPV,
2370,WindOnshore,
2370,HydroPower,
2370,DieselGenerator,
2370,DieselImports,
2371,SolarPV,
2371,WindOnshore,
2371,HydroPower,
2371,DieselGenerator,
2371,DieselImports,
2372,SolarPV,
2372,WindOnshore,
2372,HydroPower,
2372,DieselGenerator,
2372,DieselImports,
2373,SolarPV,
2373,WindOnshore,
2373,HydroPower,
2373,DieselGenerator,
2373,DieselImports,
2374,SolarPV,
2374,WindOnshore,
2374,HydroPower,
2374,DieselGenerator,
2374,DieselImports,
2375,SolarPV,
2375,WindOnshore,
2375,HydroPower,
2375,DieselGenerator,
2375,DieselImports,
2376,SolarPV,
2376,WindOnshore,
2376,HydroPower,
2376,DieselGenerator,
2376,DieselImports,
2377,SolarPV,
2377,WindOnshore,
2377,HydroPower,
2377,DieselGenerator,
2377,DieselImports,
2378,SolarPV,
2378,WindOnshore,
2378,HydroPower,
2378,DieselGenerator,
2378,DieselImports,
2379,SolarPV,
2379,WindOnshore,
2379,HydroPower,
2379,DieselGenerator,
2379,DieselImports,
2380,SolarPV,
2380,WindOnshore,
2380,HydroPower,
2380,DieselGenerator,
2380,DieselImports,
2381,SolarPV,
2381,WindOnshore,
2381,HydroPower,
2381,DieselGenerator,
2381,DieselImports,
2382,SolarPV,
2382,WindOnshore,
2382,HydroPower,
2382,DieselGenerator,
2382,DieselImports,
2383,SolarPV,
2383,WindOnshore,
2383,HydroPower,
2383,DieselGenerator,
2383,DieselImports,
2384,SolarPV,
2384,WindOnshore,
2384,HydroPower,
2384,DieselGenerator,
2384,DieselImports,
2385,SolarPV,
2385,WindOnshore,
2385,HydroPower,
2385,DieselGenerator,
2385,DieselImports,
2386,SolarPV,
2386,WindOnshore,
2386,HydroPower,
2386,DieselGenerator,
2386,DieselImports,
2387,SolarPV,
2387,WindOnshore,
2387,HydroPower,
2387,DieselGenerator,
2387,DieselImports,
2388,SolarPV,
2388,WindOnshore,
2388,HydroPower,
2388,DieselGenerator,
2388,DieselImports,
2389,SolarPV,
2389,WindOnshore,
2389,HydroPower,
2389,DieselGenerator,
2389,DieselImports,
2390,SolarPV,
2390,WindOnshore,
2390,HydroPower,
2390,DieselGenerator,
2390,DieselImports,
2391,SolarPV,
2391,WindOnshore,
2391,HydroPower,
2391,DieselGenerator,
2391,DieselImports,
2392,SolarPV,
2392,WindOnshore,
2392,HydroPower,
2392,DieselGenerator,
2392,DieselImports,
2393,SolarPV,
2393,WindOnshore,
2393,HydroPower,
2393,DieselGenerator,
2393,DieselImports,
2394,SolarPV,
2394,WindOnshore,
2394,HydroPower,
2394,DieselGenerator,
2394,DieselImports,
2395,SolarPV,
2395,WindOnshore,
2395,HydroPower,
2395,DieselGenerator,
2395,DieselImports,
2396,SolarPV,
2396,WindOnshore,
2396,HydroPower,
2396,DieselGenerator,
2396,DieselImports,
2397,SolarPV,
2397,WindOnshore,
2397,HydroPower,
2397,DieselGenerator,
2397,DieselImports,
2398,SolarPV,
2398,WindOnshore,
2398,HydroPower,
2398,DieselGenerator,
2398,DieselImports,
2399,SolarPV,
2399,WindOnshore,
2399,HydroPower,
2399,DieselGenerator,
2399,DieselImports,
2400,SolarPV,
2400,WindOnshore,
2400,HydroPower,
2400,DieselGenerator,
2400,DieselImports,
2401,SolarPV,
2401,WindOnshore,
2401,HydroPower,
2401,DieselGenerator,
2401,DieselImports,
2402,SolarPV,
2402,WindOnshore,
2402,HydroPower,
2402,DieselGenerator,
2402,DieselImports,
2403,SolarPV,
2403,WindOnshore,
2403,HydroPower,
2403,DieselGenerator,
2403,DieselImports,
2404,SolarPV,
2404,WindOnshore,
2404,HydroPower,
2404,DieselGenerator,
2404,DieselImports,
2405,SolarPV,
2405,WindOnshore,
2405,HydroPower,
2405,DieselGenerator,
2405,DieselImports,
2406,SolarPV,
2406,WindOnshore,
2406,HydroPower,
2406,DieselGenerator,
2406,DieselImports,
2407,SolarPV,
2407,WindOnshore,
2407,HydroPower,
2407,DieselGenerator,
2407,DieselImports,
2408,SolarPV,
2408,WindOnshore,
2408,HydroPower,
2408,DieselGenerator,
2408,DieselImports,
2409,SolarPV,
2409,WindOnshore,
2409,HydroPower,
2409,DieselGenerator,
2409,DieselImports,
2410,SolarPV,
2410,WindOnshore,
2410,HydroPower,
2410,DieselGenerator,
2410,DieselImports,
2411,SolarPV,
2411,WindOnshore,
2411,HydroPower,
2411,DieselGenerator,
2411,DieselImports,
2412,SolarPV,
2412,WindOnshore,
2412,HydroPower,
2412,DieselGenerator,
2412,DieselImports,
2413,SolarPV,
2413,WindOnshore,
2413,HydroPower,
2413,DieselGenerator,
2413,DieselImports,
2414,SolarPV,
2414,WindOnshore,
2414,HydroPower,
2414,DieselGenerator,
2414,DieselImports,
2415,SolarPV,
2415,WindOnshore,
2415,HydroPower,
2415,DieselGenerator,
2415,DieselImports,
2416,SolarPV,
2416,WindOnshore,
2416,HydroPower,
2416,DieselGenerator,
2416,DieselImports,
2417,SolarPV,
2417,WindOnshore,
2417,HydroPower,
2417,DieselGenerator,
2417,DieselImports,
2418,SolarPV,
2418,WindOnshore,
2418,HydroPower,
2418,DieselGenerator,
2418,DieselImports,
2419,SolarPV,
2419,WindOnshore,
2419,HydroPower,
2419,DieselGenerator,
2419,DieselImports,
2420,SolarPV,
2420,WindOnshore,
2420,HydroPower,
2420,DieselGenerator,
2420,DieselImports,
2421,SolarPV,
2421,WindOnshore,
2421,HydroPower,
2421,DieselGenerator,
2421,DieselImports,
2422,SolarPV,
2422,WindOnshore,
2422,HydroPower,
2422,DieselGenerator,
2422,DieselImports,
2423,SolarPV,
2423,WindOnshore,
2423,HydroPower,
2423,DieselGenerator,
2423,DieselImports,
2424,SolarPV,
2424,WindOnshore,
2424,HydroPower,
2424,DieselGenerator,
2424,DieselImports,
2425,SolarPV,
2425,WindOnshore,
2425,HydroPower,
2425,DieselGenerator,
2425,DieselImports,
2426,SolarPV,
2426,WindOnshore,
2426,HydroPower,
2426,DieselGenerator,
2426,DieselImports,
2427,SolarPV,
2427,WindOnshore,
2427,HydroPower,
2427,DieselGenerator,
2427,DieselImports,
2428,SolarPV,
2428,WindOnshore,
2428,HydroPower,
2428,DieselGenerator,
2428,DieselImports,
2429,SolarPV,
2429,WindOnshore,
2429,HydroPower,
2429,DieselGenerator,
2429,DieselImports,
2430,SolarPV,
2430,WindOnshore,
2430,HydroPower,
2430,DieselGenerator,
2430,DieselImports,
2431,SolarPV,
2431,WindOnshore,
2431,HydroPower,
2431,DieselGenerator,
2431,DieselImports,
2432,SolarPV,
2432,WindOnshore,
2432,HydroPower,
2432,DieselGenerator,
2432,DieselImports,
2433,SolarPV,
2433,WindOnshore,
2433,HydroPower,
2433,DieselGenerator,
2433,DieselImports,
2434,SolarPV,
2434,WindOnshore,
2434,HydroPower,
2434,DieselGenerator,
2434,DieselImports,
2435,SolarPV,
2435,WindOnshore,
2435,HydroPower,
2435,DieselGenerator,
2435,DieselImports,
2436,SolarPV,
2436,WindOnshore,
2436,HydroPower,
2436,DieselGenerator,
2436,DieselImports,
2437,SolarPV,
2437,WindOnshore,
2437,HydroPower,
2437,DieselGenerator,
2437,DieselImports,
2438,SolarPV,
2438,WindOnshore,
2438,HydroPower,
2438,DieselGenerator,
2438,DieselImports,
2439,SolarPV,
2439,WindOnshore,
2439,HydroPower,
2439,DieselGenerator,
2439,DieselImports,
2440,SolarPV,
2440,WindOnshore,
2440,HydroPower,
2440,DieselGenerator,
2440,DieselImports,
2441,SolarPV,
2441,WindOnshore,
2441,HydroPower,
2441,DieselGenerator,
2441,DieselImports,
2442,SolarPV,
2442,WindOnshore,
2442,HydroPower,
2442,DieselGenerator,
2442,DieselImports,
2443,SolarPV,
2443,WindOnshore,
2443,HydroPower,
2443,DieselGenerator,
2443,DieselImports,
2444,SolarPV,
2444,WindOnshore,
2444,HydroPower,
2444,DieselGenerator,
2444,DieselImports,
2445,SolarPV,
2445,WindOnshore,
2445,HydroPower,
2445,DieselGenerator,
2445,DieselImports,
2446,SolarPV,
2446,WindOnshore,
2446,HydroPower,
2446,DieselGenerator,
2446,DieselImports,
2447,SolarPV,
2447,WindOnshore,
2447,HydroPower,
2447,DieselGenerator,
2447,DieselImports,
2448,SolarPV,
2448,WindOnshore,
2448,HydroPower,
2448,DieselGenerator,
2448,DieselImports,
2449,SolarPV,
2449,WindOnshore,
2449,HydroPower,
2449,DieselGenerator,
2449,DieselImports,
2450,SolarPV,
2450,WindOnshore,
2450,HydroPower,
2450,DieselGenerator,
2450,DieselImports,
2451,SolarPV,
2451,WindOnshore,
2451,HydroPower,
2451,DieselGenerator,
2451,DieselImports,
2452,SolarPV,
2452,WindOnshore,
2452,HydroPower,
2452,DieselGenerator,
2452,DieselImports,
2453,SolarPV,
2453,WindOnshore,
2453,HydroPower,
2453,DieselGenerator,
2453,DieselImports,
2454,SolarPV,
2454,WindOnshore,
2454,HydroPower,
2454,DieselGenerator,
2454,DieselImports,
2455,SolarPV,
2455,WindOnshore,
2455,HydroPower,
2455,DieselGenerator,
2455,DieselImports,
2456,SolarPV,
2456,WindOnshore,
2456,HydroPower,
2456,DieselGenerator,
2456,DieselImports,
2457,SolarPV,
2457,WindOnshore,
2457,HydroPower,
2457,DieselGenerator,
2457,DieselImports,
2458,SolarPV,
2458,WindOnshore,
2458,HydroPower,
2458,DieselGenerator,
2458,DieselImports,
2459,SolarPV,
2459,WindOnshore,
2459,HydroPower,
2459,DieselGenerator,
2459,DieselImports,
2460,SolarPV,
2460,WindOnshore,
2460,HydroPower,
2460,DieselGenerator,
2460,DieselImports,
2461,SolarPV,
2461,WindOnshore,
2461,HydroPower,
2461,DieselGenerator,
2461,DieselImports,
2462,SolarPV,
2462,WindOnshore,
2462,HydroPower,
2462,DieselGenerator,
2462,DieselImports,
2463,SolarPV,
2463,WindOnshore,
2463,HydroPower,
2463,DieselGenerator,
2463,DieselImports,
2464,SolarPV,
2464,WindOnshore,
2464,HydroPower,
2464,DieselGenerator,
2464,DieselImports,
2465,SolarPV,
2465,WindOnshore,
2465,HydroPower,
2465,DieselGenerator,
2465,DieselImports,
2466,SolarPV,
2466,WindOnshore,
2466,HydroPower,
2466,DieselGenerator,
2466,DieselImports,
2467,SolarPV,
2467,WindOnshore,
2467,HydroPower,
2467,DieselGenerator,
2467,DieselImports,
2468,SolarPV,
2468,WindOnshore,
2468,HydroPower,
2468,DieselGenerator,
2468,DieselImports,
2469,SolarPV,
2469,WindOnshore,
2469,HydroPower,
2469,DieselGenerator,
2469,DieselImports,
2470,SolarPV,
2470,WindOnshore,
2470,HydroPower,
2470,DieselGenerator,
2470,DieselImports,
2471,SolarPV,
2471,WindOnshore,
2471,HydroPower,
2471,DieselGenerator,
2471,DieselImports,
2472,SolarPV,
2472,WindOnshore,
2472,HydroPower,
2472,DieselGenerator,
2472,DieselImports,
2473,SolarPV,
2473,WindOnshore,
2473,HydroPower,
2473,DieselGenerator,
2473,DieselImports,
2474,SolarPV,
2474,WindOnshore,
2474,HydroPower,
2474,DieselGenerator,
2474,DieselImports,
2475,SolarPV,
2475,WindOnshore,
2475,HydroPower,
2475,DieselGenerator,
2475,DieselImports,
2476,SolarPV,
2476,WindOnshore,
2476,HydroPower,
2476,DieselGenerator,
2476,DieselImports,
2477,SolarPV,
2477,WindOnshore,
2477,HydroPower,
2477,DieselGenerator,
2477,DieselImports,
2478,SolarPV,
2478,WindOnshore,
2478,HydroPower,
2478,DieselGenerator,
2478,DieselImports,
2479,SolarPV,
2479,WindOnshore,
2479,HydroPower,
2479,DieselGenerator,
2479,DieselImports,
2480,SolarPV,
2480,WindOnshore,
2480,HydroPower,
2480,DieselGenerator,
2480,DieselImports,
2481,SolarPV,
2481,WindOnshore,
2481,HydroPower,
2481,DieselGenerator,
2481,DieselImports,
2482,SolarPV,
2482,WindOnshore,
2482,HydroPower,
2482,DieselGenerator,
2482,DieselImports,
2483,SolarPV,
2483,WindOnshore,
2483,HydroPower,
2483,DieselGenerator,
2483,DieselImports,
2484,SolarPV,
2484,WindOnshore,
2484,HydroPower,
2484,DieselGenerator,
2484,DieselImports,
2485,SolarPV,
2485,WindOnshore,
2485,HydroPower,
2485,DieselGenerator,
2485,DieselImports,
2486,SolarPV,
2486,WindOnshore,
2486,HydroPower,
2486,DieselGenerator,
2486,DieselImports,
2487,SolarPV,
2487,WindOnshore,
2487,HydroPower,
2487,DieselGenerator,
2487,DieselImports,
2488,SolarPV,
2488,WindOnshore,
2488,HydroPower,
2488,DieselGenerator,
2488,DieselImports,
2489,SolarPV,
2489,WindOnshore,
2489,HydroPower,
2489,DieselGenerator,
2489,DieselImports,
2490,SolarPV,
2490,WindOnshore,
2490,HydroPower,
2490,DieselGenerator,
2490,DieselImports,
2491,SolarPV,
2491,WindOnshore,
2491,HydroPower,
2491,DieselGenerator,
2491,DieselImports,
2492,SolarPV,
2492,WindOnshore,
2492,HydroPower,
2492,DieselGenerator,
2492,DieselImports,
2493,SolarPV,
2493,WindOnshore,
2493,HydroPower,
2493,DieselGenerator,
2493,DieselImports,
2494,SolarPV,
2494,WindOnshore,
2494,HydroPower,
2494,DieselGenerator,
2494,DieselImports,
2495,SolarPV,
2495,WindOnshore,
2495,HydroPower,
2495,DieselGenerator,
2495,DieselImports,
2496,SolarPV,
2496,WindOnshore,
2496,HydroPower,
2496,DieselGenerator,
2496,DieselImports,
2497,SolarPV,
2497,WindOnshore,
2497,HydroPower,
2497,DieselGenerator,
2497,DieselImports,
2498,SolarPV,
2498,WindOnshore,
2498,HydroPower,
2498,DieselGenerator,
2498,DieselImports,
2499,SolarPV,
2499,WindOnshore,
2499,HydroPower,
2499,DieselGenerator,
2499,DieselImports,
2500,SolarPV,
2500,WindOnshore,
2500,HydroPower,
2500,DieselGenerator,
2500,DieselImports,
2501,SolarPV,
2501,WindOnshore,
2501,HydroPower,
2501,DieselGenerator,
2501,DieselImports,
2502,SolarPV,
2502,WindOnshore,
2502,HydroPower,
2502,DieselGenerator,
2502,DieselImports,
2503,SolarPV,
2503,WindOnshore,
2503,HydroPower,
2503,DieselGenerator,
2503,DieselImports,
2504,SolarPV,
2504,WindOnshore,
2504,HydroPower,
2504,DieselGenerator,
2504,DieselImports,
2505,SolarPV,
2505,WindOnshore,
2505,HydroPower,
2505,DieselGenerator,
2505,DieselImports,
2506,SolarPV,
2506,WindOnshore,
2506,HydroPower,
2506,DieselGenerator,
2506,DieselImports,
2507,SolarPV,
2507,WindOnshore,
2507,HydroPower,
2507,DieselGenerator,
2507,DieselImports,
2508,SolarPV,
2508,WindOnshore,
2508,HydroPower,
2508,DieselGenerator,
2508,DieselImports,
2509,SolarPV,
2509,WindOnshore,
2509,HydroPower,
2509,DieselGenerator,
2509,DieselImports,
2510,SolarPV,
2510,WindOnshore,
2510,HydroPower,
2510,DieselGenerator,
2510,DieselImports,
2511,SolarPV,
2511,WindOnshore,
2511,HydroPower,
2511,DieselGenerator,
2511,DieselImports,
2512,SolarPV,
2512,WindOnshore,
2512,HydroPower,
2512,DieselGenerator,
2512,DieselImports,
2513,SolarPV,
2513,WindOnshore,
2513,HydroPower,
2513,DieselGenerator,
2513,DieselImports,
2514,SolarPV,
2514,WindOnshore,
2514,HydroPower,
2514,DieselGenerator,
2514,DieselImports,
2515,SolarPV,
2515,WindOnshore,
2515,HydroPower,
2515,DieselGenerator,
2515,DieselImports,
2516,SolarPV,
2516,WindOnshore,
2516,HydroPower,
2516,DieselGenerator,
2516,DieselImports,
2517,SolarPV,
2517,WindOnshore,
2517,HydroPower,
2517,DieselGenerator,
2517,DieselImports,
2518,SolarPV,
2518,WindOnshore,
2518,HydroPower,
2518,DieselGenerator,
2518,DieselImports,
2519,SolarPV,
2519,WindOnshore,
2519,HydroPower,
2519,DieselGenerator,
2519,DieselImports,
2520,SolarPV,
2520,WindOnshore,
2520,HydroPower,
2520,DieselGenerator,
2520,DieselImports,
2521,SolarPV,
2521,WindOnshore,
2521,HydroPower,
2521,DieselGenerator,
2521,DieselImports,
2522,SolarPV,
2522,WindOnshore,
2522,HydroPower,
2522,DieselGenerator,
2522,DieselImports,
2523,SolarPV,
2523,WindOnshore,
2523,HydroPower,
2523,DieselGenerator,
2523,DieselImports,
2524,SolarPV,
2524,WindOnshore,
2524,HydroPower,
2524,DieselGenerator,
2524,DieselImports,
2525,SolarPV,
2525,WindOnshore,
2525,HydroPower,
2525,DieselGenerator,
2525,DieselImports,
2526,SolarPV,
2526,WindOnshore,
2526,HydroPower,
2526,DieselGenerator,
2526,DieselImports,
2527,SolarPV,
2527,WindOnshore,
2527,HydroPower,
2527,DieselGenerator,
2527,DieselImports,
2528,SolarPV,
2528,WindOnshore,
2528,HydroPower,
2528,DieselGenerator,
2528,DieselImports,
2529,SolarPV,
2529,WindOnshore,
2529,HydroPower,
2529,DieselGenerator,
