Hour,Storage,Fuel,Value
926,LeadAcidBattery,Diesel,0.0
927,LeadAcidBattery,Power,161.70010743125664
927,LeadAcidBattery,Diesel,0.0
928,LeadAcidBattery,Power,151.40930873731725
928,LeadAcidBattery,Diesel,0.0
929,LeadAcidBattery,Power,145.43804551004453
929,LeadAcidBattery,Diesel,0.0
930,LeadAcidBattery,Power,139.7335520858021
930,LeadAcidBattery,Diesel,0.0
931,LeadAcidBattery,Power,144.3601959758021
931,LeadAcidBattery,Diesel,0.0
932,LeadAcidBattery,Power,126.7918585197415
932,LeadAcidBattery,Diesel,0.0
933,LeadAcidBattery,Power,144.7559736117415
933,LeadAcidBattery,Diesel,0.0
934,LeadAcidBattery,Power,138.25616195568088
934,LeadAcidBattery,Diesel,0.0
935,LeadAcidBattery,Power,135.9302541678021
935,LeadAcidBattery,Diesel,0.0
936,LeadAcidBattery,Power,135.9369234942021
936,LeadAcidBattery,Diesel,0.0
937,LeadAcidBattery,Power,141.2817372062421
937,LeadAcidBattery,Diesel,0.0
938,LeadAcidBattery,Power,145.4672126762421
938,LeadAcidBattery,Diesel,0.0
939,LeadAcidBattery,Power,150.8025235762821
939,LeadAcidBattery,Diesel,0.0
940,LeadAcidBattery,Power,154.8108772922421
940,LeadAcidBattery,Diesel,0.0
941,LeadAcidBattery,Power,157.49747837424212
941,LeadAcidBattery,Diesel,0.0
942,LeadAcidBattery,Power,160.83367033224212
942,LeadAcidBattery,Diesel,0.0
943,LeadAcidBattery,Power,162.46860299820213
943,LeadAcidBattery,Diesel,0.0
944,LeadAcidBattery,Power,158.43064181183848
944,LeadAcidBattery,Diesel,0.0
945,LeadAcidBattery,Power,176.62156952987849
945,LeadAcidBattery,Diesel,0.0
946,LeadAcidBattery,Power,177.11320502411849
946,LeadAcidBattery,Diesel,0.0
947,LeadAcidBattery,Power,180.24495619787848
947,LeadAcidBattery,Diesel,0.0
948,LeadAcidBattery,Power,185.25106757693848
948,LeadAcidBattery,Diesel,0.0
949,LeadAcidBattery,Power,202.37682868895848
949,LeadAcidBattery,Diesel,0.0
950,LeadAcidBattery,Power,213.99684119195848
950,LeadAcidBattery,Diesel,0.0
951,LeadAcidBattery,Power,226.81077984683847
951,LeadAcidBattery,Diesel,0.0
952,LeadAcidBattery,Power,229.20651975119847
952,LeadAcidBattery,Diesel,0.0
953,LeadAcidBattery,Power,216.2717063375621
953,LeadAcidBattery,Diesel,0.0
954,LeadAcidBattery,Power,198.8325395875621
954,LeadAcidBattery,Diesel,0.0
955,LeadAcidBattery,Power,171.9234917421076
955,LeadAcidBattery,Diesel,0.0
956,LeadAcidBattery,Power,188.00696936286758
956,LeadAcidBattery,Diesel,0.0
957,LeadAcidBattery,Power,189.3570504468676
957,LeadAcidBattery,Diesel,0.0
958,LeadAcidBattery,Power,173.4858409150494
958,LeadAcidBattery,Diesel,0.0
959,LeadAcidBattery,Power,163.25109294080698
959,LeadAcidBattery,Diesel,0.0
960,LeadAcidBattery,Power,157.71405839535242
960,LeadAcidBattery,Diesel,0.0
961,LeadAcidBattery,Power,152.0534588589888
961,LeadAcidBattery,Diesel,0.0
962,LeadAcidBattery,Power,146.37095203171606
962,LeadAcidBattery,Diesel,0.0
963,LeadAcidBattery,Power,142.07403475898877
963,LeadAcidBattery,Diesel,0.0
964,LeadAcidBattery,Power,139.18862247717058
964,LeadAcidBattery,Diesel,0.0
965,LeadAcidBattery,Power,135.70911292262514
965,LeadAcidBattery,Diesel,0.0
966,LeadAcidBattery,Power,133.25633884080696
966,LeadAcidBattery,Diesel,0.0
967,LeadAcidBattery,Power,125.03192974989787
967,LeadAcidBattery,Diesel,0.0
968,LeadAcidBattery,Power,113.98847292262515
968,LeadAcidBattery,Diesel,0.0
969,LeadAcidBattery,Power,99.73560436050394
969,LeadAcidBattery,Diesel,0.0
970,LeadAcidBattery,Power,87.5721798741403
970,LeadAcidBattery,Diesel,0.0
971,LeadAcidBattery,Power,108.15652770022726
971,LeadAcidBattery,Diesel,0.0
972,LeadAcidBattery,Power,125.23358035618726
972,LeadAcidBattery,Diesel,0.0
973,LeadAcidBattery,Power,145.81792818227422
973,LeadAcidBattery,Diesel,0.0
974,LeadAcidBattery,Power,166.40227600836118
974,LeadAcidBattery,Diesel,0.0
975,LeadAcidBattery,Power,171.39059333004118
975,LeadAcidBattery,Diesel,0.0
976,LeadAcidBattery,Power,172.43002831212118
976,LeadAcidBattery,Diesel,0.0
977,LeadAcidBattery,Power,160.37079425454542
977,LeadAcidBattery,Diesel,0.0
978,LeadAcidBattery,Power,134.04488812272723
978,LeadAcidBattery,Diesel,0.0
979,LeadAcidBattery,Power,108.37061202272724
979,LeadAcidBattery,Diesel,0.0
980,LeadAcidBattery,Power,71.34786708181817
980,LeadAcidBattery,Diesel,0.0
981,LeadAcidBattery,Power,49.14352786363635
981,LeadAcidBattery,Diesel,0.0
982,LeadAcidBattery,Power,24.40130938636363
982,LeadAcidBattery,Diesel,0.0
983,LeadAcidBattery,Power,0.0
983,LeadAcidBattery,Diesel,0.0
984,LeadAcidBattery,Power,1.4184029630509007
984,LeadAcidBattery,Diesel,0.0
985,LeadAcidBattery,Power,0.6342384266872685
985,LeadAcidBattery,Diesel,0.0
986,LeadAcidBattery,Power,0.4661243266872669
986,LeadAcidBattery,Diesel,0.0
987,LeadAcidBattery,Power,0.6056545306872675
987,LeadAcidBattery,Diesel,0.0
988,LeadAcidBattery,Power,1.4946485926872701
988,LeadAcidBattery,Diesel,0.0
989,LeadAcidBattery,Power,1.7592282706872715
989,LeadAcidBattery,Diesel,0.0
990,LeadAcidBattery,Power,4.79759390472727
990,LeadAcidBattery,Diesel,0.0
991,LeadAcidBattery,Power,7.0152911227272705
991,LeadAcidBattery,Diesel,0.0
992,LeadAcidBattery,Power,0.0
992,LeadAcidBattery,Diesel,0.0
993,LeadAcidBattery,Power,0.0
993,LeadAcidBattery,Diesel,0.0
994,LeadAcidBattery,Power,0.0
994,LeadAcidBattery,Diesel,0.0
995,LeadAcidBattery,Power,20.584347826086958
995,LeadAcidBattery,Diesel,0.0
996,LeadAcidBattery,Power,26.6708124725516
996,LeadAcidBattery,Diesel,0.0
997,LeadAcidBattery,Power,0.0
997,LeadAcidBattery,Diesel,0.0
998,LeadAcidBattery,Power,17.158026710562087
998,LeadAcidBattery,Diesel,0.0
999,LeadAcidBattery,Power,37.742374536649045
999,LeadAcidBattery,Diesel,0.0
1000,LeadAcidBattery,Power,51.10799608530958
1000,LeadAcidBattery,Diesel,0.0
1001,LeadAcidBattery,Power,24.437183612757977
1001,LeadAcidBattery,Diesel,0.0
1002,LeadAcidBattery,Power,28.425650864448794
1002,LeadAcidBattery,Diesel,0.0
1003,LeadAcidBattery,Power,27.913990513109326
1003,LeadAcidBattery,Diesel,0.0
1004,LeadAcidBattery,Power,30.508270210254707
1004,LeadAcidBattery,Diesel,0.0
1005,LeadAcidBattery,Power,11.913102775581901
1005,LeadAcidBattery,Diesel,0.0
1006,LeadAcidBattery,Power,0.0
1006,LeadAcidBattery,Diesel,0.0
1007,LeadAcidBattery,Power,9.392975397145367
1007,LeadAcidBattery,Diesel,0.0
1008,LeadAcidBattery,Power,23.74218215792709
1008,LeadAcidBattery,Diesel,0.0
1009,LeadAcidBattery,Power,0.0
1009,LeadAcidBattery,Diesel,0.0
1010,LeadAcidBattery,Power,20.35016448805446
1010,LeadAcidBattery,Diesel,0.0
1011,LeadAcidBattery,Power,27.838544857927104
1011,LeadAcidBattery,Diesel,0.0
1012,LeadAcidBattery,Power,37.01633140961793
1012,LeadAcidBattery,Diesel,0.0
1013,LeadAcidBattery,Power,26.6708124725516
1013,LeadAcidBattery,Diesel,0.0
1014,LeadAcidBattery,Power,0.0
1014,LeadAcidBattery,Diesel,0.0
1015,LeadAcidBattery,Power,20.497594942599918
1015,LeadAcidBattery,Diesel,0.0
1016,LeadAcidBattery,Power,28.57246330838823
1016,LeadAcidBattery,Diesel,0.0
1017,LeadAcidBattery,Power,40.93948653280633
1017,LeadAcidBattery,Diesel,0.0
1018,LeadAcidBattery,Power,33.1475836360123
1018,LeadAcidBattery,Diesel,0.0
1019,LeadAcidBattery,Power,14.692066051339463
1019,LeadAcidBattery,Diesel,0.0
1020,LeadAcidBattery,Power,0.0
1020,LeadAcidBattery,Diesel,0.0
1021,LeadAcidBattery,Power,16.348978648660523
1021,LeadAcidBattery,Diesel,0.0
1022,LeadAcidBattery,Power,0.0
1022,LeadAcidBattery,Diesel,0.0
1023,LeadAcidBattery,Power,20.584347826086958
1023,LeadAcidBattery,Diesel,0.0
1024,LeadAcidBattery,Power,18.402255347101455
1024,LeadAcidBattery,Diesel,0.0
1025,LeadAcidBattery,Power,38.98660317318841
1025,LeadAcidBattery,Diesel,0.0
1026,LeadAcidBattery,Power,49.763004765788324
1026,LeadAcidBattery,Diesel,0.0
1027,LeadAcidBattery,Power,52.89512699475187
1027,LeadAcidBattery,Diesel,0.0
1028,LeadAcidBattery,Power,26.22431452220027
1028,LeadAcidBattery,Diesel,0.0
1029,LeadAcidBattery,Power,10.992895742072918
1029,LeadAcidBattery,Diesel,0.0
1030,LeadAcidBattery,Power,2.284395630127367
1030,LeadAcidBattery,Diesel,0.0
1031,LeadAcidBattery,Power,0.0
1031,LeadAcidBattery,Diesel,0.0
1032,LeadAcidBattery,Power,0.0
1032,LeadAcidBattery,Diesel,0.0
1033,LeadAcidBattery,Power,20.584347826086958
1033,LeadAcidBattery,Diesel,0.0
1034,LeadAcidBattery,Power,30.006996963109355
1034,LeadAcidBattery,Diesel,0.0
1035,LeadAcidBattery,Power,50.59134478919631
1035,LeadAcidBattery,Diesel,0.0
1036,LeadAcidBattery,Power,71.17569261528327
1036,LeadAcidBattery,Diesel,0.0
1037,LeadAcidBattery,Power,89.77922573970136
1037,LeadAcidBattery,Diesel,0.0
1038,LeadAcidBattery,Power,110.36357356578831
1038,LeadAcidBattery,Diesel,0.0
1039,LeadAcidBattery,Power,130.94792139187527
1039,LeadAcidBattery,Diesel,0.0
1040,LeadAcidBattery,Power,104.27710891932367
1040,LeadAcidBattery,Diesel,0.0
1041,LeadAcidBattery,Power,77.60629644677206
1041,LeadAcidBattery,Diesel,0.0
1042,LeadAcidBattery,Power,98.19064427285902
1042,LeadAcidBattery,Diesel,0.0
1043,LeadAcidBattery,Power,112.76971453667106
1043,LeadAcidBattery,Diesel,0.0
1044,LeadAcidBattery,Power,86.09890206411946
1044,LeadAcidBattery,Diesel,0.0
1045,LeadAcidBattery,Power,59.428089591567854
1045,LeadAcidBattery,Diesel,0.0
1046,LeadAcidBattery,Power,80.01243741765481
1046,LeadAcidBattery,Diesel,0.0
1047,LeadAcidBattery,Power,53.341624945103206
1047,LeadAcidBattery,Diesel,0.0
1048,LeadAcidBattery,Power,26.6708124725516
1048,LeadAcidBattery,Diesel,0.0
1049,LeadAcidBattery,Power,0.0
1049,LeadAcidBattery,Diesel,0.0
1050,LeadAcidBattery,Power,0.0
1050,LeadAcidBattery,Diesel,0.0
1051,LeadAcidBattery,Power,2.1858688937637147
1051,LeadAcidBattery,Diesel,0.0
1052,LeadAcidBattery,Power,0.0
1052,LeadAcidBattery,Diesel,0.0
1053,LeadAcidBattery,Power,0.0
1053,LeadAcidBattery,Diesel,0.0
1054,LeadAcidBattery,Power,17.19299573805446
1054,LeadAcidBattery,Diesel,0.0
1055,LeadAcidBattery,Power,34.70397977156345
1055,LeadAcidBattery,Diesel,0.0
1056,LeadAcidBattery,Power,55.28832759765041
1056,LeadAcidBattery,Diesel,0.0
1057,LeadAcidBattery,Power,65.14021013570486
1057,LeadAcidBattery,Diesel,0.0
1058,LeadAcidBattery,Power,38.46939766315326
1058,LeadAcidBattery,Diesel,0.0
1059,LeadAcidBattery,Power,11.79858519060166
1059,LeadAcidBattery,Diesel,0.0
1060,LeadAcidBattery,Power,31.634173315019755
1060,LeadAcidBattery,Diesel,0.0
1061,LeadAcidBattery,Power,51.90039553943785
1061,LeadAcidBattery,Diesel,0.0
1062,LeadAcidBattery,Power,25.229583066886253
1062,LeadAcidBattery,Diesel,0.0
1063,LeadAcidBattery,Power,45.81393089297321
1063,LeadAcidBattery,Diesel,0.0
1064,LeadAcidBattery,Power,19.14311842042161
1064,LeadAcidBattery,Diesel,0.0
1065,LeadAcidBattery,Power,36.17554741453667
1065,LeadAcidBattery,Diesel,0.0
1066,LeadAcidBattery,Power,54.12003334804568
1066,LeadAcidBattery,Diesel,0.0
1067,LeadAcidBattery,Power,74.70438117413264
1067,LeadAcidBattery,Diesel,0.0
1068,LeadAcidBattery,Power,48.03356870158103
1068,LeadAcidBattery,Diesel,0.0
1069,LeadAcidBattery,Power,21.362756229029433
1069,LeadAcidBattery,Diesel,0.0
1070,LeadAcidBattery,Power,41.94710405511639
1070,LeadAcidBattery,Diesel,0.0
1071,LeadAcidBattery,Power,26.6708124725516
1071,LeadAcidBattery,Diesel,0.0
1072,LeadAcidBattery,Power,0.0
1072,LeadAcidBattery,Diesel,0.0
1073,LeadAcidBattery,Power,11.820012335024153
1073,LeadAcidBattery,Diesel,0.0
1074,LeadAcidBattery,Power,11.75552250035135
1074,LeadAcidBattery,Diesel,0.0
1075,LeadAcidBattery,Power,0.0
1075,LeadAcidBattery,Diesel,0.0
1076,LeadAcidBattery,Power,1.0421771619455384
1076,LeadAcidBattery,Diesel,0.0
1077,LeadAcidBattery,Power,0.0
1077,LeadAcidBattery,Diesel,0.0
1078,LeadAcidBattery,Power,20.30411630623627
1078,LeadAcidBattery,Diesel,0.0
1079,LeadAcidBattery,Power,37.49614443974528
1079,LeadAcidBattery,Diesel,0.0
1080,LeadAcidBattery,Power,58.080492265832234
1080,LeadAcidBattery,Diesel,0.0
1081,LeadAcidBattery,Power,47.70638384088714
1081,LeadAcidBattery,Diesel,0.0
1082,LeadAcidBattery,Power,65.5145542380325
1082,LeadAcidBattery,Diesel,0.0
1083,LeadAcidBattery,Power,86.09890206411946
1083,LeadAcidBattery,Diesel,0.0
1084,LeadAcidBattery,Power,106.68324989020641
1084,LeadAcidBattery,Diesel,0.0
1085,LeadAcidBattery,Power,80.01243741765481
1085,LeadAcidBattery,Diesel,0.0
1086,LeadAcidBattery,Power,53.341624945103206
1086,LeadAcidBattery,Diesel,0.0
1087,LeadAcidBattery,Power,26.6708124725516
1087,LeadAcidBattery,Diesel,0.0
1088,LeadAcidBattery,Power,0.0
1088,LeadAcidBattery,Diesel,0.0
1089,LeadAcidBattery,Power,6.499007383509003
1089,LeadAcidBattery,Diesel,0.0
1090,LeadAcidBattery,Power,26.04332453065436
1090,LeadAcidBattery,Diesel,0.0
1091,LeadAcidBattery,Power,0.0
1091,LeadAcidBattery,Diesel,0.0
1092,LeadAcidBattery,Power,0.0
1092,LeadAcidBattery,Diesel,0.0
1093,LeadAcidBattery,Power,20.584347826086958
1093,LeadAcidBattery,Diesel,0.0
1094,LeadAcidBattery,Power,0.0
1094,LeadAcidBattery,Diesel,0.0
1095,LeadAcidBattery,Power,20.584347826086958
1095,LeadAcidBattery,Diesel,0.0
1096,LeadAcidBattery,Power,17.66367825959597
1096,LeadAcidBattery,Diesel,0.0
1097,LeadAcidBattery,Power,11.64743149007468
1097,LeadAcidBattery,Diesel,0.0
1098,LeadAcidBattery,Power,28.654410523583678
1098,LeadAcidBattery,Diesel,0.0
1099,LeadAcidBattery,Power,23.254301425581897
1099,LeadAcidBattery,Diesel,0.0
1100,LeadAcidBattery,Power,0.0
1100,LeadAcidBattery,Diesel,0.0
1101,LeadAcidBattery,Power,16.902192901163787
1101,LeadAcidBattery,Diesel,0.0
1102,LeadAcidBattery,Power,7.557326330127346
1102,LeadAcidBattery,Diesel,0.0
1103,LeadAcidBattery,Power,0.0
1103,LeadAcidBattery,Diesel,0.0
1104,LeadAcidBattery,Power,0.0
1104,LeadAcidBattery,Diesel,0.0
1105,LeadAcidBattery,Power,20.584347826086958
1105,LeadAcidBattery,Diesel,0.0
1106,LeadAcidBattery,Power,26.6708124725516
1106,LeadAcidBattery,Diesel,0.0
1107,LeadAcidBattery,Power,0.0
1107,LeadAcidBattery,Diesel,0.0
1108,LeadAcidBattery,Power,20.584347826086958
1108,LeadAcidBattery,Diesel,0.0
1109,LeadAcidBattery,Power,0.0
1109,LeadAcidBattery,Diesel,0.0
1110,LeadAcidBattery,Power,20.584347826086958
1110,LeadAcidBattery,Diesel,0.0
1111,LeadAcidBattery,Power,0.0
1111,LeadAcidBattery,Diesel,0.0
1112,LeadAcidBattery,Power,15.920014219872638
1112,LeadAcidBattery,Diesel,0.0
1113,LeadAcidBattery,Power,36.504362045959596
1113,LeadAcidBattery,Diesel,0.0
1114,LeadAcidBattery,Power,57.08870987204655
1114,LeadAcidBattery,Diesel,0.0
1115,LeadAcidBattery,Power,77.6730576981335
1115,LeadAcidBattery,Diesel,0.0
1116,LeadAcidBattery,Power,98.25740552422046
1116,LeadAcidBattery,Diesel,0.0
1117,LeadAcidBattery,Power,71.58659305166886
1117,LeadAcidBattery,Diesel,0.0
1118,LeadAcidBattery,Power,44.91578057911725
1118,LeadAcidBattery,Diesel,0.0
1119,LeadAcidBattery,Power,18.244968106565654
1119,LeadAcidBattery,Diesel,0.0
1120,LeadAcidBattery,Power,26.6708124725516
1120,LeadAcidBattery,Diesel,0.0
1121,LeadAcidBattery,Power,0.0
1121,LeadAcidBattery,Diesel,0.0
1122,LeadAcidBattery,Power,16.85310783956961
1122,LeadAcidBattery,Diesel,0.0
1123,LeadAcidBattery,Power,33.59155814126043
1123,LeadAcidBattery,Diesel,0.0
1124,LeadAcidBattery,Power,6.920745668708829
1124,LeadAcidBattery,Diesel,0.0
1125,LeadAcidBattery,Power,3.6405068528546387
1125,LeadAcidBattery,Diesel,0.0
1126,LeadAcidBattery,Power,0.0
1126,LeadAcidBattery,Diesel,0.0
1127,LeadAcidBattery,Power,0.0
1127,LeadAcidBattery,Diesel,0.0
1128,LeadAcidBattery,Power,7.337638133509007
1128,LeadAcidBattery,Diesel,0.0
1129,LeadAcidBattery,Power,0.0
1129,LeadAcidBattery,Diesel,0.0
1130,LeadAcidBattery,Power,0.0
1130,LeadAcidBattery,Diesel,0.0
1131,LeadAcidBattery,Power,17.58103540623628
1131,LeadAcidBattery,Diesel,0.0
1132,LeadAcidBattery,Power,27.721780357927095
1132,LeadAcidBattery,Diesel,0.0
1133,LeadAcidBattery,Power,43.40479167325427
1133,LeadAcidBattery,Diesel,0.0
1134,LeadAcidBattery,Power,26.6708124725516
1134,LeadAcidBattery,Diesel,0.0
1135,LeadAcidBattery,Power,0.0
1135,LeadAcidBattery,Diesel,0.0
1136,LeadAcidBattery,Power,20.584347826086958
1136,LeadAcidBattery,Diesel,0.0
1137,LeadAcidBattery,Power,34.910666791414144
1137,LeadAcidBattery,Diesel,0.0
1138,LeadAcidBattery,Power,38.8437417654809
1138,LeadAcidBattery,Diesel,0.0
1139,LeadAcidBattery,Power,59.428089591567854
1139,LeadAcidBattery,Diesel,0.0
1140,LeadAcidBattery,Power,80.01243741765481
1140,LeadAcidBattery,Diesel,0.0
1141,LeadAcidBattery,Power,53.341624945103206
1141,LeadAcidBattery,Diesel,0.0
1142,LeadAcidBattery,Power,26.6708124725516
1142,LeadAcidBattery,Diesel,0.0
1143,LeadAcidBattery,Power,0.0
1143,LeadAcidBattery,Diesel,0.0
1144,LeadAcidBattery,Power,20.584347826086958
1144,LeadAcidBattery,Diesel,0.0
1145,LeadAcidBattery,Power,41.168695652173916
1145,LeadAcidBattery,Diesel,0.0
1146,LeadAcidBattery,Power,60.637459249319285
1146,LeadAcidBattery,Diesel,0.0
1147,LeadAcidBattery,Power,73.78505413737373
1147,LeadAcidBattery,Diesel,0.0
1148,LeadAcidBattery,Power,47.11424166482213
1148,LeadAcidBattery,Diesel,0.0
1149,LeadAcidBattery,Power,20.443429192270532
1149,LeadAcidBattery,Diesel,0.0
1150,LeadAcidBattery,Power,23.954640666688626
1150,LeadAcidBattery,Diesel,0.0
1151,LeadAcidBattery,Power,16.89767032292491
1151,LeadAcidBattery,Diesel,0.0
1152,LeadAcidBattery,Power,0.0
1152,LeadAcidBattery,Diesel,0.0
1153,LeadAcidBattery,Power,1.4305972153271824
1153,LeadAcidBattery,Diesel,0.0
1154,LeadAcidBattery,Power,0.0
1154,LeadAcidBattery,Diesel,0.0
1155,LeadAcidBattery,Power,0.0
1155,LeadAcidBattery,Diesel,0.0
1156,LeadAcidBattery,Power,7.5670067789635524
1156,LeadAcidBattery,Diesel,0.0
1157,LeadAcidBattery,Power,11.882373548836199
1157,LeadAcidBattery,Diesel,0.0
1158,LeadAcidBattery,Power,26.6708124725516
1158,LeadAcidBattery,Diesel,0.0
1159,LeadAcidBattery,Power,0.0
1159,LeadAcidBattery,Diesel,0.0
1160,LeadAcidBattery,Power,6.579047919872631
1160,LeadAcidBattery,Diesel,0.0
1161,LeadAcidBattery,Power,18.204725153381624
1161,LeadAcidBattery,Diesel,0.0
1162,LeadAcidBattery,Power,0.0
1162,LeadAcidBattery,Diesel,0.0
1163,LeadAcidBattery,Power,16.02629448047869
1163,LeadAcidBattery,Diesel,0.0
1164,LeadAcidBattery,Power,0.0
1164,LeadAcidBattery,Diesel,0.0
1165,LeadAcidBattery,Power,16.51693304411508
1165,LeadAcidBattery,Diesel,0.0
1166,LeadAcidBattery,Power,0.0
1166,LeadAcidBattery,Diesel,0.0
1167,LeadAcidBattery,Power,0.0
1167,LeadAcidBattery,Diesel,0.0
1168,LeadAcidBattery,Power,15.342907941084771
1168,LeadAcidBattery,Diesel,0.0
1169,LeadAcidBattery,Power,9.416186470048338
1169,LeadAcidBattery,Diesel,0.0
1170,LeadAcidBattery,Power,30.000534296135296
1170,LeadAcidBattery,Diesel,0.0
1171,LeadAcidBattery,Power,25.852510290250372
1171,LeadAcidBattery,Diesel,0.0
1172,LeadAcidBattery,Power,0.0
1172,LeadAcidBattery,Diesel,0.0
1173,LeadAcidBattery,Power,0.0
1173,LeadAcidBattery,Diesel,0.0
1174,LeadAcidBattery,Power,0.0
1174,LeadAcidBattery,Diesel,0.0
1175,LeadAcidBattery,Power,0.0
1175,LeadAcidBattery,Diesel,0.0
1176,LeadAcidBattery,Power,2.4672154062362743
1176,LeadAcidBattery,Diesel,0.0
1177,LeadAcidBattery,Power,17.13751989429073
1177,LeadAcidBattery,Diesel,0.0
1178,LeadAcidBattery,Power,0.0
1178,LeadAcidBattery,Diesel,0.0
1179,LeadAcidBattery,Power,20.584347826086958
1179,LeadAcidBattery,Diesel,0.0
1180,LeadAcidBattery,Power,41.168695652173916
1180,LeadAcidBattery,Diesel,0.0
1181,LeadAcidBattery,Power,14.497883179622317
1181,LeadAcidBattery,Diesel,0.0
1182,LeadAcidBattery,Power,35.082231005709275
1182,LeadAcidBattery,Diesel,0.0
1183,LeadAcidBattery,Power,55.66657883179623
1183,LeadAcidBattery,Diesel,0.0
1184,LeadAcidBattery,Power,60.9103940720246
1184,LeadAcidBattery,Diesel,0.0
1185,LeadAcidBattery,Power,34.239581599473
1185,LeadAcidBattery,Diesel,0.0
1186,LeadAcidBattery,Power,53.341624945103206
1186,LeadAcidBattery,Diesel,0.0
1187,LeadAcidBattery,Power,26.6708124725516
1187,LeadAcidBattery,Diesel,0.0
1188,LeadAcidBattery,Power,0.0
1188,LeadAcidBattery,Diesel,0.0
1189,LeadAcidBattery,Power,0.0
1189,LeadAcidBattery,Diesel,0.0
1190,LeadAcidBattery,Power,20.584347826086958
1190,LeadAcidBattery,Diesel,0.0
1191,LeadAcidBattery,Power,0.0
1191,LeadAcidBattery,Diesel,0.0
1192,LeadAcidBattery,Power,1.4272850742204923
1192,LeadAcidBattery,Diesel,0.0
1193,LeadAcidBattery,Power,10.75653780772948
1193,LeadAcidBattery,Diesel,0.0
1194,LeadAcidBattery,Power,31.340885633816438
1194,LeadAcidBattery,Diesel,0.0
1195,LeadAcidBattery,Power,51.925233459903396
1195,LeadAcidBattery,Diesel,0.0
1196,LeadAcidBattery,Power,53.80007210704876
1196,LeadAcidBattery,Diesel,0.0
1197,LeadAcidBattery,Power,34.40198666934565
1197,LeadAcidBattery,Diesel,0.0
1198,LeadAcidBattery,Power,16.14803201194555
1198,LeadAcidBattery,Diesel,0.0
1199,LeadAcidBattery,Power,0.0
1199,LeadAcidBattery,Diesel,0.0
1200,LeadAcidBattery,Power,0.0
1200,LeadAcidBattery,Diesel,0.0
1201,LeadAcidBattery,Power,10.94216585169083
1201,LeadAcidBattery,Diesel,0.0
1202,LeadAcidBattery,Power,0.0
1202,LeadAcidBattery,Diesel,0.0
1203,LeadAcidBattery,Power,11.785534960781732
1203,LeadAcidBattery,Diesel,0.0
1204,LeadAcidBattery,Power,22.175505821563462
1204,LeadAcidBattery,Diesel,0.0
1205,LeadAcidBattery,Power,0.0
1205,LeadAcidBattery,Diesel,0.0
1206,LeadAcidBattery,Power,0.0
1206,LeadAcidBattery,Diesel,0.0
1207,LeadAcidBattery,Power,1.8038778122529582
1207,LeadAcidBattery,Diesel,0.0
1208,LeadAcidBattery,Power,8.34419504576197
1208,LeadAcidBattery,Diesel,0.0
1209,LeadAcidBattery,Power,13.706470309573998
1209,LeadAcidBattery,Diesel,0.0
1210,LeadAcidBattery,Power,34.290818135660956
1210,LeadAcidBattery,Diesel,0.0
1211,LeadAcidBattery,Power,32.132330050988145
1211,LeadAcidBattery,Diesel,0.0
1212,LeadAcidBattery,Power,21.07199556480018
1212,LeadAcidBattery,Diesel,0.0
1213,LeadAcidBattery,Power,3.143468655884945
1213,LeadAcidBattery,Diesel,0.0
1214,LeadAcidBattery,Power,0.0
1214,LeadAcidBattery,Diesel,0.0
1215,LeadAcidBattery,Power,0.0
1215,LeadAcidBattery,Diesel,0.0
1216,LeadAcidBattery,Power,0.016265380127354234
1216,LeadAcidBattery,Diesel,0.0
1217,LeadAcidBattery,Power,0.0
1217,LeadAcidBattery,Diesel,0.0
1218,LeadAcidBattery,Power,3.6474510304787024
1218,LeadAcidBattery,Diesel,0.0
1219,LeadAcidBattery,Power,6.431107959442244
1219,LeadAcidBattery,Diesel,0.0
1220,LeadAcidBattery,Power,3.33614816567853
1220,LeadAcidBattery,Diesel,0.0
1221,LeadAcidBattery,Power,7.362447335551185
1221,LeadAcidBattery,Diesel,0.0
1222,LeadAcidBattery,Power,24.100897637242003
1222,LeadAcidBattery,Diesel,0.0
1223,LeadAcidBattery,Power,44.68524546332896
1223,LeadAcidBattery,Diesel,0.0
1224,LeadAcidBattery,Power,65.26959328941592
1224,LeadAcidBattery,Diesel,0.0
1225,LeadAcidBattery,Power,38.59878081686432
1225,LeadAcidBattery,Diesel,0.0
1226,LeadAcidBattery,Power,59.183128642951274
1226,LeadAcidBattery,Diesel,0.0
1227,LeadAcidBattery,Power,79.76747646903823
1227,LeadAcidBattery,Diesel,0.0
1228,LeadAcidBattery,Power,99.14851915709268
1228,LeadAcidBattery,Diesel,0.0
1229,LeadAcidBattery,Power,72.47770668454108
1229,LeadAcidBattery,Diesel,0.0
1230,LeadAcidBattery,Power,45.80689421198947
1230,LeadAcidBattery,Diesel,0.0
1231,LeadAcidBattery,Power,66.39124203807643
1231,LeadAcidBattery,Diesel,0.0
1232,LeadAcidBattery,Power,39.720429565524825
1232,LeadAcidBattery,Diesel,0.0
1233,LeadAcidBattery,Power,60.30477739161178
1233,LeadAcidBattery,Diesel,0.0
1234,LeadAcidBattery,Power,80.88912521769873
1234,LeadAcidBattery,Diesel,0.0
1235,LeadAcidBattery,Power,54.21831274514713
1235,LeadAcidBattery,Diesel,0.0
1236,LeadAcidBattery,Power,74.80266057123409
1236,LeadAcidBattery,Diesel,0.0
1237,LeadAcidBattery,Power,48.13184809868248
1237,LeadAcidBattery,Diesel,0.0
1238,LeadAcidBattery,Power,68.71619592476944
