Year,Hour,Fuel,Value
2030,8490,FireWood,-0.0
2030,8491,Power,-0.0
2030,8491,Heat,-0.0
2030,8491,Mobility,-0.0
2030,8491,Cooking,-0.0
2030,8491,Diesel,-0.0
2030,8491,FireWood,-0.0
2030,8492,Power,-0.0
2030,8492,Heat,-0.0
2030,8492,Mobility,-0.0
2030,8492,Cooking,-0.0
2030,8492,Diesel,-0.0
2030,8492,FireWood,-0.0
2030,8493,Power,-0.0
2030,8493,Heat,-0.0
2030,8493,Mobility,-0.0
2030,8493,Cooking,-0.0
2030,8493,Diesel,-0.0
2030,8493,FireWood,-0.0
2030,8494,Power,-0.0
2030,8494,Heat,-0.0
2030,8494,Mobility,-0.0
2030,8494,Cooking,-0.0
2030,8494,Diesel,-0.0
2030,8494,FireWood,-0.0
2030,8495,Power,-0.0
2030,8495,Heat,-0.0
2030,8495,Mobility,-0.0
2030,8495,Cooking,-0.0
2030,8495,Diesel,-0.0
2030,8495,FireWood,-0.0
2030,8496,Power,-0.0
2030,8496,Heat,-0.0
2030,8496,Mobility,-0.0
2030,8496,Cooking,-0.0
2030,8496,Diesel,-0.0
2030,8496,FireWood,-0.0
2030,8497,Power,-0.0
2030,8497,Heat,-0.0
2030,8497,Mobility,-0.0
2030,8497,Cooking,-0.0
2030,8497,Diesel,-0.0
2030,8497,FireWood,-0.0
2030,8498,Power,-0.0
2030,8498,Heat,-0.0
2030,8498,Mobility,-0.0
2030,8498,Cooking,-0.0
2030,8498,Diesel,-0.0
2030,8498,FireWood,-0.0
2030,8499,Power,-0.0
2030,8499,Heat,-0.0
2030,8499,Mobility,-0.0
2030,8499,Cooking,-0.0
2030,8499,Diesel,-0.0
2030,8499,FireWood,-0.0
2030,8500,Power,-0.0
2030,8500,Heat,-0.0
2030,8500,Mobility,-0.0
2030,8500,Cooking,-0.0
2030,8500,Diesel,-0.0
2030,8500,FireWood,-0.0
2030,8501,Power,-0.0
2030,8501,Heat,-0.0
2030,8501,Mobility,-0.0
2030,8501,Cooking,-0.0
2030,8501,Diesel,-0.0
2030,8501,FireWood,-0.0
2030,8502,Power,-0.0
2030,8502,Heat,-0.0
2030,8502,Mobility,-0.0
2030,8502,Cooking,-0.0
2030,8502,Diesel,-0.0
2030,8502,FireWood,-0.0
2030,8503,Power,-0.0
2030,8503,Heat,-0.0
2030,8503,Mobility,-0.0
2030,8503,Cooking,-4.440892098500626e-16
2030,8503,Diesel,-0.0
2030,8503,FireWood,-0.0
2030,8504,Power,-0.0
2030,8504,Heat,-0.0
2030,8504,Mobility,-0.0
2030,8504,Cooking,-0.0
2030,8504,Diesel,-0.0
2030,8504,FireWood,-0.0
2030,8505,Power,-0.0
2030,8505,Heat,-0.0
2030,8505,Mobility,-0.0
2030,8505,Cooking,-0.0
2030,8505,Diesel,-0.0
2030,8505,FireWood,-0.0
2030,8506,Power,-0.0
2030,8506,Heat,-0.0
2030,8506,Mobility,-0.0
2030,8506,Cooking,-0.0
2030,8506,Diesel,-0.0
2030,8506,FireWood,-0.0
2030,8507,Power,-1.4210854715202004e-14
2030,8507,Heat,-0.0
2030,8507,Mobility,-0.0
2030,8507,Cooking,-4.440892098500626e-16
2030,8507,Diesel,-0.0
2030,8507,FireWood,-0.0
2030,8508,Power,-0.0
2030,8508,Heat,-0.0
2030,8508,Mobility,-0.0
2030,8508,Cooking,-0.0
2030,8508,Diesel,-0.0
2030,8508,FireWood,-0.0
2030,8509,Power,-0.0
2030,8509,Heat,-0.0
2030,8509,Mobility,-0.0
2030,8509,Cooking,-4.440892098500626e-16
2030,8509,Diesel,-0.0
2030,8509,FireWood,-0.0
2030,8510,Power,-0.0
2030,8510,Heat,-0.0
2030,8510,Mobility,-0.0
2030,8510,Cooking,-0.0
2030,8510,Diesel,-0.0
2030,8510,FireWood,-0.0
2030,8511,Power,-0.0
2030,8511,Heat,-0.0
2030,8511,Mobility,-0.0
2030,8511,Cooking,-4.440892098500626e-16
2030,8511,Diesel,-0.0
2030,8511,FireWood,-0.0
2030,8512,Power,-0.0
2030,8512,Heat,-0.0
2030,8512,Mobility,-0.0
2030,8512,Cooking,-4.440892098500626e-16
2030,8512,Diesel,-0.0
2030,8512,FireWood,-0.0
2030,8513,Power,-0.0
2030,8513,Heat,-0.0
2030,8513,Mobility,-0.0
2030,8513,Cooking,-0.0
2030,8513,Diesel,-0.0
2030,8513,FireWood,-0.0
2030,8514,Power,-0.0
2030,8514,Heat,-0.0
2030,8514,Mobility,-0.0
2030,8514,Cooking,-4.440892098500626e-16
2030,8514,Diesel,-0.0
2030,8514,FireWood,-0.0
2030,8515,Power,-0.0
2030,8515,Heat,-0.0
2030,8515,Mobility,-0.0
2030,8515,Cooking,-0.0
2030,8515,Diesel,-0.0
2030,8515,FireWood,-0.0
2030,8516,Power,-0.0
2030,8516,Heat,-0.0
2030,8516,Mobility,-0.0
2030,8516,Cooking,-0.0
2030,8516,Diesel,-0.0
2030,8516,FireWood,-0.0
2030,8517,Power,-0.0
2030,8517,Heat,-0.0
2030,8517,Mobility,-0.0
2030,8517,Cooking,-0.0
2030,8517,Diesel,-0.0
2030,8517,FireWood,-0.0
2030,8518,Power,-0.0
2030,8518,Heat,-0.0
2030,8518,Mobility,-0.0
2030,8518,Cooking,-0.0
2030,8518,Diesel,-0.0
2030,8518,FireWood,-0.0
2030,8519,Power,-0.0
2030,8519,Heat,-0.0
2030,8519,Mobility,-0.0
2030,8519,Cooking,-0.0
2030,8519,Diesel,-0.0
2030,8519,FireWood,-0.0
2030,8520,Power,-0.0
2030,8520,Heat,-0.0
2030,8520,Mobility,-0.0
2030,8520,Cooking,-0.0
2030,8520,Diesel,-0.0
2030,8520,FireWood,-0.0
2030,8521,Power,-1.4210854715202004e-14
2030,8521,Heat,-0.0
2030,8521,Mobility,-0.0
2030,8521,Cooking,-0.0
2030,8521,Diesel,-0.0
2030,8521,FireWood,-0.0
2030,8522,Power,-0.0
2030,8522,Heat,-0.0
2030,8522,Mobility,-0.0
2030,8522,Cooking,-0.0
2030,8522,Diesel,-0.0
2030,8522,FireWood,-0.0
2030,8523,Power,-0.0
2030,8523,Heat,-0.0
2030,8523,Mobility,-0.0
2030,8523,Cooking,-0.0
2030,8523,Diesel,-0.0
2030,8523,FireWood,-0.0
2030,8524,Power,-0.0
2030,8524,Heat,-0.0
2030,8524,Mobility,-0.0
2030,8524,Cooking,-0.0
2030,8524,Diesel,-0.0
2030,8524,FireWood,-0.0
2030,8525,Power,-0.0
2030,8525,Heat,-0.0
2030,8525,Mobility,-0.0
2030,8525,Cooking,-0.0
2030,8525,Diesel,-0.0
2030,8525,FireWood,-0.0
2030,8526,Power,-0.0
2030,8526,Heat,-0.0
2030,8526,Mobility,-0.0
2030,8526,Cooking,-0.0
2030,8526,Diesel,-0.0
2030,8526,FireWood,-0.0
2030,8527,Power,-0.0
2030,8527,Heat,-0.0
2030,8527,Mobility,-0.0
2030,8527,Cooking,-0.0
2030,8527,Diesel,-0.0
2030,8527,FireWood,-0.0
2030,8528,Power,-0.0
2030,8528,Heat,-0.0
2030,8528,Mobility,-0.0
2030,8528,Cooking,-4.440892098500626e-16
2030,8528,Diesel,-0.0
2030,8528,FireWood,-0.0
2030,8529,Power,-0.0
2030,8529,Heat,-0.0
2030,8529,Mobility,-0.0
2030,8529,Cooking,-0.0
2030,8529,Diesel,-0.0
2030,8529,FireWood,-0.0
2030,8530,Power,-0.0
2030,8530,Heat,-0.0
2030,8530,Mobility,-0.0
2030,8530,Cooking,-0.0
2030,8530,Diesel,-0.0
2030,8530,FireWood,-0.0
2030,8531,Power,-0.0
2030,8531,Heat,-0.0
2030,8531,Mobility,-0.0
2030,8531,Cooking,-0.0
2030,8531,Diesel,-0.0
2030,8531,FireWood,-0.0
2030,8532,Power,-0.0
2030,8532,Heat,-0.0
2030,8532,Mobility,-0.0
2030,8532,Cooking,-0.0
2030,8532,Diesel,-0.0
2030,8532,FireWood,-0.0
2030,8533,Power,-0.0
2030,8533,Heat,-0.0
2030,8533,Mobility,-0.0
2030,8533,Cooking,-0.0
2030,8533,Diesel,-0.0
2030,8533,FireWood,-0.0
2030,8534,Power,-0.0
2030,8534,Heat,-0.0
2030,8534,Mobility,-0.0
2030,8534,Cooking,-0.0
2030,8534,Diesel,-0.0
2030,8534,FireWood,-0.0
2030,8535,Power,-0.0
2030,8535,Heat,-0.0
2030,8535,Mobility,-0.0
2030,8535,Cooking,-4.440892098500626e-16
2030,8535,Diesel,-0.0
2030,8535,FireWood,-0.0
2030,8536,Power,-0.0
2030,8536,Heat,-0.0
2030,8536,Mobility,-0.0
2030,8536,Cooking,-0.0
2030,8536,Diesel,-0.0
2030,8536,FireWood,-0.0
2030,8537,Power,-0.0
2030,8537,Heat,-0.0
2030,8537,Mobility,-0.0
2030,8537,Cooking,-0.0
2030,8537,Diesel,-0.0
2030,8537,FireWood,-0.0
2030,8538,Power,-0.0
2030,8538,Heat,-0.0
2030,8538,Mobility,-0.0
2030,8538,Cooking,-0.0
2030,8538,Diesel,-0.0
2030,8538,FireWood,-0.0
2030,8539,Power,-0.0
2030,8539,Heat,-0.0
2030,8539,Mobility,-0.0
2030,8539,Cooking,-4.440892098500626e-16
2030,8539,Diesel,-0.0
2030,8539,FireWood,-0.0
2030,8540,Power,-0.0
2030,8540,Heat,-0.0
2030,8540,Mobility,-0.0
2030,8540,Cooking,-0.0
2030,8540,Diesel,-0.0
2030,8540,FireWood,-0.0
2030,8541,Power,-0.0
2030,8541,Heat,-0.0
2030,8541,Mobility,-0.0
2030,8541,Cooking,-0.0
2030,8541,Diesel,-0.0
2030,8541,FireWood,-0.0
2030,8542,Power,-0.0
2030,8542,Heat,-0.0
2030,8542,Mobility,-0.0
2030,8542,Cooking,-0.0
2030,8542,Diesel,-0.0
2030,8542,FireWood,-0.0
2030,8543,Power,-0.0
2030,8543,Heat,-0.0
2030,8543,Mobility,-0.0
2030,8543,Cooking,-0.0
2030,8543,Diesel,-0.0
2030,8543,FireWood,-0.0
2030,8544,Power,-0.0
2030,8544,Heat,-0.0
2030,8544,Mobility,-0.0
2030,8544,Cooking,-0.0
2030,8544,Diesel,-0.0
2030,8544,FireWood,-0.0
2030,8545,Power,-0.0
2030,8545,Heat,-0.0
2030,8545,Mobility,-0.0
2030,8545,Cooking,-0.0
2030,8545,Diesel,-0.0
2030,8545,FireWood,-0.0
2030,8546,Power,-0.0
2030,8546,Heat,-0.0
2030,8546,Mobility,-0.0
2030,8546,Cooking,-0.0
2030,8546,Diesel,-0.0
2030,8546,FireWood,-0.0
2030,8547,Power,-0.0
2030,8547,Heat,-0.0
2030,8547,Mobility,-0.0
2030,8547,Cooking,-0.0
2030,8547,Diesel,-0.0
2030,8547,FireWood,-0.0
2030,8548,Power,-0.0
2030,8548,Heat,-0.0
2030,8548,Mobility,-0.0
2030,8548,Cooking,-0.0
2030,8548,Diesel,-0.0
2030,8548,FireWood,-0.0
2030,8549,Power,-0.0
2030,8549,Heat,-0.0
2030,8549,Mobility,-0.0
2030,8549,Cooking,-0.0
2030,8549,Diesel,-0.0
2030,8549,FireWood,-0.0
2030,8550,Power,-0.0
2030,8550,Heat,-0.0
2030,8550,Mobility,-0.0
2030,8550,Cooking,-0.0
2030,8550,Diesel,-0.0
2030,8550,FireWood,-0.0
2030,8551,Power,-0.0
2030,8551,Heat,-0.0
2030,8551,Mobility,-0.0
2030,8551,Cooking,-4.440892098500626e-16
2030,8551,Diesel,-0.0
2030,8551,FireWood,-0.0
2030,8552,Power,-0.0
2030,8552,Heat,-0.0
2030,8552,Mobility,-0.0
2030,8552,Cooking,-0.0
2030,8552,Diesel,-0.0
2030,8552,FireWood,-0.0
2030,8553,Power,-0.0
2030,8553,Heat,-0.0
2030,8553,Mobility,-0.0
2030,8553,Cooking,-0.0
2030,8553,Diesel,-0.0
2030,8553,FireWood,-0.0
2030,8554,Power,-0.0
2030,8554,Heat,-0.0
2030,8554,Mobility,-0.0
2030,8554,Cooking,-0.0
2030,8554,Diesel,-0.0
2030,8554,FireWood,-0.0
2030,8555,Power,-0.0
2030,8555,Heat,-0.0
2030,8555,Mobility,-0.0
2030,8555,Cooking,-4.440892098500626e-16
2030,8555,Diesel,-0.0
2030,8555,FireWood,-0.0
2030,8556,Power,-0.0
2030,8556,Heat,-0.0
2030,8556,Mobility,-0.0
2030,8556,Cooking,-0.0
2030,8556,Diesel,-0.0
2030,8556,FireWood,-0.0
2030,8557,Power,-0.0
2030,8557,Heat,-0.0
2030,8557,Mobility,-0.0
2030,8557,Cooking,-4.440892098500626e-16
2030,8557,Diesel,-0.0
2030,8557,FireWood,-0.0
2030,8558,Power,-0.0
2030,8558,Heat,-0.0
2030,8558,Mobility,-0.0
2030,8558,Cooking,-0.0
2030,8558,Diesel,-0.0
2030,8558,FireWood,-0.0
2030,8559,Power,-0.0
2030,8559,Heat,-0.0
2030,8559,Mobility,-0.0
2030,8559,Cooking,-4.440892098500626e-16
2030,8559,Diesel,-0.0
2030,8559,FireWood,-0.0
2030,8560,Power,-0.0
2030,8560,Heat,-0.0
2030,8560,Mobility,-0.0
2030,8560,Cooking,-0.0
2030,8560,Diesel,-0.0
2030,8560,FireWood,-0.0
2030,8561,Power,-0.0
2030,8561,Heat,-0.0
2030,8561,Mobility,-0.0
2030,8561,Cooking,-0.0
2030,8561,Diesel,-0.0
2030,8561,FireWood,-0.0
2030,8562,Power,-0.0
2030,8562,Heat,-0.0
2030,8562,Mobility,-0.0
2030,8562,Cooking,-0.0
2030,8562,Diesel,-0.0
2030,8562,FireWood,-0.0
2030,8563,Power,-0.0
2030,8563,Heat,-0.0
2030,8563,Mobility,-0.0
2030,8563,Cooking,-4.440892098500626e-16
2030,8563,Diesel,-0.0
2030,8563,FireWood,-0.0
2030,8564,Power,-0.0
2030,8564,Heat,-0.0
2030,8564,Mobility,-0.0
2030,8564,Cooking,-0.0
2030,8564,Diesel,-0.0
2030,8564,FireWood,-0.0
2030,8565,Power,-1.4210854715202004e-14
2030,8565,Heat,-0.0
2030,8565,Mobility,-0.0
2030,8565,Cooking,-0.0
2030,8565,Diesel,-0.0
2030,8565,FireWood,-0.0
2030,8566,Power,-1.4210854715202004e-14
2030,8566,Heat,-0.0
2030,8566,Mobility,-0.0
2030,8566,Cooking,-0.0
2030,8566,Diesel,-0.0
2030,8566,FireWood,-0.0
2030,8567,Power,-0.0
2030,8567,Heat,-0.0
2030,8567,Mobility,-0.0
2030,8567,Cooking,-0.0
2030,8567,Diesel,-0.0
2030,8567,FireWood,-0.0
2030,8568,Power,-0.0
2030,8568,Heat,-0.0
2030,8568,Mobility,-0.0
2030,8568,Cooking,-0.0
2030,8568,Diesel,-0.0
2030,8568,FireWood,-0.0
2030,8569,Power,-0.0
2030,8569,Heat,-0.0
2030,8569,Mobility,-0.0
2030,8569,Cooking,-0.0
2030,8569,Diesel,-0.0
2030,8569,FireWood,-0.0
2030,8570,Power,-0.0
2030,8570,Heat,-0.0
2030,8570,Mobility,-0.0
2030,8570,Cooking,-0.0
2030,8570,Diesel,-0.0
2030,8570,FireWood,-0.0
2030,8571,Power,-0.0
2030,8571,Heat,-0.0
2030,8571,Mobility,-0.0
2030,8571,Cooking,-0.0
2030,8571,Diesel,-0.0
2030,8571,FireWood,-0.0
2030,8572,Power,-0.0
2030,8572,Heat,-0.0
2030,8572,Mobility,-0.0
2030,8572,Cooking,-0.0
2030,8572,Diesel,-0.0
2030,8572,FireWood,-0.0
2030,8573,Power,-0.0
2030,8573,Heat,-0.0
2030,8573,Mobility,-0.0
2030,8573,Cooking,-0.0
2030,8573,Diesel,-0.0
2030,8573,FireWood,-0.0
2030,8574,Power,-1.4210854715202004e-14
2030,8574,Heat,-0.0
2030,8574,Mobility,-0.0
2030,8574,Cooking,-0.0
2030,8574,Diesel,-0.0
2030,8574,FireWood,-0.0
2030,8575,Power,-0.0
2030,8575,Heat,-0.0
2030,8575,Mobility,-0.0
2030,8575,Cooking,-0.0
2030,8575,Diesel,-0.0
2030,8575,FireWood,-0.0
2030,8576,Power,-0.0
2030,8576,Heat,-0.0
2030,8576,Mobility,-0.0
2030,8576,Cooking,-0.0
2030,8576,Diesel,-0.0
2030,8576,FireWood,-0.0
2030,8577,Power,-0.0
2030,8577,Heat,-0.0
2030,8577,Mobility,-0.0
2030,8577,Cooking,-0.0
2030,8577,Diesel,-0.0
2030,8577,FireWood,-0.0
2030,8578,Power,-0.0
2030,8578,Heat,-0.0
2030,8578,Mobility,-0.0
2030,8578,Cooking,-0.0
2030,8578,Diesel,-0.0
2030,8578,FireWood,-0.0
2030,8579,Power,-0.0
2030,8579,Heat,-0.0
2030,8579,Mobility,-0.0
2030,8579,Cooking,-0.0
2030,8579,Diesel,-0.0
2030,8579,FireWood,-0.0
2030,8580,Power,-0.0
2030,8580,Heat,-0.0
2030,8580,Mobility,-0.0
2030,8580,Cooking,-4.440892098500626e-16
2030,8580,Diesel,-0.0
2030,8580,FireWood,-0.0
2030,8581,Power,-0.0
2030,8581,Heat,-0.0
2030,8581,Mobility,-0.0
2030,8581,Cooking,-0.0
2030,8581,Diesel,-0.0
2030,8581,FireWood,-0.0
2030,8582,Power,-0.0
2030,8582,Heat,-0.0
2030,8582,Mobility,-0.0
2030,8582,Cooking,-4.440892098500626e-16
2030,8582,Diesel,-0.0
2030,8582,FireWood,-0.0
2030,8583,Power,-1.4210854715202004e-14
2030,8583,Heat,-0.0
2030,8583,Mobility,-0.0
2030,8583,Cooking,-0.0
2030,8583,Diesel,-0.0
2030,8583,FireWood,-0.0
2030,8584,Power,-0.0
2030,8584,Heat,-0.0
2030,8584,Mobility,-0.0
2030,8584,Cooking,-8.881784197001252e-16
2030,8584,Diesel,-0.0
2030,8584,FireWood,-0.0
2030,8585,Power,-0.0
2030,8585,Heat,-0.0
2030,8585,Mobility,-0.0
2030,8585,Cooking,-0.0
2030,8585,Diesel,-0.0
2030,8585,FireWood,-0.0
2030,8586,Power,-0.0
2030,8586,Heat,-0.0
2030,8586,Mobility,-0.0
2030,8586,Cooking,-0.0
2030,8586,Diesel,-0.0
2030,8586,FireWood,-0.0
2030,8587,Power,-0.0
2030,8587,Heat,-0.0
2030,8587,Mobility,-0.0
2030,8587,Cooking,-4.440892098500626e-16
2030,8587,Diesel,-0.0
2030,8587,FireWood,-0.0
2030,8588,Power,-1.4210854715202004e-14
2030,8588,Heat,-0.0
2030,8588,Mobility,-0.0
2030,8588,Cooking,-4.440892098500626e-16
2030,8588,Diesel,-0.0
2030,8588,FireWood,-0.0
2030,8589,Power,-1.4210854715202004e-14
2030,8589,Heat,-0.0
2030,8589,Mobility,-0.0
2030,8589,Cooking,-0.0
2030,8589,Diesel,-0.0
2030,8589,FireWood,-0.0
2030,8590,Power,-0.0
2030,8590,Heat,-0.0
2030,8590,Mobility,-0.0
2030,8590,Cooking,-0.0
2030,8590,Diesel,-0.0
2030,8590,FireWood,-0.0
2030,8591,Power,-0.0
2030,8591,Heat,-0.0
2030,8591,Mobility,-0.0
2030,8591,Cooking,-0.0
2030,8591,Diesel,-0.0
2030,8591,FireWood,-0.0
2030,8592,Power,-0.0
2030,8592,Heat,-0.0
2030,8592,Mobility,-0.0
2030,8592,Cooking,-0.0
2030,8592,Diesel,-0.0
2030,8592,FireWood,-0.0
2030,8593,Power,-0.0
2030,8593,Heat,-0.0
2030,8593,Mobility,-0.0
2030,8593,Cooking,-0.0
2030,8593,Diesel,-0.0
2030,8593,FireWood,-0.0
2030,8594,Power,-1.4210854715202004e-14
2030,8594,Heat,-0.0
2030,8594,Mobility,-0.0
2030,8594,Cooking,-0.0
2030,8594,Diesel,-0.0
2030,8594,FireWood,-0.0
2030,8595,Power,-0.0
2030,8595,Heat,-0.0
2030,8595,Mobility,-0.0
2030,8595,Cooking,-0.0
2030,8595,Diesel,-0.0
2030,8595,FireWood,-0.0
2030,8596,Power,-1.4210854715202004e-14
2030,8596,Heat,-0.0
2030,8596,Mobility,-0.0
2030,8596,Cooking,-0.0
2030,8596,Diesel,-0.0
2030,8596,FireWood,-0.0
2030,8597,Power,-1.4210854715202004e-14
2030,8597,Heat,-0.0
2030,8597,Mobility,-0.0
2030,8597,Cooking,-0.0
2030,8597,Diesel,-0.0
2030,8597,FireWood,-0.0
2030,8598,Power,-0.0
2030,8598,Heat,-0.0
2030,8598,Mobility,-0.0
2030,8598,Cooking,-0.0
2030,8598,Diesel,-0.0
2030,8598,FireWood,-0.0
2030,8599,Power,-0.0
2030,8599,Heat,-0.0
2030,8599,Mobility,-0.0
2030,8599,Cooking,-0.0
2030,8599,Diesel,-0.0
2030,8599,FireWood,-0.0
2030,8600,Power,-0.0
2030,8600,Heat,-0.0
2030,8600,Mobility,-0.0
2030,8600,Cooking,-4.440892098500626e-16
2030,8600,Diesel,-0.0
2030,8600,FireWood,-0.0
2030,8601,Power,-0.0
2030,8601,Heat,-0.0
2030,8601,Mobility,-0.0
2030,8601,Cooking,-0.0
2030,8601,Diesel,-0.0
2030,8601,FireWood,-0.0
2030,8602,Power,-1.4210854715202004e-14
2030,8602,Heat,-0.0
2030,8602,Mobility,-0.0
2030,8602,Cooking,-0.0
2030,8602,Diesel,-0.0
2030,8602,FireWood,-0.0
2030,8603,Power,-0.0
2030,8603,Heat,-0.0
2030,8603,Mobility,-0.0
2030,8603,Cooking,-0.0
2030,8603,Diesel,-0.0
2030,8603,FireWood,-0.0
2030,8604,Power,-0.0
2030,8604,Heat,-0.0
2030,8604,Mobility,-0.0
2030,8604,Cooking,-0.0
2030,8604,Diesel,-0.0
2030,8604,FireWood,-0.0
2030,8605,Power,-0.0
2030,8605,Heat,-0.0
2030,8605,Mobility,-0.0
2030,8605,Cooking,-4.440892098500626e-16
2030,8605,Diesel,-0.0
2030,8605,FireWood,-0.0
2030,8606,Power,-1.4210854715202004e-14
2030,8606,Heat,-0.0
2030,8606,Mobility,-0.0
2030,8606,Cooking,-0.0
2030,8606,Diesel,-0.0
2030,8606,FireWood,-0.0
2030,8607,Power,-0.0
2030,8607,Heat,-0.0
2030,8607,Mobility,-0.0
2030,8607,Cooking,-4.440892098500626e-16
2030,8607,Diesel,-0.0
2030,8607,FireWood,-0.0
2030,8608,Power,-1.4210854715202004e-14
2030,8608,Heat,-0.0
2030,8608,Mobility,-0.0
2030,8608,Cooking,-0.0
2030,8608,Diesel,-0.0
2030,8608,FireWood,-0.0
2030,8609,Power,-0.0
2030,8609,Heat,-0.0
2030,8609,Mobility,-0.0
2030,8609,Cooking,-0.0
2030,8609,Diesel,-0.0
2030,8609,FireWood,-0.0
2030,8610,Power,-0.0
2030,8610,Heat,-0.0
2030,8610,Mobility,-0.0
2030,8610,Cooking,-0.0
2030,8610,Diesel,-0.0
2030,8610,FireWood,-0.0
2030,8611,Power,-0.0
2030,8611,Heat,-0.0
2030,8611,Mobility,-0.0
2030,8611,Cooking,-0.0
2030,8611,Diesel,-0.0
2030,8611,FireWood,-0.0
2030,8612,Power,-0.0
2030,8612,Heat,-0.0
2030,8612,Mobility,-0.0
2030,8612,Cooking,-0.0
2030,8612,Diesel,-0.0
2030,8612,FireWood,-0.0
2030,8613,Power,-0.0
2030,8613,Heat,-0.0
2030,8613,Mobility,-0.0
2030,8613,Cooking,-0.0
2030,8613,Diesel,-0.0
2030,8613,FireWood,-0.0
2030,8614,Power,-0.0
2030,8614,Heat,-0.0
2030,8614,Mobility,-0.0
2030,8614,Cooking,-0.0
2030,8614,Diesel,-0.0
2030,8614,FireWood,-0.0
2030,8615,Power,-0.0
2030,8615,Heat,-0.0
2030,8615,Mobility,-0.0
2030,8615,Cooking,-0.0
2030,8615,Diesel,-0.0
2030,8615,FireWood,-0.0
2030,8616,Power,-0.0
2030,8616,Heat,-0.0
2030,8616,Mobility,-0.0
2030,8616,Cooking,-0.0
2030,8616,Diesel,-0.0
2030,8616,FireWood,-0.0
2030,8617,Power,-0.0
2030,8617,Heat,-0.0
2030,8617,Mobility,-0.0
2030,8617,Cooking,-0.0
2030,8617,Diesel,-0.0
2030,8617,FireWood,-0.0
2030,8618,Power,-0.0
2030,8618,Heat,-0.0
2030,8618,Mobility,-0.0
2030,8618,Cooking,-0.0
2030,8618,Diesel,-0.0
2030,8618,FireWood,-0.0
2030,8619,Power,-0.0
2030,8619,Heat,-0.0
2030,8619,Mobility,-0.0
2030,8619,Cooking,-0.0
2030,8619,Diesel,-0.0
2030,8619,FireWood,-0.0
2030,8620,Power,-0.0
2030,8620,Heat,-0.0
2030,8620,Mobility,-0.0
2030,8620,Cooking,-0.0
2030,8620,Diesel,-0.0
2030,8620,FireWood,-0.0
2030,8621,Power,-0.0
2030,8621,Heat,-0.0
2030,8621,Mobility,-0.0
2030,8621,Cooking,-0.0
2030,8621,Diesel,-0.0
2030,8621,FireWood,-0.0
2030,8622,Power,-0.0
2030,8622,Heat,-0.0
2030,8622,Mobility,-0.0
2030,8622,Cooking,-0.0
2030,8622,Diesel,-0.0
2030,8622,FireWood,-0.0
2030,8623,Power,-0.0
2030,8623,Heat,-0.0
2030,8623,Mobility,-0.0
2030,8623,Cooking,-4.440892098500626e-16
2030,8623,Diesel,-0.0
2030,8623,FireWood,-0.0
2030,8624,Power,-0.0
2030,8624,Heat,-0.0
2030,8624,Mobility,-0.0
2030,8624,Cooking,-0.0
2030,8624,Diesel,-0.0
2030,8624,FireWood,-0.0
2030,8625,Power,-1.4210854715202004e-14
2030,8625,Heat,-0.0
2030,8625,Mobility,-0.0
2030,8625,Cooking,-0.0
2030,8625,Diesel,-0.0
2030,8625,FireWood,-0.0
2030,8626,Power,-0.0
2030,8626,Heat,-0.0
2030,8626,Mobility,-0.0
2030,8626,Cooking,-4.440892098500626e-16
2030,8626,Diesel,-0.0
2030,8626,FireWood,-0.0
2030,8627,Power,-1.4210854715202004e-14
2030,8627,Heat,-0.0
2030,8627,Mobility,-0.0
2030,8627,Cooking,-4.440892098500626e-16
2030,8627,Diesel,-0.0
2030,8627,FireWood,-0.0
2030,8628,Power,-0.0
2030,8628,Heat,-0.0
2030,8628,Mobility,-0.0
2030,8628,Cooking,-0.0
2030,8628,Diesel,-0.0
2030,8628,FireWood,-0.0
2030,8629,Power,-0.0
2030,8629,Heat,-0.0
2030,8629,Mobility,-0.0
2030,8629,Cooking,-4.440892098500626e-16
2030,8629,Diesel,-0.0
2030,8629,FireWood,-0.0
2030,8630,Power,-0.0
2030,8630,Heat,-0.0
2030,8630,Mobility,-0.0
2030,8630,Cooking,-4.440892098500626e-16
2030,8630,Diesel,-0.0
2030,8630,FireWood,-0.0
2030,8631,Power,-1.4210854715202004e-14
2030,8631,Heat,-0.0
2030,8631,Mobility,-0.0
2030,8631,Cooking,-0.0
2030,8631,Diesel,-0.0
2030,8631,FireWood,-0.0
2030,8632,Power,-0.0
2030,8632,Heat,-0.0
2030,8632,Mobility,-0.0
2030,8632,Cooking,-0.0
2030,8632,Diesel,-0.0
2030,8632,FireWood,-0.0
2030,8633,Power,-0.0
2030,8633,Heat,-0.0
2030,8633,Mobility,-0.0
2030,8633,Cooking,-0.0
2030,8633,Diesel,-0.0
2030,8633,FireWood,-0.0
2030,8634,Power,-0.0
2030,8634,Heat,-0.0
2030,8634,Mobility,-0.0
2030,8634,Cooking,-0.0
2030,8634,Diesel,-0.0
2030,8634,FireWood,-0.0
2030,8635,Power,-0.0
2030,8635,Heat,-0.0
2030,8635,Mobility,-0.0
2030,8635,Cooking,-0.0
2030,8635,Diesel,-0.0
2030,8635,FireWood,-0.0
2030,8636,Power,-0.0
2030,8636,Heat,-0.0
2030,8636,Mobility,-0.0
2030,8636,Cooking,-0.0
2030,8636,Diesel,-0.0
2030,8636,FireWood,-0.0
2030,8637,Power,-0.0
2030,8637,Heat,-0.0
2030,8637,Mobility,-0.0
2030,8637,Cooking,-0.0
