Hour,Technology,Value
1473,DieselGenerator,
1473,DieselImport,
1473,Forest,
1473,GasImport,
1473,GasStove,
1473,ICEVehicle,
1473,WoodBurner,
1474,SolarPV,
1474,WindOnshore,
1474,HydroPower,
1474,DieselGenerator,
1474,DieselImport,
1474,Forest,
1474,GasImport,
1474,GasStove,
1474,ICEVehicle,
1474,WoodBurner,
1475,SolarPV,
1475,WindOnshore,
1475,HydroPower,
1475,DieselGenerator,
1475,DieselImport,
1475,Forest,
1475,GasImport,
1475,GasStove,
1475,ICEVehicle,
1475,WoodBurner,
1476,SolarPV,
1476,WindOnshore,
1476,HydroPower,
1476,DieselGenerator,
1476,DieselImport,
1476,Forest,
1476,GasImport,
1476,GasStove,
1476,ICEVehicle,
1476,WoodBurner,
1477,SolarPV,
1477,WindOnshore,
1477,HydroPower,
1477,DieselGenerator,
1477,DieselImport,
1477,Forest,
1477,GasImport,
1477,GasStove,
1477,ICEVehicle,
1477,WoodBurner,
1478,SolarPV,
1478,WindOnshore,
1478,HydroPower,
1478,DieselGenerator,
1478,DieselImport,
1478,Forest,
1478,GasImport,
1478,GasStove,
1478,ICEVehicle,
1478,WoodBurner,
1479,SolarPV,
1479,WindOnshore,
1479,HydroPower,
1479,DieselGenerator,
1479,DieselImport,
1479,Forest,
1479,GasImport,
1479,GasStove,
1479,ICEVehicle,
1479,WoodBurner,
1480,SolarPV,
1480,WindOnshore,
1480,HydroPower,
1480,DieselGenerator,
1480,DieselImport,
1480,Forest,
1480,GasImport,
1480,GasStove,
1480,ICEVehicle,
1480,WoodBurner,
1481,SolarPV,
1481,WindOnshore,
1481,HydroPower,
1481,DieselGenerator,
1481,DieselImport,
1481,Forest,
1481,GasImport,
1481,GasStove,
1481,ICEVehicle,
1481,WoodBurner,
1482,SolarPV,
1482,WindOnshore,
1482,HydroPower,
1482,DieselGenerator,
1482,DieselImport,
1482,Forest,
1482,GasImport,
1482,GasStove,
1482,ICEVehicle,
1482,WoodBurner,
1483,SolarPV,
1483,WindOnshore,
1483,HydroPower,
1483,DieselGenerator,
1483,DieselImport,
1483,Forest,
1483,GasImport,
1483,GasStove,
1483,ICEVehicle,
1483,WoodBurner,
1484,SolarPV,
1484,WindOnshore,
1484,HydroPower,
1484,DieselGenerator,
1484,DieselImport,
1484,Forest,
1484,GasImport,
1484,GasStove,
1484,ICEVehicle,
1484,WoodBurner,
1485,SolarPV,
1485,WindOnshore,
1485,HydroPower,
1485,DieselGenerator,
1485,DieselImport,
1485,Forest,
1485,GasImport,
1485,GasStove,
1485,ICEVehicle,
1485,WoodBurner,
1486,SolarPV,
1486,WindOnshore,
1486,HydroPower,
1486,DieselGenerator,
1486,DieselImport,
1486,Forest,
1486,GasImport,
1486,GasStove,
1486,ICEVehicle,
1486,WoodBurner,
1487,SolarPV,
1487,WindOnshore,
1487,HydroPower,
1487,DieselGenerator,
1487,DieselImport,
1487,Forest,
1487,GasImport,
1487,GasStove,
1487,ICEVehicle,
1487,WoodBurner,
1488,SolarPV,
1488,WindOnshore,
1488,HydroPower,
1488,DieselGenerator,
1488,DieselImport,
1488,Forest,
1488,GasImport,
1488,GasStove,
1488,ICEVehicle,
1488,WoodBurner,
1489,SolarPV,
1489,WindOnshore,
1489,HydroPower,
1489,DieselGenerator,
1489,DieselImport,
1489,Forest,
1489,GasImport,
1489,GasStove,
1489,ICEVehicle,
1489,WoodBurner,
1490,SolarPV,
1490,WindOnshore,
1490,HydroPower,
1490,DieselGenerator,
1490,DieselImport,
1490,Forest,
1490,GasImport,
1490,GasStove,
1490,ICEVehicle,
1490,WoodBurner,
1491,SolarPV,
1491,WindOnshore,
1491,HydroPower,
1491,DieselGenerator,
1491,DieselImport,
1491,Forest,
1491,GasImport,
1491,GasStove,
1491,ICEVehicle,
1491,WoodBurner,
1492,SolarPV,
1492,WindOnshore,
1492,HydroPower,
1492,DieselGenerator,
1492,DieselImport,
1492,Forest,
1492,GasImport,
1492,GasStove,
1492,ICEVehicle,
1492,WoodBurner,
1493,SolarPV,
1493,WindOnshore,
1493,HydroPower,
1493,DieselGenerator,
1493,DieselImport,
1493,Forest,
1493,GasImport,
1493,GasStove,
1493,ICEVehicle,
1493,WoodBurner,
1494,SolarPV,
1494,WindOnshore,
1494,HydroPower,
1494,DieselGenerator,
1494,DieselImport,
1494,Forest,
1494,GasImport,
1494,GasStove,
1494,ICEVehicle,
1494,WoodBurner,
1495,SolarPV,
1495,WindOnshore,
1495,HydroPower,
1495,DieselGenerator,
1495,DieselImport,
1495,Forest,
1495,GasImport,
1495,GasStove,
1495,ICEVehicle,
1495,WoodBurner,
1496,SolarPV,
1496,WindOnshore,
1496,HydroPower,
1496,DieselGenerator,
1496,DieselImport,
1496,Forest,
1496,GasImport,
1496,GasStove,
1496,ICEVehicle,
1496,WoodBurner,
1497,SolarPV,
1497,WindOnshore,
1497,HydroPower,
1497,DieselGenerator,
1497,DieselImport,
1497,Forest,
1497,GasImport,
1497,GasStove,
1497,ICEVehicle,
1497,WoodBurner,
1498,SolarPV,
1498,WindOnshore,
1498,HydroPower,
1498,DieselGenerator,
1498,DieselImport,
1498,Forest,
1498,GasImport,
1498,GasStove,
1498,ICEVehicle,
1498,WoodBurner,
1499,SolarPV,
1499,WindOnshore,
1499,HydroPower,
1499,DieselGenerator,
1499,DieselImport,
1499,Forest,
1499,GasImport,
1499,GasStove,
1499,ICEVehicle,
1499,WoodBurner,
1500,SolarPV,
1500,WindOnshore,
1500,HydroPower,
1500,DieselGenerator,
1500,DieselImport,
1500,Forest,
1500,GasImport,
1500,GasStove,
1500,ICEVehicle,
1500,WoodBurner,
1501,SolarPV,
1501,WindOnshore,
1501,HydroPower,
1501,DieselGenerator,
1501,DieselImport,
1501,Forest,
1501,GasImport,
1501,GasStove,
1501,ICEVehicle,
1501,WoodBurner,
1502,SolarPV,
1502,WindOnshore,
1502,HydroPower,
1502,DieselGenerator,
1502,DieselImport,
1502,Forest,
1502,GasImport,
1502,GasStove,
1502,ICEVehicle,
1502,WoodBurner,
1503,SolarPV,
1503,WindOnshore,
1503,HydroPower,
1503,DieselGenerator,
1503,DieselImport,
1503,Forest,
1503,GasImport,
1503,GasStove,
1503,ICEVehicle,
1503,WoodBurner,
1504,SolarPV,
1504,WindOnshore,
1504,HydroPower,
1504,DieselGenerator,
1504,DieselImport,
1504,Forest,
1504,GasImport,
1504,GasStove,
1504,ICEVehicle,
1504,WoodBurner,
1505,SolarPV,
1505,WindOnshore,
1505,HydroPower,
1505,DieselGenerator,
1505,DieselImport,
1505,Forest,
1505,GasImport,
1505,GasStove,
1505,ICEVehicle,
1505,WoodBurner,
1506,SolarPV,
1506,WindOnshore,
1506,HydroPower,
1506,DieselGenerator,
1506,DieselImport,
1506,Forest,
1506,GasImport,
1506,GasStove,
1506,ICEVehicle,
1506,WoodBurner,
1507,SolarPV,
1507,WindOnshore,
1507,HydroPower,
1507,DieselGenerator,
1507,DieselImport,
1507,Forest,
1507,GasImport,
1507,GasStove,
1507,ICEVehicle,
1507,WoodBurner,
1508,SolarPV,
1508,WindOnshore,
1508,HydroPower,
1508,DieselGenerator,
1508,DieselImport,
1508,Forest,
1508,GasImport,
1508,GasStove,
1508,ICEVehicle,
1508,WoodBurner,
1509,SolarPV,
1509,WindOnshore,
1509,HydroPower,
1509,DieselGenerator,
1509,DieselImport,
1509,Forest,
1509,GasImport,
1509,GasStove,
1509,ICEVehicle,
1509,WoodBurner,
1510,SolarPV,
1510,WindOnshore,
1510,HydroPower,
1510,DieselGenerator,
1510,DieselImport,
1510,Forest,
1510,GasImport,
1510,GasStove,
1510,ICEVehicle,
1510,WoodBurner,
1511,SolarPV,
1511,WindOnshore,
1511,HydroPower,
1511,DieselGenerator,
1511,DieselImport,
1511,Forest,
1511,GasImport,
1511,GasStove,
1511,ICEVehicle,
1511,WoodBurner,
1512,SolarPV,
1512,WindOnshore,
1512,HydroPower,
1512,DieselGenerator,
1512,DieselImport,
1512,Forest,
1512,GasImport,
1512,GasStove,
1512,ICEVehicle,
1512,WoodBurner,
1513,SolarPV,
1513,WindOnshore,
1513,HydroPower,
1513,DieselGenerator,
1513,DieselImport,
1513,Forest,
1513,GasImport,
1513,GasStove,
1513,ICEVehicle,
1513,WoodBurner,
1514,SolarPV,
1514,WindOnshore,
1514,HydroPower,
1514,DieselGenerator,
1514,DieselImport,
1514,Forest,
1514,GasImport,
1514,GasStove,
1514,ICEVehicle,
1514,WoodBurner,
1515,SolarPV,
1515,WindOnshore,
1515,HydroPower,
1515,DieselGenerator,
1515,DieselImport,
1515,Forest,
1515,GasImport,
1515,GasStove,
1515,ICEVehicle,
1515,WoodBurner,
1516,SolarPV,
1516,WindOnshore,
1516,HydroPower,
1516,DieselGenerator,
1516,DieselImport,
1516,Forest,
1516,GasImport,
1516,GasStove,
1516,ICEVehicle,
1516,WoodBurner,
1517,SolarPV,
1517,WindOnshore,
1517,HydroPower,
1517,DieselGenerator,
1517,DieselImport,
1517,Forest,
1517,GasImport,
1517,GasStove,
1517,ICEVehicle,
1517,WoodBurner,
1518,SolarPV,
1518,WindOnshore,
1518,HydroPower,
1518,DieselGenerator,
1518,DieselImport,
1518,Forest,
1518,GasImport,
1518,GasStove,
1518,ICEVehicle,
1518,WoodBurner,
1519,SolarPV,
1519,WindOnshore,
1519,HydroPower,
1519,DieselGenerator,
1519,DieselImport,
1519,Forest,
1519,GasImport,
1519,GasStove,
1519,ICEVehicle,
1519,WoodBurner,
1520,SolarPV,
1520,WindOnshore,
1520,HydroPower,
1520,DieselGenerator,
1520,DieselImport,
1520,Forest,
1520,GasImport,
1520,GasStove,
1520,ICEVehicle,
1520,WoodBurner,
1521,SolarPV,
1521,WindOnshore,
1521,HydroPower,
1521,DieselGenerator,
1521,DieselImport,
1521,Forest,
1521,GasImport,
1521,GasStove,
1521,ICEVehicle,
1521,WoodBurner,
1522,SolarPV,
1522,WindOnshore,
1522,HydroPower,
1522,DieselGenerator,
1522,DieselImport,
1522,Forest,
1522,GasImport,
1522,GasStove,
1522,ICEVehicle,
1522,WoodBurner,
1523,SolarPV,
1523,WindOnshore,
1523,HydroPower,
1523,DieselGenerator,
1523,DieselImport,
1523,Forest,
1523,GasImport,
1523,GasStove,
1523,ICEVehicle,
1523,WoodBurner,
1524,SolarPV,
1524,WindOnshore,
1524,HydroPower,
1524,DieselGenerator,
1524,DieselImport,
1524,Forest,
1524,GasImport,
1524,GasStove,
1524,ICEVehicle,
1524,WoodBurner,
1525,SolarPV,
1525,WindOnshore,
1525,HydroPower,
1525,DieselGenerator,
1525,DieselImport,
1525,Forest,
1525,GasImport,
1525,GasStove,
1525,ICEVehicle,
1525,WoodBurner,
1526,SolarPV,
1526,WindOnshore,
1526,HydroPower,
1526,DieselGenerator,
1526,DieselImport,
1526,Forest,
1526,GasImport,
1526,GasStove,
1526,ICEVehicle,
1526,WoodBurner,
1527,SolarPV,
1527,WindOnshore,
1527,HydroPower,
1527,DieselGenerator,
1527,DieselImport,
1527,Forest,
1527,GasImport,
1527,GasStove,
1527,ICEVehicle,
1527,WoodBurner,
1528,SolarPV,
1528,WindOnshore,
1528,HydroPower,
1528,DieselGenerator,
1528,DieselImport,
1528,Forest,
1528,GasImport,
1528,GasStove,
1528,ICEVehicle,
1528,WoodBurner,
1529,SolarPV,
1529,WindOnshore,
1529,HydroPower,
1529,DieselGenerator,
1529,DieselImport,
1529,Forest,
1529,GasImport,
1529,GasStove,
1529,ICEVehicle,
1529,WoodBurner,
1530,SolarPV,
1530,WindOnshore,
1530,HydroPower,
1530,DieselGenerator,
1530,DieselImport,
1530,Forest,
1530,GasImport,
1530,GasStove,
1530,ICEVehicle,
1530,WoodBurner,
1531,SolarPV,
1531,WindOnshore,
1531,HydroPower,
1531,DieselGenerator,
1531,DieselImport,
1531,Forest,
1531,GasImport,
1531,GasStove,
1531,ICEVehicle,
1531,WoodBurner,
1532,SolarPV,
1532,WindOnshore,
1532,HydroPower,
1532,DieselGenerator,
1532,DieselImport,
1532,Forest,
1532,GasImport,
1532,GasStove,
1532,ICEVehicle,
1532,WoodBurner,
1533,SolarPV,
1533,WindOnshore,
1533,HydroPower,
1533,DieselGenerator,
1533,DieselImport,
1533,Forest,
1533,GasImport,
1533,GasStove,
1533,ICEVehicle,
1533,WoodBurner,
1534,SolarPV,
1534,WindOnshore,
1534,HydroPower,
1534,DieselGenerator,
1534,DieselImport,
1534,Forest,
1534,GasImport,
1534,GasStove,
1534,ICEVehicle,
1534,WoodBurner,
1535,SolarPV,
1535,WindOnshore,
1535,HydroPower,
1535,DieselGenerator,
1535,DieselImport,
1535,Forest,
1535,GasImport,
1535,GasStove,
1535,ICEVehicle,
1535,WoodBurner,
1536,SolarPV,
1536,WindOnshore,
1536,HydroPower,
1536,DieselGenerator,
1536,DieselImport,
1536,Forest,
1536,GasImport,
1536,GasStove,
1536,ICEVehicle,
1536,WoodBurner,
1537,SolarPV,
1537,WindOnshore,
1537,HydroPower,
1537,DieselGenerator,
1537,DieselImport,
1537,Forest,
1537,GasImport,
1537,GasStove,
1537,ICEVehicle,
1537,WoodBurner,
1538,SolarPV,
1538,WindOnshore,
1538,HydroPower,
1538,DieselGenerator,
1538,DieselImport,
1538,Forest,
1538,GasImport,
1538,GasStove,
1538,ICEVehicle,
1538,WoodBurner,
1539,SolarPV,
1539,WindOnshore,
1539,HydroPower,
1539,DieselGenerator,
1539,DieselImport,
1539,Forest,
1539,GasImport,
1539,GasStove,
1539,ICEVehicle,
1539,WoodBurner,
1540,SolarPV,
1540,WindOnshore,
1540,HydroPower,
1540,DieselGenerator,
1540,DieselImport,
1540,Forest,
1540,GasImport,
1540,GasStove,
1540,ICEVehicle,
1540,WoodBurner,
1541,SolarPV,
1541,WindOnshore,
1541,HydroPower,
1541,DieselGenerator,
1541,DieselImport,
1541,Forest,
1541,GasImport,
1541,GasStove,
1541,ICEVehicle,
1541,WoodBurner,
1542,SolarPV,
1542,WindOnshore,
1542,HydroPower,
1542,DieselGenerator,
1542,DieselImport,
1542,Forest,
1542,GasImport,
1542,GasStove,
1542,ICEVehicle,
1542,WoodBurner,
1543,SolarPV,
1543,WindOnshore,
1543,HydroPower,
1543,DieselGenerator,
1543,DieselImport,
1543,Forest,
1543,GasImport,
1543,GasStove,
1543,ICEVehicle,
1543,WoodBurner,
1544,SolarPV,
1544,WindOnshore,
1544,HydroPower,
1544,DieselGenerator,
1544,DieselImport,
1544,Forest,
1544,GasImport,
1544,GasStove,
1544,ICEVehicle,
1544,WoodBurner,
1545,SolarPV,
1545,WindOnshore,
1545,HydroPower,
1545,DieselGenerator,
1545,DieselImport,
1545,Forest,
1545,GasImport,
1545,GasStove,
1545,ICEVehicle,
1545,WoodBurner,
1546,SolarPV,
1546,WindOnshore,
1546,HydroPower,
1546,DieselGenerator,
1546,DieselImport,
1546,Forest,
1546,GasImport,
1546,GasStove,
1546,ICEVehicle,
1546,WoodBurner,
1547,SolarPV,
1547,WindOnshore,
1547,HydroPower,
1547,DieselGenerator,
1547,DieselImport,
1547,Forest,
1547,GasImport,
1547,GasStove,
1547,ICEVehicle,
1547,WoodBurner,
1548,SolarPV,
1548,WindOnshore,
1548,HydroPower,
1548,DieselGenerator,
1548,DieselImport,
1548,Forest,
1548,GasImport,
1548,GasStove,
1548,ICEVehicle,
1548,WoodBurner,
1549,SolarPV,
1549,WindOnshore,
1549,HydroPower,
1549,DieselGenerator,
1549,DieselImport,
1549,Forest,
1549,GasImport,
1549,GasStove,
1549,ICEVehicle,
1549,WoodBurner,
1550,SolarPV,
1550,WindOnshore,
1550,HydroPower,
1550,DieselGenerator,
1550,DieselImport,
1550,Forest,
1550,GasImport,
1550,GasStove,
1550,ICEVehicle,
1550,WoodBurner,
1551,SolarPV,
1551,WindOnshore,
1551,HydroPower,
1551,DieselGenerator,
1551,DieselImport,
1551,Forest,
1551,GasImport,
1551,GasStove,
1551,ICEVehicle,
1551,WoodBurner,
1552,SolarPV,
1552,WindOnshore,
1552,HydroPower,
1552,DieselGenerator,
1552,DieselImport,
1552,Forest,
1552,GasImport,
1552,GasStove,
1552,ICEVehicle,
1552,WoodBurner,
1553,SolarPV,
1553,WindOnshore,
1553,HydroPower,
1553,DieselGenerator,
1553,DieselImport,
1553,Forest,
1553,GasImport,
1553,GasStove,
1553,ICEVehicle,
1553,WoodBurner,
1554,SolarPV,
1554,WindOnshore,
1554,HydroPower,
1554,DieselGenerator,
1554,DieselImport,
1554,Forest,
1554,GasImport,
1554,GasStove,
1554,ICEVehicle,
1554,WoodBurner,
1555,SolarPV,
1555,WindOnshore,
1555,HydroPower,
1555,DieselGenerator,
1555,DieselImport,
1555,Forest,
1555,GasImport,
1555,GasStove,
1555,ICEVehicle,
1555,WoodBurner,
1556,SolarPV,
1556,WindOnshore,
1556,HydroPower,
1556,DieselGenerator,
1556,DieselImport,
1556,Forest,
1556,GasImport,
1556,GasStove,
1556,ICEVehicle,
1556,WoodBurner,
1557,SolarPV,
1557,WindOnshore,
1557,HydroPower,
1557,DieselGenerator,
1557,DieselImport,
1557,Forest,
1557,GasImport,
1557,GasStove,
1557,ICEVehicle,
1557,WoodBurner,
1558,SolarPV,
1558,WindOnshore,
1558,HydroPower,
1558,DieselGenerator,
1558,DieselImport,
1558,Forest,
1558,GasImport,
1558,GasStove,
1558,ICEVehicle,
1558,WoodBurner,
1559,SolarPV,
1559,WindOnshore,
1559,HydroPower,
1559,DieselGenerator,
1559,DieselImport,
1559,Forest,
1559,GasImport,
1559,GasStove,
1559,ICEVehicle,
1559,WoodBurner,
1560,SolarPV,
1560,WindOnshore,
1560,HydroPower,
1560,DieselGenerator,
1560,DieselImport,
1560,Forest,
1560,GasImport,
1560,GasStove,
1560,ICEVehicle,
1560,WoodBurner,
1561,SolarPV,
1561,WindOnshore,
1561,HydroPower,
1561,DieselGenerator,
1561,DieselImport,
1561,Forest,
1561,GasImport,
1561,GasStove,
1561,ICEVehicle,
1561,WoodBurner,
1562,SolarPV,
1562,WindOnshore,
1562,HydroPower,
1562,DieselGenerator,
1562,DieselImport,
1562,Forest,
1562,GasImport,
1562,GasStove,
1562,ICEVehicle,
1562,WoodBurner,
1563,SolarPV,
1563,WindOnshore,
1563,HydroPower,
1563,DieselGenerator,
1563,DieselImport,
1563,Forest,
1563,GasImport,
1563,GasStove,
1563,ICEVehicle,
1563,WoodBurner,
1564,SolarPV,
1564,WindOnshore,
1564,HydroPower,
1564,DieselGenerator,
1564,DieselImport,
1564,Forest,
1564,GasImport,
1564,GasStove,
1564,ICEVehicle,
1564,WoodBurner,
1565,SolarPV,
1565,WindOnshore,
1565,HydroPower,
1565,DieselGenerator,
1565,DieselImport,
1565,Forest,
1565,GasImport,
1565,GasStove,
1565,ICEVehicle,
1565,WoodBurner,
1566,SolarPV,
1566,WindOnshore,
1566,HydroPower,
1566,DieselGenerator,
1566,DieselImport,
1566,Forest,
1566,GasImport,
1566,GasStove,
1566,ICEVehicle,
1566,WoodBurner,
1567,SolarPV,
1567,WindOnshore,
1567,HydroPower,
1567,DieselGenerator,
1567,DieselImport,
1567,Forest,
1567,GasImport,
1567,GasStove,
1567,ICEVehicle,
1567,WoodBurner,
1568,SolarPV,
1568,WindOnshore,
1568,HydroPower,
1568,DieselGenerator,
1568,DieselImport,
1568,Forest,
1568,GasImport,
1568,GasStove,
1568,ICEVehicle,
1568,WoodBurner,
1569,SolarPV,
1569,WindOnshore,
1569,HydroPower,
1569,DieselGenerator,
1569,DieselImport,
1569,Forest,
1569,GasImport,
1569,GasStove,
1569,ICEVehicle,
1569,WoodBurner,
1570,SolarPV,
1570,WindOnshore,
1570,HydroPower,
1570,DieselGenerator,
1570,DieselImport,
1570,Forest,
1570,GasImport,
1570,GasStove,
1570,ICEVehicle,
1570,WoodBurner,
1571,SolarPV,
1571,WindOnshore,
1571,HydroPower,
1571,DieselGenerator,
1571,DieselImport,
1571,Forest,
1571,GasImport,
1571,GasStove,
1571,ICEVehicle,
1571,WoodBurner,
1572,SolarPV,
1572,WindOnshore,
1572,HydroPower,
1572,DieselGenerator,
1572,DieselImport,
1572,Forest,
1572,GasImport,
1572,GasStove,
1572,ICEVehicle,
1572,WoodBurner,
1573,SolarPV,
1573,WindOnshore,
1573,HydroPower,
1573,DieselGenerator,
1573,DieselImport,
1573,Forest,
1573,GasImport,
1573,GasStove,
1573,ICEVehicle,
1573,WoodBurner,
1574,SolarPV,
1574,WindOnshore,
1574,HydroPower,
1574,DieselGenerator,
1574,DieselImport,
1574,Forest,
1574,GasImport,
1574,GasStove,
1574,ICEVehicle,
1574,WoodBurner,
1575,SolarPV,
1575,WindOnshore,
1575,HydroPower,
1575,DieselGenerator,
1575,DieselImport,
1575,Forest,
1575,GasImport,
1575,GasStove,
1575,ICEVehicle,
1575,WoodBurner,
1576,SolarPV,
1576,WindOnshore,
1576,HydroPower,
1576,DieselGenerator,
1576,DieselImport,
1576,Forest,
1576,GasImport,
1576,GasStove,
1576,ICEVehicle,
1576,WoodBurner,
1577,SolarPV,
1577,WindOnshore,
1577,HydroPower,
1577,DieselGenerator,
1577,DieselImport,
1577,Forest,
1577,GasImport,
1577,GasStove,
1577,ICEVehicle,
1577,WoodBurner,
1578,SolarPV,
1578,WindOnshore,
1578,HydroPower,
1578,DieselGenerator,
1578,DieselImport,
1578,Forest,
1578,GasImport,
1578,GasStove,
1578,ICEVehicle,
1578,WoodBurner,
1579,SolarPV,
1579,WindOnshore,
1579,HydroPower,
1579,DieselGenerator,
1579,DieselImport,
1579,Forest,
1579,GasImport,
1579,GasStove,
1579,ICEVehicle,
1579,WoodBurner,
1580,SolarPV,
1580,WindOnshore,
1580,HydroPower,
1580,DieselGenerator,
1580,DieselImport,
1580,Forest,
1580,GasImport,
1580,GasStove,
1580,ICEVehicle,
1580,WoodBurner,
1581,SolarPV,
1581,WindOnshore,
1581,HydroPower,
1581,DieselGenerator,
1581,DieselImport,
1581,Forest,
1581,GasImport,
1581,GasStove,
1581,ICEVehicle,
1581,WoodBurner,
1582,SolarPV,
1582,WindOnshore,
1582,HydroPower,
1582,DieselGenerator,
1582,DieselImport,
1582,Forest,
1582,GasImport,
1582,GasStove,
1582,ICEVehicle,
1582,WoodBurner,
1583,SolarPV,
1583,WindOnshore,
1583,HydroPower,
1583,DieselGenerator,
1583,DieselImport,
1583,Forest,
1583,GasImport,
1583,GasStove,
1583,ICEVehicle,
1583,WoodBurner,
1584,SolarPV,
1584,WindOnshore,
1584,HydroPower,
1584,DieselGenerator,
1584,DieselImport,
1584,Forest,
1584,GasImport,
1584,GasStove,
1584,ICEVehicle,
1584,WoodBurner,
1585,SolarPV,
1585,WindOnshore,
1585,HydroPower,
1585,DieselGenerator,
1585,DieselImport,
1585,Forest,
1585,GasImport,
1585,GasStove,
1585,ICEVehicle,
1585,WoodBurner,
1586,SolarPV,
1586,WindOnshore,
1586,HydroPower,
1586,DieselGenerator,
1586,DieselImport,
1586,Forest,
1586,GasImport,
1586,GasStove,
1586,ICEVehicle,
1586,WoodBurner,
1587,SolarPV,
1587,WindOnshore,
1587,HydroPower,
1587,DieselGenerator,
1587,DieselImport,
1587,Forest,
1587,GasImport,
1587,GasStove,
1587,ICEVehicle,
1587,WoodBurner,
1588,SolarPV,
1588,WindOnshore,
1588,HydroPower,
1588,DieselGenerator,
1588,DieselImport,
1588,Forest,
1588,GasImport,
1588,GasStove,
1588,ICEVehicle,
1588,WoodBurner,
1589,SolarPV,
1589,WindOnshore,
1589,HydroPower,
1589,DieselGenerator,
1589,DieselImport,
1589,Forest,
1589,GasImport,
1589,GasStove,
1589,ICEVehicle,
1589,WoodBurner,
1590,SolarPV,
1590,WindOnshore,
1590,HydroPower,
1590,DieselGenerator,
1590,DieselImport,
1590,Forest,
1590,GasImport,
1590,GasStove,
1590,ICEVehicle,
1590,WoodBurner,
1591,SolarPV,
1591,WindOnshore,
1591,HydroPower,
1591,DieselGenerator,
1591,DieselImport,
1591,Forest,
1591,GasImport,
1591,GasStove,
1591,ICEVehicle,
1591,WoodBurner,
1592,SolarPV,
1592,WindOnshore,
1592,HydroPower,
1592,DieselGenerator,
1592,DieselImport,
1592,Forest,
1592,GasImport,
1592,GasStove,
1592,ICEVehicle,
1592,WoodBurner,
1593,SolarPV,
1593,WindOnshore,
1593,HydroPower,
1593,DieselGenerator,
1593,DieselImport,
1593,Forest,
1593,GasImport,
1593,GasStove,
1593,ICEVehicle,
1593,WoodBurner,
1594,SolarPV,
1594,WindOnshore,
1594,HydroPower,
1594,DieselGenerator,
1594,DieselImport,
1594,Forest,
1594,GasImport,
1594,GasStove,
1594,ICEVehicle,
1594,WoodBurner,
1595,SolarPV,
1595,WindOnshore,
1595,HydroPower,
1595,DieselGenerator,
1595,DieselImport,
1595,Forest,
1595,GasImport,
1595,GasStove,
1595,ICEVehicle,
1595,WoodBurner,
1596,SolarPV,
1596,WindOnshore,
1596,HydroPower,
1596,DieselGenerator,
1596,DieselImport,
1596,Forest,
1596,GasImport,
1596,GasStove,
1596,ICEVehicle,
1596,WoodBurner,
1597,SolarPV,
1597,WindOnshore,
1597,HydroPower,
1597,DieselGenerator,
1597,DieselImport,
1597,Forest,
1597,GasImport,
1597,GasStove,
1597,ICEVehicle,
1597,WoodBurner,
1598,SolarPV,
1598,WindOnshore,
1598,HydroPower,
1598,DieselGenerator,
1598,DieselImport,
1598,Forest,
1598,GasImport,
1598,GasStove,
1598,ICEVehicle,
1598,WoodBurner,
1599,SolarPV,
1599,WindOnshore,
1599,HydroPower,
1599,DieselGenerator,
1599,DieselImport,
1599,Forest,
1599,GasImport,
1599,GasStove,
1599,ICEVehicle,
1599,WoodBurner,
1600,SolarPV,
1600,WindOnshore,
1600,HydroPower,
1600,DieselGenerator,
1600,DieselImport,
1600,Forest,
1600,GasImport,
1600,GasStove,
1600,ICEVehicle,
1600,WoodBurner,
1601,SolarPV,
1601,WindOnshore,
1601,HydroPower,
1601,DieselGenerator,
1601,DieselImport,
1601,Forest,
1601,GasImport,
1601,GasStove,
1601,ICEVehicle,
1601,WoodBurner,
1602,SolarPV,
1602,WindOnshore,
1602,HydroPower,
1602,DieselGenerator,
1602,DieselImport,
1602,Forest,
1602,GasImport,
1602,GasStove,
1602,ICEVehicle,
1602,WoodBurner,
1603,SolarPV,
1603,WindOnshore,
1603,HydroPower,
1603,DieselGenerator,
1603,DieselImport,
1603,Forest,
1603,GasImport,
1603,GasStove,
1603,ICEVehicle,
1603,WoodBurner,
1604,SolarPV,
1604,WindOnshore,
1604,HydroPower,
1604,DieselGenerator,
1604,DieselImport,
1604,Forest,
1604,GasImport,
1604,GasStove,
1604,ICEVehicle,
1604,WoodBurner,
1605,SolarPV,
1605,WindOnshore,
1605,HydroPower,
1605,DieselGenerator,
1605,DieselImport,
1605,Forest,
1605,GasImport,
1605,GasStove,
1605,ICEVehicle,
1605,WoodBurner,
1606,SolarPV,
1606,WindOnshore,
1606,HydroPower,
1606,DieselGenerator,
1606,DieselImport,
1606,Forest,
1606,GasImport,
1606,GasStove,
1606,ICEVehicle,
1606,WoodBurner,
1607,SolarPV,
1607,WindOnshore,
1607,HydroPower,
1607,DieselGenerator,
1607,DieselImport,
1607,Forest,
1607,GasImport,
1607,GasStove,
1607,ICEVehicle,
1607,WoodBurner,
1608,SolarPV,
1608,WindOnshore,
1608,HydroPower,
1608,DieselGenerator,
1608,DieselImport,
1608,Forest,
1608,GasImport,
1608,GasStove,
1608,ICEVehicle,
1608,WoodBurner,
1609,SolarPV,
1609,WindOnshore,
1609,HydroPower,
1609,DieselGenerator,
1609,DieselImport,
1609,Forest,
1609,GasImport,
1609,GasStove,
1609,ICEVehicle,
1609,WoodBurner,
1610,SolarPV,
1610,WindOnshore,
1610,HydroPower,
1610,DieselGenerator,
