Hour,Storage,Fuel,Value
55,LeadAcidBattery,Heat,0.0
55,LeadAcidBattery,Mobility,0.0
55,LeadAcidBattery,Cooking,0.0
55,LeadAcidBattery,Diesel,0.0
55,LeadAcidBattery,FireWood,0.0
55,LeadAcidBattery,Gas,0.0
56,LeadAcidBattery,Power,267.26878698910866
56,LeadAcidBattery,Heat,0.0
56,LeadAcidBattery,Mobility,0.0
56,LeadAcidBattery,Cooking,0.0
56,LeadAcidBattery,Diesel,0.0
56,LeadAcidBattery,FireWood,0.0
56,LeadAcidBattery,Gas,0.0
57,LeadAcidBattery,Power,267.26878698910866
57,LeadAcidBattery,Heat,0.0
57,LeadAcidBattery,Mobility,0.0
57,LeadAcidBattery,Cooking,0.0
57,LeadAcidBattery,Diesel,0.0
57,LeadAcidBattery,FireWood,0.0
57,LeadAcidBattery,Gas,0.0
58,LeadAcidBattery,Power,267.26878698910866
58,LeadAcidBattery,Heat,0.0
58,LeadAcidBattery,Mobility,0.0
58,LeadAcidBattery,Cooking,0.0
58,LeadAcidBattery,Diesel,0.0
58,LeadAcidBattery,FireWood,0.0
58,LeadAcidBattery,Gas,0.0
59,LeadAcidBattery,Power,268.17225286738864
59,LeadAcidBattery,Heat,0.0
59,LeadAcidBattery,Mobility,0.0
59,LeadAcidBattery,Cooking,0.0
59,LeadAcidBattery,Diesel,0.0
59,LeadAcidBattery,FireWood,0.0
59,LeadAcidBattery,Gas,0.0
60,LeadAcidBattery,Power,268.81179935216863
60,LeadAcidBattery,Heat,0.0
60,LeadAcidBattery,Mobility,0.0
60,LeadAcidBattery,Cooking,0.0
60,LeadAcidBattery,Diesel,0.0
60,LeadAcidBattery,FireWood,0.0
60,LeadAcidBattery,Gas,0.0
61,LeadAcidBattery,Power,268.81179935216863
61,LeadAcidBattery,Heat,0.0
61,LeadAcidBattery,Mobility,0.0
61,LeadAcidBattery,Cooking,0.0
61,LeadAcidBattery,Diesel,0.0
61,LeadAcidBattery,FireWood,0.0
61,LeadAcidBattery,Gas,0.0
62,LeadAcidBattery,Power,267.49363331445437
