Hour,Fuel,Value
2619,Cooking,-0.0
2619,Diesel,-999983.237
2619,FireWood,-999932.82519242
2619,Gas,-999999.0
2620,Power,-0.0
2620,Heat,-0.0
2620,Mobility,-0.0
2620,Cooking,-0.0
2620,Diesel,-999997.82691
2620,FireWood,-999932.82519242
2620,Gas,-999999.0
2621,Power,-0.0
2621,Heat,-0.0
2621,Mobility,-0.0
2621,Cooking,-0.0
2621,Diesel,-999987.2691
2621,FireWood,-999842.69528806
2621,Gas,-999999.0
2622,Power,-0.0
2622,Heat,-0.0
2622,Mobility,-0.0
2622,Cooking,-0.0
2622,Diesel,-999982.57674
2622,FireWood,-999841.68568628
2622,Gas,-999996.26886
2623,Power,-0.0
2623,Heat,-0.0
2623,Mobility,-0.0
2623,Cooking,-0.0
2623,Diesel,-999984.92292
2623,FireWood,-999847.19260508
2623,Gas,-999993.53772
2624,Power,-0.0
2624,Heat,-0.0
2624,Mobility,-0.0
2624,Cooking,-0.0
2624,Diesel,-999995.48073
2624,FireWood,-999901.61931922
2624,Gas,-999985.3443
2625,Power,-0.0
2625,Heat,-0.0
2625,Mobility,-0.0
2625,Cooking,-0.0
2625,Diesel,-999987.2691
2625,FireWood,-999894.8274527
2625,Gas,-999982.61316
2626,Power,-3.1086999999999954
2626,Heat,-0.0
2626,Mobility,-0.0
2626,Cooking,-0.0
2626,Diesel,-999986.09601
2626,FireWood,-999903.63852278
2626,Gas,-999983.52354
2627,Power,-4.650700000000004
2627,Heat,-0.0
2627,Mobility,-0.0
2627,Cooking,-0.0
2627,Diesel,-999977.88438
2627,FireWood,-999934.56905004
2627,Gas,-999993.53772
2628,Power,-0.0
2628,Heat,-0.0
2628,Mobility,-0.0
2628,Cooking,-0.0
2628,Diesel,-999993.13455
2628,FireWood,-999931.81559064
2628,Gas,-999983.52354
2629,Power,-0.0
2629,Heat,-0.0
2629,Mobility,-0.0
2629,Cooking,-0.0
2629,Diesel,-999991.96146
2629,FireWood,-999932.09093658
2629,Gas,-999983.52354
2630,Power,-0.0
2630,Heat,-0.0
2630,Mobility,-0.0
2630,Cooking,-0.0
2630,Diesel,-999989.61528
2630,FireWood,-999933.74301222
2630,Gas,-999983.52354
2631,Power,-0.0
2631,Heat,-0.0
2631,Mobility,-0.0
2631,Cooking,-0.0
2631,Diesel,-999996.65382
2631,FireWood,-999934.84439598
2631,Gas,-999989.8962
2632,Power,-0.0
2632,Heat,-0.0
2632,Mobility,-0.0
2632,Cooking,-0.0
2632,Diesel,-999989.61528
2632,FireWood,-999844.25558172
2632,Gas,-999994.4481
2633,Power,-0.0
2633,Heat,-0.0
2633,Mobility,-0.0
2633,Cooking,-0.0
2633,Diesel,-999975.5382
2633,FireWood,-999845.81587538
2633,Gas,-999996.26886
2634,Power,-0.0
2634,Heat,-0.0
2634,Mobility,-0.0
2634,Cooking,-0.0
2634,Diesel,-999987.2691
2634,FireWood,-999847.19260508
2634,Gas,-999985.3443
2635,Power,-0.0
2635,Heat,-0.0
2635,Mobility,-0.0
2635,Cooking,-0.0
2635,Diesel,-999987.2691
2635,FireWood,-999895.01101666
2635,Gas,-999971.6886
2636,Power,-0.0
2636,Heat,-0.0
2636,Mobility,-0.0
2636,Cooking,-0.0
2636,Diesel,-999947.92903
2636,FireWood,-999899.50833368
2636,Gas,-999971.6886
2637,Power,-0.0
2637,Heat,-0.0
2637,Mobility,-0.0
2637,Cooking,-0.0
2637,Diesel,-999951.58071
2637,FireWood,-999900.51793546
2637,Gas,-999972.59898
2638,Power,-0.0
2638,Heat,-0.0
2638,Mobility,-0.0
2638,Cooking,-0.0
2638,Diesel,-999980.23056
2638,FireWood,-999894.09319686
2638,Gas,-999987.16506
2639,Power,-0.0
2639,Heat,-0.0
2639,Mobility,-0.0
2639,Cooking,-0.0
2639,Diesel,-999990.78837
2639,FireWood,-999932.64162846
2639,Gas,-999993.53772
2640,Power,-0.0
2640,Heat,-0.0
2640,Mobility,-0.0
2640,Cooking,-0.0
2640,Diesel,-999982.8550845
2640,FireWood,-999934.20192212
2640,Gas,-999999.0
2641,Power,-0.0
2641,Heat,-0.0
2641,Mobility,-0.0
2641,Cooking,-0.0
2641,Diesel,-999973.52014
2641,FireWood,-999952.74188208
2641,Gas,-999999.0
2642,Power,-0.0
2642,Heat,-0.0
2642,Mobility,-0.0
2642,Cooking,-0.0
2642,Diesel,-999997.82691
2642,FireWood,-999953.10901
2642,Gas,-999999.0
2643,Power,-0.0
2643,Heat,-0.0
2643,Mobility,-0.0
2643,Cooking,-0.0
2643,Diesel,-999980.32695
2643,FireWood,-999953.93504782
2643,Gas,-999999.0
2644,Power,-0.0
2644,Heat,-0.0
2644,Mobility,-0.0
2644,Cooking,-0.0
2644,Diesel,-999997.82691
2644,FireWood,-999951.91584426
2644,Gas,-999999.0
2645,Power,-0.0
2645,Heat,-0.0
2645,Mobility,-0.0
2645,Cooking,-0.0
2645,Diesel,-999987.2691
2645,FireWood,-999864.72296326
2645,Gas,-999999.0
2646,Power,-0.0
2646,Heat,-0.0
2646,Mobility,-0.0
2646,Cooking,-0.0
2646,Diesel,-999967.3811900001
2646,FireWood,-999861.96950386
2646,Gas,-999995.35848
2647,Power,-0.0
2647,Heat,-0.0
2647,Mobility,-0.0
2647,Cooking,-0.0
2647,Diesel,-999973.2633700001
2647,FireWood,-999864.5393993
2647,Gas,-999992.62734
2648,Power,-0.0
2648,Heat,-0.0
2648,Mobility,-0.0
2648,Cooking,-0.0
2648,Diesel,-999987.38133
2648,FireWood,-999928.41965738
2648,Gas,-999983.52354
2649,Power,-0.0
2649,Heat,-0.0
2649,Mobility,-0.0
2649,Cooking,-0.0
2649,Diesel,-999987.2691
2649,FireWood,-999927.04292768
2649,Gas,-999979.88202
2650,Power,-0.0
2650,Heat,-0.0
2650,Mobility,-0.0
2650,Cooking,-0.0
2650,Diesel,-999986.09601
2650,FireWood,-999930.43886094
2650,Gas,-999980.7924
2651,Power,-25.402599999999993
2651,Heat,-0.0
2651,Mobility,-0.0
2651,Cooking,-0.0
2651,Diesel,-999977.88438
2651,FireWood,-999951.08980644
2651,Gas,-999992.62734
2652,Power,-43.99259999999999
2652,Heat,-0.0
2652,Mobility,-0.0
2652,Cooking,-0.0
2652,Diesel,-999993.13455
2652,FireWood,-999954.4857397
2652,Gas,-999980.7924
2653,Power,-51.96854999999998
2653,Heat,-0.0
2653,Mobility,-0.0
2653,Cooking,-0.0
2653,Diesel,-999991.96146
2653,FireWood,-999955.12821356
2653,Gas,-999981.70278
2654,Power,-37.4686
2654,Heat,-0.0
2654,Mobility,-0.0
2654,Cooking,-0.0
2654,Diesel,-999989.61528
2654,FireWood,-999952.83366406
2654,Gas,-999981.70278
2655,Power,-16.60860000000001
2655,Heat,-0.0
2655,Mobility,-0.0
2655,Cooking,-0.0
2655,Diesel,-999996.65382
2655,FireWood,-999954.66930366
2655,Gas,-999988.07544
2656,Power,-0.0
2656,Heat,-0.0
2656,Mobility,-0.0
2656,Cooking,-0.0
2656,Diesel,-999989.61528
2656,FireWood,-999865.54900108
2656,Gas,-999993.53772
2657,Power,-0.0
2657,Heat,-0.0
2657,Mobility,-0.0
2657,Cooking,-0.0
2657,Diesel,-999975.5382
2657,FireWood,-999862.61197772
2657,Gas,-999995.35848
2658,Power,-0.0
2658,Heat,-0.0
2658,Mobility,-0.0
2658,Cooking,-0.0
2658,Diesel,-999981.73965
2658,FireWood,-999864.9983092
2658,Gas,-999982.61316
2659,Power,-0.0
2659,Heat,-0.0
2659,Mobility,-0.0
2659,Cooking,-0.0
2659,Diesel,-999982.0948170001
2659,FireWood,-999928.51143936
2659,Gas,-999968.04708
2660,Power,-0.0
2660,Heat,-0.0
2660,Mobility,-0.0
2660,Cooking,-0.0
2660,Diesel,-999945.01298
2660,FireWood,-999928.7867853
2660,Gas,-999968.04708
2661,Power,-0.0
2661,Heat,-0.0
2661,Mobility,-0.0
2661,Cooking,-0.0
2661,Diesel,-999953.22461
2661,FireWood,-999927.22649164
2661,Gas,-999969.86784
2662,Power,-0.0
2662,Heat,-0.0
2662,Mobility,-0.0
2662,Cooking,-0.0
2662,Diesel,-999980.23056
2662,FireWood,-999930.98955282
2662,Gas,-999984.43392
2663,Power,-0.0
2663,Heat,-0.0
2663,Mobility,-0.0
2663,Cooking,-0.0
2663,Diesel,-999990.78837
2663,FireWood,-999954.66930366
2663,Gas,-999992.62734
2664,Power,-0.0
2664,Heat,-0.0
2664,Mobility,-0.0
2664,Cooking,-0.0
2664,Diesel,-999965.44596
2664,FireWood,-999955.31177752
2664,Gas,-999999.0
2665,Power,-0.0
2665,Heat,-0.0
2665,Mobility,-0.0
2665,Cooking,-0.0
2665,Diesel,-999996.65382
2665,FireWood,-999938.14854726
2665,Gas,-999999.0
2666,Power,-0.0
2666,Heat,-0.0
2666,Mobility,-0.0
2666,Cooking,-0.0
2666,Diesel,-999971.25009
2666,FireWood,-999937.0471635
2666,Gas,-999999.0
2667,Power,-0.0
2667,Heat,-0.0
2667,Mobility,-0.0
2667,Cooking,-0.0
2667,Diesel,-999996.65382
2667,FireWood,-999940.16775082
2667,Gas,-999999.0
2668,Power,-0.0
2668,Heat,-0.0
2668,Mobility,-0.0
2668,Cooking,-0.0
2668,Diesel,-999994.30764
2668,FireWood,-999936.22112568
2668,Gas,-999999.0
2669,Power,-0.0
2669,Heat,-0.0
2669,Mobility,-0.0
2669,Cooking,-0.0
2669,Diesel,-999997.82691
2669,FireWood,-999852.24061398
2669,Gas,-999999.0
2670,Power,-0.0
2670,Heat,-0.0
2670,Mobility,-0.0
2670,Cooking,-0.0
2670,Diesel,-999971.8520900001
2670,FireWood,-999848.75289874
2670,Gas,-999995.35848
2671,Power,-0.0
2671,Heat,-0.0
2671,Mobility,-0.0
2671,Cooking,-0.0
2671,Diesel,-999980.39796
2671,FireWood,-999849.48715458
2671,Gas,-999992.62734
2672,Power,-0.0
2672,Heat,-0.0
2672,Mobility,-0.0
2672,Cooking,-0.0
2672,Diesel,-999991.96146
2672,FireWood,-999910.70573524
2672,Gas,-999983.52354
2673,Power,-0.0
2673,Heat,-0.0
2673,Mobility,-0.0
2673,Cooking,-0.0
2673,Diesel,-999997.82691
2673,FireWood,-999911.3482091
2673,Gas,-999979.88202
2674,Power,-26.152599999999996
2674,Heat,-0.0
2674,Mobility,-0.0
2674,Cooking,-0.0
2674,Diesel,-999995.48073
2674,FireWood,-999907.6769299
2674,Gas,-999980.7924
2675,Power,-47.11460000000001
2675,Heat,-0.0
2675,Mobility,-0.0
2675,Cooking,-0.0
2675,Diesel,-999991.96146
2675,FireWood,-999941.6362625
2675,Gas,-999992.62734
2676,Power,-62.81654999999999
2676,Heat,-0.0
2676,Mobility,-0.0
2676,Cooking,-0.0
2676,Diesel,-999995.48073
2676,FireWood,-999936.95538152
2676,Gas,-999980.7924
2677,Power,-63.81855
2677,Heat,-0.0
2677,Mobility,-0.0
2677,Cooking,-0.0
2677,Diesel,-999993.13455
2677,FireWood,-999937.41429142
2677,Gas,-999981.70278
2678,Power,-57.62454999999999
2678,Heat,-0.0
2678,Mobility,-0.0
2678,Cooking,-0.0
2678,Diesel,-999997.82691
2678,FireWood,-999937.0471635
2678,Gas,-999981.70278
2679,Power,-43.628550000000004
2679,Heat,-0.0
2679,Mobility,-0.0
2679,Cooking,-0.0
2679,Diesel,-999999.0
2679,FireWood,-999941.6362625
2679,Gas,-999988.07544
2680,Power,-22.688550000000006
2680,Heat,-0.0
2680,Mobility,-0.0
2680,Cooking,-0.0
2680,Diesel,-999993.13455
2680,FireWood,-999850.49675636
2680,Gas,-999993.53772
2681,Power,-0.0
2681,Heat,-0.0
2681,Mobility,-0.0
2681,Cooking,-0.0
2681,Diesel,-999997.82691
2681,FireWood,-999849.8542825
2681,Gas,-999995.35848
2682,Power,-0.0
2682,Heat,-0.0
2682,Mobility,-0.0
2682,Cooking,-0.0
2682,Diesel,-999993.13455
2682,FireWood,-999850.7721023
2682,Gas,-999982.61316
2683,Power,-0.0
2683,Heat,-0.0
2683,Mobility,-0.0
2683,Cooking,-0.0
2683,Diesel,-999974.55419
2683,FireWood,-999908.41118574
2683,Gas,-999968.04708
2684,Power,-0.0
2684,Heat,-0.0
2684,Mobility,-0.0
2684,Cooking,-0.0
2684,Diesel,-999954.1597000001
2684,FireWood,-999903.82208674
2684,Gas,-999968.04708
2685,Power,-0.0
2685,Heat,-0.0
2685,Mobility,-0.0
2685,Cooking,-0.0
2685,Diesel,-999994.30764
2685,FireWood,-999906.02485426
2685,Gas,-999969.86784
2686,Power,-0.0
2686,Heat,-0.0
2686,Mobility,-0.0
2686,Cooking,-0.0
2686,Diesel,-999973.874927
2686,FireWood,-999910.61395326
2686,Gas,-999984.43392
2687,Power,-0.0
2687,Heat,-0.0
2687,Mobility,-0.0
2687,Cooking,-0.0
2687,Diesel,-999993.13455
2687,FireWood,-999941.36091656
2687,Gas,-999992.62734
2688,Power,-0.0
2688,Heat,-0.0
2688,Mobility,-0.0
2688,Cooking,-0.0
2688,Diesel,-999971.7005
2688,FireWood,-999936.22112568
2688,Gas,-999999.0
2689,Power,-0.0
2689,Heat,-0.0
2689,Mobility,-0.0
2689,Cooking,-0.0
2689,Diesel,-999969.46632
2689,FireWood,-999906.11663624
2689,Gas,-999999.0
2690,Power,-0.0
2690,Heat,-0.0
2690,Mobility,-0.0
2690,Cooking,-0.0
2690,Diesel,-999994.30764
2690,FireWood,-999903.45495882
2690,Gas,-999999.0
2691,Power,-0.0
2691,Heat,-0.0
2691,Mobility,-0.0
2691,Cooking,-0.0
2691,Diesel,-999996.65382
2691,FireWood,-999907.40158396
2691,Gas,-999999.0
2692,Power,-0.0
2692,Heat,-0.0
2692,Mobility,-0.0
2692,Cooking,-0.0
2692,Diesel,-999994.30764
2692,FireWood,-999909.69613346
2692,Gas,-999999.0
2693,Power,-0.0
2693,Heat,-0.0
2693,Mobility,-0.0
2693,Cooking,-0.0
2693,Diesel,-999997.82691
2693,FireWood,-999819.93335702
2693,Gas,-999999.0
2694,Power,-0.0
2694,Heat,-0.0
2694,Mobility,-0.0
2694,Cooking,-0.0
2694,Diesel,-999970.99809
2694,FireWood,-999813.23327248
2694,Gas,-999996.26886
2695,Power,-0.0
2695,Heat,-0.0
2695,Mobility,-0.0
2695,Cooking,-0.0
2695,Diesel,-999991.96146
2695,FireWood,-999815.8949499
2695,Gas,-999993.53772
2696,Power,-0.0
2696,Heat,-0.0
2696,Mobility,-0.0
2696,Cooking,-0.0
2696,Diesel,-999991.96146
2696,FireWood,-999863.71336148
2696,Gas,-999985.3443
2697,Power,-0.0
2697,Heat,-0.0
2697,Mobility,-0.0
2697,Cooking,-0.0
2697,Diesel,-999991.44566
2697,FireWood,-999857.47218684
2697,Gas,-999982.61316
2698,Power,-4.816549999999987
2698,Heat,-0.0
2698,Mobility,-0.0
2698,Cooking,-0.0
2698,Diesel,-999995.48073
2698,FireWood,-999853.34199774
2698,Gas,-999983.52354
2699,Power,-27.6126
2699,Heat,-0.0
2699,Mobility,-0.0
2699,Cooking,-0.0
2699,Diesel,-999991.96146
2699,FireWood,-999909.14544158
2699,Gas,-999993.53772
2700,Power,-43.34854999999999
2700,Heat,-0.0
2700,Mobility,-0.0
2700,Cooking,-0.0
2700,Diesel,-999995.48073
2700,FireWood,-999910.61395326
2700,Gas,-999983.52354
2701,Power,-35.2706
2701,Heat,-0.0
2701,Mobility,-0.0
2701,Cooking,-0.0
2701,Diesel,-999993.13455
2701,FireWood,-999903.63852278
2701,Gas,-999983.52354
2702,Power,-39.694299999999984
2702,Heat,-0.0
2702,Mobility,-0.0
2702,Cooking,-0.0
2702,Diesel,-999997.82691
2702,FireWood,-999906.85089208
2702,Gas,-999983.52354
2703,Power,-0.0
2703,Heat,-0.0
2703,Mobility,-0.0
2703,Cooking,-0.0
2703,Diesel,-999999.0
2703,FireWood,-999907.21802
2703,Gas,-999989.8962
2704,Power,-0.0
2704,Heat,-0.0
2704,Mobility,-0.0
2704,Cooking,-0.0
2704,Diesel,-999993.13455
2704,FireWood,-999816.17029584
2704,Gas,-999994.4481
2705,Power,-0.0
2705,Heat,-0.0
2705,Mobility,-0.0
2705,Cooking,-0.0
2705,Diesel,-999997.82691
2705,FireWood,-999813.41683644
2705,Gas,-999996.26886
2706,Power,-0.0
2706,Heat,-0.0
2706,Mobility,-0.0
2706,Cooking,-0.0
2706,Diesel,-999990.4190999999
2706,FireWood,-999814.61000218
2706,Gas,-999985.3443
2707,Power,-0.0
2707,Heat,-0.0
2707,Mobility,-0.0
2707,Cooking,-0.0
2707,Diesel,-999971.88019
2707,FireWood,-999853.5255617
2707,Gas,-999971.6886
2708,Power,-0.0
2708,Heat,-0.0
2708,Mobility,-0.0
2708,Cooking,-0.0
2708,Diesel,-999973.1932130001
2708,FireWood,-999853.34199774
2708,Gas,-999971.6886
2709,Power,-0.0
2709,Heat,-0.0
2709,Mobility,-0.0
2709,Cooking,-0.0
2709,Diesel,-999994.30764
2709,FireWood,-999853.25021576
2709,Gas,-999972.59898
2710,Power,-0.0
2710,Heat,-0.0
2710,Mobility,-0.0
2710,Cooking,-0.0
2710,Diesel,-999957.83429
2710,FireWood,-999859.4913904
2710,Gas,-999987.16506
2711,Power,-0.0
2711,Heat,-0.0
2711,Mobility,-0.0
2711,Cooking,-0.0
2711,Diesel,-999993.13455
2711,FireWood,-999908.41118574
2711,Gas,-999993.53772
2712,Power,-0.0
2712,Heat,-0.0
2712,Mobility,-0.0
2712,Cooking,-0.0
2712,Diesel,-999969.65855
2712,FireWood,-999910.70573524
2712,Gas,-999999.0
2713,Power,-0.0
2713,Heat,-0.0
2713,Mobility,-0.0
2713,Cooking,-0.0
2713,Diesel,-999966.30414
2713,FireWood,-999876.9299666
2713,Gas,-999999.0
2714,Power,-0.0
2714,Heat,-0.0
2714,Mobility,-0.0
2714,Cooking,-0.0
2714,Diesel,-999997.82691
2714,FireWood,-999875.094327
2714,Gas,-999999.0
2715,Power,-0.0
2715,Heat,-0.0
2715,Mobility,-0.0
2715,Cooking,-0.0
2715,Diesel,-999968.973
2715,FireWood,-999872.98334146
2715,Gas,-999999.0
2716,Power,-0.0
2716,Heat,-0.0
2716,Mobility,-0.0
2716,Cooking,-0.0
2716,Diesel,-999997.82691
2716,FireWood,-999884.08896104
2716,Gas,-999999.0
2717,Power,-0.0
2717,Heat,-0.0
2717,Mobility,-0.0
2717,Cooking,-0.0
2717,Diesel,-999957.02365
2717,FireWood,-999786.70828026
2717,Gas,-999999.0
2718,Power,-0.0
2718,Heat,-0.0
2718,Mobility,-0.0
2718,Cooking,-0.0
2718,Diesel,-999982.57674
2718,FireWood,-999794.87687648
2718,Gas,-999995.35848
2719,Power,-0.0
2719,Heat,-0.0
2719,Mobility,-0.0
2719,Cooking,-0.0
2719,Diesel,-999984.92292
2719,FireWood,-999785.33155056
2719,Gas,-999992.62734
2720,Power,-0.0
2720,Heat,-0.0
2720,Mobility,-0.0
2720,Cooking,-0.0
2720,Diesel,-999995.48073
2720,FireWood,-999817.82237148
2720,Gas,-999983.52354
2721,Power,-0.0
2721,Heat,-0.0
2721,Mobility,-0.0
2721,Cooking,-0.0
2721,Diesel,-999987.2691
2721,FireWood,-999821.31008672
2721,Gas,-999979.88202
2722,Power,-20.590550000000004
2722,Heat,-0.0
2722,Mobility,-0.0
2722,Cooking,-0.0
2722,Diesel,-999986.09601
2722,FireWood,-999820.20870296
2722,Gas,-999980.7924
2723,Power,-35.000650000000014
2723,Heat,-0.0
2723,Mobility,-0.0
2723,Cooking,-0.0
2723,Diesel,-999977.88438
2723,FireWood,-999880.87659174
2723,Gas,-999992.62734
2724,Power,-53.11454999999999
2724,Heat,-0.0
2724,Mobility,-0.0
2724,Cooking,-0.0
2724,Diesel,-999993.13455
2724,FireWood,-999884.63965292
2724,Gas,-999980.7924
2725,Power,-55.23454999999999
2725,Heat,-0.0
2725,Mobility,-0.0
2725,Cooking,-0.0
2725,Diesel,-999991.96146
2725,FireWood,-999882.80401332
2725,Gas,-999981.70278
2726,Power,-42.312650000000005
2726,Heat,-0.0
2726,Mobility,-0.0
2726,Cooking,-0.0
2726,Diesel,-999989.61528
2726,FireWood,-999881.24371966
2726,Gas,-999981.70278
2727,Power,-34.332550000000005
2727,Heat,-0.0
2727,Mobility,-0.0
2727,Cooking,-0.0
2727,Diesel,-999996.65382
2727,FireWood,-999884.36430698
2727,Gas,-999988.07544
2728,Power,-11.946550000000009
2728,Heat,-0.0
2728,Mobility,-0.0
2728,Cooking,-0.0
2728,Diesel,-999989.61528
2728,FireWood,-999795.2440044
2728,Gas,-999993.53772
2729,Power,-0.0
2729,Heat,-0.0
2729,Mobility,-0.0
2729,Cooking,-0.0
2729,Diesel,-999975.5382
2729,FireWood,-999786.34115234
2729,Gas,-999995.35848
2730,Power,-0.0
2730,Heat,-0.0
2730,Mobility,-0.0
2730,Cooking,-0.0
2730,Diesel,-999987.2691
2730,FireWood,-999793.31658282
2730,Gas,-999982.61316
2731,Power,-0.0
2731,Heat,-0.0
2731,Mobility,-0.0
2731,Cooking,-0.0
2731,Diesel,-999965.9056500001
2731,FireWood,-999816.53742376
2731,Gas,-999968.04708
2732,Power,-0.0
2732,Heat,-0.0
2732,Mobility,-0.0
2732,Cooking,-0.0
2732,Diesel,-999977.88438
2732,FireWood,-999824.24711008
2732,Gas,-999968.04708
2733,Power,-0.0
2733,Heat,-0.0
2733,Mobility,-0.0
2733,Cooking,-0.0
2733,Diesel,-999986.09601
2733,FireWood,-999810.29624912
2733,Gas,-999969.86784
2734,Power,-0.0
2734,Heat,-0.0
2734,Mobility,-0.0
2734,Cooking,-0.0
2734,Diesel,-999980.23056
2734,FireWood,-999823.51285424
2734,Gas,-999984.43392
2735,Power,-0.0
2735,Heat,-0.0
2735,Mobility,-0.0
2735,Cooking,-0.0
2735,Diesel,-999970.123939
2735,FireWood,-999875.094327
2735,Gas,-999992.62734
2736,Power,-0.0
2736,Heat,-0.0
2736,Mobility,-0.0
2736,Cooking,-0.0
2736,Diesel,-999960.82001
2736,FireWood,-999880.1423359
2736,Gas,-999999.0
2737,Power,-0.0
2737,Heat,-0.0
2737,Mobility,-0.0
2737,Cooking,-0.0
2737,Diesel,-999994.30764
2737,FireWood,-999855.54476526
2737,Gas,-999999.0
2738,Power,-0.0
2738,Heat,-0.0
2738,Mobility,-0.0
2738,Cooking,-0.0
2738,Diesel,-999968.9594099999
2738,FireWood,-999858.75713456
2738,Gas,-999999.0
2739,Power,-0.0
2739,Heat,-0.0
2739,Mobility,-0.0
2739,Cooking,-0.0
2739,Diesel,-999993.13455
2739,FireWood,-999865.18187316
2739,Gas,-999999.0
2740,Power,-0.0
2740,Heat,-0.0
2740,Mobility,-0.0
2740,Cooking,-0.0
2740,Diesel,-999997.82691
2740,FireWood,-999863.34623356
2740,Gas,-999999.0
2741,Power,-0.0
2741,Heat,-0.0
2741,Mobility,-0.0
2741,Cooking,-0.0
2741,Diesel,-999987.2691
2741,FireWood,-999772.39029138
2741,Gas,-999999.0
2742,Power,-0.0
2742,Heat,-0.0
2742,Mobility,-0.0
2742,Cooking,-0.0
2742,Diesel,-999956.56519
2742,FireWood,-999764.86416902
2742,Gas,-999996.26886
2743,Power,-0.0
2743,Heat,-0.0
2743,Mobility,-0.0
2743,Cooking,-0.0
2743,Diesel,-999984.92292
2743,FireWood,-999777.53008226
2743,Gas,-999993.53772
2744,Power,-0.0
2744,Heat,-0.0
2744,Mobility,-0.0
2744,Cooking,-0.0
2744,Diesel,-999979.57733
2744,FireWood,-999783.22056502
2744,Gas,-999985.3443
2745,Power,-0.0
2745,Heat,-0.0
2745,Mobility,-0.0
2745,Cooking,-0.0
2745,Diesel,-999987.2691
2745,FireWood,-999777.07117236
2745,Gas,-999982.61316
2746,Power,-19.438550000000014
2746,Heat,-0.0
2746,Mobility,-0.0
2746,Cooking,-0.0
2746,Diesel,-999986.09601
2746,FireWood,-999782.3945272
2746,Gas,-999983.52354
2747,Power,-43.95454999999999
2747,Heat,-0.0
2747,Mobility,-0.0
2747,Cooking,-0.0
2747,Diesel,-999977.88438
2747,FireWood,-999856.09545714
2747,Gas,-999993.53772
2748,Power,-57.04254999999999
2748,Heat,-0.0
2748,Mobility,-0.0
2748,Cooking,-0.0
2748,Diesel,-999993.13455
2748,FireWood,-999864.26405336
2748,Gas,-999983.52354
2749,Power,-51.36865000000002
2749,Heat,-0.0
2749,Mobility,-0.0
2749,Cooking,-0.0
2749,Diesel,-999991.96146
2749,FireWood,-999865.27365514
2749,Gas,-999983.52354
2750,Power,-40.87455000000001
2750,Heat,-0.0
2750,Mobility,-0.0
2750,Cooking,-0.0
2750,Diesel,-999989.61528
2750,FireWood,-999860.59277416
2750,Gas,-999983.52354
2751,Power,-21.45659999999999
2751,Heat,-0.0
2751,Mobility,-0.0
2751,Cooking,-0.0
2751,Diesel,-999996.65382
2751,FireWood,-999857.38040486
2751,Gas,-999989.8962
2752,Power,-0.0
2752,Heat,-0.0
2752,Mobility,-0.0
2752,Cooking,-0.0
2752,Diesel,-999989.61528
2752,FireWood,-999766.97515456
2752,Gas,-999994.4481
2753,Power,-0.0
2753,Heat,-0.0
2753,Mobility,-0.0
2753,Cooking,-0.0
2753,Diesel,-999963.23475
2753,FireWood,-999766.88337258
2753,Gas,-999996.26886
2754,Power,-0.0
2754,Heat,-0.0
2754,Mobility,-0.0
2754,Cooking,-0.0
2754,Diesel,-999965.63965
2754,FireWood,-999771.56425356
2754,Gas,-999985.3443
2755,Power,-0.0
2755,Heat,-0.0
2755,Mobility,-0.0
2755,Cooking,-0.0
2755,Diesel,-999987.2691
2755,FireWood,-999787.901446
2755,Gas,-999971.6886
2756,Power,-0.0
2756,Heat,-0.0
2756,Mobility,-0.0
2756,Cooking,-0.0
2756,Diesel,-999945.2229299999
2756,FireWood,-999784.96442264
2756,Gas,-999971.6886
2757,Power,-0.0
2757,Heat,-0.0
2757,Mobility,-0.0
2757,Cooking,-0.0
2757,Diesel,-999953.43456
2757,FireWood,-999790.6549054
2757,Gas,-999972.59898
2758,Power,-0.0
2758,Heat,-0.0
2758,Mobility,-0.0
2758,Cooking,-0.0
2758,Diesel,-999971.396378
2758,FireWood,-999790.83846936
2758,Gas,-999987.16506
2759,Power,-0.0
2759,Heat,-0.0
2759,Mobility,-0.0
2759,Cooking,-0.0
2759,Diesel,-999961.24887
2759,FireWood,-999854.16803556
2759,Gas,-999993.53772
2760,Power,-0.0
2760,Heat,-0.0
2760,Mobility,-0.0
2760,Cooking,-0.0
2760,Diesel,-999959.0760100001
2760,FireWood,-999859.0324805
2760,Gas,-999999.0
2761,Power,-0.0
2761,Heat,-0.0
2761,Mobility,-0.0
2761,Cooking,-0.0
2761,Diesel,-999994.30764
2761,FireWood,-999878.21491432
2761,Gas,-999999.0
2762,Power,-0.0
2762,Heat,-0.0
2762,Mobility,-0.0
2762,Cooking,-0.0
2762,Diesel,-999997.82691
2762,FireWood,-999881.15193768
2762,Gas,-999999.0
2763,Power,-0.0
2763,Heat,-0.0
2763,Mobility,-0.0
2763,Cooking,-0.0
2763,Diesel,-999993.13455
2763,FireWood,-999886.38351054
2763,Gas,-999999.0
2764,Power,-0.0
2764,Heat,-0.0
2764,Mobility,-0.0
2764,Cooking,-0.0
2764,Diesel,-999972.1693599999
2764,FireWood,-999877.02174858
2764,Gas,-999999.0
2765,Power,-0.0
2765,Heat,-0.0
2765,Mobility,-0.0
2765,Cooking,-0.0
2765,Diesel,-999964.20355
2765,FireWood,-999793.50014678
2765,Gas,-999999.0
2766,Power,-0.0
2766,Heat,-0.0
2766,Mobility,-0.0
2766,Cooking,-0.0
2766,Diesel,-999962.92919
2766,FireWood,-999791.84807114
2766,Gas,-999995.35848
2767,Power,-0.0
